Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Casilda,33,12,58.1,50.0,1994.5,1992.3,2001.0,2001.6,303.3,763.5,507.1,598.5,32.0,52.8,81.5,89.8,17.0,19.0,85.2,28.1,31.7,16.1,15.6,2394.0,1224.3,1169.7,2439.9,1247.8,1192.2
Varadero,29,22,398.8,684.3,1999.1,1999.0,1999.5,1999.3,531.8,690.4,623.1,626.7,58.0,104.5,123.9,121.2,12.0,24.0,26.5,25.7,58.6,47.3,11.4,4523.7,3651.8,871.9,4610.5,3721.9,888.6
Antilla,28,4,17.7,2.1,2011.9,1996.0,1997.1,1998.1,143.7,225.1,255.9,228.3,21.5,69.5,23.2,38.7,86.5,42.2,12.1,39.7,13.9,9.2,4.7,1058.2,700.0,358.2,1078.5,713.5,365.1
Puerto Da Vita,20,12,147.7,242.8,2002.6,2002.5,2003.4,2003.4,464.4,578.2,762.3,814.7,47.0,59.8,119.1,120.7,59.5,43.1,52.0,50.6,24.0,17.6,6.5,1845.9,1352.2,493.7,1881.3,1378.1,503.2
Niquero,17,11,61.5,79.3,1993.2,1991.8,2005.6,2005.7,336.1,1007.0,924.0,840.7,68.0,246.3,250.0,245.9,93.0,58.7,26.7,28.9,17.5,15.7,1.8,1329.9,1196.5,133.3,1355.4,1219.5,135.9
Cabanas,14,8,57.5,97.6,1990.5,1994.1,2002.7,2002.1,471.0,604.9,559.1,566.9,68.5,73.9,60.0,64.8,20.5,34.2,16.1,15.8,15.2,11.7,3.4,1155.1,892.9,262.2,1177.3,910.0,267.3
Guayabal,12,9,27.2,44.2,2008.7,2005.9,2005.7,2005.5,306.5,523.8,408.6,408.2,70.0,131.2,43.3,38.3,66.0,68.4,27.9,26.2,9.2,6.5,2.7,701.7,496.4,205.3,715.2,505.9,209.3
Preston,10,7,121.3,207.1,1993.6,1993.7,1994.1,1994.0,450.5,393.6,429.7,430.6,51.0,52.7,99.1,97.8,59.5,49.6,108.3,108.6,43.0,17.4,25.6,3327.1,1344.9,1982.2,3390.9,1370.7,2020.2
Palo Alto,9,6,8.1,11.5,1994.4,1994.8,2001.3,2000.5,217.0,340.1,379.8,387.8,23.0,49.1,90.0,87.7,97.0,75.9,70.7,71.9,2.5,1.7,0.7,185.3,130.8,54.6,188.9,133.3,55.6
Manati,8,8,131.0,220.2,2000.5,2000.5,2003.5,2003.4,877.5,782.4,815.6,827.2,43.0,146.1,66.3,64.0,30.0,55.8,74.5,74.6,15.5,9.8,5.7,1191.2,752.1,439.1,1214.1,766.5,447.5
Nicaro,8,6,48.7,75.1,2000.2,1997.7,2004.4,2004.4,845.7,639.0,606.8,588.5,106.5,306.8,162.4,153.4,34.5,32.0,22.4,20.9,14.2,12.3,2.0,1080.3,931.5,148.8,1101.1,949.4,151.6
Sagua La Grande,8,7,94.5,156.7,1999.6,1999.6,1998.9,1998.7,533.0,605.4,622.7,623.4,36.5,75.9,89.3,86.0,10.0,134.5,61.9,59.5,18.0,11.1,6.9,1370.6,852.9,517.7,1396.9,869.3,527.7
Bahia Honda,8,7,185.8,318.9,2005.0,2004.3,2003.9,2003.9,301.9,1336.7,2520.5,2605.1,156.5,204.4,325.4,325.8,5.5,6.9,18.1,18.2,27.1,25.9,1.2,2093.7,2003.2,90.5,2133.9,2041.7,92.2
Cayo Coco,8,8,34.3,61.6,1994.0,1994.0,1994.6,1994.6,172.3,206.6,392.9,433.1,20.0,24.2,42.1,43.1,7.0,7.5,10.6,10.8,2.2,1.6,0.5,165.7,125.9,39.8,168.9,128.3,40.6
Isabela De Sagua,7,5,241.9,456.3,1993.9,1993.8,1994.2,1994.2,632.5,406.3,1082.5,1115.7,60.0,62.4,389.6,392.2,15.0,15.8,15.9,16.0,32.5,30.2,2.3,2513.9,2336.7,177.2,2562.2,2381.6,180.6
La Coloma,6,6,74.4,74.5,1995.8,1995.8,2001.3,2001.8,503.8,648.1,782.5,1306.2,59.5,62.2,45.3,61.7,29.0,48.5,34.1,52.0,14.2,7.7,6.5,1090.9,595.5,495.5,1111.9,606.9,505.0
Caibarien,6,6,32.1,52.2,1998.5,1998.5,2002.5,2002.7,482.0,440.5,533.6,538.3,51.0,74.7,45.8,44.5,8.0,15.2,15.5,15.4,4.4,3.7,0.7,336.7,284.8,51.9,343.2,290.3,52.9
Baracoa,5,5,61.3,103.7,1999.2,1999.2,2002.3,2002.2,557.7,471.2,586.0,590.0,106.0,306.0,382.7,373.1,2.0,8.8,13.0,13.2,15.4,13.6,1.8,1191.2,1051.9,139.2,1214.0,1072.1,141.9
Banes,4,4,36.7,66.5,1987.0,1987.0,1992.7,1993.3,583.2,938.0,450.9,458.5,80.5,148.0,72.9,64.1,224.0,217.2,95.5,86.5,15.4,3.0,12.4,1188.2,231.4,956.8,1211.0,235.8,975.2
Manzanillo,3,3,2.5,3.1,1977.0,1977.0,1976.5,1976.5,248.8,348.1,434.7,447.7,17.0,59.7,113.5,114.2,210.0,194.7,242.3,243.8,1.8,0.6,1.2,134.0,47.2,86.8,136.6,48.1,88.5
Tunas De Zaza,3,2,35.4,61.2,1993.3,1989.0,2001.9,2002.0,861.8,876.5,646.3,645.3,50.0,483.2,46.3,43.2,8.0,8.8,10.3,10.3,20.2,19.1,1.1,1526.7,1440.5,86.3,1556.1,1468.1,87.9
Bahia De Sagua De Tanamo,3,3,36.8,64.5,2002.0,2002.0,2000.6,2000.4,565.7,567.0,427.5,409.4,35.0,39.0,31.0,30.1,22.0,22.7,32.2,31.8,4.5,2.3,2.2,349.3,179.1,170.2,356.0,182.5,173.5
Cardenas,2,2,4.9,5.9,1992.5,1992.5,1994.7,1998.1,1640.4,1640.4,400.4,337.7,72.5,72.5,63.8,50.7,348.5,348.5,291.7,206.3,2.7,0.7,2.0,202.2,50.1,152.1,206.1,51.1,155.0
Jucaro,2,2,0.6,0.2,1996.5,1996.5,1979.7,1981.7,1962.2,1962.2,1715.9,1327.2,682.0,682.0,818.2,801.8,793.0,793.0,1436.4,1358.7,39.6,12.9,26.7,2972.9,964.9,2008.0,3030.0,983.4,2046.5
Ceiba Hueca,2,2,11.1,13.4,1992.5,1992.5,1993.8,1994.0,794.7,794.7,582.1,569.6,140.5,140.5,169.0,172.0,26.5,26.5,43.6,45.4,4.3,4.0,0.3,323.4,304.5,18.9,329.7,310.4,19.3
Puerto Tarafa,2,1,1.9,3.3,1972.0,1972.0,1972.0,1972.0,618.9,618.9,618.9,618.9,80.0,80.0,87.0,87.0,48.0,48.0,59.6,59.6,1.3,1.0,0.2,93.9,76.2,17.7,95.7,77.6,18.1
Nuevitas,2,2,474.5,815.0,2003.5,2003.5,2005.0,2005.0,6666.8,6666.8,7526.5,7498.7,573.5,573.5,1128.2,1128.1,20.0,20.0,31.7,31.7,48.8,47.1,1.8,3781.9,3644.9,136.9,3854.5,3714.9,139.5
Media Luna,1,1,11.2,17.7,2000.0,2000.0,2000.0,2000.0,504.9,504.9,504.9,504.9,44.0,44.0,44.0,44.0,7.0,7.0,7.0,7.0,1.3,1.1,0.2,101.2,87.3,13.9,103.2,89.0,14.2
Gibara,1,1,2.1,3.2,1999.0,1999.0,1999.0,1999.0,474.5,474.5,474.5,474.5,48.0,48.0,48.0,48.0,15.0,15.0,15.0,15.0,0.4,0.3,0.1,27.3,23.5,3.9,27.9,23.9,3.9
Boca Grande,1,1,95.7,165.8,2002.0,2002.0,2002.0,2002.0,3501.4,3501.4,3501.4,3501.4,250.0,250.0,250.0,250.0,10.0,10.0,10.0,10.0,13.5,13.0,0.6,1048.8,1004.5,44.3,1068.9,1023.8,45.1
Camaguey,1,1,8.0,13.9,2002.0,2002.0,2002.0,2002.0,294.0,294.0,294.0,294.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,1.2,0.5,0.7,93.0,39.9,53.2,94.8,40.6,54.2
