Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Cayo Coco,8,8,38.2,66.3,1995.6,1995.6,1995.1,1995.2,425.1,639.8,515.0,521.3,40.5,185.6,123.3,109.9,14.5,35.0,23.7,22.1,8.3,6.7,1.6,630.8,507.3,123.6,642.9,517.0,125.9
La Coloma,6,6,102.7,172.7,1997.7,1997.7,2002.2,2002.3,574.5,1153.8,2380.1,2639.7,81.0,108.0,236.8,241.2,15.0,19.5,9.9,9.9,16.7,15.5,1.2,1290.9,1196.3,94.6,1315.7,1219.3,96.4
Manati,6,6,107.7,181.8,1998.2,1998.2,2003.8,2004.0,477.6,1027.0,971.3,988.6,98.5,129.7,136.9,135.4,81.0,134.2,67.2,64.4,17.9,8.5,9.4,1381.1,657.6,723.5,1407.6,670.2,737.4
Sagua La Grande,6,5,52.3,86.0,1997.0,1996.4,1997.3,1997.2,315.4,545.2,370.1,366.1,34.5,57.2,48.7,45.4,29.5,50.5,83.2,88.6,17.1,5.0,12.1,1322.0,383.4,938.6,1347.4,390.8,956.6
Baracoa,5,5,22.6,37.7,2003.4,2003.4,1999.1,1998.8,154.3,226.4,171.1,161.7,16.0,20.2,23.4,21.3,23.0,91.2,86.9,86.1,7.7,2.3,5.4,598.3,180.5,417.8,609.8,183.9,425.8
Isabela De Sagua,5,5,51.2,90.5,1993.8,1993.8,1995.7,1995.5,520.8,453.3,458.4,460.6,45.0,75.0,44.2,43.7,11.0,18.2,21.2,20.1,6.4,3.8,2.6,491.8,289.0,202.8,501.2,294.6,206.7
Banes,5,5,56.6,101.8,1984.6,1984.6,1994.9,1994.9,583.0,490.9,693.5,701.2,55.0,77.0,60.1,59.2,90.0,79.2,54.7,49.4,6.3,3.3,3.0,484.8,255.3,229.5,494.1,260.2,233.9
Bahia De Sagua De Tanamo,4,4,179.7,336.7,1998.5,1998.5,1995.2,1995.1,779.0,1100.8,2060.0,2113.7,46.5,172.5,505.6,512.6,19.0,16.0,14.7,14.5,25.3,23.9,1.4,1960.9,1850.5,110.4,1998.5,1886.0,112.5
Tunas De Zaza,3,2,25.4,43.4,1993.3,1989.0,2001.5,2001.9,736.7,2055.8,464.0,457.5,46.0,438.8,56.1,43.1,111.0,818.0,58.4,33.5,43.7,15.5,28.2,3290.0,1172.4,2117.6,3353.2,1194.9,2158.2
Manzanillo,3,3,7.0,8.6,1977.0,1977.0,1976.8,1976.8,247.1,916.2,1195.2,1237.2,34.0,153.7,381.2,381.9,80.0,57.3,75.4,75.4,2.8,1.8,1.0,213.6,136.5,77.2,217.7,139.1,78.6
Jucaro,3,2,1.6,0.6,1989.7,1996.5,1976.6,1977.0,1107.9,2796.7,3325.0,2669.3,928.0,993.0,2762.0,2736.4,16.0,96.5,17.6,19.1,62.2,61.8,0.4,4669.9,4642.4,27.5,4759.6,4731.5,28.1
Ceiba Hueca,2,2,15.6,19.3,1992.5,1992.5,1993.9,1994.0,833.0,833.0,821.9,821.3,61.5,61.5,49.0,48.2,10.5,10.5,8.2,8.0,3.3,2.8,0.5,251.1,213.8,37.3,255.9,217.9,38.0
Cardenas,2,2,27.5,40.5,1992.5,1992.5,2005.9,2005.9,1294.7,1294.7,2258.3,2307.0,41.0,41.0,22.2,22.1,302.5,302.5,568.2,569.4,10.2,0.5,9.7,771.8,36.5,735.3,786.6,37.2,749.4
Gibara,2,2,0.8,1.1,2004.0,2004.0,2005.2,2004.7,47.6,47.6,32.2,33.8,12.0,12.0,11.3,11.6,45.5,45.5,36.6,40.4,0.5,0.1,0.4,39.7,11.0,28.7,40.4,11.2,29.2
Nuevitas,2,2,205.9,355.9,2003.5,2003.5,2002.8,2002.8,3537.5,3537.5,3265.4,3274.2,211.0,211.0,288.8,289.3,52.0,52.0,37.0,36.9,26.7,22.4,4.4,2070.9,1732.1,338.9,2110.7,1765.3,345.4
Puerto Tarafa,1,1,0.5,0.9,1972.0,1972.0,1972.0,1972.0,349.7,349.7,349.7,349.7,50.0,50.0,50.0,50.0,5.0,5.0,5.0,5.0,0.3,0.3,0.0,23.9,22.9,1.0,24.4,23.4,1.0
Media Luna,1,1,11.5,18.2,2000.0,2000.0,2000.0,2000.0,519.4,519.4,519.4,519.4,39.0,39.0,39.0,39.0,111.0,111.0,111.0,111.0,6.0,1.2,4.7,462.7,95.8,367.0,471.6,97.6,374.0
Boca Grande,1,1,8.0,13.9,2002.0,2002.0,2002.0,2002.0,294.0,294.0,294.0,294.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,1.2,0.5,0.7,93.0,39.9,53.2,94.8,40.6,54.2
Camaguey,1,1,5.4,9.3,2002.0,2002.0,2002.0,2002.0,196.0,196.0,196.0,196.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,0.8,0.3,0.5,62.0,26.6,35.4,63.2,27.1,36.1
