Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Arab Emirates,883,433,40812.6,55864.2,2004.8,2005.5,2006.2,2005.8,819.0,1027.6,984.5,1016.9,65.0,128.7,288.1,355.2,36.0,96.7,84.2,101.3,4914.1,3847.2,1066.9,379069.3,296681.2,82388.0,386347.4,302377.5,83969.9
India,605,341,14019.0,18360.7,2008.4,2008.3,2008.5,2008.5,505.4,734.8,575.0,599.6,42.0,87.6,101.0,116.7,33.0,64.4,54.6,61.7,1834.9,1373.1,461.8,141868.3,106248.3,35619.9,144592.1,108288.3,36303.8
Singapore,266,212,32875.5,45395.7,2008.0,2009.5,2006.9,2008.0,3006.2,3143.8,3070.7,3092.9,250.0,276.6,249.4,263.6,51.0,91.3,83.4,93.7,3542.1,3301.2,240.9,272864.9,254231.6,18633.3,278103.9,259112.9,18991.1
South Africa,165,146,23175.7,40751.6,2011.9,2011.7,2011.9,2011.9,4058.7,4191.5,4186.8,4187.1,419.0,455.4,462.4,462.3,69.0,93.2,98.2,99.4,2019.2,1918.8,100.3,156397.5,148624.7,7772.9,159400.4,151478.3,7922.1
Saudi Arabia,145,65,13915.4,17486.9,2007.3,2008.6,2008.9,2008.2,1369.1,1687.4,1863.9,1698.4,112.0,149.1,150.4,143.5,45.0,57.4,45.7,52.0,1421.4,1208.2,213.2,109995.0,93534.6,16460.4,112106.9,95330.5,16776.4
Oman,140,70,4285.2,5442.8,2008.3,2009.1,2008.4,2008.6,889.5,876.0,894.1,909.7,72.0,86.3,82.9,87.1,32.0,88.8,57.2,69.6,580.2,445.8,134.3,44357.9,34009.9,10348.0,45209.6,34662.9,10546.7
Sri Lanka,119,64,8038.1,8420.8,2005.7,2004.2,2006.1,2006.7,1503.0,1639.4,1549.6,1541.2,101.0,136.6,119.5,127.2,34.0,44.4,37.0,44.5,914.0,837.4,76.6,70761.8,64844.3,5917.5,72120.4,66089.3,6031.1
Malaysia,101,78,11964.8,15595.7,2007.9,2008.9,2006.3,2007.0,2941.0,3078.8,2993.9,3015.9,240.0,270.9,236.8,252.1,59.0,92.8,71.7,78.6,1443.5,1324.6,118.9,111716.7,102535.9,9180.8,113861.7,104504.6,9357.1
Qatar,100,43,9893.9,9123.7,2007.0,2007.2,2007.0,2007.0,1020.1,1227.1,1244.7,1227.7,77.5,115.9,118.3,115.8,38.5,41.7,37.8,37.0,1310.4,1088.5,221.9,93163.0,76889.2,16273.9,94951.8,78365.5,16586.3
Indonesia,70,59,6250.3,10373.8,2007.6,2008.6,2008.6,2008.8,3151.9,3461.4,3463.0,3469.0,350.0,384.2,410.6,413.5,65.0,87.0,91.1,92.1,834.3,759.0,75.3,64596.7,58767.9,5828.8,65837.0,59896.2,5940.7
