Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
India,972,468,27979.2,33360.2,2007.2,2007.3,2008.2,2008.2,498.9,667.3,528.9,534.9,38.0,76.7,63.0,70.3,21.0,46.8,29.1,31.4,3292.1,2679.6,612.5,254632.7,207369.0,47263.6,259521.6,211350.5,48171.1
United Arab Emirates,917,577,24503.6,37243.0,2007.1,2008.3,2007.6,2007.8,744.4,849.7,820.9,814.6,67.0,104.0,132.7,135.5,24.0,62.3,79.8,79.8,3134.4,2515.9,618.5,241183.7,193526.5,47657.2,245814.4,197242.2,48572.2
Oman,204,119,5559.4,7504.6,2007.2,2009.6,2008.7,2009.2,827.8,837.9,832.3,841.2,66.0,85.5,85.0,88.2,21.5,71.0,56.4,67.3,750.7,571.0,179.7,57238.4,43392.2,13846.2,58337.4,44225.3,14112.1
Saudi Arabia,126,78,5353.9,9296.6,2008.0,2010.2,2007.6,2007.5,1117.2,1410.9,1225.8,1223.2,107.5,154.3,153.8,154.0,57.0,94.5,74.3,74.6,681.1,554.7,126.3,52650.8,42922.7,9728.1,53661.7,43746.8,9914.9
Iran (Islamic Republic of),116,76,2300.7,3375.8,2001.6,2003.6,2003.4,2004.2,802.1,969.8,1023.1,1021.4,76.0,146.0,240.5,226.9,34.0,100.0,174.1,152.3,392.9,272.7,120.2,29728.7,20689.6,9039.1,30299.5,21086.8,9212.6
Malaysia,111,39,19560.7,22233.8,2009.8,2009.5,2009.5,2009.7,2757.9,2918.5,2790.6,2794.4,172.0,210.3,181.2,183.5,15.0,19.9,17.9,18.1,2062.4,2023.0,39.5,159738.3,156684.9,3053.4,162805.3,159693.3,3112.0
Singapore,96,76,15151.9,17973.3,2007.6,2007.7,2007.5,2007.5,2966.2,3246.1,3108.5,3150.6,210.5,280.4,250.1,274.7,14.0,24.4,19.9,19.7,1633.1,1592.4,40.7,126012.7,122882.8,3129.9,128432.1,125242.2,3190.0
Qatar,85,60,8520.7,7961.9,2008.1,2008.7,2007.6,2007.8,1051.1,1141.5,1284.8,1268.7,76.0,89.9,131.3,132.1,44.0,94.7,112.8,108.9,1158.5,793.7,364.9,81152.3,54160.7,26991.7,82710.5,55200.6,27509.9
Sri Lanka,49,44,2211.7,3440.9,2005.6,2006.2,2007.0,2006.9,1432.9,1592.6,1601.4,1622.5,135.0,183.0,213.2,225.7,23.0,56.4,64.1,70.8,257.8,211.5,46.2,19939.1,16368.2,3570.8,20321.9,16682.5,3639.4
South Africa,46,46,8215.6,13037.6,2011.4,2011.4,2011.5,2011.6,4431.9,4385.5,4456.2,4423.5,389.5,416.0,422.4,430.3,61.0,82.4,68.2,75.0,630.5,611.4,19.2,46465.8,44982.8,1483.0,47358.0,45846.5,1511.5
