Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,180,53,3130.5,3919.5,2006.3,2007.6,2007.2,2007.1,597.4,904.2,1057.4,1087.8,45.0,70.0,466.5,483.8,32.0,34.0,43.2,43.7,699.9,620.0,79.9,53884.6,47840.6,6044.0,54919.2,48759.1,6160.1
Oil tanker,79,19,113.4,174.2,2007.1,2003.7,2007.7,2007.0,279.2,460.2,486.9,505.0,31.0,43.6,78.1,82.2,26.0,40.8,72.6,75.0,59.0,37.4,21.6,4477.6,2847.4,1630.2,4563.5,2902.1,1661.5
Chemical tanker,49,15,326.6,496.2,2008.0,2005.8,2008.4,2008.4,603.2,977.9,855.6,865.3,56.0,76.9,192.9,194.3,30.0,36.9,35.1,35.1,97.2,70.1,27.0,7432.6,5388.2,2044.4,7575.3,5491.6,2083.6
General cargo,46,36,656.5,827.2,2003.0,2004.7,2002.9,2003.3,1225.7,1923.8,2380.8,2285.7,123.5,170.2,298.8,293.0,32.5,63.7,48.0,49.6,135.5,124.5,11.0,10412.4,9586.1,826.3,10612.3,9770.1,842.1
Bulk carrier,25,24,1055.5,1819.5,2009.9,2009.7,2009.8,2009.8,1589.4,1620.8,1584.8,1584.8,129.0,146.3,175.6,175.9,145.0,136.0,110.1,110.0,102.1,79.2,23.0,7902.7,6128.8,1773.9,8054.5,6246.5,1808.0
Service - tug,22,18,7.0,5.6,2015.7,2015.6,2015.1,2015.2,402.3,1517.7,1259.5,1177.3,151.5,382.2,1276.6,1124.0,49.5,192.5,119.1,112.3,14.4,11.7,2.6,1079.8,881.5,198.3,1100.6,898.5,202.1
Cruise,16,12,408.1,39.3,2006.2,2005.9,2003.5,2003.9,316.1,368.1,383.6,358.7,26.0,26.3,33.4,32.0,12.0,16.9,16.9,16.9,105.4,83.4,22.0,8165.8,6462.3,1703.5,8322.6,6586.3,1736.2
Liquefied gas tanker,11,4,7.0,7.5,1991.7,1993.0,1993.6,1993.5,408.3,503.6,473.2,473.9,38.0,44.9,47.2,46.8,23.0,42.4,49.6,49.7,6.5,4.6,1.9,490.7,349.1,141.6,500.2,355.8,144.4
Refrigerated bulk,3,3,45.5,53.2,1993.0,1993.0,1991.2,1991.0,4553.0,4003.9,3936.2,4009.9,388.0,558.0,699.9,717.4,9.0,12.0,9.8,9.7,26.8,26.1,0.7,2035.9,1982.3,53.6,2075.0,2020.4,54.6
Ro-Ro,2,2,16.9,18.2,2003.5,2003.5,1995.3,1995.3,1110.2,1110.2,1661.1,1707.2,121.5,121.5,179.6,180.0,113.5,113.5,211.0,211.6,6.0,3.5,2.5,466.0,270.6,195.4,475.0,275.8,199.2
Ferry-RoPax,1,1,59.1,7.3,1966.0,1966.0,1966.0,1966.0,5978.0,5978.0,5978.0,5978.0,516.0,516.0,516.0,516.0,1152.0,1152.0,1152.0,1152.0,20.6,9.6,11.0,1548.5,721.6,826.9,1578.2,735.4,842.8
Ferry-pax only,1,1,0.1,0.0,1991.0,1991.0,1991.0,1991.0,335.0,335.0,335.0,335.0,124.0,124.0,124.0,124.0,10.0,10.0,10.0,10.0,0.2,0.2,0.0,15.7,14.5,1.2,16.0,14.8,1.2
Vehicle,1,1,53.5,18.5,2005.0,2005.0,2005.0,2005.0,1221.3,1221.3,1221.3,1221.3,68.0,68.0,68.0,68.0,9.0,9.0,9.0,9.0,4.2,4.1,0.1,322.1,314.6,7.5,328.3,320.6,7.7
Offshore,1,1,0.2,0.0,2016.0,2016.0,2016.0,2016.0,22.1,22.1,22.1,22.1,96.0,96.0,96.0,96.0,871.0,871.0,871.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
