Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Thailand,153,50,631.6,615.1,2005.3,2004.1,2006.2,2008.3,308.7,618.6,497.1,650.4,30.0,55.2,136.3,200.1,27.0,43.0,61.5,87.7,212.1,150.2,61.9,16241.8,11536.7,4705.1,16553.6,11758.2,4795.4
Viet Nam,93,52,954.3,1030.3,2006.3,2007.0,2003.9,2006.4,430.2,694.2,543.7,574.3,33.0,60.9,81.4,63.2,28.0,82.1,109.2,54.6,193.3,142.2,51.1,14844.8,10957.0,3887.8,15129.8,11167.4,3962.4
Singapore,77,27,1727.1,2250.4,2008.0,2008.1,2008.8,2008.8,609.8,924.6,1330.9,1404.1,53.0,71.5,635.8,643.7,40.0,60.5,56.3,61.7,395.8,349.7,46.1,30472.1,26975.9,3496.2,31057.1,27493.8,3563.3
China,44,25,1405.7,1849.8,2006.4,2005.1,2006.6,2006.8,1346.3,2333.7,2141.4,2160.7,93.5,195.0,337.0,335.3,26.0,50.4,43.6,42.5,259.6,243.1,16.5,20012.4,18762.6,1249.8,20396.6,19122.9,1273.7
Hong Kong,21,11,298.0,370.4,1999.5,2001.2,2000.2,2000.3,1246.2,2099.5,1729.8,1719.5,90.0,169.8,222.7,217.5,46.0,81.8,62.8,63.0,76.1,65.8,10.3,5848.5,5071.9,776.6,5960.8,5169.3,791.5
Malaysia,20,17,98.0,123.0,2014.2,2013.9,2009.6,2008.6,397.5,972.8,1051.1,1029.9,91.5,175.9,242.2,237.5,32.0,179.0,41.7,47.6,20.0,16.7,3.3,1530.1,1279.8,250.3,1559.5,1304.3,255.1
Indonesia,18,18,510.3,888.6,2012.1,2012.1,2009.3,2009.2,1295.8,2034.8,1552.2,1550.2,252.5,358.7,194.2,185.8,114.5,114.8,99.6,100.6,54.8,43.9,10.9,4225.1,3381.4,843.7,4306.2,3446.3,859.9
"Korea, Republic of",3,3,65.5,74.9,1998.0,1998.0,1998.1,1997.9,2515.6,2584.2,2602.6,2603.3,209.0,208.0,207.6,207.8,19.0,17.0,17.9,18.1,12.3,12.0,0.3,950.7,928.5,22.2,969.0,946.3,22.6
"Taiwan, Province of China",2,2,24.9,39.4,2004.5,2004.5,2008.4,2009.1,1417.4,1417.4,1521.5,1585.6,122.5,122.5,149.6,154.9,231.0,231.0,211.9,208.2,5.7,3.4,2.3,438.4,262.4,175.9,446.8,267.5,179.3
Philippines,2,2,53.8,18.8,2008.5,2008.5,2005.0,2005.1,687.3,687.3,1171.2,1096.6,64.5,64.5,68.0,67.9,10.5,10.5,9.0,9.0,4.7,4.5,0.2,361.0,347.3,13.7,367.9,354.0,13.9
Kiribati,1,1,19.5,23.8,1986.0,1986.0,1986.0,1986.0,6015.1,6015.1,6015.1,6015.1,1200.0,1200.0,1200.0,1200.0,9.0,9.0,9.0,9.0,16.8,16.7,0.1,1273.1,1263.3,9.7,1297.5,1287.6,9.9
Micronesia (Federated States of),1,1,20.4,23.3,1994.0,1994.0,1994.0,1994.0,4553.0,4553.0,4553.0,4553.0,388.0,388.0,388.0,388.0,8.0,8.0,8.0,8.0,7.5,7.4,0.1,573.8,564.2,9.6,584.8,575.0,9.8
Japan,1,1,24.4,27.2,2000.0,2000.0,2000.0,2000.0,2906.0,2906.0,2906.0,2906.0,169.0,169.0,169.0,169.0,8.0,8.0,8.0,8.0,8.9,8.9,0.0,692.2,690.1,2.1,705.5,703.4,2.1
Turkey,1,1,46.1,51.2,2000.0,2000.0,2000.0,2000.0,6363.0,6363.0,6363.0,6363.0,529.0,529.0,529.0,529.0,17.0,17.0,17.0,17.0,10.0,9.9,0.1,770.6,766.4,4.2,785.4,781.1,4.3
