Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Mauritius,58,37,1492.3,1029.9,2001.1,2002.5,2005.0,2004.6,1024.0,8606.8,2575.4,3923.1,258.0,882.6,2368.0,2855.3,223.5,406.7,471.3,578.5,711.5,567.1,144.4,53679.3,42806.5,10872.8,54709.9,43628.4,11081.5
Oman,45,11,1671.4,1979.4,2004.8,2003.3,2004.6,2005.2,1346.3,1390.5,1390.4,1390.8,110.0,101.5,108.7,110.4,21.0,35.1,24.2,25.9,223.2,207.4,15.8,17290.5,16068.1,1222.3,17622.5,16376.6,1245.8
Madagascar,32,16,693.5,246.4,1999.8,1999.9,1999.7,2000.8,741.1,4646.5,737.6,777.8,52.5,760.4,258.4,385.6,30.0,79.3,29.6,77.8,234.1,206.7,27.4,17920.7,15836.2,2084.5,18264.8,16140.2,2124.5
United Arab Emirates,29,15,1672.6,2107.1,2003.4,2005.6,2005.1,2005.3,2118.2,2444.4,2274.2,2252.8,154.0,248.4,236.1,229.4,21.0,46.1,57.5,56.3,228.2,215.1,13.1,17655.1,16639.9,1015.3,17994.1,16959.3,1034.7
"Tanzania, United Republic of",24,9,620.7,771.8,2003.9,2000.1,2004.3,2005.7,1037.9,1068.9,1026.1,1024.0,73.5,81.6,79.0,78.6,130.5,105.3,137.3,143.5,124.4,84.6,39.8,9628.1,6543.8,3084.3,9813.0,6669.4,3143.6
Mayotte,19,6,449.3,581.2,2005.7,2002.3,2005.7,2012.1,852.7,854.1,904.2,915.5,100.0,85.7,114.9,124.6,15.0,24.2,23.4,27.5,78.2,70.8,7.4,6057.7,5484.8,572.9,6174.1,5590.1,583.9
Comoros,15,9,165.8,229.7,2002.9,2006.1,1999.5,1999.5,915.7,1633.4,946.4,936.2,76.0,194.8,98.8,93.8,62.0,545.8,98.9,96.0,91.9,38.4,53.5,6967.2,2951.4,4015.8,7101.0,3008.1,4092.9
South Africa,10,10,121.5,141.6,1992.3,1992.3,1992.8,1992.7,2142.0,2228.5,2253.5,2246.5,209.5,265.8,256.1,259.8,12.0,12.1,13.0,12.8,63.3,61.4,1.9,4813.4,4672.9,140.4,4905.8,4762.6,143.1
Maldives,9,8,325.5,53.9,2003.9,2002.8,2003.7,2006.5,1277.8,1271.9,1281.1,1281.7,105.0,100.4,95.2,106.1,12.0,14.2,16.4,18.3,70.2,65.7,4.4,5429.3,5085.3,344.0,5533.5,5182.9,350.6
Singapore,9,8,326.6,370.0,1997.2,1997.4,1998.5,1997.8,3298.7,4443.7,3929.9,3944.3,381.0,533.2,510.1,515.2,18.0,18.1,18.7,18.8,112.1,110.3,1.7,8552.1,8420.3,131.8,8716.3,8581.9,134.3
