Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Miscellaneous - fishing,24,17,1145.3,883.6,2003.8,2003.9,2006.8,2006.4,15749.3,18968.9,18545.5,17701.1,1283.5,1865.7,3038.7,2899.1,271.5,513.4,644.8,628.8,524.4,482.8,41.7,39454.0,36326.9,3127.2,40211.6,37024.3,3187.2
Refrigerated bulk,3,3,2.8,3.6,1987.7,1987.7,1985.3,1985.7,226.3,242.9,236.6,231.6,973.0,815.3,1005.4,994.6,117.0,388.0,578.7,549.9,48.9,33.1,15.8,3674.6,2485.0,1189.6,3745.1,2532.7,1212.4
Service - other,1,1,1.7,0.2,2014.0,2014.0,2014.0,2014.0,12224.3,12224.3,12224.3,12224.3,6674.0,6674.0,6674.0,6674.0,13.0,13.0,13.0,13.0,11.8,11.8,0.0,886.0,884.3,1.7,903.0,901.3,1.7
Oil tanker,1,1,0.2,0.2,2009.0,2009.0,2009.0,2009.0,129.4,129.4,129.4,129.4,553.0,553.0,553.0,553.0,18.0,18.0,18.0,18.0,5.0,4.8,0.2,372.0,360.1,11.9,379.1,367.0,12.1
