Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Vancouver,498,132,1622.1,1597.5,1992.5,2001.6,2008.2,2010.1,134.5,586.5,383.3,240.3,40.0,213.2,862.2,241.6,9.0,80.3,98.4,135.6,539.0,446.3,92.7,40471.7,33514.0,6957.7,41248.8,34157.4,7091.3
Prince Rupert,439,119,7883.2,8394.5,2003.3,2004.3,2008.2,2008.5,288.7,665.0,530.0,615.8,23.0,146.0,79.0,90.3,8.0,73.1,60.6,71.1,915.8,769.8,146.0,68761.9,57796.4,10965.5,70082.1,58906.1,11176.0
Halifax,432,150,4804.5,4065.9,1997.5,2001.5,1999.0,2000.1,489.0,1033.9,469.2,567.7,40.5,281.8,170.6,184.3,24.0,91.7,35.5,52.9,1326.4,1090.9,235.5,99569.7,81874.9,17694.8,101481.4,83446.9,18034.5
St Johns,372,98,4692.7,4150.0,1996.4,1996.7,2002.3,2004.2,647.4,1409.7,876.7,891.7,60.0,350.8,275.8,228.8,30.0,131.9,73.7,69.1,1312.8,1127.7,185.1,98702.2,84801.2,13900.9,100597.3,86429.4,14167.8
Montreal Est,355,133,2456.9,4053.9,2005.8,2005.1,2006.0,2006.2,138.1,494.3,309.0,307.5,23.0,72.6,78.4,73.3,17.0,41.3,48.1,48.3,586.8,360.1,226.7,43915.1,26897.5,17017.6,44758.3,27413.9,17344.4
Sainte-Catherine,353,128,1403.9,2150.1,1999.3,2001.5,1999.3,1999.3,146.3,239.1,229.1,231.4,17.0,37.6,65.9,66.4,18.0,33.8,34.4,34.7,270.1,209.9,60.2,20271.4,15754.1,4517.3,20660.6,16056.6,4604.0
Etang-Du-Nord,349,35,1205.5,1276.0,1981.5,1994.7,1984.8,1985.8,208.6,767.7,311.8,511.6,7.0,193.5,52.0,64.7,6.0,105.4,62.2,76.1,376.0,248.3,127.8,28105.2,18512.2,9593.0,28644.8,18867.6,9777.2
Cardinal,333,158,947.5,1459.1,2001.0,2003.4,2002.0,2002.2,190.3,167.5,166.2,167.0,19.0,24.4,27.9,28.0,6.0,29.2,29.8,30.1,174.9,125.2,49.7,13089.9,9361.6,3728.3,13341.2,9541.3,3799.9
Powell River,329,28,22.2,8.8,1972.7,1978.1,1994.9,1979.1,105.4,276.5,287.3,226.9,19.0,42.8,62.5,58.5,9.0,119.0,376.8,129.0,70.8,39.1,31.7,5291.0,2916.8,2374.2,5392.6,2972.8,2419.8
Hamilton,319,160,1155.6,1784.8,1997.4,2001.8,2003.2,2003.4,247.8,237.5,255.8,255.9,28.0,59.7,56.9,56.7,2.0,16.2,20.0,20.1,236.5,206.3,30.2,17736.7,15472.1,2264.6,18077.2,15769.2,2308.1
Victoria,295,193,1069.6,971.8,2003.0,2004.7,2006.2,2007.2,89.6,155.8,86.6,83.1,9.0,34.8,25.3,19.3,26.0,49.9,45.0,54.2,371.5,168.9,202.7,27894.5,12677.7,15216.8,28430.1,12921.1,15508.9
Port Hardy,246,34,531.9,92.8,1995.3,1985.5,2005.9,2000.6,274.9,1446.2,306.6,334.0,22.5,338.5,97.9,398.2,11.0,156.4,38.7,103.7,231.2,168.9,62.4,17360.8,12677.9,4682.9,17694.2,12921.3,4772.8
Three Rivers,239,150,819.3,1278.2,1999.1,2003.5,2006.7,2007.5,99.7,256.2,192.6,197.7,15.0,70.8,80.0,78.9,24.0,79.1,80.5,82.1,276.1,151.8,124.3,20749.8,11416.6,9333.2,21148.2,11635.8,9512.4
Souris Harbour,225,19,332.2,105.6,1980.6,1991.1,1982.2,1996.2,83.6,299.9,160.2,274.8,6.0,45.9,119.6,150.7,11.0,28.4,23.9,27.6,193.9,128.8,65.1,14561.0,9673.7,4887.3,14840.5,9859.4,4981.1
Sault Ste Marie,219,78,1036.7,1575.2,1998.3,1998.2,1999.4,1999.3,241.2,271.8,271.9,273.5,22.0,34.1,34.9,35.1,30.0,57.1,40.1,40.5,183.9,139.6,44.4,13817.6,10486.6,3331.1,14082.9,10687.9,3395.0
Longue Pointe,209,115,2580.9,3236.5,2003.9,2004.4,2005.6,2006.0,334.6,470.8,688.5,680.4,53.0,66.7,138.2,137.3,9.0,21.7,18.1,20.4,489.9,442.6,47.3,36806.8,33255.1,3551.8,37513.5,33893.6,3620.0
Port Mellon,208,44,203.7,259.2,1978.9,1990.2,1994.7,1997.1,199.8,310.9,184.6,167.5,36.5,56.5,113.0,96.3,12.5,64.7,119.6,92.6,111.6,77.4,34.2,8376.3,5809.1,2567.3,8537.2,5920.6,2616.6
Port Cartier,204,51,1733.5,2690.0,2001.6,1999.5,2003.0,2003.2,406.8,376.4,408.1,408.6,41.0,55.9,52.0,52.4,9.0,26.7,34.8,34.8,241.5,209.7,31.8,18144.1,15757.9,2386.3,18492.5,16060.4,2432.1
Sarnia,201,60,745.3,1224.4,1998.7,1996.8,1996.3,1994.1,257.7,274.4,259.5,259.4,25.0,32.6,32.9,32.0,15.0,13.6,26.7,24.1,213.9,132.7,81.2,16015.7,9919.7,6096.0,16323.2,10110.2,6213.0
Toronto,201,47,368.1,516.8,1988.9,1994.1,2000.2,2001.3,143.5,384.3,238.3,238.9,21.0,94.1,98.0,95.2,10.0,24.0,13.7,11.1,98.7,80.8,17.9,7411.0,6066.5,1344.6,7553.3,6182.9,1370.4
Sydney,188,61,2165.7,868.9,1997.0,1996.9,2000.4,1999.9,256.8,325.2,301.4,280.3,19.0,29.4,28.2,38.0,9.0,44.2,14.4,30.7,497.3,415.0,82.3,37340.7,31157.2,6183.5,38057.6,31755.4,6302.2
West Vancouver,188,32,115.4,147.4,1979.1,1992.3,2004.5,2009.0,109.5,183.2,173.5,216.7,23.0,76.2,114.6,148.4,8.0,60.6,128.3,174.7,61.0,47.4,13.5,4579.7,3562.6,1017.1,4667.6,3631.0,1036.7
Port Alfred,184,110,2476.8,2632.3,2003.4,2005.3,2001.9,2001.9,276.6,401.1,442.1,522.7,30.0,66.8,159.4,207.9,29.5,52.3,77.6,108.0,498.6,382.8,115.7,37562.5,28869.9,8692.6,38283.7,29424.2,8859.5
Crofton,184,30,243.2,356.6,1976.5,1989.7,1999.8,1999.9,93.8,269.7,269.2,275.4,15.0,44.6,66.4,66.8,8.0,58.4,82.0,81.9,62.7,41.7,21.1,4710.6,3127.6,1583.0,4801.1,3187.7,1613.4
Queen Charlotte,182,16,227.9,32.6,2001.0,1985.8,2005.8,2003.3,101.8,398.1,119.4,124.1,9.0,86.7,18.5,24.6,4.0,30.5,17.2,19.5,79.9,52.9,27.0,6002.3,3973.8,2028.4,6117.5,4050.1,2067.4
Sept-Iles,178,69,756.8,1039.0,2006.2,2001.8,2007.0,2007.4,164.2,416.6,351.7,449.1,19.0,86.4,92.8,111.1,9.0,120.3,58.4,62.4,204.5,143.5,61.0,15273.9,10693.4,4580.4,15567.1,10898.8,4668.4
Nanticoke,178,42,354.7,514.5,1997.1,1992.9,1995.1,1994.8,106.6,158.9,182.9,184.0,19.5,24.6,40.9,41.0,8.0,58.2,53.1,55.4,130.2,76.4,53.8,9777.7,5737.6,4040.0,9965.4,5847.8,4117.6
Saint John,175,65,2718.3,2001.1,2003.0,2002.8,2004.8,2004.4,353.0,718.9,482.8,552.5,36.0,116.5,177.9,95.6,18.0,31.1,32.2,28.2,720.2,602.7,117.4,54071.2,45253.7,8817.5,55109.3,46122.5,8986.8
Rimouski,173,78,559.1,815.7,2005.5,2004.9,2007.9,2008.2,143.6,282.6,226.7,227.4,15.0,47.2,104.6,99.4,25.0,74.0,61.4,66.0,166.7,98.7,68.0,12510.1,7406.3,5103.8,12750.3,7548.5,5201.8
Sainte Victoir,173,97,689.0,1087.0,2004.8,2004.8,2009.1,2009.0,108.7,206.1,261.9,266.5,23.0,45.8,79.6,81.4,10.0,33.6,35.2,35.5,170.9,116.9,54.0,12563.3,8512.2,4051.1,12804.5,8675.6,4128.9
Vancouver Anch,168,146,860.2,1533.8,2004.0,2007.1,2009.8,2010.3,80.7,191.7,165.7,165.9,103.5,154.7,188.5,175.2,36.0,74.1,101.1,103.4,271.8,196.3,75.5,20426.2,14760.7,5665.6,20818.4,15044.1,5774.3
Pointe-Claire,166,83,519.0,803.9,1997.9,2001.2,1998.4,1998.4,103.2,179.3,173.9,173.8,14.5,21.4,32.3,32.2,2.0,14.6,19.9,20.6,76.4,62.9,13.6,5718.1,4699.0,1019.1,5827.9,4789.2,1038.7
Argentia,164,51,3781.3,5473.5,2004.0,2001.5,2011.7,2013.4,475.1,1339.3,1135.4,1256.4,43.5,120.8,228.0,246.3,13.0,269.8,320.5,318.6,626.3,348.6,277.7,47031.4,26176.3,20855.2,47934.5,26678.9,21255.6
Dalhousie,161,102,585.3,901.3,2001.6,2003.3,2006.5,2006.3,228.4,242.0,256.2,256.8,25.0,36.4,39.6,39.5,2.0,16.5,17.7,17.8,113.0,91.3,21.7,8389.9,6761.0,1628.8,8551.0,6890.8,1660.1
Sorel,157,80,469.0,757.0,1991.4,2000.9,2000.7,2001.5,116.0,298.8,219.3,222.2,25.0,172.3,116.3,105.3,7.0,46.2,57.2,59.3,115.3,97.7,17.5,8657.7,7341.1,1316.6,8823.9,7482.1,1341.9
Roberts Bank,157,49,4361.2,3259.6,2001.7,1995.9,2004.4,2009.9,159.8,2651.1,2417.4,1324.1,37.0,370.3,1471.4,717.5,12.0,189.0,334.3,267.1,1040.6,887.5,153.1,77338.9,66282.4,11056.5,78823.8,67555.0,11268.8
Oshawa,157,53,149.9,222.0,1988.1,1996.5,2001.2,2001.5,68.4,125.6,106.5,104.1,10.0,39.2,52.5,52.4,4.0,28.9,44.1,43.2,58.3,42.8,15.4,4374.4,3215.6,1158.8,4458.4,3277.3,1181.1
Clarkson,153,28,242.0,368.3,1982.4,1995.2,1988.4,1987.9,86.2,293.1,142.5,140.1,9.0,59.5,42.8,42.0,9.0,8.7,9.7,9.8,79.3,67.8,11.5,5954.0,5091.6,862.5,6068.4,5189.3,879.0
Baie Comeau,149,77,1238.7,804.1,2002.6,2001.0,2003.4,2002.9,212.7,337.9,468.9,271.7,22.0,103.6,631.5,355.0,17.0,74.7,25.5,29.9,432.4,370.1,62.3,30283.8,25661.0,4622.8,30865.2,26153.7,4711.6
Port Moody,146,24,15.3,19.7,1997.0,2001.6,2010.6,2013.2,57.4,101.6,58.0,48.2,20.0,55.1,83.8,79.3,10.0,37.6,103.7,101.8,33.8,22.2,11.6,2534.4,1664.6,869.7,2583.0,1696.6,886.4
St Zotique,139,91,420.3,618.6,2001.1,2001.7,2002.6,2002.5,135.3,220.4,249.0,246.3,25.0,29.8,137.7,131.7,6.0,18.5,36.3,37.0,104.9,91.0,14.0,7879.6,6831.3,1048.3,8030.9,6962.4,1068.5
Charlottetown,139,44,2581.3,969.5,1997.9,1996.8,1999.8,2000.6,487.6,438.6,493.5,523.8,39.0,36.4,39.2,47.4,10.0,50.6,26.7,34.1,577.4,496.5,80.9,43372.4,37287.9,6084.5,44205.1,38003.8,6201.3
Pointe Aux Trembles,134,100,834.7,1278.2,2007.6,2007.5,2007.4,2007.4,149.1,295.2,297.0,285.5,30.5,45.5,84.6,83.7,10.0,31.9,32.4,33.7,196.9,138.6,58.3,14783.4,10408.4,4374.9,15067.2,10608.3,4458.9
Havre St Pierre,134,24,717.4,955.4,2005.0,1997.0,1998.8,1997.3,289.1,356.1,386.5,457.6,40.0,56.2,43.1,45.7,4.5,19.2,43.4,53.8,124.8,108.9,15.9,9373.7,8183.6,1190.1,9553.7,8340.7,1212.9
Oka Sur Le Lac,133,63,545.6,832.9,1991.8,1996.3,1990.9,1991.0,162.1,216.0,252.6,253.0,19.0,23.0,42.9,43.0,31.0,37.4,32.3,32.4,106.1,78.1,28.0,7972.7,5869.5,2103.2,8125.8,5982.2,2143.6
Sayward,128,20,21.3,21.2,1995.0,1978.6,2003.1,2004.3,141.9,198.0,285.5,309.4,19.5,40.7,150.9,169.8,10.0,38.6,570.6,667.6,43.9,23.3,20.6,3295.4,1750.1,1545.3,3358.7,1783.7,1575.0
Picton,123,34,150.1,224.3,1990.6,1990.7,1998.4,1999.4,148.0,203.9,147.8,146.7,18.0,71.1,34.0,24.2,21.0,42.4,79.9,70.1,52.6,26.6,26.0,3940.0,1986.4,1953.7,4015.7,2024.5,1991.2
Come By Chance Harbor,111,28,2804.4,4806.5,2007.0,2004.3,2014.6,2014.7,389.3,606.6,675.7,672.0,80.0,100.6,375.2,375.1,30.0,39.7,52.6,52.3,433.2,355.1,78.1,32563.0,26699.6,5863.4,33188.2,27212.2,5976.0
Chemainus,110,22,31.7,35.4,1974.5,1984.9,1996.1,2002.1,152.6,370.2,152.5,122.8,23.0,66.8,157.4,80.0,13.0,43.4,69.9,81.9,33.6,26.6,7.0,2521.7,1996.2,525.5,2570.1,2034.6,535.6
Tadoussac,99,81,412.4,623.0,2003.7,2006.2,2006.2,2007.8,166.2,317.1,194.9,183.5,19.0,89.6,177.2,85.2,41.0,82.0,87.1,76.2,176.3,85.1,91.2,13230.6,6381.9,6848.7,13484.6,6504.5,6980.2
Cobourg,98,4,101.2,159.1,1974.6,1993.0,1974.6,1974.5,79.1,141.9,85.0,84.7,8.0,25.6,8.9,8.7,9.0,34.5,18.1,17.9,16.0,11.7,4.4,1200.3,871.9,328.3,1223.3,888.7,334.6
Corner Brook,94,41,487.9,350.7,1995.6,1996.3,1999.8,1999.9,313.3,364.5,350.5,366.2,29.0,38.8,47.8,55.2,16.0,23.3,25.0,38.4,171.8,136.3,35.4,12899.0,10237.5,2661.5,13146.7,10434.0,2712.7
L'Anse-Au-Loup,93,33,376.8,357.2,2002.7,1996.8,1999.7,1999.5,190.8,771.4,581.5,964.8,22.0,127.0,346.5,409.1,12.0,56.6,125.4,166.5,136.4,112.9,23.5,10270.0,8504.8,1765.2,10467.2,8668.1,1799.0
Becancour,93,61,716.9,1004.0,2000.5,2003.2,2009.2,2009.4,176.8,484.1,501.7,470.8,26.0,80.6,153.8,149.1,19.0,42.3,75.9,71.8,140.2,119.7,20.5,10589.1,9051.1,1537.9,10792.4,9224.9,1567.5
Lower Lakes Terminal,91,59,251.6,380.5,2001.4,2002.0,2007.4,2007.2,192.6,167.0,173.8,172.4,19.0,18.5,23.5,23.4,5.0,35.8,30.5,30.1,48.5,34.6,14.0,3638.9,2588.9,1050.0,3708.8,2638.6,1070.1
Thunder Bay,89,52,1119.9,1745.1,1993.9,1996.6,1996.3,1996.4,752.7,633.1,662.5,663.9,70.0,73.8,77.9,78.1,2.0,8.1,4.9,4.8,149.8,147.9,1.9,11245.1,11105.3,139.9,11461.0,11318.5,142.6
Sandy Beach,87,33,336.8,245.5,1992.5,1996.3,1989.1,1997.1,316.1,494.5,431.5,415.1,31.0,50.2,65.8,59.6,14.0,32.6,33.4,53.0,142.0,117.1,25.0,10667.5,8791.4,1876.1,10872.3,8960.2,1912.1
Port-Menier,87,7,75.3,25.1,2010.7,1991.6,2009.9,2002.4,128.2,308.8,135.9,202.3,9.0,35.1,17.1,31.3,9.0,50.0,26.5,83.2,36.8,18.6,18.2,2764.8,1397.1,1367.7,2817.9,1423.9,1394.0
Beresford,86,46,668.5,1092.6,1994.0,1999.3,1999.7,2000.1,328.0,494.2,536.8,561.9,42.0,284.9,129.1,134.8,39.0,99.5,72.1,73.2,103.1,84.1,18.9,7759.3,6335.7,1423.6,7908.3,6457.4,1450.9
Odessa,85,19,103.2,141.3,1982.0,1981.5,1989.9,1992.0,135.0,486.4,155.7,154.1,19.0,236.9,72.1,26.7,12.0,53.7,46.1,41.2,31.4,22.0,9.4,2350.5,1645.3,705.2,2395.6,1676.9,718.7
Point Tupper,84,51,966.6,1644.7,2000.2,2003.6,2002.0,2001.8,213.6,768.2,590.2,599.1,42.0,191.5,372.4,366.6,26.5,107.9,86.5,75.8,147.0,108.3,38.7,11077.6,8168.0,2909.6,11290.3,8324.8,2965.5
Coal Harbor,81,18,36.9,24.5,1978.9,1984.2,1990.9,1994.7,294.6,642.2,414.3,330.3,44.0,144.8,199.8,137.3,7.0,58.2,124.3,113.0,33.1,28.2,4.9,2483.3,2113.9,369.4,2531.0,2154.5,376.5
Port De St Pierre,80,22,222.5,185.6,2000.2,1997.5,2000.5,2000.2,353.4,1242.0,289.8,263.0,29.0,247.9,126.1,135.5,33.0,197.2,117.8,165.7,120.2,83.7,36.5,9023.6,6281.3,2742.2,9196.8,6401.9,2794.9
Matane,75,28,290.0,208.0,1989.8,1995.1,2001.9,2000.5,333.1,496.5,469.3,491.6,27.0,54.8,69.1,92.5,62.0,62.5,92.7,87.6,120.3,70.1,50.2,8512.7,5038.4,3474.3,8676.1,5135.1,3541.0
Saint Ignace,74,29,522.7,897.2,1995.7,1999.4,1997.1,1997.7,458.1,566.2,321.9,324.6,39.0,282.9,139.9,71.5,18.0,68.3,41.0,32.4,100.2,76.2,24.0,7525.2,5725.9,1799.3,7669.7,5835.8,1833.8
Beaver Cove,73,24,84.4,21.2,1989.1,1977.5,1987.6,1983.0,215.4,1600.9,353.6,383.7,26.0,309.9,1438.4,1622.9,9.0,56.9,237.2,333.1,61.3,50.0,11.3,4604.1,3755.8,848.3,4692.5,3827.9,864.6
Ile Aux Coudres,72,43,241.6,307.9,1992.6,1995.6,2004.2,2005.4,138.9,834.6,567.4,574.6,16.5,207.0,655.9,640.9,48.0,170.5,112.7,115.6,113.6,78.6,35.0,8553.7,5926.8,2627.0,8718.0,6040.6,2677.4
Campbell River,68,14,85.9,20.5,1978.5,1978.6,2001.0,1995.9,125.7,1157.7,2864.9,1226.4,21.5,151.1,855.7,772.4,7.5,37.3,116.9,126.2,52.8,44.7,8.1,3967.5,3357.6,609.9,4043.7,3422.0,621.7
Port-Daniel - Gascons,66,11,251.3,378.5,1991.7,1993.2,2004.3,2004.3,405.7,315.0,450.7,451.0,47.5,40.6,54.9,54.2,27.0,52.3,29.0,29.5,53.4,49.0,4.5,4013.7,3678.8,335.0,4090.8,3749.4,341.4
Point Edward,61,40,197.1,299.5,1992.9,1996.6,1994.8,1994.8,258.4,233.1,221.4,220.1,26.0,34.8,34.7,34.1,11.0,33.7,12.4,12.3,42.6,32.6,10.0,3189.4,2440.1,749.3,3250.6,2487.0,763.7
Gold River,61,10,14.2,10.0,1984.0,1979.2,1985.7,1988.8,251.7,225.3,295.9,304.1,39.0,36.4,111.2,133.6,6.0,148.0,46.6,32.2,23.1,18.6,4.5,1734.3,1397.4,337.0,1767.6,1424.2,343.4
Pointe Noire,60,38,298.1,465.1,1998.5,2004.2,2005.2,2006.4,377.4,426.5,359.2,354.0,55.5,121.8,75.5,68.0,35.0,90.3,85.0,82.5,68.4,50.1,18.3,5139.2,3764.8,1374.4,5237.9,3837.1,1400.8
Contrecour,57,16,509.5,750.4,2005.7,2002.6,2006.9,2006.8,389.9,498.1,387.3,377.6,32.0,42.1,49.5,48.4,14.0,31.2,33.3,33.4,68.9,63.1,5.8,5181.2,4742.3,438.9,5280.7,4833.4,447.3
Port Alberni,56,17,86.8,117.4,1985.3,1999.5,2005.6,2007.8,215.3,460.5,281.8,245.7,29.0,51.0,701.8,346.0,12.0,147.7,102.0,107.1,44.9,33.4,11.5,3368.9,2508.3,860.6,3433.6,2556.4,877.1
Sillery,55,42,255.2,413.6,1999.4,2000.4,2005.6,2006.5,144.2,205.2,199.5,199.1,15.0,89.4,33.6,31.7,40.0,65.1,54.3,52.7,94.2,35.3,58.8,7073.0,2654.7,4418.3,7208.8,2705.7,4503.1
Ucluelet,54,28,160.0,182.0,1986.9,1992.1,2006.7,2009.2,257.2,946.1,179.9,172.4,51.0,218.8,83.0,57.3,62.0,156.3,125.7,122.5,63.5,33.3,30.3,4771.0,2497.5,2273.5,4862.6,2545.4,2317.1
Fraser Mills,53,9,2.1,1.6,1968.8,1970.0,1969.1,1968.2,223.5,165.7,268.4,276.6,42.0,56.1,111.9,114.4,8.0,8.6,21.9,24.4,11.4,10.3,1.1,859.5,775.9,83.6,876.0,790.8,85.2
Goderich,53,21,318.5,488.6,1996.7,1992.4,1999.2,1998.8,328.8,312.3,307.5,310.2,32.0,36.6,35.7,36.0,2.0,4.6,5.5,5.5,36.9,36.0,0.8,2767.4,2704.3,63.1,2820.6,2756.3,64.3
English Bay,53,19,23.1,6.0,1978.8,1981.5,2004.7,1983.6,116.1,205.2,116.3,177.0,26.0,42.2,36.0,72.8,13.0,49.8,20.1,43.4,23.3,13.2,10.0,1746.1,994.4,751.7,1779.7,1013.5,766.2
Port Hawkesbury,51,28,79.8,82.6,1988.8,1990.3,1993.4,1995.6,200.4,1191.8,383.7,330.9,31.0,162.6,382.1,306.2,33.0,254.0,260.1,210.6,54.1,32.3,21.8,4062.5,2424.4,1638.1,4140.5,2470.9,1669.6
Saint-Augustin,49,8,80.2,22.1,2009.4,1997.8,2009.9,2004.5,255.4,879.3,273.7,324.6,32.0,206.9,54.0,98.6,9.0,24.6,8.2,10.0,31.9,26.8,5.1,2394.2,2009.6,384.6,2440.2,2048.2,391.9
Oakville,48,9,166.9,235.1,2009.3,2002.3,2009.6,2009.3,280.1,356.9,300.9,301.9,33.0,57.3,36.4,36.6,7.0,16.0,30.1,30.9,53.7,34.1,19.7,3894.1,2417.8,1476.3,3968.8,2464.2,1504.6
Saint-Anthony,48,26,349.7,130.7,1990.1,1995.1,1996.5,1994.4,294.4,2416.8,1028.3,1254.1,41.5,312.7,1143.6,1388.5,26.5,164.4,394.9,415.6,134.6,107.2,27.4,10110.2,8049.3,2060.9,10304.3,8203.9,2100.4
Borden,47,4,128.6,180.8,2007.3,2004.5,2008.3,2008.3,382.2,368.3,409.0,407.8,39.0,37.6,75.8,76.2,34.0,30.1,43.5,43.4,32.5,26.1,6.4,2441.8,1961.1,480.7,2488.7,1998.8,489.9
Canaport,44,23,817.6,1514.6,2007.1,2008.7,2010.7,2010.7,394.6,674.9,785.9,788.4,117.0,302.5,105.4,102.6,63.5,73.3,88.2,87.6,124.2,71.9,52.3,9327.4,5397.3,3930.1,9506.5,5501.0,4005.6
Kingston,43,28,39.0,50.8,1990.0,1994.4,2003.6,2005.0,139.1,132.1,128.7,124.9,15.0,32.0,37.5,39.8,9.0,33.7,44.5,48.5,29.0,16.7,12.3,2174.5,1253.7,920.7,2216.2,1277.8,938.4
Blacks Harbour,41,10,49.2,8.8,1994.0,1994.9,1999.0,1996.9,167.7,852.2,1849.8,639.9,31.0,65.9,134.0,254.8,15.0,168.2,347.9,310.0,32.7,12.5,20.2,2454.0,936.1,1518.0,2501.2,954.1,1547.1
Fort William,40,18,489.3,753.8,1992.2,1996.9,1994.2,1994.7,742.0,578.0,624.4,626.0,65.0,58.1,64.7,64.9,10.5,14.6,14.0,13.6,64.6,61.6,3.0,4850.3,4626.1,224.3,4943.5,4714.9,228.6
Harriet Harbour,39,16,116.7,116.1,1988.9,1989.8,2003.5,2005.2,423.2,531.2,534.9,518.6,76.0,93.1,93.9,82.6,43.0,104.3,107.8,96.6,34.7,21.9,12.8,2605.1,1646.0,959.1,2655.1,1677.6,977.5
Masset Harbor,38,21,136.5,136.5,1986.9,1995.7,2007.5,2009.4,141.1,295.6,108.4,102.7,22.5,34.0,45.8,25.4,31.0,46.4,48.8,49.9,37.3,20.5,16.8,2802.6,1542.7,1259.9,2856.4,1572.3,1284.1
Saint-Shotts,38,18,1788.3,3085.1,2006.2,2002.4,2013.7,2013.7,629.8,551.7,1092.6,1097.4,102.5,113.6,310.8,311.4,58.0,116.6,71.7,71.6,208.3,136.7,71.7,15644.1,10262.0,5382.1,15944.5,10459.0,5485.4
Twillingate Harbor,38,15,288.7,434.1,1999.8,1998.7,2006.6,2007.5,507.4,698.1,1003.1,1119.4,66.0,128.3,209.7,208.4,33.0,52.0,81.3,81.0,95.9,73.5,22.4,7246.7,5562.0,1684.8,7385.9,5668.8,1717.1
Riviere Du Loup,37,23,44.7,54.9,1995.0,1997.3,2004.5,2008.2,145.8,693.5,218.7,226.8,22.0,278.0,309.5,208.7,55.0,149.2,126.3,98.0,62.4,44.6,17.8,4677.0,3340.9,1336.1,4766.8,3405.1,1361.8
Nain,36,16,124.1,148.7,1982.8,1989.6,1997.2,1999.8,556.0,660.8,868.0,955.7,68.0,76.0,120.1,126.8,28.0,49.1,143.3,160.1,72.4,61.4,11.0,5437.4,4611.3,826.2,5541.8,4699.8,842.0
