Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Vancouver,951,654,127302.2,209422.7,2008.3,2009.5,2010.6,2011.0,4436.3,3974.4,3171.2,3809.0,354.0,444.6,549.1,584.1,55.0,105.8,104.7,111.6,11055.8,10439.4,616.4,849970.6,803691.3,46279.3,866290.0,819122.1,47167.9
Halifax,826,310,137063.5,124337.4,2008.5,2007.3,2010.4,2010.6,2497.4,2765.7,2946.0,3468.5,167.0,207.0,324.8,360.7,10.0,31.0,16.8,17.4,14159.4,13882.2,277.2,1089994.3,1069176.7,20817.6,1110922.2,1089704.9,21217.3
Sault Ste Marie,636,112,3697.6,6826.7,1978.8,1987.1,1979.3,1978.5,293.4,369.8,283.2,284.7,29.0,42.3,34.1,33.1,1.0,7.3,2.0,1.8,509.5,496.8,12.7,38253.1,37298.7,954.4,38987.6,38014.8,972.7
Saint John,488,134,10600.1,14102.7,2007.8,2008.5,2008.6,2008.7,446.1,1609.2,816.2,1009.4,47.0,148.8,177.8,201.4,25.0,53.0,54.4,62.4,1772.0,1439.4,332.5,134303.4,109334.0,24969.5,136882.1,111433.2,25448.9
Prince Rupert,483,309,119966.4,158592.5,2003.9,2009.4,2010.2,2010.2,4259.4,3983.2,4227.6,4344.1,282.0,323.9,320.9,340.5,49.0,137.1,92.4,108.3,10727.0,10323.6,403.4,828170.0,797879.7,30290.3,844070.9,813199.0,30871.9
Port Colborne,473,154,3481.2,5285.5,1989.8,1996.1,1995.4,1995.7,236.9,455.0,458.6,464.3,31.0,46.3,126.1,126.9,1.0,7.6,5.9,5.9,464.8,449.6,15.3,34976.4,33830.5,1146.0,35648.0,34480.0,1168.0
Victoria,436,180,30349.9,16336.6,2005.2,2006.1,2007.1,2008.4,606.9,1628.2,940.2,1363.2,40.5,138.8,179.7,366.9,7.0,23.8,13.2,20.2,5251.0,5043.0,208.0,396861.1,381246.6,15614.5,404480.8,388566.5,15914.3
New Westminster,432,215,40274.2,29721.7,1996.8,2004.7,2007.6,2008.3,417.4,2894.2,2554.8,2507.5,58.0,249.1,350.9,397.1,23.0,54.7,50.1,93.9,3448.9,3321.0,127.9,265551.4,255947.0,9604.4,270650.0,260861.2,9788.8
Vancouver Anch,420,372,72408.2,130994.5,2008.2,2009.7,2010.9,2010.9,4703.7,4122.3,4193.5,4540.8,402.5,409.4,549.7,557.2,99.5,148.8,159.3,161.0,5094.5,4745.5,349.1,392160.3,365952.5,26207.8,399689.8,372978.8,26711.0
Roberts Bank,374,220,92366.4,127409.3,2008.7,2008.8,2009.2,2009.5,4626.9,3776.0,3308.7,3707.2,291.5,395.1,495.4,556.8,53.0,55.3,77.2,76.3,7589.8,7286.8,303.0,583920.4,561181.4,22739.0,595131.6,571956.1,23175.5
Port Weller,363,152,2628.0,4027.8,1995.9,1999.5,2000.0,2000.4,295.0,437.8,451.9,456.5,47.0,50.4,65.9,66.6,4.0,10.7,8.3,8.1,357.4,342.8,14.6,26833.2,25737.7,1095.5,27348.4,26231.9,1116.6
Montreal,304,163,24593.8,33988.2,2005.9,2006.7,2006.0,2006.3,3221.6,3489.6,3120.6,3205.0,251.0,320.0,290.8,307.1,45.5,51.3,74.2,71.6,3609.7,3422.5,187.2,275745.0,261687.0,14058.0,281039.3,266711.4,14327.9
West Vancouver,235,90,12614.7,10527.5,1998.3,2005.1,2007.0,2011.1,544.2,2133.9,1092.4,2496.7,37.0,233.8,259.5,453.8,9.0,69.5,63.8,118.0,2153.4,2001.7,151.7,163274.2,151884.2,11390.0,166409.1,154800.4,11608.7
Port Moody,226,141,11773.3,20309.0,2007.5,2009.2,2011.4,2011.4,857.6,2410.7,2530.5,2564.7,115.5,257.2,496.1,497.2,32.0,60.3,76.6,77.3,1490.6,1213.5,277.2,113843.6,93032.4,20811.2,116029.4,94818.6,21210.8
Longue Pointe,220,85,29824.3,34638.3,2003.0,2004.2,2002.5,2002.6,3393.1,3545.4,3420.3,3426.7,233.0,288.4,246.8,251.0,67.0,62.0,74.6,73.8,4175.1,3949.1,226.0,319181.0,302213.4,16967.6,325309.3,308015.9,17293.4
Quebec,211,174,27268.5,47861.6,2008.4,2008.9,2009.5,2009.6,3319.0,3439.7,3449.1,3535.7,306.0,358.7,401.9,408.4,34.0,56.1,57.9,58.9,2842.8,2589.7,253.2,217058.1,198050.8,19007.3,221225.6,201853.4,19372.2
Sarnia,197,54,763.5,1569.4,1982.2,1982.0,1980.4,1979.5,201.7,162.5,243.3,253.8,25.0,25.2,45.5,45.9,4.0,24.5,3.8,2.9,132.1,102.4,29.7,9919.4,7687.4,2232.0,10109.8,7835.0,2274.9
