Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Denmark,56,10,1313.4,1017.0,2000.3,2000.3,2000.7,2000.5,2211.4,2526.6,2240.4,2258.3,160.0,289.3,177.8,178.0,50.5,298.6,146.0,140.9,411.1,364.9,46.2,31429.8,27964.5,3465.3,32033.3,28501.4,3531.9
Iceland,43,35,683.7,171.0,1991.9,1990.6,1991.9,1996.5,1168.4,2020.3,1311.4,1503.9,103.0,282.1,244.7,494.3,15.0,140.2,90.2,162.0,201.2,178.2,23.0,15459.0,13709.3,1749.8,15755.8,13972.5,1783.4
Canada,37,22,987.9,229.8,1993.0,1992.8,1991.9,1989.5,879.6,2171.8,1691.6,2310.6,67.0,279.3,406.7,556.6,16.0,57.3,48.1,62.3,227.5,204.5,23.0,17302.3,15558.0,1744.3,17634.5,15856.7,1777.8
Faroe Islands,11,11,36.8,14.9,1986.6,1986.6,1991.3,1987.5,1506.5,2257.2,2064.2,2076.3,177.0,334.3,451.6,424.0,26.0,231.4,131.1,189.0,25.2,19.9,5.3,1893.1,1497.1,396.0,1929.4,1525.8,403.6
Indonesia,7,1,12.6,5.8,1992.0,1992.0,1992.0,1992.0,182.9,182.9,280.9,280.9,23.0,23.0,245.1,245.1,13.0,13.0,18.4,18.4,2.3,2.0,0.3,171.0,148.9,22.1,174.3,151.8,22.5
United Kingdom of Great Britain and Northern Ireland,5,5,137.4,40.5,1988.4,1988.4,1983.5,1990.8,1543.6,1601.3,1537.9,1546.8,140.0,133.4,120.4,127.5,8.0,39.0,35.4,64.5,41.5,39.5,1.9,3178.4,3031.8,146.7,3239.4,3090.0,149.5
Estonia,3,2,183.3,260.1,2003.3,2002.0,2005.2,2005.7,3003.0,3000.9,3081.8,3096.8,256.0,276.5,257.8,254.6,9.0,126.2,32.2,16.1,37.1,35.7,1.4,2818.9,2717.0,101.9,2873.0,2769.1,103.9
United States of America,3,3,213.8,56.5,2011.0,2011.0,2011.0,2010.5,6801.9,6309.0,6175.1,4562.2,496.0,444.0,484.5,361.6,24.0,28.7,24.6,36.9,85.6,83.6,2.0,6445.3,6294.1,151.2,6569.1,6415.0,154.1
Norway,2,2,82.8,99.8,2010.0,2010.0,2008.8,2007.7,5185.3,5185.3,2791.5,2373.6,922.0,922.0,666.6,421.2,45.5,45.5,43.8,42.1,21.3,19.4,1.9,1620.0,1475.0,145.1,1651.1,1503.3,147.9
Sweden,2,1,132.9,203.0,2006.0,2006.0,2006.0,2006.0,2502.8,2502.8,2502.8,2502.8,202.0,202.0,201.0,201.0,36.0,36.0,35.7,35.7,20.4,17.2,3.2,1561.3,1320.6,240.8,1591.3,1345.9,245.4
Singapore,2,1,1.0,0.4,1992.0,1992.0,1992.0,1992.0,75.7,75.7,75.7,75.7,35.0,35.0,43.0,43.0,4.5,4.5,4.9,4.9,0.2,0.2,0.0,17.3,14.6,2.7,17.7,14.9,2.8
Netherlands,1,1,83.0,124.4,2004.0,2004.0,2004.0,2004.0,3258.2,3258.2,3258.2,3258.2,233.0,233.0,233.0,233.0,77.0,77.0,77.0,77.0,19.3,17.3,2.0,1485.2,1333.9,151.3,1513.8,1359.5,154.2
Spain,1,1,9.7,20.8,1982.0,1982.0,1982.0,1982.0,2904.0,2904.0,2904.0,2904.0,295.0,295.0,295.0,295.0,4.0,4.0,4.0,4.0,3.1,3.1,0.0,235.3,234.7,0.6,239.8,239.2,0.6
Peru,1,1,1.9,0.2,2007.0,2007.0,2007.0,2007.0,162.4,162.4,162.4,162.4,19.0,19.0,19.0,19.0,11.0,11.0,11.0,11.0,0.7,0.5,0.2,53.2,41.7,11.5,54.2,42.5,11.7
Chile,1,1,45.4,9.1,1982.0,1982.0,1982.0,1982.0,7012.7,7012.7,7012.7,7012.7,524.0,524.0,524.0,524.0,9.0,9.0,9.0,9.0,12.3,12.1,0.2,942.7,931.2,11.5,960.8,949.1,11.7
Svalbard and Jan Mayen,1,1,0.4,2.3,1965.0,1965.0,1965.0,1965.0,2308.1,2308.1,2308.1,2308.1,269.0,269.0,269.0,269.0,2.0,2.0,2.0,2.0,4.4,4.4,0.0,331.5,331.1,0.4,337.9,337.4,0.4
Italy,1,1,55.9,5.7,2015.0,2015.0,2015.0,2015.0,1169.3,1169.3,1169.3,1169.3,87.0,87.0,87.0,87.0,7.0,7.0,7.0,7.0,8.3,8.0,0.3,631.8,610.1,21.8,644.0,621.8,22.2
Guinea,1,1,0.2,0.2,2015.0,2015.0,2015.0,2015.0,629.6,629.6,629.6,629.6,260.0,260.0,260.0,260.0,26.0,26.0,26.0,26.0,0.2,0.2,0.0,18.1,16.7,1.4,18.4,17.0,1.4
