Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Iceland,80,56,1260.2,379.6,1993.1,1992.2,1994.1,1995.5,1100.6,1549.4,1061.6,1123.7,88.0,208.2,131.5,153.4,11.0,87.4,31.1,46.4,351.8,325.6,26.2,27075.6,25084.4,1991.2,27595.4,25566.0,2029.5
Denmark,39,10,905.4,709.8,2002.2,1998.5,2003.8,2003.6,2186.3,2375.6,2254.2,2338.1,163.0,343.3,227.2,232.6,25.0,65.4,32.2,37.8,273.5,264.6,8.8,20914.9,20251.5,663.4,21316.4,20640.3,676.1
Canada,29,18,356.8,98.5,1992.4,1991.3,1995.5,1994.0,1414.1,2022.3,1527.9,1767.7,158.0,301.1,321.2,356.7,9.0,22.2,14.1,16.9,157.6,150.1,7.5,11944.2,11369.2,575.0,12173.5,11587.5,586.0
Faroe Islands,8,8,17.2,7.5,1978.6,1978.6,1985.6,1981.0,1551.9,1987.9,1695.4,1737.7,171.5,548.8,555.9,729.0,39.5,38.1,30.5,33.8,19.3,18.9,0.5,1451.8,1416.7,35.1,1479.6,1443.9,35.8
Indonesia,8,1,26.5,12.1,1992.0,1992.0,1992.0,1992.0,143.2,143.2,517.9,517.9,16.5,16.5,271.6,271.6,83.0,83.0,103.3,103.3,7.7,5.5,2.2,575.6,412.1,163.5,586.6,420.0,166.6
Sweden,5,2,315.5,482.0,2006.2,2006.5,2006.2,2006.2,2401.2,2321.8,2377.2,2377.2,198.0,189.2,197.2,197.2,79.0,63.8,63.7,63.7,59.1,49.4,9.7,4549.9,3796.4,753.5,4637.2,3869.3,768.0
Norway,3,3,12.1,5.1,2001.7,2001.7,2004.7,2005.9,2078.3,2068.0,2165.2,2206.2,308.0,372.0,319.0,303.2,30.0,27.3,33.6,35.9,6.4,6.2,0.2,477.2,464.2,13.0,486.4,473.1,13.3
Singapore,2,1,2.2,1.0,1992.0,1992.0,1992.0,1992.0,171.0,171.0,171.0,171.0,19.5,19.5,20.2,20.2,16.5,16.5,18.2,18.2,0.3,0.2,0.1,23.0,18.6,4.4,23.4,18.9,4.5
Poland,1,1,3.9,3.5,1980.0,1980.0,1980.0,1980.0,2394.4,2394.4,2394.4,2394.4,573.0,573.0,573.0,573.0,3.0,3.0,3.0,3.0,1.3,1.3,0.0,97.3,97.1,0.2,99.2,99.0,0.2
Bangladesh,1,1,2052.4,617.1,1988.0,1988.0,1988.0,1988.0,48351.7,48351.7,48351.7,48351.7,3337.0,3337.0,3337.0,3337.0,13.0,13.0,13.0,13.0,132.3,131.8,0.5,10251.6,10211.8,39.8,10448.4,10407.8,40.5
Spain,1,1,94.2,141.2,2004.0,2004.0,2004.0,2004.0,3697.6,3697.6,3697.6,3697.6,292.0,292.0,292.0,292.0,78.0,78.0,78.0,78.0,20.3,18.4,1.9,1576.3,1428.6,147.7,1606.6,1456.0,150.6
Panama,1,1,0.5,0.0,2007.0,2007.0,2007.0,2007.0,42.0,42.0,42.0,42.0,15.0,15.0,15.0,15.0,10.0,10.0,10.0,10.0,0.4,0.2,0.1,27.4,16.9,10.4,27.9,17.2,10.6
United Kingdom of Great Britain and Northern Ireland,1,1,32.3,19.5,2008.0,2008.0,2008.0,2008.0,1862.3,1862.3,1862.3,1862.3,169.0,169.0,169.0,169.0,144.0,144.0,144.0,144.0,6.1,5.4,0.7,467.9,414.2,53.8,476.9,422.1,54.8
United States of America,1,1,45.8,34.3,2010.0,2010.0,2010.0,2010.0,3609.7,3609.7,3609.7,3609.7,289.0,289.0,289.0,289.0,115.0,115.0,115.0,115.0,8.2,7.8,0.4,632.1,602.8,29.3,644.3,614.4,29.9
Guinea,1,1,0.4,0.4,2015.0,2015.0,2015.0,2015.0,1596.7,1596.7,1596.7,1596.7,1015.0,1015.0,1015.0,1015.0,145.0,145.0,145.0,145.0,1.4,1.4,0.1,108.8,102.0,6.9,110.9,103.9,7.0
