Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Kolkata,437,90,5312.9,6681.6,2006.3,2005.2,2004.3,2004.4,1396.3,1433.1,1414.2,1399.6,121.0,158.4,164.5,157.3,18.0,60.6,34.4,35.1,1195.7,1081.0,114.6,91740.8,83091.6,8649.2,93502.2,84687.0,8815.2
Mangalore,427,322,41996.5,73908.3,2007.0,2007.9,2007.7,2007.7,1815.4,2823.3,2576.4,2605.0,173.0,266.0,395.9,399.4,33.0,72.6,84.5,86.4,3879.3,3414.0,465.4,300029.0,264183.2,35845.9,305789.6,269255.5,36534.1
Pipavav,406,192,35470.3,39855.1,2007.3,2007.3,2008.3,2008.5,1124.7,1944.7,1769.1,1737.2,99.0,169.6,182.7,193.2,22.0,67.7,38.5,48.5,3218.8,3011.3,207.4,249087.0,233128.1,15958.8,253869.5,237604.2,16265.3
Rozi,380,324,61216.6,112849.1,2009.4,2009.5,2010.3,2010.2,1424.1,2649.9,2157.7,2139.2,158.0,261.3,406.4,407.1,52.0,92.0,102.9,104.4,5096.2,4240.4,855.8,394141.0,327928.8,66212.2,401708.5,334225.0,67483.5
Ennore,306,259,46791.7,54140.1,2007.4,2007.7,2008.7,2009.4,2916.6,3688.2,3593.5,4365.8,223.5,313.1,444.6,571.7,22.0,73.9,89.3,130.0,3231.4,3052.3,179.0,250034.3,236216.6,13817.6,254834.9,240752.0,14082.9
Gangavaram,290,266,57620.0,106926.9,2008.7,2008.7,2010.3,2010.3,3330.0,4121.9,4568.3,4643.6,348.5,422.5,644.6,650.4,45.5,81.6,84.1,84.1,3728.4,3599.5,128.9,288670.0,278725.0,9944.9,294212.5,284076.6,10135.9
Mormugao,228,207,34633.5,62460.1,2009.8,2009.9,2011.2,2011.3,3088.0,3469.3,3906.6,4111.0,293.5,333.0,515.0,525.9,51.0,102.3,97.4,97.3,2443.6,2313.1,130.4,189076.3,179043.2,10033.1,192706.6,182480.9,10225.7
Kattupalli,206,66,9377.1,10249.6,2007.4,2006.0,2008.1,2008.5,715.3,1516.7,1119.5,1028.0,60.0,142.2,124.8,107.8,18.0,36.6,22.0,19.8,1094.1,1024.1,70.0,84687.1,79281.2,5405.9,86313.1,80803.4,5509.7
Tuticorin,151,17,18.5,21.3,1996.1,2002.0,1995.0,1992.8,432.2,467.0,503.0,496.1,64.0,175.9,187.6,178.2,46.0,77.5,75.9,70.4,36.5,28.7,7.7,2737.5,2158.4,579.1,2790.0,2199.8,590.2
Garden Reach,149,66,2320.5,3285.9,2006.0,2005.6,2007.2,2007.5,1466.5,1791.3,1764.9,1833.9,141.0,246.2,230.8,241.7,18.0,46.4,66.3,68.7,588.5,506.6,81.9,45129.2,38911.7,6217.5,45995.6,39658.8,6336.9
Okha,141,127,15190.2,24420.5,2006.9,2007.2,2007.4,2007.5,1109.9,1849.1,1764.4,1726.3,122.0,176.0,254.3,268.0,40.0,82.3,95.7,109.0,1367.3,1174.7,192.6,105875.8,90971.5,14904.3,107908.6,92718.2,15190.5
Dhamra Port,135,126,27647.3,51840.4,2008.9,2009.2,2011.1,2011.1,1811.9,3976.8,4700.1,4799.8,268.0,418.8,736.9,742.0,35.0,92.9,109.0,110.0,1680.1,1604.4,75.7,130132.1,124277.1,5855.0,132630.6,126663.2,5967.5
New Mangalore,134,115,10118.6,16607.2,2008.5,2008.5,2008.6,2008.5,2051.6,2314.3,2384.4,2385.6,174.0,220.6,356.5,353.7,27.0,71.2,77.0,77.3,1160.3,1016.4,143.8,89757.9,78675.4,11082.5,91481.2,80185.9,11295.3
Navlakhi,114,109,11451.3,20422.1,2012.0,2012.0,2012.2,2012.1,1259.7,2769.4,2922.4,2961.4,187.5,268.6,531.3,537.9,36.0,65.9,84.9,86.3,852.0,809.3,42.7,65981.6,62678.2,3303.4,67248.4,63881.6,3366.8
Karaikal,106,106,20311.2,37577.3,2009.9,2009.9,2011.2,2011.2,4213.9,4998.2,5463.5,5553.4,373.5,466.4,669.7,674.2,63.0,101.1,105.7,105.4,1415.3,1341.9,73.4,109591.5,103922.5,5669.1,111695.7,105917.8,5777.9
Falta,97,77,1670.5,2489.5,2006.9,2006.9,2007.3,2007.4,1666.1,1891.1,1835.1,1830.0,146.0,188.7,202.6,201.8,23.0,43.4,43.1,43.9,397.9,348.8,49.1,30508.9,26805.5,3703.4,31094.7,27320.2,3774.5
Jaigad,89,85,28185.3,53403.1,2010.4,2010.4,2012.2,2012.2,4112.7,4966.5,5397.3,5454.8,416.0,518.0,619.4,621.2,84.0,132.6,142.9,142.7,1484.5,1417.0,67.5,114624.2,109421.6,5202.6,116825.0,111522.5,5302.5
Karwar,62,37,1031.4,1649.3,1994.9,2000.0,2002.9,2003.3,1507.6,2196.8,2316.8,2337.3,171.5,320.7,297.3,295.8,61.0,130.2,102.3,99.4,236.1,186.1,50.0,18019.9,14238.0,3781.9,18365.9,14511.4,3854.5
Panaji,48,48,9132.5,17283.5,2010.3,2010.3,2010.3,2010.2,2373.0,3088.8,3312.1,3322.5,216.5,295.5,379.0,379.8,15.5,56.2,80.9,80.9,578.8,561.0,17.8,44835.2,43456.9,1378.2,45696.0,44291.3,1404.7
Dwarka,48,48,5389.3,8861.4,2007.1,2007.1,2006.8,2006.8,2221.3,2323.8,2547.6,2633.8,158.5,213.0,354.2,382.3,32.0,84.7,62.0,67.2,475.2,431.9,43.2,36759.2,33433.1,3326.2,37465.0,34075.0,3390.0
Porbandar,48,40,2229.4,3520.2,2009.7,2008.8,2009.1,2009.4,1073.9,1611.9,1757.7,1808.0,100.0,154.3,245.6,260.1,54.0,87.8,73.2,75.8,244.5,207.4,37.1,18875.9,16048.4,2827.5,19238.3,16356.5,2881.8
Jakhau,43,42,3311.0,5671.4,2010.0,2010.0,2011.2,2011.4,2834.3,2475.2,2516.0,2509.3,246.0,250.5,325.0,324.2,10.0,49.0,44.5,42.9,292.1,281.2,10.9,22610.3,21767.3,842.9,23044.4,22185.2,859.1
Bhavnagar,40,39,2446.5,4309.1,2010.9,2011.1,2012.2,2012.2,1147.9,1839.6,1867.4,1872.6,132.0,189.3,275.1,276.3,49.5,80.7,79.0,77.7,178.4,164.3,14.1,13821.3,12728.5,1092.8,14086.7,12972.9,1113.8
Positra,39,36,5421.8,8873.3,2006.5,2006.6,2008.0,2007.6,1611.0,2204.0,2106.2,2050.2,164.0,193.3,256.0,259.2,34.0,64.5,56.9,61.9,515.4,446.1,69.3,39919.0,34552.9,5366.1,40685.5,35216.4,5469.1
Alang,38,32,1909.5,1742.0,2005.6,2005.3,2006.2,2005.9,1252.4,1750.3,2570.6,2468.3,185.0,248.0,450.8,432.1,41.0,129.0,31.6,34.0,256.4,242.6,13.7,16861.4,15890.8,970.6,17185.2,16195.9,989.3
Cuddalore,35,9,673.4,829.9,2004.6,2005.7,2006.8,2006.0,2650.9,2036.6,2618.4,2571.4,238.0,268.2,288.0,284.6,21.0,20.1,24.4,23.8,163.2,150.9,12.3,12536.2,11604.9,931.3,12776.9,11827.7,949.2
Port Blair,31,25,393.8,490.0,2006.2,2004.6,2008.4,2008.1,979.0,2216.8,1397.9,1264.5,96.0,212.1,248.9,222.9,41.0,131.6,243.4,104.3,116.1,76.7,39.4,8813.5,5852.9,2960.6,8982.7,5965.3,3017.4
Ranpar,30,16,709.0,1036.8,2009.7,2010.2,2012.7,2013.1,1557.0,1771.5,1791.3,1859.7,104.0,136.7,211.9,216.4,21.0,49.4,52.3,57.7,136.4,122.8,13.5,10490.4,9459.7,1030.7,10691.8,9641.3,1050.5
Port Pipavav,29,20,315.2,399.9,2006.6,2007.4,2009.9,2009.3,1113.5,1249.9,1079.4,1075.8,98.0,112.3,109.6,109.9,39.0,169.4,96.2,95.1,90.5,66.5,24.0,6924.9,5122.2,1802.6,7057.8,5220.6,1837.2
Beyt,25,23,3902.6,6184.4,2006.4,2006.4,2007.2,2006.8,1527.8,1982.4,2040.7,1975.5,159.0,181.5,241.8,257.8,36.0,46.7,49.9,56.0,327.3,306.7,20.6,25350.5,23758.1,1592.4,25837.2,24214.2,1623.0
Kanyakumari,24,18,2587.7,4768.9,2006.2,2005.2,2007.4,2007.3,428.7,1787.7,3324.4,3558.6,113.5,195.8,677.1,689.0,33.0,74.1,43.2,40.7,122.6,113.4,9.2,9481.8,8775.6,706.2,9663.8,8944.1,719.8
Alleppey,23,12,864.1,1515.9,2004.3,2003.7,2007.5,2007.7,738.2,1596.5,1314.7,1332.8,75.0,317.5,352.6,367.2,20.0,111.6,71.2,63.3,112.5,92.0,20.5,8653.6,7104.9,1548.7,8819.8,7241.3,1578.4
Kattupalli Port,21,18,773.8,863.2,2005.1,2005.0,2006.4,2006.8,1338.9,1290.7,1164.7,1116.0,109.0,117.8,124.8,117.8,22.0,56.8,26.0,29.7,105.0,91.9,13.1,8100.8,7102.5,998.2,8256.3,7238.9,1017.4
Dabhol,16,15,5222.2,4276.8,2011.6,2011.4,2011.4,2011.4,2557.4,3129.4,3160.6,3169.7,183.0,226.4,324.0,324.5,16.5,89.1,62.2,62.2,522.2,499.2,23.0,31969.7,30213.6,1756.1,32583.5,30793.7,1789.8
Muldwarka,16,16,575.7,1008.6,2003.9,2003.9,2007.5,2007.5,1100.8,1489.2,1569.2,1584.5,129.0,155.0,208.5,210.0,35.0,100.1,53.8,52.4,55.3,50.9,4.4,4269.8,3930.5,339.3,4351.8,4006.0,345.8
Mandvi,16,16,881.5,1009.5,2003.8,2003.8,2004.2,2004.4,802.6,1176.7,1285.8,1266.2,62.0,95.8,138.6,136.8,18.0,53.6,31.8,30.2,97.7,87.8,9.9,7558.2,6796.8,761.4,7703.3,6927.3,776.0
Navabandar,14,13,614.9,891.2,1996.1,1997.2,2001.4,2001.7,1099.9,1840.1,1599.3,1696.1,182.5,233.3,247.1,267.7,85.5,113.3,93.2,96.8,85.2,67.6,17.5,6405.4,5052.3,1353.0,6528.3,5149.3,1379.0
Nagercoil,12,11,768.4,1316.9,2004.8,2004.7,2009.8,2010.0,1288.8,1771.5,2053.6,2105.3,135.5,186.3,304.5,316.7,88.5,88.2,123.4,129.1,63.5,53.8,9.6,4911.3,4167.6,743.7,5005.6,4247.6,758.0
Jafrabad,12,12,604.9,717.3,2006.1,2006.1,2007.7,2007.6,944.4,1198.9,1140.6,1109.0,97.0,111.4,132.7,134.8,21.5,32.9,22.1,22.9,61.5,56.2,5.3,4755.3,4344.2,411.1,4846.6,4427.6,419.0
Dharamtar,11,11,979.2,1802.9,2009.0,2009.0,2012.6,2012.6,1351.1,2014.6,2200.9,2232.2,144.0,358.9,281.4,279.9,146.0,148.4,150.8,152.0,60.0,51.0,9.0,4636.4,3939.8,696.6,4725.4,4015.4,709.9
Dighi,10,10,900.5,1565.0,2005.1,2005.1,2009.1,2009.2,1519.6,2110.8,2281.5,2370.3,171.5,226.7,266.7,279.2,14.0,21.1,13.1,13.1,73.4,72.0,1.4,5677.8,5572.2,105.5,5786.8,5679.2,107.6
Nindakara,8,7,1255.9,2300.3,2004.0,2003.9,2008.1,2008.4,1618.5,2727.7,3881.1,3993.6,160.5,273.9,486.7,491.6,63.5,53.0,44.9,44.1,79.5,72.3,7.2,6147.1,5594.5,552.6,6265.1,5701.9,563.2
Nagapattinam,8,8,356.9,608.2,2003.0,2003.0,2003.0,2002.6,1553.7,2697.1,3107.8,3053.1,124.5,298.8,692.3,681.8,56.0,72.5,52.2,54.1,53.7,43.3,10.4,4136.8,3344.5,792.3,4216.2,3408.7,807.5
Mangrol,6,6,574.5,972.7,2005.2,2005.2,2009.9,2010.7,1272.2,2348.4,2404.2,2636.0,183.5,269.7,660.7,708.1,89.0,357.0,118.0,124.1,54.4,44.0,10.5,4212.8,3403.5,809.3,4293.7,3468.9,824.8
Munger,4,4,1570.5,3022.0,2009.5,2009.5,1999.4,1999.4,1378.6,3049.6,6151.6,6168.4,93.5,274.5,812.8,812.1,98.0,144.5,18.5,18.5,43.8,41.4,2.4,3389.8,3208.0,181.8,3454.9,3269.6,185.3
Kollam,4,4,147.4,247.9,2008.8,2008.8,2008.0,2008.0,1059.1,1961.0,2089.2,2100.3,141.5,168.2,294.1,292.9,26.0,51.8,105.1,104.1,17.3,12.6,4.7,1340.0,976.1,364.0,1365.8,994.8,371.0
Uran,4,4,5.4,4.1,2008.0,2008.0,2007.3,2007.1,1901.8,1876.3,1778.0,1795.4,402.0,542.2,640.7,620.6,275.0,777.8,981.3,1007.6,9.8,7.2,2.7,739.4,539.2,200.2,753.6,549.6,204.0
Veraval,4,4,53.4,74.4,1999.0,1999.0,2008.3,2008.9,1085.5,1602.2,3085.2,3395.0,137.5,161.5,321.6,333.5,72.5,69.2,119.4,122.8,13.2,10.7,2.5,1009.5,819.4,190.1,1028.9,835.1,193.8
Tumkur,4,4,2112.4,4090.2,2000.2,2000.2,2000.2,2000.1,3641.2,3981.6,5995.2,6058.7,323.5,364.8,602.2,605.6,33.5,67.8,39.0,38.0,94.9,93.2,1.7,7350.9,7216.5,134.3,7492.0,7355.1,136.9
Tadri,3,3,115.4,191.7,2000.3,2000.3,2005.3,2005.1,1356.8,2074.3,2295.1,2221.3,208.0,222.3,316.8,311.8,77.0,81.3,133.0,130.4,9.5,9.0,0.5,733.0,692.2,40.8,747.1,705.5,41.6
Malpe,3,3,167.7,255.2,2002.0,2002.0,2003.2,2005.2,1678.5,2300.5,1721.0,1674.0,161.0,221.3,198.3,192.2,122.0,108.0,102.5,98.3,20.0,17.2,2.8,1536.8,1327.6,209.2,1566.4,1353.1,213.3
Vijaydurg,3,3,565.4,1055.9,2005.7,2005.7,2001.9,2001.8,2373.3,2196.0,2637.0,2648.4,234.0,234.0,234.4,234.4,85.0,130.7,201.1,202.0,34.2,29.9,4.3,2648.6,2316.7,332.0,2699.5,2361.1,338.3
Wada,3,3,125.3,194.3,1994.7,1994.7,2006.9,2006.9,453.7,3276.3,7852.4,8112.2,97.0,324.3,854.5,855.7,54.0,52.7,5.4,5.3,13.9,13.7,0.3,1075.4,1054.8,20.5,1096.0,1075.1,20.9
Sikkim,2,2,608.4,1119.0,2006.5,2006.5,1998.0,1998.0,5487.2,5487.2,10250.8,10433.3,562.0,562.0,1070.7,1071.4,17.5,17.5,13.0,13.0,36.9,36.4,0.5,2857.5,2822.4,35.1,2912.4,2876.6,35.8
Harnai,2,2,100.8,175.0,2011.0,2011.0,2011.0,2011.0,1562.5,1562.5,1559.4,1560.8,203.0,203.0,202.7,202.6,139.0,139.0,137.5,137.3,11.1,10.2,0.9,859.6,792.1,67.5,876.1,807.3,68.8
Quilon (Kollam),2,2,158.1,242.0,2007.0,2007.0,2009.2,2010.0,2270.8,2270.8,1910.8,2069.9,173.5,173.5,210.9,224.3,19.0,19.0,17.4,16.8,18.0,17.5,0.5,1393.4,1354.7,38.6,1420.1,1380.8,39.4
Beypore,2,2,14.9,12.2,1990.0,1990.0,1990.2,1990.8,692.0,692.0,311.4,221.6,73.0,73.0,62.5,23.1,12.5,12.5,12.2,11.3,3.2,2.7,0.5,240.6,202.9,37.7,245.3,206.8,38.4
Morbi,2,2,324.5,384.0,2003.5,2003.5,1998.0,1998.0,19390.9,19390.9,31759.6,33189.6,1100.0,1100.0,2192.5,2192.9,49.5,49.5,15.0,15.0,114.3,113.4,0.9,8846.1,8778.0,68.1,9015.9,8946.5,69.4
Mahe,2,2,86.3,142.5,1999.5,1999.5,1997.2,1997.3,797.2,797.2,773.9,744.6,88.5,88.5,114.1,112.9,20.0,20.0,30.6,30.1,9.5,7.3,2.2,736.5,562.4,174.1,750.6,573.2,177.5
Bedi,2,2,73.7,113.1,1996.5,1996.5,2002.3,2002.2,1277.9,1277.9,1403.8,1308.8,92.0,92.0,161.9,160.4,104.5,104.5,25.2,26.9,11.1,10.0,1.1,861.0,773.1,87.9,877.5,787.9,89.6
Madurai,2,2,74.8,143.3,1999.5,1999.5,1996.0,1996.0,948.0,948.0,942.6,943.4,174.5,174.5,295.0,295.1,32.0,32.0,43.6,43.6,8.8,7.5,1.3,679.9,582.5,97.4,693.0,593.7,99.3
Jodhpur,1,1,38.2,59.4,1997.0,1997.0,1997.0,1997.0,3113.4,3113.4,3113.4,3113.4,290.0,290.0,290.0,290.0,1.0,1.0,1.0,1.0,7.9,7.9,0.0,606.7,606.2,0.5,618.4,617.8,0.6
Rameshwaram,1,1,23.5,27.1,2002.0,2002.0,2002.0,2002.0,505.5,505.5,505.5,505.5,121.0,121.0,121.0,121.0,10.0,10.0,10.0,10.0,2.5,2.4,0.2,194.8,182.4,12.4,198.6,185.9,12.7
Thane,1,1,77.7,62.9,2003.0,2003.0,2003.0,2003.0,836.1,836.1,836.1,836.1,52.0,52.0,52.0,52.0,19.0,19.0,19.0,19.0,13.5,12.9,0.6,809.5,763.0,46.4,825.0,777.7,47.3
Ernakulam,1,1,60.8,102.0,2005.0,2005.0,2005.0,2005.0,2236.3,2236.3,2236.3,2236.3,263.0,263.0,263.0,263.0,25.0,25.0,25.0,25.0,8.3,7.7,0.6,643.5,597.0,46.5,655.8,608.4,47.4
Bharuch,1,1,34.2,36.1,1980.0,1980.0,1980.0,1980.0,8441.6,8441.6,8441.6,8441.6,704.0,704.0,704.0,704.0,8.0,8.0,8.0,8.0,16.1,16.0,0.2,1231.5,1217.6,13.8,1255.1,1241.0,14.1
Ponnani,1,1,1.7,3.0,1992.0,1992.0,1992.0,1992.0,343.0,343.0,343.0,343.0,40.0,40.0,40.0,40.0,4.0,4.0,4.0,4.0,0.4,0.4,0.0,30.2,28.7,1.5,30.8,29.3,1.6
Belekeri,1,1,1.5,1.7,2009.0,2009.0,2009.0,2009.0,162.4,162.4,162.4,162.4,15.0,15.0,15.0,15.0,2.0,2.0,2.0,2.0,0.3,0.3,0.0,22.3,21.3,1.0,22.8,21.7,1.1
Magdalla,1,1,6.6,7.8,2009.0,2009.0,2009.0,2009.0,733.9,733.9,733.9,733.9,59.0,59.0,59.0,59.0,15.0,15.0,15.0,15.0,1.5,1.4,0.1,112.1,104.7,7.4,114.3,106.7,7.6
Khodiyar,1,1,285.6,440.6,2008.0,2008.0,2008.0,2008.0,33480.0,33480.0,33480.0,33480.0,2850.0,2850.0,2850.0,2850.0,45.0,45.0,45.0,45.0,67.6,66.6,1.1,5206.7,5125.7,80.9,5306.6,5224.1,82.5
Samalkot,1,1,1.1,0.7,2009.0,2009.0,2009.0,2009.0,245.5,245.5,245.5,245.5,138.0,138.0,138.0,138.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orissa,1,1,77.8,134.2,2011.0,2011.0,2011.0,2011.0,2358.2,2358.2,2358.2,2358.2,238.0,238.0,238.0,238.0,14.0,14.0,14.0,14.0,4.7,4.7,0.1,367.5,363.5,4.1,374.6,370.4,4.1
Calicut (Kozhikode),1,1,102.5,176.0,2010.0,2010.0,2010.0,2010.0,3101.2,3101.2,3101.2,3101.2,257.0,257.0,257.0,257.0,9.0,9.0,9.0,9.0,8.9,8.9,0.0,689.1,686.5,2.6,702.3,699.7,2.7
