Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Mormugao,318,169,3235.9,4609.6,2003.9,2007.0,2005.1,2006.0,360.0,626.1,468.5,492.4,32.5,106.0,98.8,89.0,32.0,84.8,65.5,65.1,666.8,427.3,239.4,51204.1,32776.1,18428.0,52187.2,33405.4,18781.8
Kakinada,315,221,3998.4,6501.5,2006.5,2007.5,2009.1,2009.3,514.2,1074.7,735.4,732.4,65.0,269.6,360.1,293.6,42.0,100.9,86.3,77.1,767.2,572.1,195.1,58648.4,43758.3,14890.0,59774.4,44598.5,15175.9
Sikka,314,141,5909.3,9476.0,2008.0,2007.7,2007.3,2007.3,442.4,889.0,722.5,732.3,43.0,265.5,146.9,144.8,36.0,87.9,55.5,54.6,1118.3,782.2,336.1,86364.0,60453.2,25910.8,88022.2,61613.9,26408.3
Dahej,311,151,4542.6,6184.7,2005.3,2006.1,2007.3,2008.0,412.1,703.8,705.9,667.9,44.0,152.5,160.2,154.0,37.0,88.1,57.6,59.2,810.7,555.4,255.3,61192.8,41704.4,19488.4,62367.7,42505.2,19862.6
Vadinar,265,135,7453.6,12969.7,2007.3,2006.2,2005.4,2005.3,476.2,794.7,851.7,848.1,64.0,195.5,359.4,360.0,43.0,109.7,64.8,65.4,1072.5,761.6,310.9,82858.8,58890.5,23968.3,84449.7,60021.2,24428.5
Port Blair,228,34,2166.1,1706.0,1994.6,1996.0,1997.1,1996.4,787.1,5100.6,1418.0,1250.5,86.0,636.3,1156.5,728.9,55.5,205.2,255.8,183.9,560.0,476.6,83.4,42719.0,36393.0,6326.0,43539.2,37091.7,6447.5
Gangavaram,205,169,5942.3,10476.1,2006.1,2007.0,2008.4,2008.5,633.6,969.2,957.1,951.6,99.0,204.4,170.2,168.7,73.0,117.5,115.7,110.2,628.2,473.9,154.3,48485.3,36611.5,11873.8,49416.2,37314.4,12101.8
Jakhau,199,67,714.7,1033.1,2007.4,2006.4,2007.4,2007.1,412.9,1157.8,938.1,959.5,75.0,281.5,330.2,279.4,49.0,169.8,186.1,155.6,193.4,137.5,55.8,14658.4,10452.5,4205.9,14939.9,10653.2,4286.7
Kolkata,193,72,949.8,1123.7,2000.6,2003.3,1999.6,2001.3,669.1,952.2,680.9,639.5,59.0,151.0,239.4,202.8,39.0,161.6,358.4,316.2,249.6,166.0,83.5,19017.7,12708.4,6309.3,19382.8,12952.4,6430.5
Dwarka,193,147,2023.9,3308.0,2006.2,2006.5,2005.3,2005.1,246.0,551.3,413.0,426.1,40.0,109.0,105.5,92.2,51.0,128.1,114.8,101.0,357.2,171.9,185.4,27459.4,13203.1,14256.3,27986.6,13456.6,14530.0
Rozi,193,142,4293.5,7620.3,2008.5,2008.3,2011.7,2011.6,336.9,547.6,554.4,536.7,33.0,106.0,331.2,325.8,36.0,73.5,85.3,87.3,420.5,305.4,115.1,32487.2,23604.9,8882.3,33111.0,24058.1,9052.9
Dhamra Port,177,146,4651.8,8190.9,2009.6,2010.1,2010.0,2009.9,552.2,980.9,770.7,753.4,89.0,158.9,286.4,251.5,79.0,105.9,106.8,105.9,515.4,392.4,123.0,39872.0,30361.8,9510.2,40637.6,30944.8,9692.8
Okha,176,142,2136.6,3212.8,2004.6,2005.2,2004.9,2005.3,383.1,620.1,446.6,439.2,45.5,221.6,157.4,110.0,29.0,93.2,58.2,63.7,343.7,237.5,106.2,26417.0,18229.3,8187.7,26924.2,18579.3,8344.9
New Mangalore,172,102,4653.7,6438.1,2004.9,2005.8,2006.2,2006.3,630.7,963.1,1081.2,1042.1,91.0,166.4,312.8,312.2,41.5,80.4,89.4,91.6,943.4,590.2,353.2,72917.9,45610.2,27307.6,74317.9,46486.0,27831.9
Dighi,142,62,424.4,659.5,2004.4,2005.3,2005.8,2005.4,189.3,449.0,337.9,334.8,34.0,91.9,65.1,67.8,47.0,224.8,149.5,121.7,104.4,51.6,52.8,7945.5,3951.0,3994.6,8098.1,4026.8,4071.3
Alang,133,53,768.1,865.1,2005.4,2001.8,1994.5,1993.6,117.6,1270.9,1668.6,1480.9,27.0,120.1,1317.0,1422.3,25.0,345.0,174.4,187.0,217.0,175.2,41.8,15946.7,12783.7,3163.0,16252.9,13029.1,3223.8
Bhavnagar,131,51,413.1,623.8,1999.9,2003.1,2006.9,2007.3,195.5,593.8,366.6,348.5,26.0,174.5,189.8,135.5,25.0,121.8,69.0,69.8,113.5,81.1,32.4,8642.9,6171.4,2471.4,8808.8,6289.9,2518.9
Karaikal,127,65,1930.0,3269.9,2004.9,2007.0,2003.4,2003.6,736.6,927.7,906.6,921.0,71.0,198.1,128.5,123.9,65.0,220.2,103.5,100.9,295.1,182.1,113.0,22738.5,14031.7,8706.8,23175.1,14301.1,8874.0
Navabandar,122,83,422.4,506.2,1998.3,1997.7,2003.1,2002.5,208.3,303.7,264.4,271.9,33.5,56.9,41.8,46.2,23.0,101.4,51.4,54.2,114.0,58.1,55.9,8392.6,4303.9,4088.7,8553.7,4386.5,4167.2
Porbandar,122,70,586.7,770.1,2006.2,2006.6,2010.0,2010.1,281.8,749.7,479.1,424.3,47.5,74.4,212.0,166.2,51.5,192.6,135.0,118.6,120.3,65.4,54.8,9170.2,4997.0,4173.2,9346.3,5092.9,4253.4
Navlakhi,118,54,553.7,967.8,2008.3,2010.3,2010.8,2010.8,237.3,415.9,367.3,368.9,46.0,118.0,191.1,187.1,40.0,84.9,120.2,121.8,86.5,60.5,26.0,6637.0,4637.7,1999.3,6764.5,4726.8,2037.7
Kattupalli,113,39,1095.8,1373.8,2006.4,2008.5,2002.8,2002.8,281.9,817.2,347.5,355.7,33.0,145.2,89.0,89.5,23.0,127.4,59.2,52.1,202.4,143.1,59.3,15539.1,11019.4,4519.8,15837.5,11230.9,4606.5
Garden Reach,84,47,565.9,688.9,1998.7,2001.1,1999.2,2000.2,798.3,1623.6,1231.0,1095.2,99.5,176.7,209.3,235.0,57.0,300.4,1765.4,1426.2,125.3,74.9,50.4,9507.3,5713.1,3794.2,9689.9,5822.8,3867.1
Beypore,80,18,95.0,75.5,2010.2,2005.5,2004.9,2002.2,524.0,2891.1,1110.0,787.5,103.5,749.6,1105.9,692.8,39.0,460.3,692.0,538.1,92.7,68.2,24.5,6967.3,5128.1,1839.2,7101.1,5226.6,1874.5
Karwar,70,50,725.3,1149.9,2002.1,2002.2,2002.7,2002.6,553.0,1536.5,685.3,678.1,64.0,226.0,146.2,119.1,37.0,201.8,66.2,53.3,157.4,92.5,64.9,12049.5,7099.4,4950.1,12280.8,7235.7,5045.1
Nhave,66,9,69.1,89.1,2005.7,2001.7,2005.8,2005.7,257.4,357.4,383.3,382.4,29.0,39.2,62.0,61.5,15.0,18.0,41.9,42.0,23.1,16.0,7.1,1752.5,1211.5,541.0,1786.2,1234.8,551.4
Port Pipavav,64,43,218.5,295.9,2005.0,2002.9,1999.9,1999.0,229.8,621.9,384.6,377.0,41.5,98.5,132.9,134.2,23.5,144.6,441.9,474.8,89.9,55.5,34.3,6844.6,4238.5,2606.1,6976.0,4319.9,2656.2
Ratnagiri,63,14,97.5,156.2,2010.6,2005.6,2010.9,2011.6,257.3,247.5,354.0,388.7,40.0,47.9,47.7,48.0,18.0,22.4,46.4,50.3,12.5,10.5,2.0,949.8,797.3,152.4,968.0,812.7,155.3
Falta,61,36,446.4,679.6,2001.8,2003.2,2000.6,2001.0,554.9,1187.7,1003.1,980.9,54.0,165.1,584.2,563.3,47.0,114.7,137.5,138.0,149.3,108.5,40.8,11371.6,8286.2,3085.4,11590.0,8445.3,3144.6
Uran,47,27,136.9,163.8,2001.4,2006.7,2007.5,2007.4,226.5,793.7,479.1,471.2,33.0,390.2,479.9,488.9,22.0,538.3,499.9,549.3,39.7,23.4,16.2,3002.0,1779.5,1222.5,3059.6,1813.6,1246.0
Panaji,41,35,343.4,417.9,2004.2,2003.5,2005.6,2006.2,282.1,429.4,493.4,525.2,42.0,61.1,63.7,72.2,13.0,33.7,32.7,35.9,56.6,41.3,15.2,4273.2,3136.1,1137.1,4355.3,3196.3,1159.0
Mangrol,41,35,165.5,217.7,2003.8,2003.9,2004.3,2004.1,249.5,753.4,803.5,773.9,39.0,87.9,242.3,246.3,26.0,131.5,339.4,326.8,35.4,22.3,13.1,2690.6,1705.0,985.6,2742.3,1737.7,1004.5
Kattupalli Port,38,33,398.9,587.1,2006.2,2004.6,2004.2,2004.1,376.2,1059.5,447.8,469.9,75.5,229.5,223.6,193.4,56.5,130.2,89.1,86.4,84.2,56.4,27.8,6444.2,4319.4,2124.8,6568.0,4402.3,2165.6
Positra,35,30,448.4,737.9,2005.4,2004.8,2005.0,2004.9,272.2,453.7,445.3,433.5,28.0,39.9,60.4,58.2,26.0,73.0,61.4,65.5,57.3,37.4,19.9,4426.1,2889.5,1536.5,4511.1,2945.0,1566.0
Machilipatnam,28,14,115.6,111.2,2008.7,2007.9,2011.6,2011.8,1057.0,2505.8,1531.3,1442.6,181.0,483.3,1071.0,1108.0,48.5,150.3,598.8,579.1,74.7,49.6,25.2,5610.6,3721.4,1889.1,5718.3,3792.9,1925.4
Kanyakumari,28,17,70.0,99.0,2004.1,2003.1,2000.9,2000.4,597.5,531.6,299.0,245.6,72.0,213.2,81.0,74.5,81.0,136.4,50.5,41.4,23.7,16.2,7.5,1800.1,1232.0,568.0,1834.6,1255.7,578.9
Vijaydurg,27,26,175.2,235.7,2005.4,2005.1,2004.6,2003.6,264.5,360.6,404.0,487.8,36.0,47.4,67.1,80.1,40.0,182.6,84.0,96.6,51.3,15.4,35.9,3956.0,1184.8,2771.3,4032.0,1207.5,2824.5
Ranpar,25,21,134.7,221.4,2007.1,2007.7,2006.7,2006.7,357.1,463.6,593.0,613.6,39.0,75.1,65.4,64.9,31.0,73.7,203.6,210.7,45.3,19.1,26.2,3474.6,1465.7,2009.0,3541.3,1493.8,2047.5
Harnai,25,18,65.1,109.4,2004.9,2005.4,2005.8,2006.0,202.4,306.0,275.8,275.3,25.0,50.2,27.4,26.1,35.0,103.8,111.0,113.1,13.7,5.4,8.3,1051.9,416.9,635.0,1072.1,424.9,647.2
Veraval,24,19,74.3,86.2,2000.2,2001.9,2002.4,2003.6,328.8,466.2,346.9,321.8,51.5,100.6,106.3,78.5,19.0,214.3,101.8,131.1,26.1,10.1,16.1,1980.8,768.9,1211.9,2018.8,783.6,1235.2
Azhikal (Azhikkal),21,21,182.2,315.5,2002.4,2002.4,2000.1,1999.9,259.5,477.4,563.4,578.6,27.0,69.3,110.7,111.7,27.0,78.4,40.3,41.0,28.5,20.3,8.2,2188.0,1561.6,626.4,2230.0,1591.5,638.4
Cuddalore,20,7,11.1,10.5,2003.2,1999.6,2005.2,2005.7,297.3,567.4,401.7,411.3,42.0,565.9,720.6,787.9,64.0,139.5,389.8,385.7,11.4,6.9,4.5,858.1,517.6,340.5,874.5,527.5,347.0
Kollam,19,16,191.2,295.9,2003.2,2003.2,2001.4,2000.8,769.6,847.9,1006.6,992.4,89.0,139.6,195.2,190.3,48.0,73.2,101.5,107.1,40.3,31.7,8.6,3088.5,2430.8,657.8,3147.8,2477.4,670.4
Beyt,19,19,504.2,832.9,2005.3,2005.3,2005.4,2005.0,408.1,1168.5,612.4,600.6,59.0,199.3,101.2,100.0,52.0,116.1,84.1,94.4,52.8,42.4,10.4,4080.8,3276.4,804.4,4159.2,3339.3,819.8
Tuticorin,18,8,0.5,0.4,2004.7,1997.9,1991.2,1992.4,89.3,228.8,155.9,145.6,27.5,108.8,325.6,280.1,7.0,30.8,73.0,68.2,4.2,3.9,0.4,317.4,290.6,26.7,323.5,296.2,27.3
Nagercoil,16,11,132.0,148.9,1991.4,1994.8,1995.3,1998.7,571.3,1560.9,897.0,822.4,76.0,90.5,94.2,78.7,17.5,375.9,507.6,304.8,29.7,13.7,16.0,2271.3,1051.4,1219.9,2314.9,1071.6,1243.3
Alleppey,16,14,100.1,143.9,2004.6,2004.5,2003.7,2003.9,437.6,852.5,495.8,456.5,46.0,101.8,84.2,80.2,23.0,87.6,82.2,80.4,18.2,11.9,6.3,1386.9,907.3,479.6,1413.5,924.7,488.8
Dabhol,16,15,49.7,70.7,2008.8,2008.7,1980.4,1979.3,391.6,804.8,2544.8,3013.8,231.0,873.2,1266.7,1256.8,66.5,199.3,80.4,74.9,17.9,15.4,2.5,1346.8,1160.2,186.5,1372.6,1182.5,190.1
Nindakara,16,14,280.3,434.2,2002.6,2003.6,1999.7,1999.2,267.7,1408.5,1132.0,1105.6,47.5,148.4,248.0,218.2,38.5,72.2,154.2,162.2,34.9,22.4,12.5,2678.8,1714.0,964.8,2730.2,1746.9,983.3
Ponnani,15,12,82.2,111.3,2006.6,2006.5,2003.3,2003.5,293.3,430.8,666.2,687.3,25.0,50.1,83.2,84.8,19.0,30.0,27.9,29.1,12.4,10.4,2.0,954.7,803.3,151.4,973.0,818.7,154.3
Mandvi,14,12,164.8,241.6,2002.4,2003.1,2005.6,2006.1,298.7,724.9,632.7,640.3,36.0,70.4,95.5,97.0,30.0,45.1,45.0,43.7,30.2,22.1,8.1,2327.3,1702.0,625.3,2372.0,1734.7,637.3
Bedi,13,10,107.5,137.1,2001.4,2004.6,2003.5,2003.6,214.6,609.8,767.6,730.2,38.0,397.2,136.8,129.5,44.0,77.1,47.8,49.4,18.1,12.6,5.5,1385.5,964.5,421.0,1412.1,983.0,429.1
Jodhpur,13,11,54.0,76.6,2000.3,2000.3,1998.8,1999.1,281.4,321.1,308.0,309.9,14.0,22.4,23.4,23.4,12.0,137.0,57.6,61.5,8.6,4.9,3.7,657.8,378.4,279.3,670.4,385.7,284.7
Thane,13,13,19.7,23.7,1999.8,1999.8,1993.6,1994.3,457.5,1396.4,504.7,490.0,104.0,536.0,1581.3,1295.3,38.0,111.5,231.4,276.6,26.8,23.4,3.5,2015.7,1754.9,260.9,2054.4,1788.6,265.9
Nagapattinam,12,10,57.8,94.7,2002.5,2006.2,2006.8,2007.4,251.2,320.6,483.4,482.6,28.5,41.2,71.2,72.3,57.5,60.6,52.0,50.2,15.4,8.0,7.4,1179.3,614.7,564.6,1201.9,626.5,575.5
Rameshwaram,10,8,78.1,121.8,2008.0,2005.8,1998.1,1997.8,445.9,866.9,1195.6,1196.5,47.0,96.4,101.1,99.0,97.0,120.2,102.4,102.9,12.5,7.0,5.4,952.2,539.7,412.5,970.5,550.1,420.4
Calicut (Kozhikode),9,6,29.0,31.3,1989.6,1992.3,1994.9,1997.5,239.0,368.3,674.3,738.8,57.0,63.8,80.5,65.5,10.0,12.3,22.6,22.9,5.6,4.7,0.9,425.8,360.4,65.4,434.0,367.3,66.7
Malpe,8,8,63.5,103.7,1999.4,1999.4,1997.6,1997.4,349.8,476.0,617.7,620.0,54.5,64.0,86.7,86.2,23.5,34.0,40.2,39.9,8.7,5.6,3.1,671.9,431.0,240.9,684.8,439.3,245.5
Tadri,7,7,53.7,81.9,2001.1,2001.1,1998.5,1999.3,291.1,770.1,601.8,583.2,78.0,122.3,242.7,241.3,17.0,18.6,22.6,22.8,7.3,6.5,0.8,560.0,500.1,59.9,570.7,509.7,61.0
Ernakulam,7,3,155.4,242.3,2005.4,2004.7,2003.7,2003.8,47.6,1531.0,1424.8,1633.7,53.0,196.2,357.3,382.2,76.0,72.5,65.5,68.3,18.5,11.8,6.7,1422.1,910.7,511.4,1449.4,928.2,521.2
Pondicherry,4,3,0.2,0.1,2000.0,2001.3,2002.9,2007.9,185.7,167.1,108.5,77.1,35.5,31.8,28.5,22.5,70.0,75.7,94.6,69.8,0.9,0.3,0.6,69.3,21.4,48.0,70.7,21.8,48.9
Dhamara,4,4,10.0,15.3,1998.5,1998.5,2003.7,2003.6,812.9,981.8,825.5,818.8,64.5,189.5,93.4,75.9,30.5,201.0,349.4,332.6,10.2,3.0,7.1,767.0,230.3,536.7,781.7,234.7,547.0
Mahe,4,3,11.8,12.6,2011.8,2012.7,2010.9,2010.9,486.6,551.6,622.9,627.7,37.5,29.5,15.3,15.0,24.5,26.2,36.5,36.7,3.1,0.9,2.2,237.4,66.8,170.7,242.0,68.1,173.9
Quilon (Kollam),2,2,47.2,75.2,2008.5,2008.5,2007.1,2007.3,900.6,900.6,914.7,911.0,119.5,119.5,136.8,134.0,31.5,31.5,33.2,32.9,7.6,6.7,0.9,591.7,519.6,72.1,603.1,529.6,73.5
Wada,2,2,7.6,12.9,2006.5,2006.5,2010.8,2010.9,319.2,319.2,226.1,224.7,19.0,19.0,24.7,24.9,76.0,76.0,106.5,107.4,1.3,0.7,0.6,97.1,50.1,47.0,99.0,51.1,47.9
Surat,2,2,1.1,1.8,2014.0,2014.0,2011.4,2011.1,689.0,689.0,745.3,751.3,741.0,741.0,192.0,144.6,44.5,44.5,79.1,82.1,1.3,1.2,0.1,100.1,92.5,7.7,102.1,94.3,7.8
Toranagallu,2,2,40.7,44.4,2000.0,2000.0,2006.7,2000.8,1400.6,1400.6,1447.6,1367.2,172.5,172.5,185.1,174.1,8.0,8.0,8.4,8.0,1.1,1.1,0.0,85.3,81.7,3.7,87.0,83.2,3.7
Orissa,2,2,78.5,126.9,1996.0,1996.0,1981.5,1981.6,3898.5,3898.5,6160.0,6128.0,199.0,199.0,269.4,269.3,774.5,774.5,1495.6,1494.1,3.5,0.8,2.7,259.9,60.3,199.6,264.9,61.4,203.5
Belekeri,2,2,2.3,2.6,1996.5,1996.5,1985.1,1984.9,1043.9,1043.9,850.6,920.2,88.5,88.5,147.4,148.1,6.0,6.0,6.0,6.0,0.2,0.2,0.0,16.1,14.1,2.0,16.5,14.4,2.1
Lapanga,1,1,20.3,35.1,1995.0,1995.0,1995.0,1995.0,772.8,772.8,772.8,772.8,75.0,75.0,75.0,75.0,9.0,9.0,9.0,9.0,1.2,1.1,0.1,91.6,81.7,9.8,93.3,83.3,10.0
Samalkot,1,1,0.0,0.0,2002.0,2002.0,2002.0,2002.0,150.5,150.5,150.5,150.5,36.0,36.0,36.0,36.0,7.0,7.0,7.0,7.0,0.1,0.0,0.0,4.1,3.4,0.7,4.1,3.5,0.7
Karur,1,1,2.3,2.0,2009.0,2009.0,2009.0,2009.0,375.0,375.0,375.0,375.0,68.0,68.0,68.0,68.0,7.0,7.0,7.0,7.0,0.3,0.3,0.0,24.5,22.2,2.3,25.0,22.7,2.3
Morbi,1,1,53.3,88.1,2003.0,2003.0,2003.0,2003.0,1870.7,1870.7,1870.7,1870.7,153.0,153.0,153.0,153.0,11.0,11.0,11.0,11.0,6.9,6.5,0.4,532.5,500.1,32.4,542.7,509.7,33.0
