Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Arab Emirates,3361,1923,226292.8,378099.7,2006.5,2007.8,2006.1,2006.2,1087.9,1395.0,1372.0,1359.8,105.0,159.2,204.8,211.0,28.0,84.0,89.2,91.2,20733.0,17841.6,2891.4,1592140.2,1369159.6,222980.6,1622709.3,1395447.5,227261.9
Sri Lanka,2392,903,76058.8,96119.9,2004.9,2006.4,2006.3,2006.4,819.1,940.5,900.6,898.4,64.0,124.9,100.6,109.3,20.0,46.1,34.6,37.9,8913.5,7976.3,937.2,688082.8,616251.8,71831.0,701294.0,628083.8,73210.2
Singapore,1984,1374,115772.3,170885.4,2008.0,2008.6,2009.2,2009.4,1745.8,2197.7,2299.6,2296.5,178.0,222.3,242.1,251.6,13.0,41.3,31.8,31.2,13297.3,12401.3,896.0,1025392.4,956662.0,68730.4,1045080.0,975030.0,70050.0
Malaysia,1160,609,71541.1,95687.4,2007.4,2007.3,2007.6,2007.9,1640.8,2090.8,1995.5,2023.7,141.0,202.1,186.9,195.8,17.0,48.8,35.8,39.4,8845.7,8252.8,592.9,682236.7,636633.8,45602.9,695335.7,648857.2,46478.5
South Africa,1038,843,220825.0,385276.0,2010.3,2010.4,2010.2,2010.3,4333.4,4445.4,4491.2,4500.9,379.0,411.2,425.1,432.3,56.0,74.4,76.4,79.0,14662.5,14122.1,540.4,1120857.7,1079016.1,41841.6,1142378.2,1099733.2,42645.0
Brazil,758,680,355013.6,671889.2,2011.0,2010.9,2011.2,2011.2,8586.0,8644.7,8617.5,8616.7,769.0,809.4,806.9,806.4,91.5,133.2,134.2,134.2,20454.7,19786.5,668.2,1584476.4,1532715.7,51760.6,1614898.3,1562143.9,52754.4
Saudi Arabia,698,406,87585.8,107305.2,2007.9,2008.2,2008.6,2008.4,2242.9,2112.8,2193.8,2122.8,139.0,177.0,178.1,189.5,26.0,70.9,31.1,36.5,8320.6,7848.6,472.1,643939.9,607648.2,36291.7,656303.6,619315.0,36988.5
Indonesia,697,539,33340.0,53807.5,2007.5,2007.9,2009.0,2009.1,2054.7,2318.0,2378.5,2376.6,188.0,236.0,267.2,271.5,58.0,110.4,103.3,106.4,4457.1,3748.1,709.1,343671.8,289435.3,54236.6,350270.3,294992.4,55277.9
Oman,627,434,30669.7,40835.9,2009.1,2009.0,2009.4,2009.5,1002.5,1273.7,1158.5,1173.0,81.0,130.8,130.7,142.4,34.0,79.2,68.5,83.9,3533.3,2837.2,696.0,269713.8,216250.7,53463.1,274892.4,220402.7,54489.6
Pakistan,605,341,14019.0,18360.7,2008.4,2008.3,2008.5,2008.5,505.4,734.8,575.0,599.6,42.0,87.6,101.0,116.7,33.0,64.4,54.6,61.7,1834.9,1373.1,461.8,141868.3,106248.3,35619.9,144592.1,108288.3,36303.8
Iran (Islamic Republic of),435,270,23688.7,40697.0,2003.1,2004.5,2004.8,2004.9,1282.3,1648.5,1716.7,1744.3,122.0,165.5,232.9,239.0,47.0,90.2,100.0,99.9,2290.4,1845.4,445.1,176497.9,142281.8,34216.1,179886.7,145013.6,34873.0
Qatar,412,197,35107.1,36263.6,2007.6,2008.7,2007.1,2007.1,1432.6,1704.8,1639.1,1661.5,109.0,159.8,157.0,169.2,27.0,83.3,56.6,57.3,4546.7,3907.9,638.8,321268.9,273299.3,47969.6,327437.2,278546.6,48890.6
