Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,214,75,22768.3,28194.3,2005.7,2007.7,2010.4,2010.4,1926.8,2900.6,2986.9,2957.9,130.0,208.5,325.2,324.1,32.0,39.3,43.5,43.4,2424.3,2251.9,172.4,187620.0,174337.8,13282.2,191222.3,177685.0,13537.2
General cargo,136,64,7033.3,9025.3,2004.6,2005.7,2008.7,2008.8,1532.5,2734.6,2901.9,2899.2,149.5,295.6,392.8,394.0,31.0,72.2,39.2,40.0,1160.0,1123.1,36.9,89464.6,86688.4,2776.1,91182.3,88352.9,2829.4
Refrigerated bulk,88,40,793.6,903.9,1989.5,1991.0,1990.1,1990.1,1392.1,1899.3,1766.9,1738.4,187.0,229.6,298.2,296.8,103.0,110.5,121.4,122.4,576.3,410.7,165.6,43615.0,31180.0,12435.0,44452.4,31778.6,12673.7
Chemical tanker,74,53,3258.2,5381.7,2009.5,2010.0,2010.3,2010.4,1708.6,2625.6,2489.9,2500.5,175.5,282.0,398.9,397.3,58.0,141.4,166.6,151.7,544.8,426.7,118.1,41885.6,32874.8,9010.9,42689.9,33506.0,9183.9
Bulk carrier,70,50,3189.5,5261.0,2003.0,2007.1,2005.7,2005.6,1903.2,2432.0,2312.2,2321.2,211.5,249.2,288.5,288.0,82.5,97.5,117.4,118.5,321.5,297.4,24.1,24825.0,22973.1,1851.8,25301.6,23414.2,1887.4
Offshore,53,43,440.8,389.3,2004.1,2007.2,2007.9,2008.6,1898.1,2907.3,2883.3,2869.6,772.0,887.1,1422.3,1284.5,105.0,303.9,333.6,417.2,350.1,296.0,54.1,26250.4,22182.2,4068.3,26754.4,22608.1,4146.4
Miscellaneous - fishing,51,41,269.2,169.1,1992.0,1994.4,1992.0,1993.7,2390.0,4939.1,4503.8,4954.4,451.0,930.4,1907.8,1577.6,58.0,445.6,826.9,1102.3,186.1,126.3,59.7,13972.6,9486.5,4486.1,14240.9,9668.7,4572.2
Service - tug,44,39,230.5,184.0,2007.8,2007.7,2006.5,2006.7,1233.5,1838.3,1929.3,1855.9,279.5,570.4,571.7,576.5,47.0,230.3,348.6,318.7,176.3,155.8,20.5,13371.3,11834.0,1537.3,13628.0,12061.2,1566.8
Vehicle,37,35,4449.2,1444.7,2009.3,2009.3,2009.5,2009.3,1554.3,1978.5,2018.4,2024.7,115.0,138.2,174.5,176.3,13.0,19.8,22.9,23.5,230.8,223.8,7.0,17876.9,17334.2,542.7,18220.1,17667.0,553.1
Oil tanker,31,26,4268.5,7591.6,2006.5,2007.0,2009.1,2009.3,2139.1,3312.6,3487.0,3496.0,271.0,347.2,518.5,521.9,49.0,65.1,55.3,54.4,424.8,381.6,43.2,32893.1,29554.9,3338.2,33524.6,30122.3,3402.3
Liquefied gas tanker,28,13,6295.0,5326.7,2010.5,2009.8,2011.1,2011.0,1383.7,2633.4,2310.6,2347.3,155.5,234.2,292.0,295.2,29.0,37.5,29.7,29.4,751.8,712.6,39.1,46958.1,43978.9,2979.2,47859.7,44823.3,3036.4
Service - other,21,20,425.8,231.9,1998.8,1998.1,2001.8,2001.0,1547.5,3051.6,3089.8,2934.6,349.0,756.0,522.9,510.0,71.0,491.8,1268.4,1338.2,139.0,103.8,35.2,10573.7,7917.8,2655.9,10776.7,8069.9,2706.9
Cruise,19,16,1135.0,123.4,2001.2,1999.5,2004.8,2003.3,731.8,1167.1,1207.4,1152.1,45.0,72.6,120.1,112.5,32.0,29.3,23.4,24.2,279.7,245.8,33.9,21660.7,19034.4,2626.3,22076.6,19399.9,2676.8
Ro-Ro,1,1,1.6,2.0,2017.0,2017.0,2017.0,2017.0,1155.1,1155.1,1155.1,1155.1,435.0,435.0,435.0,435.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,226.1,224.2,1.9,230.5,228.5,2.0
