Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Northern Mariana Islands,125,35,402.6,506.1,1998.3,2002.5,2007.8,2008.2,159.9,318.5,359.4,347.0,16.0,121.4,500.2,505.5,46.0,67.1,148.0,130.5,137.5,84.4,53.1,10454.9,6400.0,4054.9,10655.6,6522.9,4132.7
Japan,91,36,2986.5,2821.7,2002.6,2001.9,2005.0,2005.4,1369.9,2162.2,1540.9,1590.4,93.0,221.1,145.2,148.4,21.0,78.7,27.8,38.2,496.1,455.5,40.6,38160.6,35054.2,3106.5,38893.3,35727.2,3166.1
United States of America,62,13,7514.8,7155.8,1999.9,1992.3,2000.0,2000.6,3379.9,3683.2,3684.4,3486.4,155.0,300.9,197.1,175.6,29.5,58.3,28.5,31.1,1646.5,1608.7,37.8,127219.9,124293.5,2926.5,129662.5,126679.9,2982.6
"Taiwan, Province of China",43,6,819.3,1108.2,2003.8,2003.8,2003.5,2003.4,1526.6,1548.6,1542.3,1542.5,112.0,115.8,113.4,113.6,13.0,15.3,14.2,14.3,155.8,148.6,7.2,11975.7,11430.0,545.8,12205.7,11649.4,556.2
Singapore,21,20,2026.1,3383.4,2007.8,2007.4,2007.6,2007.5,2642.4,2835.6,2574.8,2660.3,231.0,275.9,256.6,257.0,47.0,55.6,43.7,42.7,235.6,206.6,29.0,18228.6,15987.7,2240.9,18578.6,16294.6,2283.9
Marshall Islands,18,8,315.9,349.4,2007.8,2006.5,2007.9,2008.1,1757.3,2802.0,1929.9,1839.6,150.0,241.1,232.6,193.9,17.0,150.8,126.3,72.1,58.7,54.8,3.9,4482.2,4185.4,296.7,4568.2,4265.8,302.4
Palau,12,3,47.9,60.9,1998.8,1997.0,2000.3,2001.3,882.4,1098.2,1028.2,1043.8,82.0,451.2,184.9,142.9,33.0,56.7,39.0,34.6,14.4,13.0,1.4,1089.3,984.3,105.0,1110.2,1003.2,107.0
Micronesia (Federated States of),10,6,129.8,167.2,2005.0,2004.5,2006.4,2006.5,1222.6,3018.5,2298.5,2297.0,124.5,317.3,430.0,390.2,15.5,18.7,46.3,51.1,48.3,44.0,4.3,3678.9,3347.8,331.1,3749.6,3412.1,337.5
Philippines,7,7,402.5,227.9,1999.4,1999.4,2002.0,2006.1,2916.7,6145.5,2888.8,3286.1,246.0,413.1,433.6,360.6,156.0,365.7,535.6,414.8,73.1,65.2,7.9,5611.6,5009.3,602.4,5719.4,5105.5,613.9
"Korea, Republic of",6,6,402.2,567.6,2011.0,2011.0,2010.5,2011.1,1643.8,2156.0,2130.9,2209.8,136.0,198.8,269.3,290.9,52.0,48.5,52.3,60.1,46.2,39.0,7.2,3576.6,3019.1,557.5,3645.3,3077.1,568.2
China,4,3,50.1,65.8,2007.5,2006.0,2003.6,2002.2,2161.3,2195.3,2247.1,2271.7,171.0,238.3,273.5,292.7,50.5,74.3,81.3,90.0,15.9,13.7,2.2,1223.8,1054.8,169.0,1247.3,1075.1,172.2
Papua New Guinea,3,3,21.8,21.7,1997.0,1997.0,1996.0,1995.7,5875.4,6030.6,2499.4,2409.5,855.0,918.3,562.4,508.7,14.0,10.7,14.4,14.5,14.2,14.0,0.2,1071.3,1052.2,19.1,1091.8,1072.4,19.5
Hong Kong,3,3,40.7,55.4,2008.7,2008.7,2001.6,1999.8,2320.0,2278.0,2478.8,2544.4,215.0,215.0,230.2,235.1,76.0,75.7,74.8,74.6,12.3,10.6,1.7,937.7,811.0,126.7,955.7,826.6,129.1
Australia,2,2,20.3,22.4,2011.0,2011.0,2010.8,2010.8,2505.0,2505.0,2523.1,2540.1,179.0,179.0,178.8,178.8,144.0,144.0,146.4,147.3,11.1,6.9,4.2,844.7,531.4,313.3,860.9,541.6,319.3
New Caledonia,1,1,129.5,22.2,1990.0,1990.0,1990.0,1990.0,2567.0,2567.0,2567.0,2567.0,161.0,161.0,161.0,161.0,9.0,9.0,9.0,9.0,25.4,25.0,0.4,1967.2,1938.0,29.2,2004.9,1975.2,29.7
Sri Lanka,1,1,11.4,7.9,1972.0,1972.0,1972.0,1972.0,5031.6,5031.6,5031.6,5031.6,596.0,596.0,596.0,596.0,10.0,10.0,10.0,10.0,5.9,5.9,0.0,442.1,440.5,1.5,450.6,449.0,1.6
United Arab Emirates,1,1,1.2,1.9,1997.0,1997.0,1997.0,1997.0,91.8,91.8,91.8,91.8,8.0,8.0,8.0,8.0,97.0,97.0,97.0,97.0,0.8,0.3,0.5,58.8,22.0,36.8,59.9,22.4,37.5
Malaysia,1,1,39.3,69.1,2010.0,2010.0,2010.0,2010.0,4593.0,4593.0,4593.0,4593.0,565.0,565.0,565.0,565.0,114.0,114.0,114.0,114.0,8.7,8.5,0.3,673.0,652.6,20.4,685.9,665.2,20.7
