Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Northern Mariana Islands,190,39,1001.8,1264.6,1999.2,2002.8,2009.7,2010.2,149.6,836.1,479.3,443.7,15.0,143.0,357.9,106.6,17.0,155.3,1067.0,1088.4,233.5,122.0,111.5,17761.7,9253.4,8508.3,18102.7,9431.1,8671.7
Japan,68,30,2888.5,3316.7,2001.5,2001.7,2002.9,2004.4,1318.1,3603.6,1622.8,1743.8,81.5,410.7,320.8,295.2,8.0,147.5,43.5,37.5,585.2,560.2,25.0,45116.4,43199.0,1917.4,45982.7,44028.4,1954.3
Micronesia (Federated States of),29,8,292.1,327.4,2009.5,2007.2,2011.3,2010.3,985.9,1296.1,1045.6,1036.1,112.0,142.8,129.4,125.5,27.0,45.2,36.3,34.9,52.5,46.9,5.6,4008.8,3585.0,423.8,4085.8,3653.8,431.9
"Korea, Republic of",24,16,1156.7,1459.3,2007.6,2006.2,2007.4,2008.5,1998.6,2905.3,2024.5,2055.0,161.5,271.2,226.9,206.6,40.5,63.0,56.7,46.7,162.9,149.4,13.5,12507.9,11475.3,1032.6,12748.0,11695.6,1052.4
China,20,7,1064.9,1381.7,2004.6,2003.0,2003.3,2003.5,1947.9,2290.5,2013.6,2022.4,128.5,198.7,141.9,144.8,8.0,27.5,16.2,18.1,274.5,268.5,6.0,21246.3,20781.5,464.8,21654.2,21180.5,473.7
Australia,16,7,1804.1,829.0,2008.1,2008.7,2006.8,2009.2,2600.3,3288.7,2854.8,3823.3,161.0,257.2,220.6,405.4,10.0,13.1,12.5,17.0,156.9,153.9,3.0,12137.6,11905.9,231.7,12370.7,12134.5,236.1
Marshall Islands,11,5,135.3,175.8,1999.5,1993.4,2005.2,2005.0,1457.3,1726.0,1535.1,1543.7,130.0,188.4,136.7,137.0,48.0,64.8,45.6,46.0,28.5,24.9,3.6,2182.8,1912.9,269.9,2224.7,1949.7,275.1
Papua New Guinea,11,8,547.7,199.0,2004.6,2002.8,2006.2,2006.1,1329.8,1329.5,1405.5,1416.2,92.0,94.3,102.9,104.6,8.0,152.7,26.0,62.4,56.0,39.3,16.7,4298.3,3044.5,1253.9,4380.8,3102.9,1277.9
Palau,9,9,75.3,80.6,2006.8,2006.8,2008.5,2006.7,800.0,1298.3,1128.7,999.8,71.0,120.3,172.6,125.1,38.0,44.0,35.5,33.4,20.9,18.1,2.8,1588.2,1375.7,212.6,1618.7,1402.1,216.7
United States of America,8,7,397.3,137.6,1996.0,1995.9,2001.8,2002.9,3752.5,4994.2,3047.0,2160.8,700.5,706.4,289.9,489.3,120.5,284.1,106.3,285.5,120.5,112.6,7.9,9193.9,8602.8,591.1,9370.4,8768.0,602.5
Singapore,5,5,246.1,286.1,1996.8,1996.8,2008.5,2009.7,3281.8,3913.1,3241.0,3216.8,341.0,366.8,344.1,340.1,665.0,775.2,1708.7,1777.6,47.1,27.8,19.3,3586.5,2125.8,1460.7,3655.4,2166.6,1488.8
"Taiwan, Province of China",3,1,40.9,66.0,1995.0,1995.0,1995.0,1995.0,1608.1,1608.1,1790.8,1790.8,112.0,112.0,171.7,171.7,17.0,17.0,18.0,18.0,7.5,7.2,0.4,581.9,554.6,27.3,593.1,565.2,27.8
Indonesia,3,3,416.9,585.8,1995.0,1995.0,1991.8,1997.0,2068.3,2488.4,2472.8,2270.3,215.0,215.3,220.4,211.9,181.0,167.0,188.8,152.2,61.1,49.0,12.1,4732.8,3795.3,937.4,4823.7,3868.2,955.4
Solomon Islands,3,1,34.4,59.6,2009.0,2009.0,2009.0,2009.0,1573.1,1573.1,1576.0,1576.0,134.0,134.0,128.3,128.3,278.0,278.0,289.2,289.2,11.6,6.5,5.0,879.6,502.8,376.8,896.5,512.5,384.0
Philippines,2,2,120.0,53.2,1999.5,1999.5,1998.5,1998.8,3344.5,3344.5,1940.9,2077.1,271.0,271.0,156.2,187.5,75.5,75.5,86.9,83.8,16.8,15.2,1.7,1283.1,1156.7,126.3,1307.7,1179.0,128.7
