Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Guadeloupe,69,9,81.5,57.3,1989.0,1985.2,1990.8,1991.2,181.8,185.4,194.7,200.4,23.0,39.9,30.6,32.1,12.0,15.9,22.0,23.7,39.2,25.5,13.7,2978.0,1946.4,1031.6,3035.2,1983.8,1051.4
Virgin Islands (British),66,14,50.7,26.9,1990.5,1992.1,1993.5,1991.4,121.6,126.5,121.1,123.6,22.0,20.2,20.7,23.0,6.0,34.3,7.1,5.8,23.8,17.4,6.4,1803.1,1323.8,479.4,1837.8,1349.2,488.6
Antigua and Barbuda,36,16,47.5,13.7,1992.2,1994.6,2003.5,2004.8,95.1,160.1,124.5,178.1,11.5,20.6,23.2,63.8,14.0,15.4,11.5,15.9,22.8,11.4,11.4,1740.3,878.3,862.0,1773.7,895.2,878.6
Sint Maarten (Dutch part),27,7,6.2,4.6,1980.6,1975.9,1989.1,1989.6,59.9,60.1,59.0,58.8,28.0,176.4,34.5,32.5,4.0,85.9,8.8,6.1,33.2,23.0,10.2,2496.3,1727.1,769.2,2544.3,1760.3,784.0
Saint Kitts and Nevis,26,12,30.6,5.2,1991.7,1994.7,2005.5,1999.8,70.4,108.1,109.5,81.9,9.0,13.0,13.3,12.3,8.0,6.8,8.9,7.4,9.7,5.2,4.4,738.4,400.4,338.0,752.6,408.1,344.5
Martinique,21,8,36.5,31.7,1998.9,1991.2,2008.7,2006.7,296.8,294.8,271.5,293.6,46.0,52.6,31.2,42.0,25.0,41.0,30.2,44.7,23.7,14.8,8.9,1801.8,1133.1,668.8,1836.4,1154.8,681.6
Saint Lucia,18,9,66.8,32.7,1998.6,1991.7,2002.7,2004.9,299.8,291.4,292.1,317.0,38.5,32.1,26.1,40.2,12.5,20.5,8.0,11.6,23.8,20.3,3.5,1828.9,1559.8,269.1,1864.0,1589.8,274.2
Puerto Rico,8,3,24.2,2.4,1991.1,1996.3,1997.8,1997.6,217.6,205.5,230.8,231.0,18.5,17.2,17.8,17.8,11.5,10.8,17.9,18.0,7.6,4.3,3.4,577.8,326.0,251.8,588.9,332.3,256.6
United States of America,7,6,386.3,41.6,2004.6,2003.3,2006.3,2006.9,1105.8,1163.6,1175.8,1166.2,66.0,69.3,69.4,68.5,10.0,10.6,10.3,10.3,99.7,95.3,4.4,7685.7,7355.3,330.4,7833.3,7496.5,336.8
Virgin Islands (U.S.),7,5,10.0,6.1,2007.6,2003.8,2012.8,2013.7,130.7,129.4,142.3,170.7,15.0,28.2,20.0,24.9,11.0,13.6,16.7,28.0,4.5,2.9,1.6,340.1,221.6,118.5,346.6,225.9,120.7
