Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Vuosaari,1338,122,19431.2,10687.8,2005.2,2005.0,2005.9,2005.6,623.1,630.0,615.4,613.3,34.0,55.5,46.7,59.2,11.0,45.5,13.5,18.4,5209.4,4956.4,253.0,390721.2,371727.1,18994.1,398223.1,378864.3,19358.8
Helsinki,1125,105,20574.3,2465.5,1994.5,1998.4,2000.5,2001.7,259.0,648.1,385.7,403.0,17.0,66.2,946.2,1129.4,6.0,87.1,6.7,15.5,4401.3,4108.7,292.6,325983.7,304047.2,21936.5,332242.6,309884.9,22357.7
Hanko,1048,92,12148.9,6577.2,2003.7,1999.5,2007.3,2006.8,527.9,517.1,551.7,555.3,31.0,54.8,39.2,40.9,7.0,64.4,13.4,13.5,3083.8,2831.3,252.5,229905.5,210946.6,18958.9,234319.7,214996.8,19322.9
Naantali,1045,128,4654.5,2587.2,2000.6,2002.2,2003.0,2003.6,122.8,557.1,152.7,250.0,10.0,61.0,25.9,51.1,3.0,43.0,12.0,27.3,982.0,800.2,181.8,73710.9,60064.3,13646.7,75126.2,61217.5,13908.7
Turku,893,109,7485.4,1453.6,2001.2,1996.9,2004.2,2005.1,170.5,570.0,240.4,313.0,12.0,67.2,24.5,51.0,1.0,144.1,13.9,28.2,1291.7,1054.0,237.7,95413.4,77921.2,17492.2,97245.4,79417.3,17828.1
Kotka,886,332,7198.7,9710.3,2006.6,2005.3,2007.5,2007.5,460.9,819.3,681.8,715.6,44.5,97.4,133.8,137.2,25.0,48.3,44.4,47.1,1702.8,1465.7,237.1,127941.0,110136.9,17804.2,130397.5,112251.5,18146.0
Kilpilahti (Skoldvik),856,228,9490.6,14981.0,2005.5,2006.7,2008.2,2008.3,449.6,813.4,639.3,637.9,49.0,92.8,187.6,189.6,28.0,38.5,42.3,42.5,2490.1,1740.9,749.2,187198.5,130950.9,56247.5,190792.7,133465.2,57327.5
Rauma,752,221,4763.1,5500.1,2001.2,2002.7,2002.0,2002.7,487.2,732.4,700.4,706.2,46.5,80.1,141.3,148.7,28.0,63.2,56.0,58.0,1401.3,1174.7,226.6,105503.1,88488.5,17014.6,107528.8,90187.5,17341.3
Mariehamn,638,28,3034.2,354.2,1994.2,1992.8,1992.1,1993.5,86.0,205.8,121.9,136.5,13.0,28.6,113.9,132.8,1.0,15.9,6.9,7.5,613.1,540.7,72.4,46033.5,40597.3,5436.2,46917.3,41376.8,5540.6
Sunila,583,127,3512.5,2538.6,2002.2,2000.6,2004.7,2004.3,351.8,490.2,457.2,472.1,36.0,63.9,56.6,60.8,30.0,35.3,21.1,24.7,1163.0,1015.9,147.1,87335.9,76289.3,11046.5,89012.7,77754.1,11258.6
Uusikaupunki,531,148,5381.4,3267.9,2005.5,2002.7,2010.3,2009.9,597.5,664.1,607.2,660.5,34.0,89.1,59.2,88.1,11.0,47.1,21.6,38.8,1240.2,1161.4,78.8,93164.3,87250.5,5913.8,94953.0,88925.7,6027.3
Kokkola,400,190,4255.4,7071.2,2004.7,2005.4,2010.2,2010.7,657.8,873.2,1106.4,1148.9,71.0,93.7,287.1,311.1,44.0,64.6,91.3,96.9,794.7,689.5,105.2,59840.7,51942.6,7898.1,60989.7,52939.9,8049.8
Roytta,393,139,2537.2,3339.5,2004.2,2005.6,2005.4,2005.2,1252.5,1412.8,1246.0,1243.0,100.0,138.4,180.3,186.4,64.0,58.3,71.5,71.7,836.4,743.8,92.6,62621.6,55669.9,6951.7,63824.0,56738.8,7085.2
Mustola,384,51,605.5,917.2,1994.3,1995.0,1998.3,1999.2,587.7,611.3,798.0,896.7,94.5,93.1,222.8,237.3,12.0,18.5,14.6,13.7,137.9,130.9,7.1,10391.2,9860.6,530.6,10590.8,10049.9,540.8
Lakulahti,353,196,1912.2,2689.6,2002.7,2003.9,2005.8,2005.6,465.6,734.9,855.1,851.8,50.0,83.2,409.4,395.7,25.0,68.1,65.8,64.9,564.5,477.9,86.6,42323.2,35819.3,6503.9,43135.8,36507.1,6628.8
Inkoo,329,126,607.3,850.1,1995.9,1999.6,2003.8,2004.0,162.9,502.5,464.0,481.4,20.0,74.7,83.8,84.0,24.0,46.0,51.9,51.4,200.0,159.4,40.6,14775.2,11725.6,3049.6,15058.9,11950.7,3108.2
Oulu,305,98,5037.6,4719.9,2004.5,2005.1,2004.5,2005.3,1023.2,997.4,1159.5,1162.9,80.0,148.6,147.2,166.2,18.0,61.6,23.8,26.5,1411.2,1336.5,74.8,105824.4,100210.7,5613.6,107856.2,102134.8,5721.4
Lapaluoto,266,78,605.5,790.3,1998.3,2003.4,2004.6,2005.5,176.7,533.3,583.9,612.9,24.5,57.0,106.9,108.2,33.5,45.8,46.3,47.2,210.1,181.8,28.3,15781.4,13656.1,2125.4,16084.4,13918.3,2166.2
Kallviken,259,92,876.8,1357.3,2003.9,2005.1,2006.9,2007.5,98.1,322.3,157.1,151.3,12.0,44.1,194.9,174.6,41.0,45.3,75.4,73.0,208.7,126.7,82.0,15727.8,9574.6,6153.2,16029.7,9758.4,6271.3
Kaskinen,251,95,1094.3,1054.2,1994.9,2000.2,1993.2,1996.9,484.4,587.9,656.9,664.7,51.0,75.0,79.6,89.0,18.0,37.4,19.4,25.3,217.4,195.4,22.0,16327.4,14677.6,1649.8,16640.9,14959.4,1681.5
Vasklot (Vaskiluoto),220,70,1029.6,785.6,1991.1,2000.6,1993.7,2001.9,521.8,865.6,442.6,681.5,60.0,87.9,135.8,147.2,9.0,29.2,19.2,26.9,305.1,281.9,23.3,22642.6,20912.8,1729.7,23077.3,21314.4,1763.0
Mantyluoto,212,146,1601.7,2279.8,2003.8,2005.4,2009.1,2009.2,768.7,918.8,1326.1,1345.0,75.0,99.9,390.5,389.0,37.0,60.0,126.8,126.8,492.7,447.2,45.6,37333.0,33912.2,3420.8,38049.8,34563.3,3486.5
Korrvik,191,16,2426.8,264.2,2002.7,1990.2,2008.2,2008.1,93.3,317.3,290.6,290.4,12.0,35.4,24.4,26.9,0.0,346.6,27.3,27.7,363.4,195.7,167.7,24445.7,13660.0,10785.7,24915.1,13922.3,10992.8
Hamina,183,87,331.5,452.1,1999.2,2001.8,2003.4,2003.9,422.2,503.2,564.1,575.5,51.0,66.2,91.9,94.1,36.0,49.8,50.2,50.6,114.8,97.9,16.9,8622.3,7351.7,1270.6,8787.9,7492.9,1295.0
Ajos,161,79,1384.9,1418.1,2003.1,2004.6,2000.3,2002.7,981.4,970.1,912.3,887.8,76.0,88.1,102.0,108.5,33.0,62.5,43.9,51.3,398.9,358.5,40.3,29979.8,26951.9,3027.9,30555.4,27469.4,3086.1
Pietarsaari,152,81,718.6,987.4,2002.3,2002.2,2004.4,2005.2,630.8,748.8,815.8,832.8,65.0,72.8,149.1,164.4,28.0,37.6,46.0,46.3,207.0,178.2,28.8,15574.7,13409.9,2164.8,15873.7,13667.4,2206.3
Loviisa,135,69,329.9,479.4,2000.8,2000.8,2005.8,2006.0,340.6,500.2,497.3,488.5,36.0,59.3,74.5,74.2,32.0,54.8,49.7,50.1,90.4,78.7,11.7,6785.4,5906.2,879.2,6915.6,6019.6,896.1
Rahja,133,78,485.9,681.3,2002.4,2002.6,2005.7,2005.7,664.7,670.1,672.0,679.2,68.0,73.3,93.1,93.4,32.0,43.9,56.0,58.9,139.5,118.4,21.1,10473.5,8892.8,1580.7,10674.6,9063.6,1611.1
Raahe,127,27,348.6,459.5,1995.7,2004.7,2006.9,2007.7,97.2,578.7,433.6,475.0,13.0,63.3,105.4,110.2,15.0,27.9,39.1,41.1,109.0,99.1,9.9,8151.3,7408.5,742.9,8307.8,7550.7,757.1
Porkkala,119,69,443.1,641.8,1999.4,2000.7,2009.4,2009.4,309.5,695.4,927.1,955.0,37.0,84.6,210.7,209.8,44.0,102.7,212.2,218.5,134.0,110.6,23.5,10122.3,8358.6,1763.7,10316.7,8519.1,1797.5
Pori,97,55,761.2,1013.6,2004.9,2004.3,2008.2,2007.1,823.4,775.5,886.5,888.6,70.0,80.6,134.6,141.1,18.0,23.8,24.3,25.6,222.6,190.6,32.0,16096.0,13692.9,2403.1,16405.0,13955.8,2449.2
Marsund,88,19,647.6,206.6,1997.5,1995.6,1990.6,1995.4,76.0,1770.7,175.7,475.5,7.0,251.5,1419.6,871.0,0.0,5.3,3.6,2.9,183.1,181.0,2.1,13755.5,13595.0,160.6,14019.6,13856.0,163.7
Tervsund,82,16,76.5,105.2,1996.2,1994.1,1997.8,1998.0,202.5,548.8,356.3,352.4,20.0,57.7,64.0,63.3,23.0,36.9,36.6,36.5,28.0,24.1,3.8,2099.7,1812.7,287.0,2140.0,1847.5,292.5
Tahkoluoto,77,64,952.1,1684.3,2001.6,2001.4,2009.9,2010.2,399.8,730.7,1016.1,1058.4,51.0,85.4,252.4,262.2,26.0,49.7,100.6,103.3,124.4,107.0,17.4,9391.6,8085.0,1306.6,9571.9,8240.2,1331.7
Klamila,76,68,493.0,770.2,2002.0,2001.3,2006.5,2007.5,114.9,366.2,467.6,486.5,15.5,59.2,111.3,110.0,4.0,8.3,8.3,8.2,69.6,65.1,4.5,5227.0,4886.2,340.8,5327.4,4980.0,347.4
Vuoksen Terminal,63,20,30.7,43.2,2001.2,2001.1,2003.3,2004.2,157.8,339.2,254.2,250.5,29.0,51.0,93.4,90.9,24.0,41.4,34.6,35.1,10.1,8.6,1.4,755.8,648.9,106.9,770.3,661.3,109.0
Olkiluoto,60,45,99.8,137.8,1998.4,1997.9,2000.0,2000.0,584.5,601.9,578.3,592.2,60.0,66.9,78.4,78.6,23.0,30.3,24.9,25.2,33.3,31.9,1.4,2499.7,2396.9,102.8,2547.6,2442.9,104.8
