Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Mariehamn,182,26,990.2,125.7,1988.6,1986.0,1992.2,1996.5,175.5,746.9,189.7,209.2,12.0,148.2,195.5,250.6,0.0,156.7,24.3,30.1,262.5,205.4,57.1,19708.0,15421.3,4286.7,20086.4,15717.4,4369.0
Ajos,163,54,498.9,563.5,2002.9,2001.6,2004.5,2005.0,140.6,332.4,253.0,309.9,15.0,30.9,53.0,54.5,15.0,30.5,21.4,22.6,179.9,149.9,30.0,13180.0,10950.7,2229.4,13433.1,11160.9,2272.2
Lakulahti,155,81,271.5,384.5,1999.7,2002.0,2002.6,2003.0,270.1,317.2,312.8,320.2,35.0,54.1,51.5,43.5,20.0,32.6,44.2,40.8,130.0,91.7,38.4,9757.0,6881.1,2875.9,9944.3,7013.2,2931.1
Uusikaupunki,126,70,202.7,142.4,1997.5,1996.6,2007.5,2006.4,214.9,596.9,220.4,227.1,25.0,83.3,109.1,104.3,24.0,148.7,156.0,104.2,98.0,68.8,29.2,7357.1,5166.9,2190.2,7498.4,5266.1,2232.2
Pietarsaari,117,46,163.7,216.9,2004.9,2001.2,2004.4,2005.8,216.5,231.3,277.8,274.0,19.0,35.9,57.6,53.4,19.0,32.9,38.5,41.0,59.5,45.6,13.9,4465.9,3423.0,1042.9,4551.6,3488.7,1062.9
Lapaluoto,112,70,79.5,113.0,2001.5,2001.6,2004.9,2005.5,99.5,202.0,187.9,187.6,17.0,37.6,53.6,54.1,47.5,75.3,54.7,53.4,39.0,23.2,15.8,2930.0,1744.5,1185.5,2986.3,1778.0,1208.2
Helsinki,109,32,630.9,100.7,1990.3,1986.5,1990.8,1994.0,182.2,614.6,217.2,289.1,12.0,261.6,92.4,292.1,6.0,558.2,132.3,381.3,220.5,165.3,55.2,16477.0,12332.5,4144.5,16793.4,12569.2,4224.1
Korpo (Korppoo),103,16,60.8,26.3,1984.0,1985.9,1984.9,1991.1,183.0,1823.8,533.9,494.6,8.0,475.5,1263.1,858.0,28.0,143.0,81.5,84.7,85.9,59.3,26.6,6449.0,4450.5,1998.5,6572.8,4535.9,2036.8
Roytta,98,34,143.9,115.5,2005.0,2003.7,1998.7,2004.9,90.2,182.3,186.5,134.2,11.0,22.0,44.6,32.4,21.5,52.2,87.2,60.3,72.4,40.0,32.4,5265.6,2898.9,2366.7,5366.7,2954.6,2412.1
Inkoo,90,54,122.4,158.0,1992.0,1992.1,1999.3,1999.8,135.0,252.4,278.5,273.1,17.5,92.8,40.0,39.9,18.0,95.5,43.8,40.3,59.8,33.4,26.4,4491.4,2510.9,1980.5,4577.6,2559.1,2018.5
Korrvik,82,15,973.5,101.2,1993.3,1985.5,2000.6,2001.1,178.0,218.7,305.1,313.6,12.0,28.5,29.8,30.4,0.0,21.8,21.5,22.1,153.4,99.9,53.6,11073.6,7157.4,3916.2,11286.3,7294.9,3991.4
Kaskinen,82,66,81.7,110.4,2000.9,2001.4,2003.0,2003.3,209.6,246.7,251.3,247.1,22.5,31.6,46.1,44.3,26.0,32.2,31.0,32.4,31.4,24.8,6.5,2354.2,1863.8,490.4,2399.4,1899.6,499.8
Tervsund,81,15,79.2,112.5,2007.7,1985.8,2014.3,2014.3,287.2,219.6,276.9,278.1,27.0,61.7,34.4,34.1,15.0,41.3,28.9,28.7,26.6,21.9,4.7,1997.1,1645.6,351.5,2035.5,1677.2,358.3
Mantyluoto,77,52,131.3,178.3,2001.8,2001.3,2004.4,2004.8,291.4,295.7,350.1,346.9,32.0,69.9,64.0,61.0,36.0,66.2,68.0,70.8,51.0,41.3,9.7,3831.3,3101.4,729.9,3904.9,3161.0,743.9
Vuoksen Terminal,60,6,9.1,12.9,1978.5,1973.2,1981.8,1983.5,137.8,249.9,164.1,152.1,18.5,44.7,38.6,27.9,18.5,26.3,26.7,23.5,6.3,5.0,1.2,470.8,377.7,93.1,479.9,385.0,94.9
Tolkkinen,60,19,140.2,200.0,2003.8,1999.9,2002.2,2002.7,70.4,229.3,175.7,182.0,8.5,22.8,55.1,53.9,15.5,20.9,46.7,48.1,56.1,25.1,31.0,4204.2,1880.2,2324.0,4284.9,1916.3,2368.6
Rahja,57,38,59.3,48.3,1993.8,1996.8,1992.7,2000.3,111.1,190.9,240.3,170.4,17.0,32.2,81.2,58.3,26.0,31.4,29.3,32.3,33.8,26.5,7.3,2535.9,1990.0,545.9,2584.6,2028.2,556.4
Vasklot (Vaskiluoto),55,30,114.6,158.6,2001.2,1999.5,2004.5,2004.5,183.5,208.5,239.6,244.5,18.0,22.8,29.7,30.0,16.0,22.3,18.9,18.3,38.8,28.1,10.7,2886.5,2081.0,805.5,2941.9,2120.9,821.0
Hamina,51,25,61.7,82.7,1994.8,1997.8,2000.0,2000.3,378.6,370.7,485.4,494.4,38.0,52.5,78.1,77.1,24.0,33.1,39.7,39.9,24.6,20.8,3.8,1846.4,1558.5,288.0,1881.9,1588.4,293.5
Farjsundet,49,14,22.6,24.4,1975.8,1985.6,1989.2,1987.6,95.3,661.3,340.9,330.7,13.0,71.5,83.3,63.1,11.0,44.6,104.6,120.1,18.1,11.7,6.3,1356.8,881.8,475.0,1382.8,898.7,484.1
Raahe,48,25,108.9,63.5,1994.8,1999.5,1993.0,1998.3,248.5,174.8,319.9,231.4,24.0,21.0,66.6,53.2,12.5,23.4,26.9,24.6,55.5,41.8,13.7,4061.4,3033.4,1028.0,4139.4,3091.7,1047.8
Tahkoluoto,46,23,73.5,104.0,2001.5,2000.4,2001.7,2001.5,167.8,319.6,230.4,244.3,23.5,90.8,46.6,33.8,16.5,22.9,20.5,19.8,22.2,18.3,3.9,1668.6,1374.7,293.9,1700.6,1401.1,299.5
Nilsia,46,2,1.5,0.5,1968.1,1968.0,1968.8,1967.8,235.6,213.8,269.3,240.2,31.0,29.8,63.2,51.5,10.0,11.0,15.0,14.3,4.9,4.2,0.7,367.3,315.7,51.6,374.4,321.8,52.6
Loviisa,45,36,58.9,75.3,1995.7,1996.3,2001.0,2003.9,275.7,792.1,257.9,232.6,31.0,256.2,262.9,151.1,32.0,70.0,65.4,49.1,38.9,33.8,5.0,2916.6,2537.9,378.7,2972.6,2586.6,386.0
Koverhaara (Koverhar),41,8,24.6,33.2,2010.8,2010.6,2011.5,2011.4,140.9,156.2,146.4,147.5,16.0,52.4,32.8,25.7,6.0,15.6,14.5,14.7,9.0,6.9,2.1,675.0,516.8,158.2,687.9,526.7,161.2
Pori,37,26,43.0,60.2,2000.2,2000.1,2004.8,2004.4,176.8,232.1,272.4,276.7,25.0,269.2,47.6,46.9,13.0,70.3,27.6,23.7,29.1,22.4,6.6,2163.1,1664.2,498.8,2204.6,1696.2,508.4
Jussaro,33,15,31.6,22.7,2002.0,2000.5,2011.9,2010.8,114.0,197.1,280.9,181.1,15.0,25.3,47.4,39.2,8.0,20.7,33.6,25.7,15.6,11.1,4.5,1065.7,770.3,295.5,1086.2,785.0,301.1
Kasnas,28,12,9.0,2.1,1982.2,1986.4,1984.3,1984.8,436.1,810.2,609.8,395.0,103.0,280.2,925.6,554.2,28.5,66.1,72.6,108.7,42.2,35.1,7.1,3169.7,2634.5,535.2,3230.5,2685.0,545.5
Porkkala,28,21,36.1,22.7,1994.1,1993.5,2005.6,2003.4,148.6,322.3,460.7,326.2,33.0,89.7,69.5,54.7,21.0,28.9,39.5,37.6,19.6,16.0,3.5,1386.7,1156.5,230.2,1413.3,1178.7,234.6
Kesalahti,26,16,6.6,9.1,1993.2,1994.5,1996.0,1996.7,144.0,154.0,132.2,130.1,17.0,28.8,30.4,28.5,24.0,26.6,35.1,34.9,3.0,2.6,0.4,224.5,195.6,28.9,228.8,199.3,29.5
Veitsiluoto,26,15,81.3,114.9,2001.5,1999.0,2003.7,2004.0,645.4,720.2,640.0,639.2,58.5,392.3,109.7,100.0,65.0,224.9,92.8,80.7,34.8,26.7,8.1,2609.7,2005.1,604.6,2659.8,2043.6,616.2
Pargas,25,14,25.4,28.0,1983.7,1984.6,1996.0,1998.7,295.5,646.8,349.9,350.9,34.0,164.6,52.0,38.9,33.0,78.9,98.5,51.6,20.0,14.2,5.8,1502.6,1069.1,433.5,1531.4,1089.6,441.8
Suomenlinna (Sveaborg),25,13,97.4,32.1,1991.8,1988.5,2001.6,2008.6,180.9,256.9,345.5,518.1,37.0,127.7,202.1,334.3,23.0,127.0,45.4,89.2,49.0,35.7,13.4,3422.2,2499.7,922.5,3487.9,2547.7,940.2
Vuosnainen,24,14,22.6,8.5,1979.0,1981.9,1983.2,1983.2,378.0,1107.7,1096.8,514.2,71.5,255.4,887.6,790.5,16.5,51.4,227.6,217.9,40.4,31.2,9.2,3032.3,2340.8,691.6,3090.6,2385.7,704.9
Kallviken,20,14,31.4,26.7,1999.5,1997.1,2002.9,2004.3,87.2,162.5,129.3,87.3,25.5,62.9,96.6,82.3,16.5,15.4,18.3,15.8,12.5,11.4,1.1,930.0,848.6,81.4,947.9,864.9,82.9
Houtskar (Houtskari),17,7,8.4,2.4,1978.1,1975.3,1983.8,1982.6,153.3,330.7,727.5,576.2,28.0,710.1,1047.3,1029.0,3.0,10.0,24.5,23.0,30.9,30.2,0.7,2320.6,2267.9,52.8,2365.2,2311.4,53.8
Dalsbruk (Taalintehdas),16,5,23.1,11.8,1977.2,1975.6,2006.6,2007.3,379.4,1909.0,2512.1,2437.0,104.0,181.4,476.4,463.3,45.0,64.3,172.4,168.7,30.5,21.8,8.6,2288.8,1640.0,648.8,2332.8,1671.5,661.3
Kantlax,15,15,14.7,15.7,1998.6,1998.6,1997.4,2000.0,140.0,175.2,192.6,167.8,16.0,22.0,37.2,30.6,2.0,6.5,3.8,3.0,6.1,5.7,0.5,460.4,425.8,34.5,469.2,434.0,35.2
Tvarminne,12,11,9.8,7.8,1999.1,1999.4,2007.6,2004.1,117.7,243.8,174.0,130.7,25.5,37.2,44.9,34.3,13.0,19.9,35.6,29.0,4.0,2.8,1.2,291.2,207.2,84.1,296.8,211.2,85.7
Reposaari,12,6,4.7,2.2,1981.7,1981.8,1984.2,1983.8,704.5,1030.6,1149.9,1043.6,94.5,255.1,767.2,716.1,71.5,157.6,607.7,607.1,16.0,7.8,8.2,1197.9,582.1,615.8,1220.9,593.3,627.6
Baronsalmi,11,6,11.7,7.8,2008.5,2006.3,2011.6,2010.3,105.8,375.7,262.4,177.5,12.0,36.5,67.8,52.8,15.0,62.9,58.0,43.3,5.0,3.2,1.8,359.6,227.3,132.2,366.5,231.7,134.8
Lovbole,11,3,5.1,7.8,1985.6,1985.7,1985.0,1984.7,272.1,236.3,321.3,321.5,39.0,32.5,56.4,56.6,34.0,31.2,37.4,37.9,4.5,2.8,1.7,334.9,209.4,125.5,341.3,213.4,127.9
Olkiluoto,11,11,4.3,5.8,1992.9,1992.9,1997.1,1998.1,163.6,234.0,218.9,212.3,18.0,45.6,52.4,45.5,16.0,74.1,20.4,18.5,4.3,2.4,1.9,320.6,181.5,139.1,326.8,185.0,141.8
Nagu (Nauvo),11,6,0.4,0.1,1972.6,1971.5,1973.5,1972.1,113.8,117.2,118.5,122.4,28.0,27.2,46.9,41.8,26.0,16.3,21.1,21.6,1.9,1.3,0.6,145.5,99.3,46.3,148.3,101.2,47.1
Varjakka,9,6,26.0,12.4,1993.6,1982.3,2003.6,2007.6,377.9,404.9,491.2,471.4,73.0,901.8,444.8,311.6,7.0,34.9,14.3,10.5,20.1,19.4,0.7,1397.0,1343.8,53.2,1423.8,1369.6,54.2
Rouhu,7,4,3.3,1.4,1983.1,1983.5,1984.1,1984.8,783.9,1244.4,1109.7,1164.2,163.0,131.5,178.4,174.8,36.0,104.1,126.2,129.9,5.6,3.9,1.6,416.9,293.9,123.0,424.9,299.6,125.4
Hiitinen,7,7,8.4,13.2,1994.1,1994.1,2005.5,2007.3,157.3,227.1,144.3,144.8,49.0,69.1,124.6,131.3,5.0,12.9,3.1,2.7,9.1,8.8,0.4,684.8,657.1,27.8,698.0,669.7,28.3
Skinnarvik,7,2,4.0,5.8,1988.4,1984.5,1988.8,1988.6,269.3,269.2,371.1,368.9,40.0,42.2,60.5,60.3,24.0,17.8,23.1,22.9,1.8,1.7,0.1,133.5,124.4,9.1,136.1,126.8,9.3
Klamila,6,6,11.2,10.3,2006.8,2006.8,2008.2,2004.7,150.7,195.1,237.4,210.9,45.5,48.7,60.7,64.5,9.5,43.8,38.9,19.8,4.6,2.9,1.7,343.7,219.4,124.3,350.3,223.6,126.7
Parhalahti,6,4,8.9,4.7,1990.3,1998.0,1990.4,1996.1,219.1,166.0,190.7,137.1,20.0,29.0,41.6,38.5,1.5,1.2,2.0,1.8,4.1,4.1,0.0,287.3,285.1,2.2,292.8,290.5,2.3
Snappertuna,6,5,3.2,4.4,1994.2,1993.2,1986.3,1986.7,106.2,715.2,267.3,254.5,12.5,96.7,122.4,116.7,29.5,45.6,97.4,97.7,6.5,4.0,2.6,490.3,296.7,193.6,499.7,302.4,197.3
Vartsala,5,3,3.1,4.1,1947.6,1964.0,1970.4,1970.4,371.7,1254.6,1060.9,1099.9,36.0,50.0,77.9,78.3,183.0,144.3,214.4,215.3,6.4,2.0,4.4,483.2,150.0,333.2,492.4,152.9,339.6
Hirvensalmi,4,4,0.3,0.3,1983.8,1983.8,1982.7,1983.6,45.7,164.1,73.0,60.9,7.5,86.0,137.8,95.1,17.5,16.2,14.7,16.0,0.8,0.8,0.0,62.8,60.6,2.2,64.0,61.7,2.2
Hogsara,4,4,1.5,1.8,1979.0,1979.0,1998.7,2001.4,163.7,174.9,232.1,254.5,36.5,52.2,21.7,15.2,14.5,20.8,15.4,14.7,1.1,0.8,0.3,79.0,57.2,21.8,80.5,58.3,22.2
Degerby,4,4,1.2,1.3,1999.0,1999.0,2000.2,2001.5,266.5,573.3,86.8,70.5,49.0,189.2,112.2,42.5,0.5,1.2,0.7,0.3,2.7,2.7,0.0,202.3,201.1,1.2,206.2,204.9,1.3
Lappohja (Lappvik),4,3,3.4,3.1,1996.0,2001.7,2011.1,2011.1,83.0,214.0,183.5,246.5,21.0,111.0,196.0,235.9,14.0,18.3,24.7,28.6,2.1,2.0,0.2,159.3,147.3,11.9,162.3,150.2,12.2
Halosenlahti,4,3,3.0,0.8,1984.5,1984.0,1986.3,1986.3,129.8,97.1,135.8,136.8,28.0,52.0,57.5,57.8,21.0,22.5,29.5,29.4,2.5,2.2,0.4,190.9,163.4,27.5,194.6,166.6,28.0
Ekenas,3,3,2.7,3.5,1985.3,1985.3,2002.3,2002.6,233.7,291.4,500.3,512.5,40.0,33.7,39.7,39.7,10.0,388.3,20.5,15.3,1.9,0.8,1.1,139.9,58.5,81.3,142.5,59.7,82.9
Marsund,3,3,5.3,6.9,2000.3,2000.3,2004.7,2004.7,248.2,251.4,233.8,233.3,38.0,34.0,36.5,36.5,3.0,16.7,7.5,7.7,0.9,0.8,0.2,68.9,57.3,11.6,70.2,58.4,11.8
Nykarleby,2,2,5.8,4.1,1998.5,1998.5,1993.9,2004.3,378.7,378.7,360.3,247.9,33.0,33.0,37.4,27.4,14.5,14.5,19.4,8.2,3.4,1.7,1.7,256.5,125.9,130.6,261.4,128.3,133.1
Tojby,2,2,0.4,0.4,1989.5,1989.5,1998.2,1998.9,127.8,127.8,101.8,100.4,40.5,40.5,17.0,14.9,0.5,0.5,0.9,0.9,0.3,0.3,0.0,23.3,23.3,0.0,23.8,23.7,0.0
Skutviken,2,2,0.1,0.1,1976.5,1976.5,1976.5,1976.6,358.3,358.3,239.8,220.4,45.0,45.0,43.3,40.2,472.0,472.0,427.0,346.6,1.3,0.5,0.8,101.0,40.3,60.7,102.9,41.0,61.9
Kristinestad,2,2,6.5,8.9,1999.0,1999.0,2000.8,2000.8,841.4,841.4,1035.1,1037.4,96.5,96.5,162.5,162.5,29.0,29.0,32.6,32.6,1.8,1.7,0.1,132.7,125.6,7.0,135.2,128.0,7.2
Kalkkiranta,1,1,1.4,2.0,1997.0,1997.0,1997.0,1997.0,482.8,482.8,482.8,482.8,47.0,47.0,47.0,47.0,25.0,25.0,25.0,25.0,0.5,0.5,0.0,37.8,36.5,1.4,38.6,37.2,1.4
Kemio (Kimito),1,1,2.2,2.8,2003.0,2003.0,2003.0,2003.0,438.4,438.4,438.4,438.4,28.0,28.0,28.0,28.0,12.0,12.0,12.0,12.0,0.6,0.4,0.2,45.5,31.8,13.7,46.3,32.4,13.9
Perttula,1,1,0.1,0.0,2002.0,2002.0,2002.0,2002.0,120.1,120.1,120.1,120.1,104.0,104.0,104.0,104.0,159.0,159.0,159.0,159.0,0.4,0.2,0.1,27.8,18.4,9.4,28.3,18.7,9.6
Uskila,1,1,30.8,56.7,1998.0,1998.0,1998.0,1998.0,539.0,539.0,539.0,539.0,46.0,46.0,46.0,46.0,9.0,9.0,9.0,9.0,1.9,1.6,0.3,144.7,121.0,23.7,147.5,123.3,24.1
Piikkio,1,1,1.4,1.9,1981.0,1981.0,1981.0,1981.0,1882.4,1882.4,1882.4,1882.4,61.0,61.0,61.0,61.0,120.0,120.0,120.0,120.0,3.5,1.2,2.3,261.9,88.3,173.6,266.9,89.9,176.9
Vestlax,1,1,0.1,0.2,1923.0,1923.0,1923.0,1923.0,295.2,295.2,295.2,295.2,12.0,12.0,12.0,12.0,24.0,24.0,24.0,24.0,0.1,0.0,0.1,6.1,1.8,4.3,6.2,1.8,4.4
Taivassalo (Tovsala),1,1,0.5,0.2,1984.0,1984.0,1984.0,1984.0,1024.8,1024.8,1024.8,1024.8,197.0,197.0,197.0,197.0,72.0,72.0,72.0,72.0,0.8,0.6,0.2,57.0,45.7,11.3,58.1,46.5,11.6
Luumaki,1,1,1.0,1.4,1987.0,1987.0,1987.0,1987.0,502.4,502.4,502.4,502.4,52.0,52.0,52.0,52.0,5.0,5.0,5.0,5.0,0.3,0.3,0.0,22.7,20.6,2.1,23.1,21.0,2.1
Lielax,1,1,1.0,1.3,2003.0,2003.0,2003.0,2003.0,208.2,208.2,208.2,208.2,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,0.3,0.2,0.1,21.6,11.4,10.2,22.0,11.6,10.4
