Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
China,2524,1101,97284.0,140691.6,2007.1,2007.5,2008.8,2009.0,1304.7,1573.4,1559.1,1616.9,125.0,188.1,344.7,342.4,25.0,74.3,77.9,88.4,12703.5,11386.1,1317.4,979750.6,878566.1,101184.5,998561.8,895434.6,103127.2
Japan,1098,400,34887.4,42681.9,2003.9,2007.1,2006.0,2006.9,1847.1,1965.0,1895.4,1996.5,129.0,198.6,225.0,259.5,21.0,53.6,50.4,61.7,5929.0,5490.0,439.0,453151.2,419880.5,33270.7,461851.7,427942.2,33909.5
Indonesia,862,679,28289.3,42678.6,2006.9,2007.7,2008.5,2008.9,1125.0,1377.3,1469.2,1352.2,110.0,158.1,559.1,404.5,74.0,115.0,105.1,119.0,3650.7,3067.8,582.9,273964.0,229233.0,44731.0,279224.1,233634.3,45589.8
"Taiwan, Province of China",789,299,12317.2,15742.4,2005.7,2006.1,2005.9,2006.7,683.8,959.4,849.3,882.4,62.0,112.1,154.6,183.8,21.0,71.3,34.6,37.3,2302.0,2013.1,289.0,177394.2,155346.9,22047.4,180800.2,158329.6,22470.7
Singapore,678,436,28415.8,39298.9,2007.4,2008.2,2008.9,2009.3,1426.2,1868.0,1685.9,1779.8,124.0,230.9,297.0,343.9,17.0,52.2,61.1,67.5,3861.1,3400.7,460.4,297768.3,262447.2,35321.1,303485.5,267486.2,35999.3
Malaysia,601,364,10807.8,17248.2,2005.0,2006.7,2008.0,2008.4,1071.5,1402.0,1381.2,1422.7,95.0,159.4,194.3,195.7,32.0,82.4,58.0,57.4,1799.8,1444.6,355.2,138123.6,111102.8,27020.9,140775.6,113236.0,27539.7
Viet Nam,443,237,8138.6,10940.1,2005.3,2005.5,2003.3,2003.8,1192.2,1680.5,1458.6,1498.9,120.0,226.4,292.6,313.4,71.0,143.1,194.2,224.8,1486.0,1186.8,299.2,114080.1,91325.2,22754.8,116270.4,93078.7,23191.7
"Korea, Republic of",354,189,16290.5,21832.2,2004.6,2005.8,2007.9,2007.9,1678.3,2317.7,2240.3,2272.3,142.0,212.2,559.2,521.7,18.0,85.3,68.9,71.7,2435.9,2159.0,277.0,187807.6,166569.8,21237.8,191413.5,169767.9,21645.5
Thailand,329,216,13541.3,16913.8,2007.6,2007.2,2008.5,2009.2,1643.0,2048.1,1862.3,1978.0,126.0,225.7,222.3,262.3,31.0,93.9,90.4,113.1,1957.3,1686.9,270.4,150974.4,130253.4,20721.0,153873.1,132754.3,21118.8
Hong Kong,309,180,7275.7,9490.0,2005.3,2006.8,2006.9,2006.8,892.2,1158.3,1048.3,1086.7,95.0,151.1,165.7,177.6,8.0,24.2,18.9,17.3,1122.5,1047.6,74.9,85486.6,79765.5,5721.1,87127.9,81297.0,5830.9
Australia,251,238,30207.2,53765.1,2010.7,2010.9,2010.7,2010.5,2777.3,2993.5,3122.0,3131.8,256.0,298.1,366.7,365.5,58.0,98.8,173.1,183.9,2223.0,2014.3,208.7,171236.7,155103.9,16132.8,174524.5,158081.9,16442.5
Papua New Guinea,116,80,1735.7,2652.0,1999.0,1999.5,2000.0,1999.9,1986.1,2502.4,2100.2,2080.0,195.5,372.1,343.4,316.3,69.5,152.0,139.8,141.8,541.6,434.9,106.7,41187.9,33169.4,8018.4,41978.7,33806.3,8172.4
New Zealand,39,19,2469.3,3548.9,2002.5,2006.9,2006.2,2007.4,4053.0,4623.3,4570.2,4642.9,239.0,368.4,372.3,387.7,13.0,55.3,49.7,54.7,524.3,512.6,11.8,40262.0,39371.5,890.5,41035.1,40127.4,907.6
Solomon Islands,29,24,747.0,1170.2,2000.0,2000.0,1998.1,1997.9,2633.2,2822.2,2807.8,2801.1,246.0,327.7,365.2,361.5,13.0,119.9,81.5,80.8,130.7,112.7,18.0,10023.9,8667.3,1356.6,10216.4,8833.7,1382.7
United Arab Emirates,27,22,9281.0,16590.1,2001.6,2003.2,2004.6,2004.1,4612.5,4019.8,4566.8,4647.5,328.0,335.1,414.6,419.6,20.0,45.5,74.4,78.2,538.1,522.1,16.0,41617.3,40382.4,1234.9,42416.3,41157.7,1258.6
United States of America,27,20,4263.1,6174.2,2005.3,2008.6,2009.4,2009.1,6424.6,7880.4,7569.7,8479.6,640.0,774.0,842.8,845.9,46.0,103.3,103.8,106.0,501.7,481.3,20.4,38718.7,37183.8,1534.8,39462.0,37897.8,1564.3
Brunei Darussalam,27,24,595.5,532.5,2005.5,2006.5,2004.0,2006.4,842.9,1095.4,931.8,1065.4,65.0,88.3,68.3,78.2,12.0,39.2,40.7,73.8,76.2,62.4,13.8,5879.5,4820.7,1058.8,5992.4,4913.2,1079.2
Russian Federation,21,18,636.4,943.6,2004.5,2006.3,2007.8,2008.4,2040.5,1980.7,2139.1,2176.9,180.0,194.1,243.3,250.6,89.0,118.6,133.5,137.2,116.9,79.3,37.7,9012.3,6113.3,2899.0,9185.3,6230.7,2954.6
India,15,12,1457.8,2507.9,2009.3,2009.4,2009.5,2009.5,3091.9,4067.0,3930.2,3985.9,234.0,378.6,600.4,596.1,30.0,93.1,42.2,40.4,140.6,134.3,6.3,10868.3,10385.6,482.7,11077.0,10585.0,491.9
