Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Ormoc,55,54,2242.4,3549.0,2010.2,2010.1,2012.1,2012.0,1602.0,2356.9,2671.3,2661.1,163.0,223.0,392.8,394.7,86.0,128.6,140.7,144.4,307.5,273.6,34.0,23721.3,21136.3,2585.0,24176.7,21542.1,2634.6
"Brookes Point, Palawan",53,48,1914.9,3229.2,2009.0,2009.2,2009.8,2010.0,1924.1,2077.0,1871.7,1867.2,177.0,226.6,257.3,245.9,96.0,141.0,173.7,177.5,257.0,221.4,35.6,19775.7,17047.5,2728.2,20155.4,17374.8,2780.6
Lugait,49,44,3078.1,5380.2,2009.6,2009.4,2009.8,2009.7,1607.0,2428.4,2921.7,3019.4,144.0,225.6,435.9,449.4,53.0,123.2,162.7,166.0,317.4,282.7,34.7,24529.6,21855.5,2674.2,25000.6,22275.1,2725.5
Masao,49,43,2285.7,3963.0,2009.9,2010.0,2010.4,2010.4,1434.8,1463.2,1449.3,1450.3,121.0,131.5,138.6,138.3,152.0,147.7,150.5,149.8,193.3,163.7,29.6,14968.2,12675.9,2292.3,15255.6,12919.2,2336.4
"Laoag, Luzon",46,40,3876.3,5123.7,2005.8,2006.8,2009.3,2009.8,1452.3,2281.1,2721.3,2483.3,133.0,224.4,285.7,281.7,14.5,39.6,156.1,110.3,346.4,284.7,61.7,25272.8,21239.6,4033.2,25758.0,21647.4,4110.6
"Balabac, Palawan",40,38,1360.8,2213.8,2005.3,2005.5,2007.5,2008.0,2353.3,2492.7,2209.4,2170.7,212.0,276.2,414.9,402.3,15.0,63.2,85.2,86.2,182.6,165.0,17.6,14066.1,12720.7,1345.3,14336.1,12965.0,1371.1
Atimonan/Siain,38,36,2995.0,5601.8,2010.4,2010.5,2010.7,2010.7,1576.2,1874.1,1856.6,1857.1,133.0,185.6,214.4,215.0,158.0,187.3,216.7,215.2,244.2,184.2,60.0,18909.4,14260.9,4648.5,19272.4,14534.7,4737.7
Tagbilaran,37,31,697.3,1151.8,2008.6,2008.1,2006.7,2006.6,1338.2,1516.2,1462.9,1488.9,121.0,168.3,203.0,210.7,44.0,71.5,40.8,40.7,93.2,80.8,12.4,7169.5,6225.5,944.1,7307.2,6345.0,962.2
Mactan Island Apt,37,26,655.8,1017.0,2004.1,2003.8,2008.9,2009.4,1056.6,1317.9,1419.3,1480.6,87.0,125.3,141.8,146.0,11.0,98.8,164.3,179.0,110.7,93.3,17.3,8517.7,7190.8,1326.9,8681.3,7328.9,1352.4
"Legaspi Apt, Luzon",33,26,375.5,605.7,2002.9,2002.1,2002.6,2002.7,1446.2,2046.0,1862.2,1833.0,174.0,216.2,228.2,222.7,235.0,215.2,241.1,238.8,93.2,63.9,29.4,7148.7,4919.7,2229.0,7285.9,5014.2,2271.8
Danao,31,25,374.9,524.4,2008.1,2007.0,2008.0,2007.6,1156.0,1558.9,1474.5,1506.2,93.0,142.6,153.7,159.0,18.0,32.4,42.6,47.5,83.0,74.6,8.4,6383.5,5745.0,638.6,6506.1,5855.3,650.8
Bogo,30,17,394.1,571.0,2005.1,2005.3,2004.6,2004.7,1151.6,1718.9,1335.9,1345.9,91.0,142.7,122.0,123.8,19.0,93.0,71.0,79.6,77.0,64.3,12.7,5923.5,4949.6,973.9,6037.2,5044.6,992.6
Tanauan,30,14,129.6,218.9,2009.1,2008.9,2009.1,2009.1,1536.0,1507.8,1623.4,1625.0,199.0,205.9,267.7,270.0,126.5,123.8,126.9,128.4,30.1,23.1,7.0,2279.6,1751.7,527.9,2323.4,1785.4,538.0
Puerto Princesa,30,23,1060.7,1612.5,2004.7,2003.8,2005.8,2006.7,1292.4,2591.1,1912.8,2381.7,134.0,259.2,409.8,434.1,76.0,85.0,41.5,44.5,111.6,101.8,9.8,8603.6,7853.5,750.1,8768.7,8004.3,764.5
Dumaguete,30,28,562.9,885.9,2008.6,2008.7,2007.8,2008.0,1250.2,1419.5,1485.6,1473.7,128.0,293.1,159.1,149.0,30.5,55.7,49.7,51.2,97.2,88.4,8.8,7494.4,6822.6,671.8,7638.3,6953.6,684.7
"Lapu-Lapu, Cebu",30,25,1310.5,2101.4,2007.1,2006.8,2011.7,2011.8,1351.8,2527.7,3409.4,3435.5,176.5,419.3,618.4,609.7,136.5,259.3,215.0,221.6,194.4,165.0,29.3,14955.7,12736.9,2218.7,15242.8,12981.5,2261.3
Castanas,29,29,3639.2,5665.9,2010.7,2010.7,2011.7,2011.9,2579.4,3504.4,3293.9,3394.7,174.0,307.3,405.0,416.7,78.0,114.3,138.6,150.5,349.7,308.8,40.9,27065.8,23901.7,3164.1,27585.5,24360.7,3224.8
"Polanco, Mindanao",29,29,647.5,1024.8,2009.5,2009.5,2010.7,2010.8,867.9,1242.6,1297.0,1283.8,93.0,143.7,322.7,321.5,26.0,28.6,23.5,23.6,98.3,90.2,8.2,7600.3,6970.2,630.1,7746.2,7104.1,642.2
Tagoloan,28,26,721.4,1147.6,2006.7,2006.5,2007.0,2007.0,1455.6,1787.2,1692.5,1694.8,144.0,177.8,195.8,197.1,23.0,29.9,33.9,34.6,138.3,123.4,14.9,10665.6,9520.7,1144.9,10870.4,9703.5,1166.9
Opol,28,25,716.8,1098.4,2006.7,2007.0,2008.6,2009.0,1351.3,1539.4,1587.4,1668.2,95.5,127.5,167.0,173.5,18.5,27.3,24.1,24.1,111.3,100.3,11.0,8583.3,7740.8,842.5,8748.1,7889.4,858.7
Surigao,28,26,1319.0,2281.7,2010.2,2010.1,2010.3,2010.3,1428.1,1566.6,1478.8,1484.8,123.5,144.3,141.4,141.9,4.0,21.1,25.6,24.5,104.9,96.8,8.1,8118.2,7491.8,626.4,8274.0,7635.6,638.4
Iligan,27,24,724.2,1178.6,2007.9,2008.8,2010.3,2010.8,1799.2,1704.6,1623.5,1619.8,151.0,149.8,166.8,167.2,95.0,101.2,111.5,114.0,84.8,72.2,12.6,6547.8,5580.8,967.0,6673.5,5688.0,985.5
"San Jose Apt, Mindoro",25,25,1500.7,2749.9,2006.6,2006.6,2006.0,2005.9,1450.2,1622.4,1718.1,1739.6,123.0,171.1,181.3,178.9,16.0,67.0,168.6,174.4,105.2,83.8,21.4,8133.4,6475.9,1657.5,8289.6,6600.3,1689.3
Calapan,21,20,702.7,879.1,2005.0,2005.9,2009.6,2008.3,1310.4,1825.0,1620.9,2098.7,145.0,260.6,206.6,244.6,12.0,51.5,21.8,24.4,103.3,94.5,8.9,7965.2,7286.5,678.8,8118.2,7426.4,691.8
Lunao,21,7,173.1,288.5,2012.6,2009.0,2013.0,2013.0,506.5,992.8,796.7,793.6,57.0,105.1,117.7,116.2,19.0,40.4,33.4,32.5,42.9,36.2,6.7,3293.4,2787.0,506.4,3356.7,2840.5,516.1
Port San Vicente,19,18,797.4,1075.1,2006.5,2006.4,2009.2,2010.2,1331.5,1853.1,2395.4,2422.1,178.0,244.1,316.2,346.5,42.0,96.6,17.4,18.3,78.5,72.3,6.3,6052.3,5576.4,475.8,6168.5,5683.5,485.0
Jimenez,18,18,405.8,656.3,2007.3,2007.3,2009.0,2009.2,1378.6,1383.6,1445.9,1456.2,123.5,122.6,138.6,139.3,25.5,47.8,38.3,37.6,58.3,50.0,8.3,4502.0,3865.2,636.8,4588.5,3939.4,649.1
Balingasag,18,14,369.9,583.9,2008.9,2008.4,2008.4,2008.4,1035.4,1282.8,1134.6,1139.4,82.5,119.3,138.4,139.8,85.5,66.9,71.5,70.0,43.2,38.2,5.1,3339.9,2951.1,388.8,3404.0,3007.8,396.2
Lazi,17,15,1120.9,1871.1,2007.5,2007.4,2009.2,2009.3,1823.1,3035.7,3272.1,3205.4,177.0,296.7,292.2,283.9,24.0,93.9,255.9,252.4,134.1,98.1,36.0,10337.9,7551.8,2786.1,10536.4,7696.7,2839.6
"Gigaquit, Mindanao",16,16,893.9,1532.5,2010.2,2010.2,2010.2,2010.2,1628.7,1718.5,1816.7,1809.1,149.5,177.6,259.5,255.0,236.5,234.4,243.9,244.9,80.1,65.8,14.3,6204.5,5099.2,1105.3,6323.6,5197.1,1126.5
"Pasaleng, Luzon",14,14,906.1,1628.9,2009.1,2009.1,2011.0,2011.3,1893.7,1986.7,2237.3,2251.3,177.5,187.3,227.7,228.7,9.0,20.3,13.4,13.3,77.3,74.6,2.7,5971.0,5764.5,206.5,6085.7,5875.2,210.5
Sorsogon,14,9,222.4,329.2,2003.7,2007.4,2009.3,2010.4,954.1,1826.9,1106.0,1193.1,96.5,193.6,157.9,169.6,5.5,26.5,11.3,12.2,33.2,32.3,0.9,2551.3,2482.4,68.9,2600.3,2530.1,70.2
Boston/Davao,14,8,230.2,313.3,1998.1,1997.5,1998.7,1999.7,1688.5,1768.5,1769.7,1791.2,100.5,174.4,158.0,165.2,5.0,5.4,5.0,4.3,66.3,64.8,1.5,5073.3,4961.1,112.3,5170.7,5056.3,114.4
El Nido/Puerto Princesa,13,13,636.2,1053.7,2007.2,2007.2,2005.0,2006.6,1455.0,1326.4,1516.3,1503.2,155.0,192.1,239.8,218.8,25.0,91.0,54.9,55.4,61.2,54.1,7.0,4723.3,4184.5,538.9,4814.0,4264.8,549.2
Guiuan,11,9,537.2,927.9,2008.7,2009.0,2009.8,2009.9,1589.6,1714.4,1812.3,1825.8,182.0,197.1,211.8,212.0,7.0,45.1,65.1,63.6,46.3,43.2,3.1,3580.9,3343.7,237.2,3649.7,3407.9,241.7
Tandayag,11,10,469.7,778.4,2008.8,2008.3,2010.6,2010.7,1737.9,1632.1,1763.9,1781.8,148.0,158.4,172.7,173.7,23.0,20.6,22.8,22.7,53.6,49.7,3.9,4145.4,3848.3,297.1,4225.0,3922.2,302.8
Hamtic,10,10,704.2,1332.9,2004.2,2004.2,2005.1,2005.2,2005.8,2050.4,1837.2,1838.3,180.0,247.9,200.2,197.9,14.0,73.1,33.1,28.2,52.9,49.7,3.3,4089.7,3841.3,248.4,4168.2,3915.1,253.1
"Calubian, Leyte",10,10,574.9,903.1,2007.2,2007.2,2007.9,2007.8,2335.1,3152.1,3930.3,3895.0,182.5,312.4,609.6,606.5,49.5,85.1,145.2,147.8,64.9,61.4,3.5,5004.1,4736.1,268.1,5100.2,4827.0,273.2
"Gigmoto, Catanduanes",9,6,141.4,209.5,1996.8,1995.5,1993.4,1992.5,782.6,1232.7,1015.8,1093.5,54.0,215.6,267.6,294.1,12.0,30.2,23.9,24.7,19.8,18.6,1.1,1519.6,1435.2,84.4,1548.8,1462.7,86.0
Tabaco,9,9,91.3,141.1,2000.4,2000.4,2000.1,2000.0,1786.0,1611.5,1807.3,1787.3,196.0,219.9,261.0,256.2,243.0,351.9,343.4,345.8,26.2,15.1,11.1,1991.6,1155.5,836.1,2029.9,1177.7,852.2
Claveria,8,8,168.8,255.2,2000.4,2000.4,2006.4,2008.0,1946.5,2039.3,2006.5,2074.4,249.5,213.2,243.6,243.5,21.0,79.0,215.8,246.2,30.9,25.7,5.2,2366.2,1967.1,399.2,2411.7,2004.9,406.8
Baybay,8,7,74.6,87.7,2009.0,2009.3,2008.3,2008.1,1973.9,1985.9,1936.0,2369.5,181.5,196.4,282.7,305.0,10.0,25.4,28.7,34.5,22.7,21.8,0.9,1742.0,1672.1,69.9,1775.5,1704.2,71.3
Polloc (Cotabato),7,6,91.5,147.7,2005.1,2005.2,2004.7,2004.6,1093.2,1183.3,1174.5,1180.9,116.0,146.8,155.7,155.8,148.0,191.7,166.6,166.6,14.9,10.1,4.8,1137.6,780.4,357.3,1159.5,795.4,364.1
Hinatuan,7,4,91.3,93.3,1997.7,1996.8,1997.6,1997.9,1649.0,1821.9,1733.8,1699.6,98.0,118.9,111.7,106.2,0.0,0.5,1.1,1.2,27.0,26.9,0.1,2071.6,2061.3,10.3,2111.4,2100.9,10.5
Tubigan,7,7,238.4,385.5,2007.0,2007.0,2008.5,2008.6,1345.2,1818.1,1214.0,1112.7,119.0,188.6,258.2,250.6,7.0,69.0,119.5,114.8,30.3,27.8,2.5,2336.6,2148.8,187.8,2381.4,2190.1,191.4
Basco,6,6,555.5,889.0,2008.0,2008.0,2011.0,2011.4,1370.1,2130.3,2670.9,2928.6,122.0,193.8,307.4,326.3,22.5,22.3,23.0,21.4,43.6,42.0,1.6,3371.0,3250.3,120.8,3435.8,3312.7,123.1
Aparri,6,6,294.1,328.5,2003.3,2003.3,2001.7,2002.8,1813.8,2423.3,2071.9,2229.8,199.0,237.3,162.6,174.8,12.0,56.2,76.2,77.9,37.3,25.8,11.5,2624.3,1739.6,884.7,2674.7,1773.0,901.7
Aras Asan/Bislig,5,3,73.0,101.4,1993.0,1993.0,1993.8,1994.4,1525.3,1474.9,1474.4,1437.2,100.0,106.0,114.9,117.4,0.0,17.3,24.0,30.2,19.1,18.8,0.3,1465.0,1445.7,19.3,1493.1,1473.4,19.7
Vitali/Zamboanga,5,5,326.0,551.2,2009.2,2009.2,2013.5,2013.6,1540.4,2353.2,4274.0,4498.9,122.0,231.0,520.5,537.6,10.0,68.8,239.0,248.8,29.8,27.0,2.9,2305.6,2085.1,220.6,2349.9,2125.1,224.8
Mati,5,5,170.2,180.3,2002.6,2002.6,2001.8,2001.5,1801.8,1669.2,1798.6,2012.9,106.0,130.8,174.2,219.2,24.0,20.4,28.3,31.2,29.2,26.4,2.8,2245.7,2033.7,212.0,2288.8,2072.7,216.1
"Polillo, Polillo Isl",4,4,176.0,297.2,2004.8,2004.8,2010.2,2010.8,2149.5,1901.0,2309.9,2395.0,226.5,207.5,312.4,320.8,4.0,4.0,3.2,2.9,15.6,15.2,0.3,1201.8,1175.0,26.8,1224.9,1197.5,27.3
"Himamaylan, Negros",4,4,256.7,423.9,2002.5,2002.5,1998.7,1998.0,1534.3,1728.9,1581.0,2061.2,150.0,297.5,502.9,557.9,49.5,567.5,457.9,265.3,68.0,23.7,44.3,5199.5,1770.9,3428.6,5299.4,1804.9,3494.5
Abulug,4,4,82.1,134.9,1998.2,1998.2,2002.9,2003.0,2054.1,1800.5,1967.3,1958.0,203.0,194.2,245.9,246.0,12.0,10.8,11.8,11.7,8.2,7.8,0.5,633.1,596.9,36.2,645.2,608.4,36.9
Port Romblon,4,2,19.0,2.1,1998.8,1999.5,2001.0,2000.9,83.3,374.6,628.8,477.4,33.0,36.5,56.8,55.6,3.0,6.0,9.0,8.7,3.9,3.5,0.4,300.4,268.5,31.9,306.2,273.7,32.5
Jose Panganiban,4,3,425.3,779.5,2005.2,2003.0,2011.9,2011.9,1942.4,2167.3,3214.2,3204.1,161.5,187.0,369.3,368.5,128.0,629.3,124.8,124.7,24.4,20.2,4.2,1888.5,1564.7,323.9,1924.8,1594.7,330.1
Nasipit Port,4,4,56.0,93.0,2004.0,2004.0,2012.6,2012.6,1102.1,909.7,1185.2,1193.0,117.5,184.5,372.2,388.4,39.0,57.0,38.6,35.4,10.2,8.3,1.8,780.2,642.9,137.3,795.2,655.2,140.0
Culasi,4,3,13.3,21.6,2012.5,2013.0,2012.5,2012.5,809.8,1090.6,1232.2,1208.2,141.5,155.0,231.2,230.0,78.0,61.7,54.6,58.0,4.3,3.1,1.2,327.1,237.1,90.0,333.4,241.7,91.7
Jolo,3,3,13.7,15.8,2010.0,2010.0,2005.1,2005.0,425.6,1052.7,2333.6,2384.2,42.0,84.0,183.2,183.4,26.0,40.7,26.5,26.5,4.4,3.9,0.5,339.5,300.6,38.9,346.0,306.4,39.7
Bais,3,3,60.8,94.8,2006.3,2006.3,2007.0,2007.0,1979.9,1981.9,1934.3,1925.9,176.0,324.0,168.7,169.9,8.0,9.0,11.8,11.8,7.9,7.2,0.7,608.0,557.0,51.0,619.7,567.7,52.0
Masbate,3,3,8.8,16.3,2003.0,2003.0,2008.3,2008.4,1206.1,1134.4,1191.8,1192.9,149.0,129.7,144.7,144.9,122.0,103.0,116.5,116.6,3.4,2.7,0.6,256.7,210.0,46.7,261.7,214.0,47.6
Hondagua,3,3,591.1,1130.9,2008.0,2008.0,1998.6,1998.5,1411.9,5071.7,6013.2,6266.0,164.0,267.3,533.5,535.3,159.0,363.3,819.5,822.8,41.7,18.9,22.8,3231.7,1464.7,1767.0,3293.8,1492.8,1801.0
Labason/Zamboanga,3,3,156.1,241.3,2003.0,2003.0,2008.7,2009.2,1715.4,2162.2,2768.7,2922.6,140.0,187.7,265.4,274.2,7.0,6.0,7.6,7.7,15.7,14.9,0.7,1211.0,1153.8,57.3,1234.3,1175.9,58.4
Binan,3,3,323.4,604.7,2004.0,2004.0,2008.7,2008.8,1476.4,1799.5,2419.6,2469.6,215.0,241.7,207.7,207.1,152.0,139.3,33.1,30.0,30.0,28.1,1.9,2319.4,2170.7,148.7,2363.9,2212.3,151.6
"Mabini, Mindanao",3,3,84.4,134.0,2010.3,2010.3,2010.0,2010.0,2010.0,2221.4,2751.8,2805.6,156.0,191.0,271.4,274.3,8.0,7.7,7.8,7.8,10.3,9.9,0.4,797.2,763.4,33.8,812.5,778.0,34.5
Talibon,3,3,855.4,724.4,2001.0,2001.0,2008.9,2008.9,2536.3,3928.5,8413.3,8184.3,108.0,152.0,267.1,266.5,192.0,281.0,530.0,528.8,95.5,40.0,55.4,5887.7,2428.6,3459.1,6000.7,2475.2,3525.5
Philippines,2,2,28.2,16.0,2004.0,2004.0,2006.6,2001.3,999.5,999.5,806.7,1053.1,149.5,149.5,103.9,197.9,44.5,44.5,37.4,52.0,5.7,5.1,0.6,435.9,388.2,47.7,444.3,395.7,48.6
Makati,2,2,421.4,795.9,2011.0,2011.0,2009.2,2009.2,2432.5,2432.5,3370.8,3474.7,214.0,214.0,343.4,345.2,4.5,4.5,7.7,7.7,26.1,25.5,0.6,2022.6,1978.1,44.4,2061.4,2016.1,45.3
Medina,2,2,9.0,14.5,2010.5,2010.5,2010.0,2010.1,1059.1,1059.1,842.3,850.8,328.0,328.0,277.8,284.8,46.5,46.5,38.8,39.9,2.6,2.3,0.2,195.9,177.5,18.4,199.7,180.9,18.8
Makati City,2,2,131.0,211.9,2010.5,2010.5,2010.8,2010.8,2323.3,2323.3,2555.8,2670.5,295.5,295.5,403.7,422.6,105.5,105.5,130.6,135.0,10.1,8.8,1.3,775.9,677.6,98.2,790.8,690.7,100.1
"Cajidiocan, Visayan Isl",2,1,13.8,17.8,2012.0,2012.0,2012.0,2012.0,706.6,706.6,706.6,706.6,58.0,58.0,58.4,58.4,11.0,11.0,10.9,10.9,4.7,4.4,0.3,361.6,342.1,19.5,368.6,348.6,19.9
Port Borongan,2,2,109.7,166.6,2005.0,2005.0,2007.5,2008.3,3890.9,3890.9,3066.2,2919.2,321.0,321.0,243.0,216.2,47.5,47.5,41.0,38.8,15.1,13.1,2.0,1146.5,994.6,151.9,1168.5,1013.7,154.8
Port Ozamis,2,2,7.0,8.7,1998.5,1998.5,1993.0,1992.6,1649.4,1649.4,1446.9,1435.1,216.5,216.5,159.8,155.3,139.0,139.0,145.7,146.3,1.9,1.3,0.6,144.7,96.3,48.4,147.5,98.1,49.3
"Marihatag, Mindanao",1,1,17.4,20.7,2012.0,2012.0,2012.0,2012.0,2443.8,2443.8,2443.8,2443.8,463.0,463.0,463.0,463.0,54.0,54.0,54.0,54.0,3.1,2.9,0.2,235.4,221.3,14.1,239.9,225.6,14.3
Ozamiz,1,1,0.0,0.1,2010.0,2010.0,2010.0,2010.0,39.0,39.0,39.0,39.0,21.0,21.0,21.0,21.0,7.0,7.0,7.0,7.0,0.3,0.2,0.1,19.6,14.2,5.4,20.0,14.4,5.5
Santa Cruz (Marinduque Isl),1,1,6.1,10.4,2010.0,2010.0,2010.0,2010.0,2057.0,2057.0,2057.0,2057.0,409.0,409.0,409.0,409.0,167.0,167.0,167.0,167.0,1.6,1.2,0.4,121.9,90.2,31.7,124.3,91.9,32.3
