Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Port Ozamis,294,57,326.7,274.8,1990.5,1993.0,1991.2,1991.9,165.8,231.0,319.4,291.4,18.5,42.7,83.9,110.8,14.5,42.4,28.5,31.3,108.8,86.2,22.6,8324.3,6610.1,1714.3,8484.2,6737.0,1747.2
Calapan,271,131,841.8,801.7,1999.1,1998.1,2001.2,2000.9,522.2,1320.4,965.8,798.7,48.0,167.2,748.1,519.0,14.0,37.2,56.0,59.2,386.4,300.4,85.9,29233.3,22714.3,6519.0,29794.6,23150.4,6644.2
Manila South Harbor,259,151,788.4,950.5,2001.6,2002.2,2002.9,2002.8,271.8,665.9,351.4,425.9,39.0,177.5,393.5,524.6,39.0,163.2,105.4,102.7,650.3,417.9,232.4,49146.7,31618.4,17528.2,50090.3,32225.5,17864.8
Jimenez,242,49,182.2,215.6,1990.3,1998.2,2001.4,2003.5,135.1,305.1,308.5,341.9,16.0,36.7,55.4,59.0,9.0,61.6,50.1,59.3,92.5,55.0,37.5,7029.6,4195.6,2833.9,7164.5,4276.2,2888.4
"Calbayog, Samar",227,24,119.4,65.2,1996.2,2007.7,2001.5,2006.7,118.3,1011.4,270.2,318.9,13.0,177.2,893.6,719.0,11.0,53.3,20.6,44.4,119.9,97.1,22.7,9000.8,7293.3,1707.5,9173.6,7433.3,1740.3
Puerto Princesa,227,57,634.2,705.3,2000.2,2002.6,1997.3,1997.1,451.9,506.2,747.5,789.9,54.0,71.9,154.8,166.4,40.0,76.6,99.8,111.5,248.3,173.8,74.6,18878.0,13238.4,5639.5,19240.4,13492.6,5747.8
Tanauan,227,65,286.2,395.5,1999.0,2001.2,1999.8,1999.9,334.7,401.1,370.5,370.5,29.0,54.5,72.4,74.1,23.0,96.7,76.4,74.7,104.2,62.5,41.6,7928.8,4764.1,3164.7,8081.0,4855.6,3225.4
Masbate,217,44,189.5,184.4,1993.2,1999.0,1996.2,1998.7,222.6,557.0,383.2,422.1,17.0,80.3,125.4,166.8,32.0,57.2,59.7,64.2,122.6,60.5,62.1,9226.5,4558.8,4667.6,9403.6,4646.4,4757.3
Semirara,184,72,1052.0,1383.2,2007.9,2006.4,2010.0,2008.6,301.4,1012.1,543.2,457.3,29.0,137.9,816.3,302.3,35.0,87.2,111.3,93.8,282.7,206.5,76.2,21444.8,15661.4,5783.5,21856.6,15962.1,5894.5
Villanueva,173,81,1695.4,3142.9,1998.9,2006.1,2009.7,2009.8,311.0,398.1,398.0,391.8,45.0,86.1,238.5,233.7,45.0,75.4,107.6,108.7,294.8,147.3,147.5,22555.0,11328.7,11226.3,22988.0,11546.2,11441.8
Lugait,170,65,229.9,374.2,1998.3,2000.5,2002.2,2002.5,316.9,505.7,500.8,528.1,30.0,114.5,88.1,90.8,70.5,124.4,119.0,131.3,100.3,52.9,47.4,7588.5,4020.0,3568.4,7734.2,4097.2,3637.0
"Polanco, Mindanao",169,44,246.9,210.4,1994.8,1999.7,1999.2,2001.5,312.3,469.8,469.1,459.1,31.0,61.1,157.3,112.5,11.0,64.9,22.3,37.8,121.2,110.8,10.4,9179.5,8388.7,790.8,9355.8,8549.8,806.0
Opol,146,72,535.8,594.4,1996.2,2001.3,1998.0,2001.8,304.4,518.5,345.6,300.4,22.5,66.0,113.6,147.5,10.0,25.4,26.0,35.0,122.1,95.5,26.6,9358.2,7321.7,2036.6,9537.9,7462.2,2075.7
Tagoloan,138,64,431.9,685.9,2007.5,2005.0,2007.6,2008.2,189.9,431.5,296.9,280.6,27.0,96.0,101.2,97.2,27.0,72.1,42.6,47.1,103.4,79.6,23.8,7885.3,6076.1,1809.2,8036.7,6192.8,1844.0
Lazi,127,39,102.8,119.2,1984.6,2000.6,1999.5,2003.3,56.2,496.9,243.7,237.2,7.0,60.4,136.4,75.1,0.0,29.4,37.4,45.9,25.4,19.0,6.4,1931.3,1446.6,484.6,1968.3,1474.4,493.9
Polloc (Cotabato),126,25,102.6,147.1,1998.1,1996.2,1991.8,1993.0,176.7,233.6,229.1,226.2,21.5,41.9,41.1,43.9,23.0,53.4,46.0,48.8,32.5,19.8,12.8,2482.1,1515.5,966.6,2529.8,1544.6,985.2
Toledo,116,55,402.8,611.4,2003.1,2004.4,2003.2,2003.7,354.2,649.4,554.0,582.6,32.0,106.9,160.2,154.8,46.0,82.6,107.3,120.4,101.5,66.7,34.8,7727.3,5091.9,2635.4,7875.6,5189.6,2686.0
"Legaspi Apt, Luzon",111,31,125.4,97.5,1997.5,2003.3,1996.1,2002.5,399.3,856.4,726.9,498.3,66.0,174.0,619.6,337.5,9.0,232.6,86.6,147.1,129.5,111.8,17.7,9758.2,8424.9,1333.4,9945.6,8586.6,1359.0
Taganito,108,65,524.5,874.8,2008.5,2008.9,2010.5,2010.5,240.6,753.2,488.4,495.4,27.5,285.4,313.5,304.2,80.5,163.5,151.3,157.1,116.5,63.4,53.1,8893.1,4848.1,4045.0,9063.9,4941.2,4122.7
San Carlos,104,39,195.6,221.4,1996.2,1999.4,2000.4,2005.7,289.9,491.8,472.3,572.8,32.0,67.8,189.3,239.7,21.5,43.8,21.8,23.2,58.0,36.5,21.6,4416.0,2785.2,1630.9,4500.8,2838.6,1662.2
Jolo,103,12,94.7,146.1,1993.7,2006.2,1999.5,2000.0,262.3,654.3,728.5,850.3,16.0,87.5,115.6,118.4,15.0,60.2,23.9,25.0,39.3,29.4,9.8,2969.8,2231.0,738.8,3026.8,2273.8,753.0
Tubigan,101,49,175.4,182.2,1999.9,2000.7,1998.2,2001.3,268.8,592.8,432.3,464.3,24.0,115.9,115.7,116.7,14.0,32.0,22.9,30.3,49.1,39.5,9.6,3731.0,3004.9,726.1,3802.6,3062.6,740.0
Jasaan,99,71,665.7,1195.2,2002.4,2002.8,2007.4,2007.9,197.4,364.9,284.1,286.2,31.0,63.9,93.6,96.1,18.0,61.2,74.7,75.8,96.4,64.6,31.8,7408.0,4972.4,2435.6,7550.3,5067.9,2482.4
Masao,97,15,51.6,78.8,2011.5,2012.3,2013.5,2013.8,114.0,207.9,180.4,194.2,20.0,175.6,375.0,431.9,31.0,198.4,217.9,236.8,45.9,24.5,21.4,3477.8,1861.3,1616.5,3544.5,1897.1,1647.5
Mariveles,78,64,377.8,507.7,2003.4,2005.0,2004.9,2003.6,489.6,1050.3,576.7,553.5,59.5,152.8,235.9,205.6,37.5,104.3,101.4,117.0,126.6,74.7,51.9,9605.5,5674.3,3931.2,9789.9,5783.2,4006.7
Hamtic,71,43,157.8,224.8,2005.5,2002.3,2007.0,2007.3,365.0,588.5,462.7,454.7,42.0,66.8,144.9,140.6,13.0,32.1,104.8,106.6,47.5,35.1,12.4,3603.4,2666.6,936.8,3672.6,2717.8,954.8
Castanas,70,38,184.7,242.9,2002.1,2002.3,2004.0,2005.5,519.1,712.3,803.6,776.7,44.0,109.4,789.5,831.9,29.0,88.1,142.2,150.4,77.1,51.9,25.3,5836.7,3929.5,1907.2,5948.7,4005.0,1943.8
Santa Cruz (Marinduque Isl),67,34,66.4,99.0,2002.5,2001.3,2005.3,2005.5,285.1,581.5,514.4,512.0,37.0,117.5,221.9,257.5,23.0,97.8,85.9,46.1,40.0,23.4,16.6,3020.8,1773.2,1247.6,3078.8,1807.2,1271.5
Tandayag,65,31,126.3,155.0,2001.8,2002.0,2003.6,2007.9,233.2,516.9,652.8,545.8,24.0,78.1,112.7,138.1,33.0,50.3,59.6,44.9,59.4,25.1,34.3,4509.5,1910.7,2598.8,4596.1,1947.4,2648.7
"Cajidiocan, Visayan Isl",62,47,119.1,155.9,2001.0,2001.3,2002.7,2004.7,391.8,573.1,594.0,637.9,47.5,64.0,170.5,197.2,12.5,23.4,108.3,129.3,51.6,37.6,14.0,3899.4,2843.8,1055.6,3974.3,2898.4,1075.9
"Mabini, Mindanao",61,39,147.8,216.2,2004.9,2000.8,2004.6,2005.2,343.2,641.1,401.6,382.2,40.0,85.7,123.6,125.1,11.0,21.0,33.5,35.4,37.6,30.4,7.2,2872.0,2323.5,548.5,2927.2,2368.1,559.0
"Calubian, Leyte",58,24,64.8,70.2,1993.6,2001.0,2000.4,2003.8,251.6,885.2,927.4,777.0,22.0,95.9,241.9,202.4,16.0,56.9,168.3,230.4,17.7,11.8,5.9,1335.9,890.3,445.6,1361.5,907.4,454.1
Masinloc,57,44,535.2,860.3,2006.0,2006.2,2005.4,2005.2,369.0,708.2,784.0,832.7,29.0,78.8,215.9,220.0,12.0,42.1,74.4,80.9,97.3,77.6,19.7,7496.3,5976.4,1519.9,7640.2,6091.2,1549.0
Surigao,52,35,115.6,178.7,1999.2,2000.8,2005.8,2006.7,261.6,360.2,351.4,367.5,24.0,157.8,104.1,87.7,13.0,76.1,66.9,63.0,67.7,43.8,23.9,5116.1,3311.7,1804.4,5214.3,3375.3,1839.0
El Nido/Puerto Princesa,50,22,127.5,175.8,2009.4,2008.1,2006.0,2005.6,320.0,923.3,691.3,760.6,63.5,198.8,189.4,177.6,81.5,101.9,81.5,82.8,72.6,57.6,15.0,5479.5,4344.7,1134.9,5584.7,4428.1,1156.6
Talibon,48,27,33.0,47.5,2005.0,2001.4,2002.0,2002.6,185.6,386.1,354.4,363.8,21.0,137.1,165.2,135.0,21.0,48.6,69.1,72.0,27.7,24.2,3.5,2084.4,1822.9,261.5,2124.4,1857.9,266.5
Capoocan,47,24,68.6,106.1,2006.5,2005.4,2005.0,2005.1,317.9,359.7,360.1,359.5,29.0,32.1,36.7,37.6,30.0,26.3,30.0,30.3,22.9,14.7,8.2,1740.7,1119.3,621.4,1774.1,1140.8,633.3
"San Jose Apt, Mindoro",42,35,380.4,425.7,2001.3,2002.4,2002.6,2004.4,396.9,800.4,1010.0,820.3,48.0,139.2,237.2,244.8,24.0,69.8,84.9,62.4,81.6,50.3,31.3,6275.0,3871.1,2403.9,6395.5,3945.4,2450.1
"Pagudpud, Luzon",41,29,150.8,215.5,2004.8,2006.2,2003.7,2003.7,441.2,660.5,548.5,597.5,36.0,80.1,80.1,81.8,36.0,54.2,60.3,60.6,45.7,33.6,12.1,3485.4,2569.5,915.9,3552.3,2618.8,933.5
Binan,40,35,77.3,96.4,1996.2,1995.8,1998.5,1999.6,396.1,634.7,552.7,545.4,34.5,166.0,299.2,350.2,23.0,44.3,64.9,72.6,33.2,24.7,8.5,2512.3,1870.3,642.0,2560.6,1906.2,654.4
Basilian City (Isabela),38,4,11.7,16.3,2011.4,2007.0,2005.7,2009.4,183.3,715.0,465.4,276.6,33.0,54.2,69.1,50.5,13.0,23.5,23.2,19.4,5.9,4.6,1.3,450.8,350.7,100.2,459.5,357.4,102.1
Tabaco,32,15,83.0,127.0,2013.2,2009.1,2008.8,2008.8,255.8,1069.6,997.5,1030.7,45.5,202.1,673.8,680.6,54.5,142.8,95.0,93.7,29.1,19.5,9.6,2210.5,1487.4,723.1,2252.9,1516.0,736.9
Balingasag,31,28,115.3,132.2,2003.9,2003.7,2001.2,2004.2,188.7,685.1,278.9,199.1,22.0,91.9,442.2,245.8,22.0,49.4,32.0,26.3,31.8,21.7,10.1,2429.6,1667.0,762.5,2476.2,1699.1,777.2
Bauang,28,24,146.0,248.3,2005.2,2005.0,2002.0,2001.8,308.6,440.2,425.7,432.7,34.0,59.0,83.0,83.3,20.5,43.3,103.8,113.1,22.9,14.4,8.4,1751.0,1106.3,644.7,1784.6,1127.5,657.1
Bais,27,21,45.2,62.6,2003.5,2002.5,2007.1,2006.6,338.2,465.0,539.9,525.8,33.0,49.9,145.4,147.7,19.0,41.9,32.6,34.5,16.7,12.6,4.0,1266.6,961.6,305.1,1290.9,980.0,310.9
"Brookes Point, Palawan",25,14,32.1,46.4,2003.2,2002.2,2001.1,2001.5,491.6,548.2,709.7,695.0,81.0,152.6,118.6,108.0,28.0,61.4,37.6,38.0,17.1,13.1,4.0,1298.9,994.7,304.2,1323.9,1013.8,310.0
"Himamaylan, Negros",24,15,30.5,45.6,2002.2,2001.2,2006.7,2006.7,310.5,569.8,575.4,616.4,26.5,89.0,107.7,114.3,15.5,33.5,59.6,67.4,17.7,12.7,5.0,1337.4,957.3,380.1,1363.1,975.7,387.4
Sorsogon,24,16,92.5,56.8,2009.0,2006.0,2013.3,2011.3,305.4,1942.8,1098.5,637.9,38.0,248.2,872.9,530.6,19.5,80.0,307.8,176.1,44.6,33.3,11.2,3352.9,2508.0,844.9,3417.3,2556.2,861.1
"Laoag, Luzon",24,20,209.9,242.6,2006.5,2005.3,2005.5,2005.3,627.2,1128.4,867.5,896.3,61.5,115.6,230.0,254.9,18.0,21.9,24.1,25.2,43.3,38.4,4.9,3311.3,2939.8,371.5,3374.9,2996.3,378.6
Mati,24,19,110.0,150.8,2001.8,2003.6,1994.0,1995.5,330.1,318.7,452.5,406.4,39.5,66.4,211.6,206.7,11.0,26.2,17.2,16.2,39.0,34.9,4.1,2984.2,2675.2,309.0,3041.5,2726.5,314.9
"Isabela, Basilan",21,5,11.4,11.1,2008.4,2013.2,2006.6,2007.4,211.1,621.6,324.6,275.0,24.0,229.3,194.9,139.2,19.0,38.5,32.0,36.6,13.5,10.6,2.8,1022.2,808.6,213.5,1041.8,824.2,217.6
Medina,18,11,23.5,36.5,2005.3,2004.2,2006.0,2006.4,157.4,303.1,385.4,375.8,19.5,52.3,91.5,88.4,27.0,53.7,41.6,39.0,7.6,5.2,2.4,580.4,399.5,180.9,591.5,407.2,184.4
Vitali/Zamboanga,17,14,45.0,67.1,1992.8,1993.7,1996.1,1996.0,366.5,683.2,853.4,890.9,48.0,171.1,284.2,291.8,16.0,29.8,28.0,29.1,14.8,11.9,2.9,1127.0,909.9,217.1,1148.6,927.3,221.3
Labason/Zamboanga,16,11,42.9,48.5,1992.2,1994.6,1993.5,1995.2,293.3,610.5,383.0,410.2,29.5,73.8,103.6,133.5,7.0,9.1,7.6,8.2,13.3,12.0,1.3,1018.9,918.2,100.7,1038.4,935.8,102.6
Lunao,14,11,33.0,52.8,2002.8,2003.6,2005.1,2004.9,261.6,305.9,331.3,328.7,26.5,66.7,59.6,59.9,30.5,77.5,37.1,35.6,10.8,6.9,3.9,823.8,528.5,295.3,839.6,538.6,300.9
"Gigaquit, Mindanao",14,11,61.2,101.0,2008.3,2007.3,2010.1,2009.8,576.1,836.0,730.8,741.8,130.0,1093.9,562.6,443.5,22.0,577.9,203.7,246.1,50.3,45.4,4.9,3787.5,3417.7,369.8,3860.2,3483.4,376.9
Ozamiz,13,10,12.9,18.1,1990.8,1991.4,1988.0,1988.1,357.4,536.6,599.7,632.9,26.0,102.1,191.3,202.8,15.0,101.2,16.4,18.6,4.7,3.5,1.2,360.4,269.7,90.8,367.3,274.8,92.5
Atimonan/Siain,12,11,69.4,115.2,2001.1,2001.7,2006.3,2007.3,589.3,933.8,885.9,892.2,49.5,70.9,77.7,78.9,48.0,437.5,161.7,157.8,17.3,9.8,7.5,1320.4,754.6,565.8,1345.7,769.1,576.7
"Gigmoto, Catanduanes",11,6,13.6,22.7,2008.1,2001.3,2011.6,2011.3,137.8,171.5,261.3,267.7,27.0,23.8,287.1,197.2,23.0,42.9,27.8,24.0,6.4,4.9,1.5,482.0,371.2,110.7,491.2,378.4,112.9
Philippines,11,7,18.7,26.1,1998.2,2000.6,2012.3,2012.0,197.6,1169.5,435.3,353.3,65.0,261.7,616.9,571.3,53.0,64.4,98.5,108.0,20.8,11.3,9.5,1564.9,850.5,714.4,1595.0,866.9,728.1
"Balabac, Palawan",10,9,25.7,33.5,2006.9,2006.3,2009.2,2007.6,481.3,621.6,615.2,633.7,56.5,88.8,137.2,133.0,16.5,18.9,20.8,20.7,6.7,5.8,0.9,511.9,442.1,69.8,521.7,450.6,71.1
Boston/Davao,10,5,24.4,33.8,2004.2,2007.0,2001.1,2001.4,212.7,233.6,296.5,305.6,28.5,28.8,31.3,31.8,1.5,5.5,6.1,6.5,5.1,4.7,0.4,392.9,362.2,30.7,400.5,369.1,31.3
Leyte,10,10,9.5,14.7,1999.5,1999.5,2001.1,2000.6,298.3,373.7,325.0,345.5,30.5,138.8,194.9,208.3,12.0,39.3,27.5,30.9,5.4,5.0,0.4,405.9,374.4,31.5,413.7,381.6,32.1
Guiuan,9,9,52.0,85.0,2006.4,2006.4,2003.0,2003.3,194.6,356.2,379.2,375.5,19.0,56.4,60.9,60.7,13.0,40.2,69.6,70.8,5.7,4.3,1.4,437.8,332.3,105.4,446.2,338.7,107.5
Kalamansig,9,7,580.3,1068.0,1996.4,1997.4,2014.3,2014.5,408.8,2520.4,7839.5,8591.6,51.0,279.9,1485.9,1505.8,34.0,46.9,41.3,41.7,62.5,58.7,3.8,4840.4,4545.8,294.6,4933.4,4633.1,300.3
Hinatuan,8,7,17.0,23.4,2003.1,2003.9,1997.6,1997.7,257.5,353.1,329.3,330.6,34.5,43.1,37.3,38.2,2.0,2.6,5.6,5.5,4.3,4.0,0.3,327.0,304.4,22.6,333.3,310.3,23.0
Hondagua,8,8,183.4,269.9,2005.1,2005.1,2003.0,2004.1,631.8,1306.5,1146.2,1019.7,54.5,719.1,282.7,250.5,165.0,303.0,93.2,105.5,32.9,28.6,4.3,2529.7,2198.2,331.5,2578.3,2240.4,337.9
Catbalogan,8,7,8.4,12.7,1999.2,1999.9,2002.4,2002.9,188.1,742.7,888.1,1367.8,15.0,51.3,93.4,97.7,59.5,105.8,298.8,341.1,4.0,1.3,2.7,297.5,94.6,202.8,303.2,96.5,206.7
"Marihatag, Mindanao",8,8,2.7,4.3,2009.5,2009.5,2010.5,2008.7,227.9,228.1,209.0,220.6,48.0,46.4,45.7,47.4,2.5,5.6,5.3,5.5,1.1,1.0,0.1,82.4,77.5,4.9,84.0,79.0,5.0
Gingoog,7,2,7.4,10.4,2011.4,2009.5,2008.9,2008.6,212.4,361.7,329.5,342.1,25.0,35.2,132.6,126.6,11.0,25.5,38.9,40.7,2.7,1.8,0.9,201.0,135.7,65.4,204.9,138.3,66.6
Makati,7,7,55.3,88.3,1999.7,1999.7,2002.6,2003.1,551.2,743.2,558.2,554.0,39.0,57.4,60.3,59.6,10.0,15.7,16.3,16.0,4.1,3.2,0.9,310.2,245.1,65.1,316.1,249.8,66.4
Jose Panganiban,7,7,9.9,9.4,1994.7,1994.7,1997.2,2000.9,317.4,757.5,178.4,109.8,82.0,99.4,115.8,109.5,22.0,38.4,48.2,72.1,4.3,3.0,1.4,327.5,222.7,104.8,333.8,227.0,106.8
Abulug,6,6,32.5,44.6,2004.8,2004.8,2007.4,2008.2,303.6,424.7,426.6,385.4,57.5,53.7,45.6,41.7,7.5,8.5,8.4,8.5,4.6,4.0,0.6,353.8,304.2,49.6,360.6,310.0,50.5
Port San Vicente,6,6,77.1,119.8,2000.7,2000.7,2005.1,2006.1,636.2,780.4,751.9,744.4,56.0,58.7,61.8,61.8,26.5,68.0,56.1,57.7,12.5,9.2,3.3,959.6,707.4,252.2,978.0,721.0,257.1
Basco,6,6,49.7,27.0,2003.0,2003.0,2007.6,2006.9,512.7,504.3,517.8,464.3,35.0,53.2,39.8,39.2,11.5,71.2,35.9,74.3,7.5,5.3,2.2,570.9,404.8,166.1,581.9,412.6,169.3
Claveria,6,6,52.3,88.4,2003.2,2003.2,2005.9,2005.9,363.2,427.1,470.2,482.0,34.5,46.7,59.1,59.4,8.5,160.7,26.9,17.6,11.7,4.9,6.9,891.6,374.5,517.0,908.7,381.7,527.0
