Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,2423,376,75385.8,93848.2,2006.4,2007.2,2008.0,2007.9,1147.8,1401.8,1341.9,1338.1,97.0,120.8,352.1,337.3,15.0,22.2,23.8,23.8,12055.1,11235.8,819.3,930684.6,867966.6,62718.0,948553.7,884631.5,63922.2
Bulk carrier,2138,1355,128486.1,228680.7,2009.0,2009.3,2009.9,2009.8,1570.8,1957.6,1936.4,1945.0,179.0,252.8,347.4,347.3,70.0,114.2,138.7,140.0,11191.1,9828.5,1362.6,865891.0,760715.7,105175.3,882516.1,775321.5,107194.6
General cargo,1349,538,17299.3,24131.1,2004.0,2004.8,2005.5,2005.6,1420.3,1610.5,1690.3,1691.6,139.0,179.5,278.7,278.5,53.0,79.2,95.5,97.4,3372.1,2848.7,523.4,258532.1,219006.6,39525.5,263495.9,223211.6,40284.4
Chemical tanker,890,464,21645.9,35356.9,2008.6,2009.2,2009.8,2009.9,1427.6,1838.0,1883.1,1880.4,125.0,166.4,312.0,311.0,29.5,55.6,105.5,103.9,4224.6,3427.7,796.8,325303.2,264367.0,60936.2,331549.0,269442.8,62106.2
Refrigerated bulk,519,66,9568.1,10302.0,1995.5,1992.3,1996.4,1996.3,1980.1,2391.0,2298.1,2322.8,122.0,297.9,203.0,210.1,16.0,161.4,35.9,38.7,4275.2,3873.5,401.6,326536.3,296332.6,30203.7,332805.8,302022.2,30783.6
Liquefied gas tanker,373,147,14727.9,14476.5,2007.1,2006.7,2007.3,2007.3,1382.1,2017.8,3002.0,2860.5,116.0,176.9,1007.7,914.8,28.0,52.4,49.0,52.1,2276.3,2004.6,271.7,160165.5,139646.9,20518.6,163240.6,142328.1,20912.5
Vehicle,344,115,18368.1,5964.8,2005.1,2006.4,2007.3,2007.0,1496.7,1542.9,1530.3,1522.1,102.0,117.7,124.3,126.3,11.0,16.1,16.3,16.9,1463.7,1400.0,63.8,113144.5,108268.4,4876.1,115316.9,110347.2,4969.7
Oil tanker,289,175,25945.7,47652.8,2005.4,2008.2,2007.4,2007.3,1353.4,1937.1,2311.2,2353.1,136.0,223.1,341.7,342.7,34.0,60.7,66.1,65.5,2520.2,2108.0,412.2,194835.1,163080.8,31754.3,198576.0,166212.0,32364.0
Service - tug,106,57,104.7,100.6,2008.7,2008.0,2004.9,2003.1,993.6,1835.2,1593.2,1798.0,201.0,380.9,640.8,690.0,24.0,227.4,412.0,460.8,124.2,103.5,20.7,9336.8,7781.7,1555.1,9516.1,7931.1,1585.0
Cruise,100,37,6558.9,704.8,2000.8,1999.0,2003.5,2003.0,797.4,1096.1,940.8,940.2,48.0,88.5,66.6,66.6,8.0,49.9,27.0,27.1,1493.0,1275.3,217.7,115515.4,98694.4,16821.0,117733.2,100589.3,17143.9
Ro-Ro,51,7,542.2,269.3,1994.2,1997.7,1994.7,1995.1,484.4,543.2,887.3,905.9,46.0,52.8,130.4,136.3,14.0,25.8,22.5,32.5,108.5,93.4,15.1,8366.4,7201.7,1164.7,8527.1,7340.0,1187.1
Service - other,49,26,661.6,314.3,2001.2,1998.1,2000.1,1998.9,952.4,3022.8,2534.8,2240.1,130.0,353.1,626.8,604.5,40.0,252.8,612.5,491.4,178.8,155.6,23.3,13580.6,11820.9,1759.7,13841.4,12047.9,1793.5
Miscellaneous - fishing,21,17,134.1,84.3,1998.7,1999.1,1993.0,1992.6,1444.1,4216.1,3850.7,3409.2,194.0,482.4,981.6,1068.1,92.0,493.5,865.8,621.0,95.1,65.8,29.3,7167.1,4943.5,2223.7,7304.8,5038.4,2266.4
Offshore,8,8,443.2,463.5,1999.9,1999.9,1982.8,1982.5,592.5,1572.7,3967.3,4299.4,142.0,207.1,547.9,551.4,19.0,30.4,27.2,27.1,41.7,39.3,2.4,3210.5,3029.5,181.0,3272.2,3087.7,184.5
Ferry-RoPax,5,2,2.0,1.1,1994.4,1993.5,1989.5,1989.6,54.6,103.9,140.2,136.9,11.0,14.2,26.0,25.7,2.0,2.2,3.4,3.4,0.6,0.5,0.1,43.8,38.9,4.8,44.6,39.7,4.9
Ferry-pax only,3,2,1.2,0.8,1999.3,2004.0,2001.6,1991.4,415.5,424.4,425.7,432.3,51.0,99.5,90.2,51.9,7.0,133.2,111.2,18.4,1.2,0.8,0.4,88.1,57.5,30.7,89.8,58.6,31.3
