Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Pulupandan,492,129,1590.0,1278.2,1995.1,1999.1,1993.9,1996.9,351.1,585.7,521.2,503.1,35.0,71.3,59.9,82.3,35.0,78.6,76.3,111.6,535.5,328.6,206.9,40914.1,25237.4,15676.7,41699.7,25722.0,15977.7
Manila South Harbor,484,223,3352.0,3981.7,2003.8,2003.4,2004.9,2005.1,404.1,608.0,442.2,466.7,50.0,162.0,109.9,127.0,17.0,68.9,32.1,36.9,880.4,662.8,217.5,67371.1,50823.2,16547.9,68664.6,51799.0,16865.6
Ormoc,424,71,231.7,285.9,2006.5,2005.0,2008.3,2007.3,109.8,574.5,315.4,294.9,15.0,71.9,413.7,169.8,18.0,97.5,67.7,94.8,178.8,118.5,60.3,13476.2,8944.3,4532.0,13735.0,9116.0,4619.0
Baybay,378,29,79.7,80.4,1984.6,1998.9,1992.8,1997.5,129.6,589.0,241.3,303.6,8.0,85.5,84.9,131.0,11.0,45.9,79.1,76.9,54.1,24.3,29.8,4073.7,1828.3,2245.3,4151.9,1863.4,2288.4
Iligan,376,44,447.0,322.1,1987.9,1999.1,1992.3,1999.9,185.0,347.8,290.3,354.2,17.0,53.8,56.8,81.8,11.0,56.1,26.4,33.4,222.5,163.0,59.5,16921.4,12424.6,4496.8,17246.3,12663.1,4583.1
Mactan Island Apt,375,127,444.3,491.1,1991.7,1997.1,1996.4,1998.5,309.6,496.7,391.4,433.6,29.0,66.4,147.9,173.6,18.0,116.1,56.3,62.6,270.0,139.5,130.5,20472.9,10638.2,9834.7,20866.0,10842.5,10023.5
Culasi,354,65,280.7,288.5,1993.5,1999.2,1993.4,1996.1,257.4,478.3,406.9,385.2,23.0,52.3,119.9,87.5,18.5,87.5,75.4,77.2,166.5,93.8,72.7,12613.9,7114.0,5499.9,12856.0,7250.6,5605.5
Surigao City,352,67,265.8,284.3,1997.6,2003.1,2003.2,2006.6,119.3,362.3,216.0,291.2,10.0,96.8,84.6,107.8,15.0,121.0,90.6,131.5,128.4,73.2,55.2,9700.5,5527.5,4173.1,9886.8,5633.6,4253.2
Lucanin,334,135,1218.7,1907.3,2004.3,2003.1,2006.1,2006.1,444.6,695.0,696.9,719.3,54.0,138.6,215.3,215.8,22.0,91.1,86.9,89.6,495.2,337.0,158.2,37575.4,25621.9,11953.5,38296.9,26113.9,12183.0
Subic Bay,334,180,1637.8,2285.0,2004.5,2004.6,2007.8,2008.0,360.5,499.9,381.3,421.7,35.0,104.5,133.1,138.2,31.5,79.0,74.3,78.0,521.3,331.0,190.2,39860.4,25335.7,14524.7,40625.7,25822.1,14803.6
Limay,326,71,655.5,1008.1,2006.6,2004.4,2006.8,2006.3,371.1,697.1,599.2,617.5,42.0,104.0,160.9,165.5,18.0,222.2,103.0,94.9,393.0,213.6,179.4,29733.2,16234.4,13498.8,30304.0,16546.1,13758.0
Nasugbu,326,180,883.0,1145.5,2000.7,2000.3,2003.7,2004.3,394.1,562.6,450.6,473.6,38.0,59.9,94.3,95.9,23.5,82.8,78.3,86.9,328.3,185.3,142.9,25022.2,14165.8,10856.4,25502.7,14437.8,11064.8
Danao,324,118,352.9,432.7,2001.2,1998.7,2000.5,2003.3,339.8,496.9,403.1,396.4,31.5,107.0,127.3,142.6,19.0,84.2,58.2,62.9,184.4,119.0,65.4,13923.2,9008.0,4915.3,14190.5,9180.9,5009.6
Port Romblon,318,100,528.3,412.7,1998.7,1998.4,1998.1,1997.6,379.9,465.6,671.3,605.7,31.0,69.2,159.5,161.8,21.0,53.0,106.9,102.3,320.1,165.3,154.8,24113.1,12479.7,11633.4,24576.1,12719.3,11856.8
Bogo,315,96,419.0,556.2,2005.7,2000.0,2000.9,2002.4,214.5,810.9,570.8,584.6,19.0,72.5,210.2,186.0,17.0,140.2,258.4,248.9,221.9,104.1,117.8,16771.5,7883.9,8887.6,17093.5,8035.3,9058.2
Port Ozamis,293,56,299.2,263.5,1990.5,1992.8,1990.3,1990.7,164.1,311.9,294.0,281.6,18.0,86.0,46.3,62.6,21.0,46.0,31.8,44.4,100.3,82.1,18.2,7665.1,6292.2,1372.9,7812.3,6413.1,1399.2
Calapan,286,143,649.2,724.4,1999.6,1999.0,2000.6,2002.7,440.9,626.0,543.5,562.8,38.0,68.3,170.0,119.9,25.0,67.8,77.7,80.0,302.3,197.7,104.6,22899.1,15000.3,7898.8,23338.8,15288.3,8050.5
Jimenez,235,43,267.7,335.4,1990.1,1998.5,2002.1,2004.9,268.3,516.8,458.4,528.1,14.0,58.5,108.9,115.4,20.0,56.7,41.7,44.3,127.7,71.0,56.7,9691.7,5422.1,4269.6,9877.8,5526.2,4351.6
Puerto Princesa,232,60,501.8,549.4,2000.0,2001.3,1998.7,1999.5,379.7,691.4,559.5,580.3,40.0,143.1,111.2,121.1,50.0,118.0,90.3,105.7,293.2,164.6,128.6,22196.8,12510.1,9686.7,22623.0,12750.3,9872.7
"Calbayog, Samar",225,23,90.6,45.0,1995.9,2007.0,1991.0,2001.1,121.4,287.7,207.6,229.6,13.0,28.1,40.9,42.7,12.0,40.5,43.6,70.4,75.2,48.0,27.2,5649.0,3606.9,2042.0,5757.4,3676.2,2081.2
Tanauan,215,56,316.8,433.4,1998.7,2000.3,2000.7,2000.8,385.6,538.6,508.6,506.0,37.0,76.6,97.6,100.9,37.0,84.2,370.5,338.5,135.8,83.2,52.5,10314.5,6339.6,3974.9,10512.6,6461.3,4051.2
Masbate,212,43,188.7,166.1,1993.2,1999.0,1994.3,1997.2,220.6,683.4,409.3,406.7,26.5,103.1,275.2,242.7,15.0,117.0,75.9,111.9,189.3,137.7,51.6,14225.0,10350.4,3874.6,14498.2,10549.1,3949.0
"Polanco, Mindanao",175,48,375.2,386.1,1995.2,2000.9,1998.3,2002.8,418.1,556.3,554.4,550.1,21.0,65.5,89.6,115.7,34.0,60.9,60.6,60.3,107.9,64.1,43.8,8225.0,4914.0,3310.9,8382.9,5008.4,3374.5
Lugait,171,66,435.8,609.8,1999.1,2001.7,2001.5,2004.0,324.0,540.2,717.8,639.8,39.0,82.8,400.6,215.3,52.0,85.9,199.8,88.6,136.9,90.2,46.7,10393.0,6869.9,3523.1,10592.6,7001.8,3590.8
Villanueva,164,78,1039.5,1883.1,1998.0,2005.9,2008.3,2008.4,311.7,416.8,422.9,422.3,37.0,67.7,176.3,178.6,27.0,67.8,139.2,144.4,201.0,130.6,70.5,15399.6,10014.5,5385.1,15695.3,10206.8,5488.5
Opol,161,83,598.4,666.6,1997.0,2002.0,1999.8,2003.8,310.2,602.0,331.9,283.9,27.0,68.6,82.0,61.2,17.0,58.7,43.1,52.9,167.1,120.2,47.0,12767.0,9188.8,3578.2,13012.1,9365.2,3646.9
Semirara,159,48,655.9,750.2,2007.8,2005.4,2008.4,2005.7,342.4,1251.1,513.7,395.9,33.0,226.8,297.3,167.5,66.0,104.9,149.1,110.9,220.7,141.3,79.4,16700.1,10703.9,5996.3,17020.8,10909.4,6111.4
Tagoloan,143,69,506.6,833.9,2007.0,2004.2,2006.4,2006.7,156.1,505.5,342.8,332.6,23.0,53.4,106.6,109.3,33.0,71.8,53.0,58.9,112.0,77.8,34.1,8570.2,5975.9,2594.2,8734.7,6090.7,2644.0
Jasaan,128,91,1265.5,2363.9,2004.0,2004.5,2008.2,2008.4,237.7,416.1,296.8,298.3,40.0,66.5,128.4,131.6,26.5,66.6,117.9,121.1,161.0,100.7,60.3,12379.0,7761.0,4617.9,12616.7,7910.0,4706.6
Lazi,127,40,211.0,327.1,1984.4,2000.5,2007.0,2009.9,99.5,529.7,497.1,633.7,10.0,55.6,98.4,108.3,3.0,96.4,54.4,50.5,49.6,28.2,21.4,3772.4,2155.0,1617.4,3844.8,2196.4,1648.4
Polloc (Cotabato),124,23,171.1,233.9,1998.1,1996.8,1991.0,1991.8,360.2,384.1,409.4,389.5,35.0,35.6,43.1,42.6,15.0,32.6,26.5,27.8,41.8,34.4,7.3,3204.3,2650.5,553.8,3265.8,2701.4,564.5
Toledo,116,62,712.8,1194.7,2002.5,2004.8,2009.3,2010.3,322.9,518.4,720.1,767.3,29.0,80.3,346.1,364.0,35.0,94.7,60.4,59.0,107.9,76.3,31.6,8272.7,5870.1,2402.6,8431.5,5982.8,2448.8
"Legaspi Apt, Luzon",107,30,151.4,210.4,1996.6,2001.8,1998.7,1999.2,244.5,1553.4,805.2,908.0,22.0,357.2,966.4,1240.3,37.0,256.6,99.9,87.3,77.6,40.8,36.8,5848.4,3082.6,2765.8,5960.7,3141.8,2818.9
San Carlos,105,38,210.9,242.7,1996.0,1999.8,2003.2,2007.5,245.9,1070.2,505.3,622.6,30.0,115.6,269.3,231.5,20.0,78.8,92.0,103.3,73.3,51.9,21.4,5559.0,3941.4,1617.6,5665.7,4017.0,1648.7
Masao,99,16,102.1,157.3,2011.3,2011.1,2010.3,2010.2,142.7,272.6,247.6,252.1,24.0,143.5,94.9,71.0,51.0,83.9,101.2,103.8,81.8,47.3,34.5,6166.2,3562.2,2604.0,6284.6,3630.6,2654.0
Jolo,99,10,52.1,58.0,1993.6,2005.6,1997.4,1997.0,251.6,768.3,524.7,508.0,11.0,42.4,84.5,85.6,34.0,127.9,94.3,107.2,39.0,18.3,20.7,2943.3,1387.7,1555.6,2999.8,1414.3,1585.5
Tubigan,96,43,138.0,121.4,1999.2,1999.9,1992.5,1996.5,278.2,368.9,368.6,361.9,23.0,57.5,80.7,108.9,23.0,66.7,60.9,80.6,41.8,26.6,15.2,3170.4,2024.4,1146.0,3231.3,2063.3,1168.0
Mariveles,89,73,407.3,633.4,2004.1,2005.6,2009.5,2010.0,420.7,548.5,456.1,470.6,46.0,56.9,60.5,61.1,27.0,116.1,131.7,136.6,113.6,60.0,53.6,8672.4,4593.4,4079.0,8838.9,4681.6,4157.3
Masinloc,78,59,406.1,492.8,2005.5,2006.0,2006.8,2005.8,365.4,479.5,475.7,437.7,24.0,45.5,63.6,56.8,26.0,55.4,92.4,109.5,93.3,54.1,39.2,7162.0,4166.9,2995.1,7299.5,4247.0,3052.6
Taganito,78,41,149.7,233.2,2007.7,2007.6,2009.2,2009.6,173.1,491.3,424.0,448.1,25.5,303.7,401.6,362.9,39.5,112.6,59.0,56.1,56.2,39.2,17.0,4270.7,2982.2,1288.5,4352.7,3039.5,1313.2
Castanas,77,45,212.8,258.6,2002.9,2003.9,2008.4,2009.6,266.5,579.3,405.3,393.5,25.0,53.3,152.2,132.1,32.0,69.7,81.8,112.9,83.1,48.8,34.3,6302.2,3697.6,2604.6,6423.2,3768.6,2654.6
Hamtic,72,45,262.4,388.3,2005.2,2002.1,2010.0,2010.5,358.4,507.9,793.5,825.5,37.0,57.0,232.3,241.5,34.0,108.8,82.7,82.7,71.0,43.2,27.8,5398.8,3299.1,2099.7,5502.4,3362.5,2140.0
Tandayag,68,34,142.2,221.1,2002.0,2001.9,2007.3,2008.2,227.5,347.8,511.9,526.9,27.0,37.8,52.9,54.1,31.5,72.0,49.0,50.5,47.1,21.6,25.4,3580.8,1659.1,1921.7,3649.6,1691.0,1958.6
Santa Cruz (Marinduque Isl),66,34,53.6,76.2,2003.0,2001.3,2007.6,2007.9,310.3,366.5,417.7,394.5,26.5,63.2,76.4,77.7,29.0,80.1,108.2,116.0,49.8,16.1,33.7,3757.6,1218.1,2539.5,3829.7,1241.5,2588.3
"Cajidiocan, Visayan Isl",65,49,108.9,126.0,2001.6,2001.8,2005.0,2006.0,327.6,431.1,479.6,451.0,42.0,47.5,96.1,106.1,15.0,31.4,24.2,29.0,44.7,33.3,11.5,3384.4,2520.7,863.7,3449.4,2569.1,880.3
"Calubian, Leyte",58,25,61.1,89.7,1993.4,2001.0,2006.5,2008.2,216.7,670.9,589.6,615.7,15.0,85.7,613.9,658.9,23.0,106.9,133.1,137.6,20.8,9.9,10.9,1566.8,746.8,820.0,1596.9,761.1,835.8
"Mabini, Mindanao",58,37,92.3,139.6,2004.9,2000.7,2004.9,2005.8,303.7,438.2,301.3,290.2,32.0,46.1,61.1,61.3,23.0,48.5,58.1,60.0,27.3,17.8,9.5,2075.1,1359.5,715.6,2115.0,1385.7,729.3
Surigao,50,32,139.1,87.2,1999.3,2000.7,2012.6,2008.2,246.0,1497.5,726.6,347.2,34.0,284.2,4974.7,2685.5,26.0,116.0,185.7,203.2,91.7,76.4,15.3,6893.2,5736.9,1156.3,7025.6,5847.1,1178.5
Talibon,47,26,62.5,82.4,2005.3,2002.3,1999.3,2000.8,262.8,696.2,792.2,790.1,28.0,71.7,290.9,281.4,21.0,94.2,262.0,284.0,24.8,15.1,9.7,1866.1,1137.9,728.2,1902.0,1159.8,742.2
El Nido/Puerto Princesa,46,21,86.2,96.6,2009.4,2008.9,2009.6,2009.2,392.1,1528.4,635.7,635.2,78.0,266.6,437.9,333.2,73.5,211.7,318.9,358.8,102.7,56.9,45.8,7717.9,4280.9,3437.1,7866.1,4363.0,3503.1
Binan,40,35,63.8,81.8,1996.6,1996.4,1999.6,2000.3,395.0,490.8,449.9,456.4,36.5,208.2,78.8,72.6,13.5,86.3,81.9,87.7,29.7,19.8,9.8,2247.3,1500.3,747.0,2290.4,1529.1,761.4
"Pagudpud, Luzon",39,28,288.9,473.7,2003.8,2004.6,1999.0,1998.8,432.8,878.4,898.0,883.2,40.0,95.4,439.4,438.7,43.0,79.2,38.1,34.8,56.0,35.0,21.0,4277.3,2692.2,1585.0,4359.4,2743.9,1615.4
Basilian City (Isabela),39,4,9.5,13.7,2011.3,2007.0,2005.4,2010.0,176.7,759.4,348.4,224.2,24.0,58.6,59.8,30.7,14.0,168.1,145.6,27.0,6.4,3.5,2.9,485.6,267.1,218.5,494.9,272.2,222.7
Bauang,35,30,271.0,445.1,2005.6,2006.0,2004.5,2004.4,369.9,757.4,664.8,675.7,35.0,62.4,110.7,112.5,44.0,189.5,157.0,159.1,55.4,30.0,25.4,4246.8,2304.5,1942.4,4328.4,2348.7,1979.7
Tabaco,34,17,56.3,83.5,2012.1,2007.4,2007.8,2008.1,229.0,799.7,641.8,644.0,39.5,277.8,367.3,352.3,52.5,83.0,80.2,81.1,24.6,20.3,4.3,1867.0,1539.5,327.5,1902.9,1569.1,333.8
"San Jose Apt, Mindoro",33,26,172.7,239.5,2000.2,2001.8,1997.8,1999.7,465.6,701.1,647.4,726.8,75.0,138.5,131.9,133.1,46.0,95.9,77.7,68.1,60.8,37.6,23.3,4649.8,2871.7,1778.1,4739.1,2926.8,1812.3
Capoocan,33,13,42.3,57.7,2007.2,2005.2,2006.5,2008.8,262.6,657.8,417.8,356.1,24.0,81.4,120.3,109.4,23.0,73.0,127.9,63.6,17.8,10.7,7.1,1343.7,809.0,534.7,1369.5,824.5,545.0
Balingasag,32,29,102.7,142.2,2004.4,2004.7,2003.7,2005.5,216.3,538.1,218.1,183.5,37.0,68.0,137.3,92.9,22.0,88.1,137.4,93.6,29.7,16.3,13.4,2268.2,1252.4,1015.8,2311.7,1276.4,1035.3
"Brookes Point, Palawan",31,20,72.9,105.8,2004.6,2004.7,2004.2,2004.0,393.5,731.8,834.7,849.6,48.0,82.2,161.5,165.8,68.0,137.6,67.7,64.8,31.7,19.9,11.8,2405.8,1517.4,888.4,2452.0,1546.6,905.4
Bais,30,24,92.5,133.6,2003.0,2002.0,2001.5,2001.6,342.1,548.5,854.7,856.0,32.0,58.4,199.8,192.9,41.5,152.8,114.2,110.8,27.9,14.7,13.2,2120.0,1122.7,997.3,2160.7,1144.2,1016.5
Sorsogon,29,18,215.7,126.4,2007.8,2006.7,2013.8,2011.4,425.4,3671.0,1165.9,576.9,62.0,483.4,3208.5,1923.5,8.0,30.2,53.6,39.9,127.5,122.8,4.7,9587.0,9233.8,353.2,9771.1,9411.1,360.0
"Himamaylan, Negros",26,17,92.9,160.7,2002.4,2001.7,2003.4,2003.4,414.1,891.5,1124.2,1262.3,30.0,44.7,211.1,266.4,30.5,77.6,61.7,67.4,34.0,19.7,14.3,2580.3,1503.4,1076.9,2629.8,1532.2,1097.6
"Isabela, Basilan",20,5,23.1,21.4,2007.9,2013.2,2004.8,2005.2,432.5,463.5,675.3,576.1,41.5,79.1,91.1,85.2,25.0,55.9,40.8,39.0,15.5,11.3,4.2,1187.5,869.2,318.3,1210.3,885.9,324.5
Boston/Davao,20,8,43.9,56.7,2001.4,2003.4,2001.7,2002.2,205.7,374.5,279.0,287.7,15.0,33.9,35.6,37.0,14.5,21.7,23.7,22.5,19.0,9.8,9.3,1445.3,748.4,697.0,1473.1,762.8,710.3
"Laoag, Luzon",19,15,117.5,158.8,2007.7,2006.5,2007.2,2007.7,791.3,1204.2,512.6,427.1,76.0,149.4,135.7,110.4,27.0,47.0,96.5,91.9,36.9,25.6,11.4,2811.8,1948.1,863.7,2865.8,1985.5,880.3
Vitali/Zamboanga,19,15,42.7,58.9,1994.0,1994.1,1999.6,1998.8,201.7,613.5,729.0,739.8,33.0,44.8,83.9,84.4,34.0,132.9,187.5,195.8,39.9,10.4,29.5,3012.9,796.2,2216.7,3070.7,811.5,2259.2
Labason/Zamboanga,18,13,49.6,71.4,1992.6,1994.8,1999.4,2000.4,252.1,453.3,368.8,503.1,18.5,40.7,76.8,89.4,11.0,45.6,17.3,16.3,13.6,10.1,3.5,1040.3,774.4,265.9,1060.3,789.3,271.0
Mati,17,13,278.8,346.7,1999.7,2000.5,1986.7,1986.9,143.1,1238.7,2688.6,2314.8,24.0,66.4,562.4,557.0,22.0,77.9,519.5,514.5,92.8,53.9,38.9,7080.4,4114.4,2966.0,7216.4,4193.4,3023.0
Atimonan/Siain,16,14,206.2,374.7,2004.8,2004.8,2006.4,2006.7,358.6,591.6,825.8,825.8,50.0,91.0,167.8,172.9,27.0,54.0,84.3,88.0,27.3,22.0,5.3,2096.8,1693.8,403.0,2137.1,1726.4,410.7
Medina,15,8,14.7,24.1,2005.1,2003.2,2004.5,2004.5,209.5,462.3,283.8,286.0,15.0,17.9,34.8,33.3,56.0,80.8,59.5,61.5,6.1,3.1,3.0,460.4,234.0,226.4,469.3,238.5,230.8
"Gigmoto, Catanduanes",15,7,24.1,30.7,2004.1,1997.4,1999.3,1999.2,209.3,268.6,204.2,200.5,19.0,42.1,26.3,25.6,53.0,118.4,130.0,168.6,12.8,8.4,4.5,975.4,636.3,339.1,994.2,648.5,345.6
"Gigaquit, Mindanao",14,10,13.4,21.0,2008.5,2007.1,2007.8,2007.4,265.6,443.6,246.0,248.0,72.5,342.0,179.8,176.3,71.5,92.1,107.8,104.8,10.9,6.2,4.7,818.8,466.7,352.1,834.5,475.7,358.8
Hinatuan,13,9,21.2,27.0,2000.2,2000.8,1998.5,1999.0,235.9,298.1,221.4,226.5,20.0,38.9,28.5,29.9,10.0,28.8,27.3,24.0,10.6,6.1,4.5,806.2,468.0,338.2,821.6,477.0,344.7
Ozamiz,12,9,5.8,6.5,1989.7,1990.0,1988.6,1987.8,183.9,247.0,275.9,232.6,23.5,50.7,35.5,43.8,31.0,93.1,37.5,51.4,2.8,1.8,1.0,214.9,138.6,76.4,219.0,141.2,77.8
Lunao,10,8,24.5,40.0,2004.8,2007.5,2006.8,2006.5,223.3,245.8,303.6,312.4,16.0,23.4,24.7,24.7,21.0,66.6,23.8,23.7,7.3,3.7,3.6,556.0,284.1,272.0,566.7,289.5,277.2
Philippines,9,6,5.6,7.0,1997.7,1998.5,2003.3,2001.3,527.8,820.6,755.2,632.7,103.0,106.9,131.8,151.8,52.0,154.6,178.9,86.5,11.8,4.6,7.2,886.8,349.9,536.9,903.8,356.6,547.2
Port San Vicente,9,9,94.0,137.2,2009.7,2009.7,2012.2,2012.8,714.2,2956.6,665.3,582.2,111.0,619.2,773.9,503.2,236.0,682.7,201.8,191.1,31.9,25.9,6.0,2420.2,1967.0,453.2,2466.7,2004.8,461.9
Leyte,9,9,5.6,8.4,1998.1,1998.1,1999.3,1999.9,325.2,360.1,289.9,279.4,31.0,43.3,42.3,43.2,39.0,81.1,67.8,77.9,2.3,1.7,0.6,174.4,126.9,47.5,177.8,129.4,48.4
Guiuan,9,9,72.4,124.3,2009.2,2009.2,2009.3,2009.4,231.5,437.0,456.0,470.1,22.0,86.8,70.9,70.4,13.0,75.1,73.0,71.9,11.7,8.2,3.5,904.4,636.3,268.1,921.8,648.5,273.2
Aras Asan/Bislig,9,5,18.5,22.9,1993.1,1991.2,1995.3,1995.8,297.5,399.1,287.9,287.2,21.0,21.4,22.7,23.0,82.0,95.0,54.7,54.3,14.2,5.4,8.8,1076.6,417.3,659.3,1097.3,425.3,672.0
Kalamansig,8,7,15.1,19.9,1996.4,1996.9,2002.8,2002.4,265.5,410.5,393.8,371.1,35.5,35.4,54.3,51.5,22.5,58.5,41.3,47.8,4.2,2.7,1.5,325.5,208.8,116.7,331.7,212.8,118.9
"Marihatag, Mindanao",8,8,6.8,11.6,2009.5,2009.5,2008.2,2005.8,238.0,586.6,522.2,599.4,44.5,72.8,87.9,95.7,46.5,200.4,123.4,115.4,4.5,1.7,2.8,337.7,129.7,208.0,344.2,132.2,212.0
"Balabac, Palawan",7,7,12.3,16.7,2006.9,2006.9,2005.0,2004.5,393.6,375.8,462.2,459.3,30.0,31.1,40.0,39.3,14.0,61.0,107.0,108.7,4.9,2.7,2.2,375.8,207.1,168.8,383.1,211.1,172.0
Abulug,7,7,37.7,53.7,2000.4,2000.4,1998.5,1997.9,551.2,945.6,714.9,769.9,42.0,88.1,112.5,118.0,11.0,141.4,39.1,29.0,14.5,7.6,6.9,1103.3,580.6,522.7,1124.5,591.8,532.7
Catbalogan,7,6,17.9,7.0,2000.6,2001.5,1996.2,1996.9,224.0,1054.0,1973.1,819.3,22.0,158.5,568.6,509.9,8.0,59.2,14.0,34.2,2.8,2.3,0.5,213.1,174.6,38.5,217.2,177.9,39.2
Gingoog,7,2,5.8,8.2,2011.4,2009.5,2009.3,2008.9,202.7,296.6,261.4,269.7,37.0,44.0,46.5,47.3,41.0,31.0,37.5,35.5,2.2,1.6,0.6,164.6,118.3,46.2,167.7,120.6,47.1
Santa Clara,6,4,8.2,11.0,1994.5,1997.8,1996.7,1996.2,831.3,748.2,789.3,783.0,38.0,51.5,54.6,54.2,35.5,53.8,63.4,70.9,4.5,2.3,2.2,342.1,175.3,166.8,348.6,178.7,170.0
Jose Panganiban,6,6,8.0,4.4,1991.7,1991.7,1993.7,1993.6,1770.7,1876.3,733.8,1076.8,65.0,506.7,657.7,462.6,246.0,1401.0,848.9,957.3,17.3,6.0,11.2,1296.6,454.7,841.9,1321.5,463.4,858.1
Makati City,5,4,4.2,6.8,1994.4,1995.8,1997.3,1997.5,304.3,348.7,374.0,350.4,31.0,56.9,39.9,39.5,25.0,270.0,479.8,512.9,7.5,2.0,5.5,561.5,148.7,412.7,572.2,151.6,420.7
Kabasalan/Zamboanga,5,5,30.0,46.2,1997.6,1997.6,2005.3,2007.7,414.2,641.4,433.4,495.8,31.0,49.0,55.4,55.9,17.0,25.0,22.5,22.1,4.6,4.0,0.6,352.4,309.2,43.2,359.1,315.1,44.0
