Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Iloilo,108,88,2986.2,4830.5,2003.5,2005.2,2006.4,2007.0,1263.6,1730.2,1675.3,1728.7,170.0,250.5,396.6,405.1,71.0,128.5,153.4,159.1,393.2,335.7,57.5,30278.6,25889.0,4389.6,30860.0,26386.1,4473.9
Semirara,93,86,3057.3,5252.2,2007.7,2008.0,2007.8,2007.8,1185.3,1393.9,1169.9,1156.1,126.0,181.5,217.3,200.9,48.0,66.6,73.1,74.6,297.8,265.7,32.1,23026.3,20549.0,2477.3,23468.4,20943.6,2524.9
Pulupandan,90,72,1078.4,1630.8,2004.3,2005.5,2005.9,2006.1,1253.5,1606.6,1529.8,1657.6,124.0,195.7,342.1,358.8,51.0,103.6,147.1,152.2,240.5,185.8,54.7,18405.5,14278.8,4126.7,18758.9,14553.0,4205.9
Nasugbu,89,80,2102.9,2990.9,2007.3,2006.6,2007.8,2007.8,1319.1,1628.4,1577.8,1600.6,133.0,152.9,198.9,212.1,28.0,56.1,85.5,99.2,334.9,279.9,55.0,25828.5,21604.2,4224.4,26324.4,22019.0,4305.5
Ormoc,78,74,2464.1,3991.2,2009.5,2009.2,2011.1,2011.1,1542.0,1905.7,2168.7,2191.8,141.5,178.8,307.0,312.1,31.5,64.1,54.9,54.5,319.6,290.2,29.4,24638.1,22405.6,2232.5,25111.2,22835.8,2275.4
Bauang,76,66,2354.9,4181.9,2006.2,2006.0,2006.6,2006.6,1182.8,1463.7,1867.0,1953.4,110.5,165.0,352.7,359.7,46.5,79.5,129.0,132.0,255.8,218.5,37.3,19734.8,16879.0,2855.8,20113.7,17203.1,2910.7
Zamboanga,75,29,660.7,1030.5,1997.5,2002.7,2000.0,2000.4,411.2,1320.8,1206.7,1353.6,35.0,122.6,178.4,180.8,13.0,100.0,102.3,110.9,128.3,89.0,39.3,9834.9,6819.0,3015.9,10023.7,6949.9,3073.8
Cagayan De Oro,72,62,2393.6,3750.0,2005.0,2005.9,2006.8,2007.2,1376.5,1874.2,1931.2,1955.1,142.5,225.5,347.5,352.0,60.5,115.6,140.8,143.0,317.9,259.9,58.0,24504.4,20058.1,4446.3,24974.9,20443.2,4531.7
"Pagudpud, Luzon",63,59,1459.6,2407.9,2005.5,2005.5,2006.2,2006.6,1263.5,1349.3,1673.3,1705.2,116.0,144.9,293.8,315.8,40.0,76.7,71.3,75.0,170.7,152.1,18.7,13134.7,11718.2,1416.5,13386.9,11943.2,1443.7
Jasaan,60,45,1281.3,2138.7,2008.0,2007.2,2008.5,2009.2,1346.3,1374.5,1486.4,1510.3,119.0,129.7,162.9,167.8,23.0,54.8,71.3,75.7,224.0,192.3,31.7,17244.3,14833.8,2410.5,17575.4,15118.6,2456.8
Tagbilaran,55,48,1372.1,2169.2,2008.6,2008.1,2008.0,2007.9,1640.2,1611.3,1564.0,1615.0,145.0,162.1,203.3,209.4,43.0,81.7,139.2,151.5,175.0,157.8,17.1,13492.7,12186.1,1306.6,13751.8,12420.0,1331.7
"Laoag, Luzon",53,46,5780.8,6216.8,2005.8,2006.5,2008.9,2008.8,1160.2,2306.6,4016.6,3161.8,116.0,204.6,1969.9,1600.8,51.0,72.0,37.5,56.0,628.8,604.5,24.3,41346.3,39503.5,1842.8,42140.2,40261.9,1878.2
"Brookes Point, Palawan",47,40,2158.4,3683.7,2008.7,2008.7,2010.5,2010.6,1969.5,2021.2,2181.1,2177.8,168.0,171.5,213.7,213.7,69.0,83.3,147.2,147.1,231.0,187.9,43.0,17821.1,14513.0,3308.1,18163.3,14791.6,3371.6
Lugait,47,45,1547.0,2598.4,2008.1,2008.3,2010.2,2010.2,1439.3,1820.7,1729.3,1721.0,151.0,217.7,286.5,283.8,33.0,74.1,91.4,93.3,191.1,168.1,23.0,14756.6,12986.0,1770.6,15039.9,13235.4,1804.5
Masao,46,42,2312.8,4009.0,2010.1,2010.2,2010.6,2010.6,1584.7,1559.5,1562.2,1562.3,180.5,258.2,273.1,273.9,46.5,99.6,126.4,126.3,214.0,185.5,28.5,16576.8,14367.7,2209.1,16895.1,14643.6,2251.5
"Balabac, Palawan",42,40,1046.2,1719.4,2006.4,2006.0,2008.4,2008.9,1221.2,1946.2,1542.3,1531.0,129.0,204.5,268.3,253.9,29.5,89.9,72.4,73.5,136.5,118.3,18.2,10514.0,9121.4,1392.6,10715.9,9296.5,1419.4
Tanauan,40,31,352.8,507.9,2009.3,2009.1,2008.6,2008.8,1479.2,1681.4,1577.1,1525.6,150.5,198.3,201.0,199.6,53.0,77.5,88.0,91.9,85.2,67.9,17.3,6528.7,5213.5,1315.1,6654.0,5313.6,1340.4
Mactan Island Apt,37,26,566.5,844.3,2005.3,2005.2,2007.3,2007.7,989.7,1023.4,1014.3,1001.1,79.0,96.2,86.2,84.4,24.0,75.1,82.8,92.5,104.3,91.5,12.8,8033.5,7054.3,979.2,8187.7,7189.8,998.0
"Legaspi Apt, Luzon",37,31,324.1,522.6,2004.1,2003.4,2003.8,2004.0,1363.6,1739.7,1538.4,1546.9,158.0,231.7,184.8,180.6,53.0,201.6,121.4,114.5,78.0,59.9,18.1,5970.8,4602.5,1368.3,6085.4,4690.9,1394.5
Atimonan/Siain,35,33,2426.9,4526.8,2010.5,2010.6,2010.8,2010.8,1180.6,1588.5,1627.4,1627.5,110.0,179.2,253.8,252.7,60.0,80.7,67.8,67.7,205.4,185.9,19.5,15906.7,14398.0,1508.7,16212.1,14674.4,1537.7
Surigao,34,30,1912.1,3331.7,2009.8,2009.7,2010.3,2010.3,1736.4,1759.6,1842.2,1872.2,320.0,314.2,347.4,348.4,54.0,103.8,127.3,128.4,177.1,157.0,20.1,13696.1,12146.3,1549.9,13959.1,12379.5,1579.6
"San Jose Apt, Mindoro",34,34,1338.5,2309.0,2005.8,2005.8,2006.9,2007.3,1161.2,1361.1,1244.4,1198.1,138.0,182.2,229.4,233.1,53.5,92.9,109.0,116.2,124.0,108.2,15.9,9580.9,8362.0,1219.0,9764.9,8522.5,1242.4
Danao,32,23,300.7,400.4,2006.8,2004.9,2006.8,2006.7,1160.1,1293.0,1199.7,1183.5,114.5,140.8,125.7,126.1,21.0,61.7,72.2,77.7,87.2,69.3,17.9,6675.8,5324.3,1351.5,6804.0,5426.5,1377.4
"Lapu-Lapu, Cebu",30,25,721.3,1167.5,2004.7,2004.7,2011.2,2011.6,1004.9,2115.2,1766.6,1788.7,121.0,276.8,330.7,317.3,41.5,78.2,101.2,104.3,98.1,89.1,9.0,7529.0,6842.7,686.3,7673.6,6974.1,699.5
Iligan,26,26,904.1,1493.9,2007.8,2007.8,2011.0,2011.2,1843.2,2149.1,2031.4,2027.1,199.0,265.4,356.9,360.6,78.0,94.1,96.7,98.0,113.6,101.8,11.8,8770.2,7869.4,900.8,8938.6,8020.5,918.1
Puerto Princesa,25,17,1224.6,2116.4,2005.3,2005.8,2007.3,2007.6,1570.8,1928.9,2676.5,3886.9,167.0,213.1,498.8,538.1,55.0,107.6,78.0,75.4,95.2,81.9,13.3,7342.4,6325.6,1016.9,7483.4,6447.0,1036.4
Lunao,24,10,397.5,673.0,2010.2,2004.2,2011.5,2011.6,1604.9,1954.2,1809.4,1818.0,137.5,167.1,269.7,272.8,25.5,50.8,36.1,35.7,88.1,77.8,10.4,6775.1,5993.7,781.4,6905.2,6108.8,796.4
Jimenez,24,24,533.2,818.7,2004.6,2004.6,2005.2,2005.6,1828.8,2255.4,1745.0,1686.6,177.5,239.8,240.1,229.6,38.0,76.9,47.1,46.1,94.2,83.0,11.2,7257.4,6398.3,859.1,7396.7,6521.1,875.6
Castanas,21,21,1689.7,2802.0,2010.4,2010.4,2012.3,2012.3,1957.0,2209.6,2351.1,2350.4,170.0,254.1,360.7,367.3,36.0,90.9,73.0,75.8,155.2,133.9,21.3,12006.6,10368.6,1638.1,12237.2,10567.6,1669.5
Tagoloan,20,19,871.9,1337.1,2008.8,2008.7,2008.0,2007.7,1629.6,2140.6,2188.7,2168.7,125.5,196.2,345.8,351.4,33.0,47.0,42.5,43.7,150.3,134.5,15.8,11594.5,10389.3,1205.2,11817.2,10588.8,1228.4
Dumaguete,20,17,770.1,1238.2,2007.8,2007.8,2010.7,2010.7,1688.1,2569.6,3103.2,3106.5,145.0,248.5,517.2,514.7,75.5,79.0,93.2,92.9,125.2,118.4,6.8,9655.2,9144.2,510.9,9840.5,9319.8,520.8
Bogo,18,14,234.4,339.8,2006.3,2005.6,2001.5,2000.6,1265.5,1699.7,1622.2,1662.4,125.5,166.9,156.1,156.5,43.5,134.5,192.5,206.6,50.7,41.2,9.5,3887.3,3171.6,715.7,3961.9,3232.5,729.4
Balingasag,18,15,322.9,493.7,2010.2,2010.1,2011.1,2011.2,1127.5,1408.2,1162.4,1150.8,130.5,143.6,153.9,153.7,72.5,82.0,80.3,80.2,49.2,40.1,9.1,3783.2,3094.0,689.2,3855.8,3153.4,702.4
"Polanco, Mindanao",18,18,1311.2,2133.7,2008.7,2008.7,2010.7,2011.2,1762.7,4021.2,5372.5,5444.2,185.5,351.5,732.7,733.3,62.5,75.8,64.6,62.8,198.2,185.6,12.5,15308.6,14351.0,957.6,15602.6,14626.5,976.0
Lazi,16,14,638.9,1074.5,2006.7,2007.4,2008.8,2008.7,1557.0,1940.0,2030.8,2025.5,170.0,198.4,269.4,269.1,70.0,150.2,210.6,210.2,78.7,63.8,14.9,6066.7,4931.7,1135.0,6183.1,5026.3,1156.8
Port San Vicente,16,16,605.6,905.2,2003.6,2003.6,2008.8,2010.0,1107.9,1429.9,2127.5,2559.1,113.5,156.7,442.6,509.0,33.0,64.6,176.9,212.2,74.9,69.5,5.3,5783.6,5376.4,407.2,5894.6,5479.6,415.0
"Gigaquit, Mindanao",16,16,1039.0,1793.1,2010.1,2010.1,2010.2,2010.2,1765.6,1993.2,1993.6,1995.2,181.0,317.1,491.7,492.5,49.0,98.5,94.1,94.5,91.7,85.7,6.0,7102.5,6636.3,466.2,7238.9,6763.7,475.2
"Pasaleng, Luzon",15,14,985.7,1292.0,2009.1,2010.0,2011.4,2011.5,998.8,1495.7,2075.8,1789.0,140.0,184.3,329.0,331.9,30.0,50.6,55.3,58.6,115.8,110.0,5.8,7978.3,7537.9,440.4,8131.5,7682.6,448.9
Capoocan,14,13,188.1,287.7,2007.1,2006.8,2007.3,2007.3,1408.6,1652.2,1624.8,1615.4,129.5,156.8,190.4,189.1,29.5,46.8,46.0,46.2,55.2,45.0,10.2,4231.9,3461.0,771.0,4313.2,3527.4,785.8
El Nido/Puerto Princesa,14,14,945.1,1385.5,2008.1,2008.1,1997.1,2000.5,1297.3,2105.9,2034.0,1785.0,159.5,273.5,400.2,361.2,34.0,60.1,57.4,63.6,141.0,122.9,18.2,10911.9,9503.6,1408.3,11121.4,9686.0,1435.4
Opol,13,13,424.7,654.2,2007.8,2007.8,2008.8,2008.8,1588.5,1790.3,2146.4,2265.5,130.0,164.6,312.6,325.8,25.0,57.2,40.0,40.8,63.0,57.0,6.0,4858.6,4402.2,456.4,4951.9,4486.7,465.2
Calapan,12,12,248.5,281.4,2008.6,2008.6,2006.7,2008.8,1653.3,1912.6,1855.5,1695.4,168.0,234.1,216.3,232.5,40.5,53.4,36.8,46.1,54.6,49.9,4.6,4204.9,3849.6,355.2,4285.6,3923.6,362.1
Mati,12,11,555.2,757.7,2004.6,2006.3,2003.4,2004.6,1700.4,2132.7,2374.6,2449.3,161.0,195.0,236.1,253.5,35.5,85.0,103.4,99.6,85.5,61.5,24.0,6564.6,4729.5,1835.1,6690.6,4820.3,1870.4
Tabaco,12,12,93.2,143.4,2002.4,2002.4,2003.3,2003.2,1408.0,1320.9,1321.2,1333.9,176.0,182.9,217.8,223.9,56.5,97.2,91.3,95.8,21.2,17.1,4.2,1617.8,1304.2,313.6,1648.8,1329.3,319.6
Guiuan,11,9,622.1,1078.2,2006.5,2006.2,2007.1,2007.1,1679.0,2256.8,2264.1,2292.6,154.0,232.4,341.9,348.9,86.0,116.0,119.6,120.0,57.4,52.2,5.2,4440.6,4040.4,400.2,4525.8,4118.0,407.8
Basco,11,11,477.2,638.7,2006.9,2006.9,2010.2,2010.9,1188.1,1537.5,1604.9,1771.5,91.0,179.7,201.7,221.7,23.0,41.4,68.0,88.3,43.6,40.1,3.5,3368.6,3097.9,270.8,3433.3,3157.3,276.0
Claveria,10,10,278.7,459.9,2001.4,2001.4,2008.3,2009.0,1246.8,1233.7,1627.7,1709.1,116.0,122.8,165.6,168.4,30.0,51.8,49.5,50.3,32.5,28.5,4.0,2498.6,2192.6,306.1,2546.6,2234.6,311.9
Tubigan,9,9,333.8,571.5,2005.1,2005.1,2007.7,2007.8,1187.7,1454.8,1453.7,1421.3,132.0,141.1,129.3,124.1,49.0,60.0,52.0,52.9,31.4,28.8,2.6,2418.2,2222.9,195.3,2464.6,2265.5,199.1
Hamtic,9,9,723.4,1375.2,2007.2,2007.2,2006.3,2006.2,1448.4,1807.7,1840.6,1834.4,160.0,236.1,264.5,258.5,55.0,58.9,73.1,73.4,55.5,51.8,3.7,4296.5,4012.9,283.6,4379.0,4089.9,289.1
Polloc (Cotabato),8,7,181.9,292.6,2002.2,2001.9,2002.7,2002.6,1761.4,2211.0,2003.6,1994.5,174.0,392.0,416.3,411.6,126.5,158.2,143.9,143.1,29.3,23.7,5.5,2239.9,1823.3,416.5,2282.9,1858.3,424.5
Hondagua,8,8,694.9,1270.7,2010.1,2010.1,2004.1,2003.7,1542.2,2657.5,2943.6,3058.4,209.0,259.2,556.2,573.0,113.5,108.5,129.5,132.5,58.0,52.4,5.6,4491.3,4061.0,430.3,4577.5,4139.0,438.6
"Calubian, Leyte",8,8,148.4,235.0,2005.8,2005.8,2006.4,2006.1,1245.4,1337.8,1324.1,1333.2,120.5,115.2,119.5,119.7,40.5,57.8,75.4,71.7,24.1,21.2,2.8,1850.9,1637.3,213.6,1886.4,1668.7,217.7
Baybay,8,7,86.8,98.3,2007.9,2008.0,2006.1,2006.0,2109.8,2221.6,2006.4,2424.3,202.0,218.7,231.8,254.4,22.0,76.7,57.7,68.9,28.2,23.1,5.1,2153.7,1769.9,383.8,2195.1,1803.9,391.2
Aparri,7,7,205.5,208.7,1999.6,1999.6,1997.0,1996.4,1408.0,2478.5,1515.8,1646.4,131.0,212.4,174.9,223.4,13.0,26.3,28.4,29.8,31.1,25.3,5.8,2125.8,1765.3,360.4,2166.6,1799.2,367.4
Sorsogon,7,6,224.9,336.0,2003.3,2006.3,2012.0,2012.7,2053.5,1783.0,1997.4,1933.3,151.0,160.1,167.3,164.5,26.0,294.6,64.2,70.7,33.1,28.1,5.0,2544.6,2171.6,373.0,2593.4,2213.3,380.2
Port Romblon,6,4,23.0,35.8,2004.0,2007.0,2010.1,2010.0,378.3,1654.0,1343.6,1551.0,31.0,177.0,277.8,293.0,3.5,11.2,17.0,16.9,6.5,6.1,0.4,499.6,467.1,32.5,509.2,476.1,33.1
Tandayag,6,6,836.7,1418.4,2011.5,2011.5,2012.2,2012.3,2580.9,4426.6,4663.5,4762.0,201.5,369.2,834.3,842.9,27.5,33.3,51.4,51.7,76.2,72.0,4.2,5900.9,5574.4,326.5,6014.2,5681.4,332.8
"Gigmoto, Catanduanes",5,5,120.8,201.6,1999.8,1999.8,2002.3,2002.3,1664.8,1707.8,1651.3,1633.7,152.0,153.8,165.1,162.7,59.0,113.0,92.9,90.8,14.1,11.3,2.8,1089.4,873.0,216.4,1110.3,889.8,220.5
Jolo,5,5,95.8,170.1,2005.0,2005.0,2003.1,2003.1,1348.5,1364.1,2704.2,2766.4,137.0,134.2,234.1,235.6,18.0,21.6,47.7,48.3,11.3,11.0,0.3,872.4,847.4,25.0,889.2,863.7,25.5
Medina,5,5,30.9,48.6,2008.2,2008.2,2007.6,2008.0,1215.7,1753.2,1560.8,1615.8,146.0,159.4,163.8,168.5,152.0,142.8,148.5,155.3,7.5,4.9,2.6,572.8,375.1,197.7,583.8,382.3,201.5
"Mabini, Mindanao",5,5,143.3,208.4,2007.4,2007.4,2007.3,2007.3,1579.6,1693.6,1601.5,1629.0,132.0,134.2,130.9,133.7,11.0,9.8,10.8,10.8,26.7,26.2,0.5,2060.1,2019.2,40.9,2099.7,2058.0,41.7
Culasi,4,3,9.2,15.8,2012.0,2012.3,2010.2,2010.1,1007.5,773.7,1021.4,1055.5,128.0,114.3,142.3,142.9,246.0,188.2,287.2,289.2,3.8,2.0,1.8,285.9,153.1,132.8,291.4,156.0,135.4
Jose Panganiban,4,3,541.9,995.3,2012.2,2012.3,2012.1,2012.1,2921.9,2758.6,3092.0,3086.1,340.5,273.0,361.2,360.5,25.0,35.2,27.2,27.2,34.7,32.8,2.0,2690.2,2537.9,152.3,2741.9,2586.6,155.3
Makati,4,4,517.1,945.3,2002.5,2002.5,2007.1,2007.6,3923.5,3567.5,3562.6,3633.0,334.0,406.8,368.4,358.4,82.5,84.8,130.1,132.9,36.4,35.0,1.4,2816.8,2707.2,109.6,2870.9,2759.2,111.7
Talibon,4,3,542.7,497.9,2002.2,2004.3,2008.1,2007.3,3445.1,3821.6,4828.9,4625.5,337.5,406.5,526.1,506.9,87.5,82.7,33.6,40.2,61.8,57.1,4.7,4082.2,3721.3,361.0,4160.6,3792.7,367.9
Masbate,4,4,72.2,67.6,2001.5,2001.5,2003.9,2007.6,1414.2,1463.0,2114.8,1841.2,121.0,121.8,177.2,158.2,35.0,52.0,38.0,43.2,13.8,12.9,0.9,1062.2,995.4,66.9,1082.6,1014.5,68.1
Abulug,4,4,348.5,614.0,2004.2,2004.2,2006.4,2006.3,2763.1,3031.0,3207.5,3186.8,305.5,356.5,415.1,409.4,165.0,244.2,316.3,323.7,23.6,17.0,6.6,1824.0,1311.7,512.3,1859.0,1336.8,522.2
Boston/Davao,3,3,67.5,111.3,2001.0,2001.0,2002.8,2003.3,1995.8,1763.5,1485.3,1452.1,162.0,219.0,193.6,191.2,51.0,41.7,46.5,48.1,13.8,13.0,0.8,1056.0,998.2,57.8,1076.3,1017.4,59.0
Binan,3,3,534.9,1007.5,2004.0,2004.0,2008.8,2008.8,1742.1,2572.8,4001.6,4114.9,163.0,208.3,386.7,389.3,109.0,114.0,111.5,111.6,43.0,41.5,1.5,3330.2,3214.0,116.2,3394.2,3275.7,118.5
Vitali/Zamboanga,3,3,133.0,222.8,2009.3,2009.3,2013.2,2013.3,1717.1,1755.4,1814.9,1822.9,132.0,139.7,158.5,157.9,146.0,212.3,247.4,253.2,16.2,13.1,3.1,1252.3,1010.9,241.3,1276.3,1030.3,246.0
Port Ozamis,3,3,17.0,23.3,2001.3,2001.3,1998.0,1998.6,2199.3,2378.4,1668.8,1566.7,375.0,376.3,395.9,387.6,96.0,84.3,113.5,114.4,5.5,4.8,0.7,418.0,367.2,50.8,426.0,374.2,51.8
San Carlos,3,3,564.5,1071.5,2006.7,2006.7,2018.0,2018.0,765.5,4525.5,7166.9,7346.1,117.0,508.3,1323.7,1327.1,38.0,349.0,25.7,25.6,32.0,30.9,1.2,2478.2,2390.6,87.6,2525.8,2436.5,89.3
Philippines,3,3,88.1,89.6,2007.0,2007.0,2003.5,2000.8,1119.8,3093.6,1262.6,1169.9,67.0,277.7,446.2,603.2,6.0,49.0,14.5,22.4,17.6,16.6,1.0,1355.0,1275.6,79.4,1381.0,1300.1,80.9
Makati City,2,2,26.6,39.8,2010.5,2010.5,2010.5,2010.6,556.0,556.0,519.6,501.7,117.5,117.5,122.5,133.3,23.0,23.0,24.5,27.8,4.0,3.8,0.2,309.6,294.5,15.1,315.6,300.2,15.4
Kabasalan/Zamboanga,2,2,18.7,24.3,2006.0,2006.0,2006.0,2006.0,1934.5,1934.5,824.9,749.9,182.5,182.5,195.0,177.6,26.0,26.0,25.0,26.4,3.9,3.2,0.7,300.6,246.2,54.4,306.4,251.0,55.4
Muntinlupa City,2,2,60.1,97.5,2003.5,2003.5,2003.3,2003.3,1437.8,1437.8,1292.3,1300.0,122.0,122.0,127.1,127.6,117.0,117.0,123.3,124.0,6.7,5.8,0.9,520.9,449.3,71.6,530.9,458.0,73.0
Port Borongan,2,2,24.8,33.4,1996.0,1996.0,1996.2,1996.3,1944.1,1944.1,1934.1,1942.9,184.5,184.5,186.8,187.5,42.5,42.5,43.2,43.4,4.1,3.8,0.2,314.3,296.2,18.1,320.3,301.9,18.4
Santa Cruz (Marinduque Isl),2,2,4.7,7.8,1989.0,1989.0,2009.1,2009.9,847.3,847.3,1300.8,1495.6,201.5,201.5,295.0,298.3,530.0,530.0,25.4,7.6,3.4,1.3,2.1,259.9,101.7,158.2,264.9,103.7,161.2
"Himamaylan, Negros",2,2,146.6,205.3,1999.5,1999.5,1999.0,1997.0,1381.9,1381.9,1104.0,1348.2,155.0,155.0,164.4,199.9,126.0,126.0,123.3,113.0,19.1,13.6,5.5,1356.4,932.9,423.5,1382.5,950.8,431.7
"Polillo, Polillo Isl",2,2,38.0,48.8,1998.0,1998.0,1996.1,1996.1,1122.6,1122.6,1535.6,1460.8,89.0,89.0,167.3,166.8,15.5,15.5,10.2,10.2,6.6,6.3,0.3,507.5,486.0,21.5,517.3,495.3,21.9
Nasipit Port,2,2,59.8,105.6,1996.5,1996.5,2013.0,2013.0,898.7,898.7,1673.9,1687.2,150.0,150.0,207.9,207.9,322.0,322.0,629.2,629.5,8.0,3.8,4.2,619.0,290.7,328.3,630.9,296.3,334.6
Labason/Zamboanga,2,2,31.3,53.9,2000.0,2000.0,2011.4,2011.4,783.0,783.0,912.5,912.0,76.5,76.5,60.8,60.9,202.0,202.0,322.6,322.3,4.2,2.0,2.2,323.2,153.9,169.3,329.4,156.8,172.6
"Calbayog, Samar",1,1,2.7,5.1,2011.0,2011.0,2011.0,2011.0,912.9,912.9,912.9,912.9,159.0,159.0,159.0,159.0,39.0,39.0,39.0,39.0,1.0,0.9,0.1,75.9,68.9,7.0,77.4,70.3,7.1
Leyte,1,1,7.7,9.9,2012.0,2012.0,2012.0,2012.0,786.6,786.6,786.6,786.6,63.0,63.0,63.0,63.0,21.0,21.0,21.0,21.0,2.6,2.4,0.2,201.9,183.6,18.3,205.8,187.1,18.7
