Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Philippines,42,7,345.2,461.6,2003.6,2001.1,2004.0,2003.9,631.1,649.1,673.2,673.1,45.0,65.6,47.8,47.9,15.0,134.2,15.7,15.1,80.5,60.3,20.2,6157.6,4638.8,1518.7,6275.8,4727.9,1547.9
Papua New Guinea,13,4,136.7,141.9,1998.0,1998.0,1998.9,1999.5,1301.4,1198.2,1274.2,1291.3,98.0,91.8,98.9,99.9,18.0,28.2,24.4,25.3,27.2,25.5,1.7,2094.6,1965.8,128.8,2134.8,2003.6,131.2
Guam,12,3,47.9,60.9,1998.8,1997.0,2000.3,2001.3,882.4,1098.2,1028.2,1043.8,82.0,451.2,184.9,142.9,33.0,56.7,39.0,34.6,14.4,13.0,1.4,1089.3,984.3,105.0,1110.2,1003.2,107.0
"Korea, Republic of",4,4,64.5,96.5,2006.0,2006.0,2006.9,2006.7,1971.8,2548.9,2447.8,2498.6,174.0,220.8,257.2,261.7,29.0,26.8,27.6,27.0,18.5,17.2,1.3,1422.7,1321.9,100.8,1450.0,1347.2,102.8
Japan,3,3,4.8,5.7,2006.0,2006.0,2004.7,2003.6,1686.8,3016.1,2864.3,2931.1,256.0,415.7,576.8,596.0,109.0,286.3,448.9,466.1,7.5,6.1,1.4,566.3,462.8,103.6,577.2,471.7,105.6
Northern Mariana Islands,3,3,11.9,15.5,2007.0,2007.0,2007.5,2007.6,963.3,1148.7,1179.7,1236.5,96.0,109.7,120.1,123.4,508.0,344.0,224.1,188.6,6.5,3.8,2.7,497.4,290.9,206.5,506.9,296.5,210.4
Australia,2,2,362.4,632.0,2008.5,2008.5,2009.9,2010.0,6339.9,6339.9,9663.5,10065.7,607.5,607.5,827.6,833.7,117.5,117.5,115.1,115.0,33.5,32.6,0.9,2589.7,2522.8,66.9,2639.4,2571.2,68.2
Timor-Leste,1,1,43.8,7.1,1981.0,1981.0,1981.0,1981.0,1240.8,1240.8,1240.8,1240.8,84.0,84.0,84.0,84.0,14.0,14.0,14.0,14.0,9.5,8.9,0.6,735.7,687.3,48.4,749.8,700.5,49.3
Viet Nam,1,1,0.3,0.1,1989.0,1989.0,1989.0,1989.0,1791.3,1791.3,1791.3,1791.3,722.0,722.0,722.0,722.0,168.0,168.0,168.0,168.0,1.6,1.3,0.3,119.3,96.8,22.5,121.6,98.6,22.9
Micronesia (Federated States of),1,1,12.9,2.3,1990.0,1990.0,1990.0,1990.0,1915.4,1915.4,1915.4,1915.4,169.0,169.0,169.0,169.0,55.0,55.0,55.0,55.0,4.3,3.6,0.7,322.1,271.8,50.3,328.3,277.0,51.2
"Taiwan, Province of China",1,1,101.7,174.2,2011.0,2011.0,2011.0,2011.0,1633.2,1633.2,1633.2,1633.2,140.0,140.0,140.0,140.0,23.0,23.0,23.0,23.0,6.2,5.5,0.7,483.3,425.8,57.5,492.6,434.0,58.6
