Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Petrozuata,415,302,169483.2,323053.8,2008.3,2008.4,2010.1,2010.1,2212.3,3874.4,4877.4,4941.4,346.0,491.8,922.4,926.1,41.0,63.0,57.8,57.9,14892.9,13677.5,1215.3,1149897.6,1057452.8,92444.8,1171975.6,1077755.8,94219.8
Puerto Cabello,275,190,6669.9,9816.9,2007.7,2008.7,2008.7,2009.0,898.0,1153.5,1152.3,1247.4,132.0,250.4,339.3,374.3,32.0,89.2,71.2,75.7,966.0,852.7,113.3,74185.4,65616.4,8569.1,75609.8,66876.2,8733.6
Amuay (Bahia De Amuay),193,147,14183.2,25579.8,2007.1,2007.4,2008.0,2008.0,1200.5,1656.2,1692.2,1701.1,174.0,283.2,526.0,530.1,35.0,79.6,81.3,80.5,2238.3,1860.0,378.3,172517.4,143604.7,28912.7,175829.7,146361.9,29467.8
Puerto La Cruz,171,123,12942.7,23078.0,2006.9,2007.5,2006.9,2006.9,1386.1,1908.2,1814.6,1820.7,166.0,247.0,449.3,455.5,45.0,121.1,90.4,89.9,1859.1,1328.0,531.1,143217.2,102437.6,40779.5,145966.9,104404.4,41562.5
Jose Terminal,152,96,8205.9,12647.2,2009.7,2009.9,2011.3,2011.3,1977.4,2500.3,2354.6,2361.2,192.5,250.8,362.0,362.2,34.0,52.1,55.0,55.3,1238.4,1118.4,120.0,95471.8,86320.9,9150.9,97304.9,87978.3,9326.6
La Guaira,129,36,2142.4,2767.2,2006.6,2006.7,2007.0,2007.0,719.4,1013.2,917.9,927.8,62.0,98.7,115.0,120.4,17.0,40.8,32.3,32.6,405.1,367.3,37.8,31135.3,28283.7,2851.6,31733.1,28826.7,2906.4
Punta Cardon,117,92,5653.2,9943.6,2006.0,2006.8,2008.2,2008.2,721.4,1368.9,1405.0,1423.2,148.0,305.6,579.3,591.1,50.0,98.1,86.7,86.0,1406.0,1136.5,269.5,108233.9,87627.0,20606.8,110312.0,89309.5,21002.5
Guanta,103,33,791.6,1049.8,2009.3,2003.9,2007.8,2008.4,373.1,1167.4,952.3,920.1,58.0,125.3,210.9,228.7,11.0,55.5,43.1,42.8,148.1,133.9,14.3,11110.5,10036.9,1073.6,11323.8,10229.6,1094.2
El Palito,82,67,3508.9,5850.9,2008.2,2008.4,2009.6,2009.7,1694.5,1545.4,1335.3,1312.5,186.0,218.8,276.6,275.0,46.0,51.7,52.1,52.1,631.2,524.8,106.4,48662.9,40540.0,8122.8,49597.2,41318.4,8278.8
Maracaibo,54,30,883.3,1367.0,2005.0,2006.4,2005.5,2005.3,1320.2,1435.0,1645.8,1749.3,139.0,149.4,267.1,283.7,33.5,72.3,38.5,36.3,151.4,138.6,12.9,11622.6,10654.7,967.9,11845.8,10859.3,986.5
Palua,46,32,2362.6,4028.8,2004.0,2003.0,2005.1,2005.0,1674.1,2275.8,2486.4,2507.5,265.5,262.4,364.9,366.8,28.5,81.4,75.2,73.5,245.1,232.1,13.0,18914.1,17928.3,985.7,19277.2,18272.6,1004.6
Matanzas,45,38,1954.0,3194.4,2008.8,2008.5,2008.9,2008.9,1408.2,2171.6,2431.9,2480.4,190.0,236.7,388.3,393.6,41.0,57.1,86.5,88.9,245.1,231.4,13.7,18889.3,17849.3,1040.0,19252.0,18192.0,1059.9
Bajo Grande,38,29,1051.8,1843.8,2007.0,2006.3,2007.4,2007.3,270.5,653.1,656.6,651.1,71.5,101.6,270.5,278.2,52.5,69.0,156.4,159.4,184.4,144.0,40.5,14233.9,11129.8,3104.1,14507.2,11343.4,3163.7
Puerto Miranda,30,26,2688.9,4824.3,2007.7,2007.5,2006.7,2006.8,716.9,1737.7,1757.1,1794.8,113.5,202.8,366.8,370.7,12.0,24.1,27.3,27.2,260.1,236.5,23.6,20078.3,18260.0,1818.3,20463.8,18610.6,1853.2
Punta Guaranao,23,18,176.2,262.1,2002.7,2003.8,2006.2,2006.3,591.7,1040.2,732.5,755.7,56.0,274.6,326.5,335.7,42.0,167.0,153.8,102.8,67.5,52.5,15.0,5115.6,3985.4,1130.2,5213.8,4061.9,1151.9
Puerto Ordaz,23,18,646.1,1160.1,2009.3,2008.4,2006.7,2006.8,464.2,831.1,650.4,644.5,72.0,128.8,168.2,166.5,53.0,100.6,89.2,89.9,72.1,56.7,15.4,5582.2,4391.6,1190.6,5689.4,4475.9,1213.5
Pertigalete,20,6,131.7,218.1,1988.0,1992.8,1991.9,1991.6,924.0,923.0,853.2,849.7,88.5,139.1,165.7,171.0,51.5,46.1,38.6,36.6,23.6,20.9,2.7,1813.2,1609.1,204.1,1848.0,1640.0,208.1
