Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,460,329,46206.8,83101.6,2008.5,2008.7,2008.7,2008.7,2049.3,2192.9,2220.0,2228.2,182.0,229.6,267.3,269.9,96.5,169.2,179.5,181.1,6729.4,3877.2,2852.2,519162.7,298442.4,220720.3,529130.6,304172.5,224958.2
Curaçao,175,102,2416.7,4085.7,2006.0,2006.2,2005.4,2005.3,213.3,377.8,387.4,399.1,26.0,92.4,200.4,192.1,61.0,225.1,380.2,404.3,1260.9,240.2,1020.7,97284.9,18517.3,78767.6,99152.8,18872.9,80279.9
Colombia,163,82,2216.1,3133.7,2005.1,2006.0,2006.8,2007.0,610.1,672.8,719.0,719.7,60.0,93.3,107.6,113.0,77.0,113.3,105.9,109.1,524.5,302.4,222.1,40307.3,23283.1,17024.2,41081.2,23730.1,17351.1
Aruba,129,96,2680.1,4779.5,2006.7,2007.0,2006.4,2006.3,352.9,488.4,540.6,551.2,33.0,269.6,485.6,484.1,116.0,271.7,180.1,176.2,839.3,317.4,521.9,64751.9,24440.4,40311.5,65995.1,24909.6,41085.5
Trinidad and Tobago,125,103,2164.4,3865.2,2007.2,2007.7,2007.9,2007.9,450.2,559.2,508.6,507.3,60.0,153.9,149.1,146.7,69.0,223.2,203.0,200.6,699.5,234.3,465.2,53996.7,18089.5,35907.1,55033.4,18436.9,36596.5
"Bonaire, Sint Eustatius and Saba",100,78,3801.0,6942.1,2007.6,2008.5,2009.0,2009.2,546.2,651.6,726.7,766.0,70.0,136.8,444.8,451.1,109.0,165.2,357.7,371.0,1612.8,504.3,1108.5,124861.2,38999.4,85861.8,127258.5,39748.2,87510.3
Panama,83,74,2965.5,5136.5,2008.1,2008.3,2008.4,2008.3,952.3,1020.5,1071.3,1084.1,93.0,158.9,184.6,186.3,130.0,331.4,272.7,264.1,721.2,334.5,386.7,55664.3,25848.2,29816.1,56733.1,26344.5,30388.6
Jamaica,79,42,1864.6,3101.2,2006.0,2006.9,2006.0,2006.0,888.8,1068.2,1188.3,1219.8,94.0,175.2,256.6,267.3,53.0,120.0,135.8,143.8,378.7,229.4,149.3,29173.6,17685.1,11488.5,29733.7,18024.6,11709.0
Mexico,60,32,3465.9,5240.3,2005.4,2008.0,2006.7,2006.9,1989.2,2713.2,2440.3,2493.3,163.0,335.6,350.5,376.3,78.0,350.0,321.1,339.7,551.2,470.2,81.0,42485.4,36289.5,6195.8,43301.1,36986.3,6314.8
Brazil,59,58,5114.6,8550.8,2008.8,2008.7,2009.3,2009.1,3659.9,3363.8,3495.5,3500.3,317.0,369.7,419.7,424.1,299.0,630.1,654.1,649.4,766.1,599.7,166.4,59199.2,46414.7,12784.5,60335.9,47305.9,13030.0
