Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Chiquinquira,5,3,2.6,4.2,1975.6,1981.3,1995.3,1995.4,95.3,273.3,516.1,540.1,15.0,221.3,494.5,494.7,2.0,395.3,46.9,53.4,7.7,4.1,3.6,575.3,307.8,267.5,586.3,313.7,272.7
El Tabiazo,4,3,125.1,146.7,2004.5,2005.3,2002.8,2002.8,1369.0,1193.5,1644.3,1649.5,287.5,347.5,316.9,308.5,172.5,146.0,238.2,237.2,34.4,25.6,8.8,2608.9,1944.6,664.3,2659.0,1981.9,677.0
Boca Grande,4,4,132.6,206.8,2010.8,2010.8,2007.3,2007.4,2621.7,2872.5,2608.2,2598.2,261.5,386.8,273.7,261.4,28.5,31.8,15.0,14.6,21.0,20.1,0.8,1603.5,1540.1,63.4,1634.3,1569.7,64.6
Carupano,2,2,1.6,1.5,2006.0,2006.0,2009.9,2009.9,359.1,359.1,573.3,617.3,1750.5,1750.5,3432.6,3462.2,269.5,269.5,530.9,535.5,2.9,2.5,0.5,218.4,184.1,34.4,222.6,187.6,35.0
Punta De Piedras,2,2,1.0,1.5,2011.5,2011.5,2014.1,2014.4,89.6,89.6,91.4,91.7,578.5,578.5,357.6,331.9,0.0,0.0,0.0,0.0,10.0,10.0,0.0,748.0,748.0,0.0,762.4,762.4,0.0
Independencia,2,2,67.5,76.4,2008.5,2008.5,2010.9,2010.9,1946.7,1946.7,2587.2,2333.0,146.0,146.0,276.6,275.1,62.5,62.5,115.2,114.6,10.5,9.4,1.1,797.1,713.2,83.9,812.4,726.9,85.6
Punta De Palmas,2,2,28.1,43.9,2009.0,2009.0,2009.0,2009.0,500.6,500.6,341.6,304.2,44.0,44.0,49.5,45.7,88.0,88.0,74.6,83.9,11.1,2.0,9.0,858.4,157.7,700.7,874.9,160.8,714.1
Isla De Margarita,1,1,3.5,2.1,1991.0,1991.0,1991.0,1991.0,10507.4,10507.4,10507.4,10507.4,1420.0,1420.0,1420.0,1420.0,169.0,169.0,169.0,169.0,9.0,8.0,1.0,673.2,599.2,74.0,686.1,610.7,75.4
Puerto Carenero,1,1,1.1,0.5,2001.0,2001.0,2001.0,2001.0,2778.3,2778.3,2778.3,2778.3,656.0,656.0,656.0,656.0,334.0,334.0,334.0,334.0,2.2,1.6,0.5,162.0,122.4,39.6,165.1,124.8,40.4
Cumana,1,1,0.1,0.1,1983.0,1983.0,1983.0,1983.0,637.8,637.8,637.8,637.8,111.0,111.0,111.0,111.0,12.0,12.0,12.0,12.0,0.5,0.4,0.0,34.3,32.6,1.6,34.9,33.3,1.7
