Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
San Lorenzo,10,5,5.5,5.2,2005.5,2001.0,2008.3,2006.8,101.7,1813.8,234.9,337.1,21.5,528.7,865.4,1021.4,33.0,25.9,43.2,35.6,8.3,5.4,2.9,624.6,403.6,220.9,636.6,411.4,225.2
Puerto Ordaz,10,5,23.4,43.6,2015.0,2014.0,2011.6,2011.6,122.9,157.7,226.3,229.7,138.0,181.0,121.3,119.8,18.5,25.2,61.5,62.0,5.4,4.6,0.9,414.7,346.4,68.4,422.7,353.0,69.7
Guayana City,9,9,99.5,164.6,2007.8,2007.8,2006.9,2006.7,754.3,553.4,575.3,575.0,100.0,168.7,151.5,146.0,91.0,242.8,215.2,207.0,18.0,9.8,8.2,1389.2,755.7,633.5,1415.9,770.2,645.7
Carupano,8,5,0.9,0.6,2004.0,2005.8,2002.7,2004.5,186.7,185.1,245.8,197.5,45.5,114.0,80.4,72.5,14.5,15.9,33.5,28.2,1.9,1.5,0.4,142.4,110.7,31.7,145.1,112.8,32.3
Isla De Margarita,7,3,1.5,1.8,2009.9,2006.3,2010.1,2009.6,278.6,194.9,215.8,206.6,11.0,14.7,17.8,17.6,14.0,26.0,26.2,26.8,2.4,1.2,1.1,177.8,93.1,84.7,181.2,94.9,86.3
Puerto De Hierro,7,6,78.8,141.2,2011.1,2010.8,2013.5,2013.8,391.5,1089.8,360.7,352.1,47.0,591.7,129.2,99.7,9.0,14.1,18.1,17.8,25.1,23.9,1.2,1910.9,1819.0,91.9,1947.6,1854.0,93.7
Chiquinquira,6,4,1.0,1.5,2001.8,2000.5,2008.4,2003.1,310.3,423.3,402.4,439.4,57.0,469.1,284.4,552.0,8.5,327.9,207.8,405.0,10.0,6.0,4.1,753.4,448.9,304.4,767.8,457.5,310.3
Puerto Cumarebo,4,4,36.5,62.3,2003.0,2003.0,2001.9,2002.0,329.4,297.1,367.4,368.9,160.5,160.0,241.6,243.3,3.5,3.5,3.3,3.3,20.2,20.0,0.3,1565.8,1546.0,19.8,1595.9,1575.7,20.2
Cumana,2,1,0.3,0.3,1983.0,1983.0,1983.0,1983.0,833.0,833.0,833.0,833.0,188.5,188.5,215.7,215.7,1.0,1.0,1.0,1.0,1.2,1.2,0.0,91.7,91.4,0.3,93.4,93.2,0.3
Puerto Carenero,2,2,3.2,3.5,1991.5,1991.5,1982.3,1982.2,1178.1,1178.1,1773.5,1975.3,214.5,214.5,309.4,311.3,867.0,867.0,1698.3,1715.0,5.4,2.3,3.1,407.9,174.5,233.4,415.8,177.9,237.9
Guaranao,1,1,8.2,13.6,2011.0,2011.0,2011.0,2011.0,270.3,270.3,270.3,270.3,27.0,27.0,27.0,27.0,6.0,6.0,6.0,6.0,0.6,0.5,0.1,49.4,39.6,9.9,50.4,40.4,10.0
