Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,598,400,55203.3,98155.4,2008.8,2008.8,2008.4,2008.4,2121.5,2199.6,2298.4,2320.4,252.5,325.3,425.8,434.6,45.0,71.3,74.3,75.1,8113.7,6931.8,1181.9,621979.7,533234.9,88744.8,633921.7,543473.0,90448.7
Colombia,192,105,2836.5,4030.8,2005.5,2006.2,2006.0,2006.2,632.7,731.4,795.8,789.9,72.0,160.6,148.5,155.1,20.0,72.7,41.7,43.6,532.7,461.4,71.3,41006.3,35580.5,5425.8,41793.6,36263.6,5530.0
Trinidad and Tobago,151,131,2552.9,4148.9,2006.4,2007.0,2008.8,2009.1,434.2,464.1,437.4,435.2,66.0,155.5,189.5,202.5,32.0,90.5,138.6,149.8,840.2,455.8,384.5,64989.1,35233.8,29755.4,66236.9,35910.2,30326.7
Aruba,136,106,2223.0,4026.8,2007.1,2007.5,2007.5,2007.5,342.1,314.2,339.1,340.7,66.5,137.5,125.9,126.4,36.0,111.9,80.9,81.3,792.7,605.3,187.5,61308.3,46827.1,14481.2,62485.4,47726.1,14759.2
Curaçao,128,92,1906.8,3329.4,2004.7,2005.2,2005.4,2005.5,287.6,408.4,375.0,372.6,63.0,159.4,330.8,337.6,20.5,126.7,83.1,78.8,751.6,529.9,221.8,57909.7,40805.4,17104.3,59021.6,41588.9,17432.7
Jamaica,105,55,2181.2,3438.9,2006.6,2008.5,2007.2,2007.4,850.3,1065.2,1098.3,1120.1,83.0,221.4,401.7,426.0,23.0,53.9,42.1,42.0,420.2,376.2,44.0,32407.6,29039.3,3368.3,33029.8,29596.9,3432.9
"Bonaire, Sint Eustatius and Saba",87,61,2680.1,4917.2,2006.5,2007.6,2008.1,2008.1,581.6,585.2,571.0,572.9,112.0,165.6,201.9,200.4,35.0,47.1,56.0,56.3,974.0,753.8,220.2,75440.0,58381.7,17058.3,76888.4,59502.6,17385.8
China,65,25,35251.3,67544.0,2014.7,2011.6,2013.2,2013.2,100.7,9886.4,10547.3,10792.6,50.0,930.9,1288.8,1290.2,3.0,66.4,93.8,94.1,2098.2,2037.6,60.6,162484.6,157793.4,4691.1,165604.3,160823.1,4781.2
Cuba,60,24,3468.3,5987.7,2003.1,2004.2,2001.2,2001.0,1396.8,1741.3,1704.7,1727.4,147.5,195.2,300.9,302.8,46.0,67.1,79.8,81.8,504.4,404.5,99.8,39012.9,31289.1,7723.8,39761.9,31889.8,7872.1
Brazil,43,36,2195.0,3449.2,2008.7,2008.4,2010.5,2010.2,2173.9,2247.1,2535.4,2537.0,289.0,404.6,422.9,429.7,72.0,106.7,108.5,107.3,307.7,272.9,34.8,23757.4,21080.5,2676.8,24213.5,21485.3,2728.2
