Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Indonesia,126,46,731.0,1008.4,2002.7,2003.2,2002.6,2003.6,837.1,1805.6,817.8,800.8,117.0,513.7,337.9,293.0,40.0,180.1,138.0,117.8,305.9,237.0,68.9,23223.9,18005.9,5218.0,23669.8,18351.6,5318.1
Singapore,53,9,460.8,676.6,2004.9,2004.9,2006.1,2005.6,1558.1,1606.1,1592.7,1593.1,159.0,259.9,227.5,232.5,17.0,46.2,27.7,28.7,156.3,148.1,8.2,12008.3,11386.0,622.3,12238.9,11604.7,634.2
Australia,25,12,423.3,416.8,2007.8,2008.0,2009.1,2012.5,469.4,726.1,709.3,607.7,49.0,63.2,66.7,59.2,22.0,63.1,36.3,51.0,56.3,51.2,5.1,4149.7,3762.2,387.4,4229.3,3834.4,394.9
Viet Nam,11,4,53.7,94.6,2007.2,2007.0,2007.5,2007.4,2099.7,2444.1,2358.7,2361.3,384.0,465.1,464.1,464.8,14.0,186.8,103.7,108.7,14.3,13.3,1.1,1079.1,998.9,80.2,1099.8,1018.1,81.7
Papua New Guinea,5,4,202.0,312.4,1995.4,1994.8,1994.2,1994.0,1896.9,8222.1,6905.1,6834.3,196.0,1002.0,1615.6,1628.6,54.0,1009.4,2565.1,2472.5,61.8,35.2,26.7,4697.1,2671.7,2025.3,4787.2,2723.0,2064.2
Malaysia,4,4,109.9,184.4,2000.8,2000.8,2000.5,2000.4,1866.2,2132.7,2938.4,2908.7,261.5,291.8,295.7,295.7,37.0,34.2,17.5,17.8,14.6,14.0,0.7,1127.3,1077.6,49.7,1148.9,1098.3,50.6
China,2,2,23.0,34.4,1997.0,1997.0,1996.4,1996.5,1704.3,1704.3,1854.0,1837.9,399.0,399.0,511.4,507.8,27.5,27.5,41.3,40.8,6.4,6.2,0.3,490.7,470.4,20.3,500.1,479.4,20.7
India,1,1,9.0,15.7,2001.0,2001.0,2001.0,2001.0,229.7,229.7,229.7,229.7,31.0,31.0,31.0,31.0,42.0,42.0,42.0,42.0,1.3,0.8,0.5,97.2,59.3,37.9,99.1,60.5,38.7
"Taiwan, Province of China",1,1,32.7,57.0,2001.0,2001.0,2001.0,2001.0,4914.4,4914.4,4914.4,4914.4,360.0,360.0,360.0,360.0,94.0,94.0,94.0,94.0,9.8,9.3,0.5,753.8,718.7,35.1,768.2,732.5,35.8
Thailand,1,1,26.5,46.8,2007.0,2007.0,2007.0,2007.0,12305.0,12305.0,12305.0,12305.0,1387.0,1387.0,1387.0,1387.0,57.0,57.0,57.0,57.0,8.5,8.2,0.3,640.1,614.3,25.7,652.4,626.1,26.2
Northern Mariana Islands,1,1,15.0,18.3,2008.0,2008.0,2008.0,2008.0,2014.1,2014.1,2014.1,2014.1,167.0,167.0,167.0,167.0,52.0,52.0,52.0,52.0,2.7,2.5,0.2,205.8,192.5,13.3,209.7,196.2,13.5
