Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Indonesia,116,31,551.3,761.3,2002.8,2001.7,2002.5,2002.9,826.2,1275.9,689.3,675.9,82.5,345.2,173.4,161.9,41.5,84.4,59.1,60.4,217.5,192.0,25.5,16522.5,14601.5,1921.0,16839.7,14881.8,1957.9
Australia,40,9,1259.0,1112.8,2007.1,2005.9,2013.4,2013.0,468.5,2269.7,3334.9,2693.7,44.0,143.7,35.9,42.8,31.5,142.8,872.5,805.7,184.7,45.5,139.2,11995.1,3481.8,8513.3,12225.4,3548.7,8676.7
Singapore,31,7,206.8,318.5,2000.4,2004.3,2004.1,2002.8,1567.2,1548.5,1599.3,1604.1,214.0,168.2,185.3,189.4,41.0,32.6,41.1,42.0,80.1,70.1,10.1,6153.2,5395.6,757.6,6271.3,5499.2,772.1
China,12,12,757.2,1342.8,2005.8,2005.8,2011.9,2012.2,2591.3,2345.7,2274.4,2262.3,247.5,301.5,353.3,352.6,33.5,62.3,18.4,16.9,68.1,64.0,4.2,5257.0,4938.6,318.4,5357.9,5033.4,324.5
Viet Nam,7,4,41.4,75.1,2009.4,2008.8,2009.2,2009.2,1976.9,2516.1,2279.0,2307.5,434.0,467.6,529.8,536.1,254.0,235.8,233.2,231.9,15.4,12.1,3.4,1169.1,917.4,251.7,1191.5,935.0,256.5
Thailand,5,3,27.1,47.4,2007.2,2007.0,2007.4,2007.4,2351.5,2371.2,2399.8,2397.3,299.0,363.7,386.5,385.3,175.0,172.5,172.8,172.8,6.8,6.0,0.8,511.2,454.3,56.9,521.0,463.0,58.0
Malaysia,4,4,37.5,64.2,2008.2,2008.2,2008.7,2008.7,3119.1,3598.8,3867.6,3852.4,434.0,462.2,670.8,669.7,232.0,282.8,299.5,298.4,10.2,8.4,1.8,772.4,635.6,136.8,787.2,647.8,139.4
"Taiwan, Province of China",2,1,21.3,33.2,1998.0,1998.0,1998.0,1998.0,2234.9,2234.9,2234.9,2234.9,211.5,211.5,212.5,212.5,119.5,119.5,125.9,125.9,4.9,4.0,0.9,373.4,308.2,65.2,380.5,314.1,66.4
Palau,1,1,43.8,7.1,1981.0,1981.0,1981.0,1981.0,1240.8,1240.8,1240.8,1240.8,84.0,84.0,84.0,84.0,14.0,14.0,14.0,14.0,9.5,8.9,0.6,735.7,687.3,48.4,749.8,700.5,49.3
Papua New Guinea,1,1,36.0,63.3,1990.0,1990.0,1990.0,1990.0,4545.8,4545.8,4545.8,4545.8,866.0,866.0,866.0,866.0,258.0,258.0,258.0,258.0,11.2,9.3,1.9,847.1,706.5,140.5,863.3,720.1,143.2
India,1,1,8.7,15.2,2001.0,2001.0,2001.0,2001.0,221.9,221.9,221.9,221.9,36.0,36.0,36.0,36.0,2.0,2.0,2.0,2.0,1.3,1.3,0.1,101.7,97.2,4.5,103.6,99.0,4.6
Japan,1,1,395.2,241.4,2013.0,2013.0,2013.0,2013.0,2789.8,2789.8,2789.8,2789.8,199.0,199.0,199.0,199.0,0.0,0.0,0.0,0.0,29.5,29.5,0.0,1781.0,1781.0,0.0,1815.2,1815.2,0.0
