Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Turkmenistan,1117,134,2641.0,2833.6,1999.0,2000.5,1999.1,2002.8,208.7,382.1,323.7,360.0,40.0,152.7,299.6,426.7,35.0,121.1,68.8,71.6,1491.6,984.8,506.8,112333.0,74204.0,38129.0,114489.8,75628.7,38861.1
Kazakhstan,538,106,1361.8,883.4,1999.1,1995.9,1997.7,2000.7,259.1,513.0,338.8,334.2,29.5,220.6,123.2,140.5,26.0,103.4,59.5,65.3,472.0,315.6,156.4,36021.0,24072.3,11948.7,36712.6,24534.5,12178.1
Russian Federation,429,173,712.8,870.5,1990.1,1992.7,1990.9,1990.8,465.5,553.5,580.0,581.2,81.0,132.7,212.6,207.8,51.0,71.6,93.3,92.3,231.9,168.1,63.8,17469.7,12678.7,4790.9,17805.1,12922.2,4882.9
Iran (Islamic Republic of),251,87,270.6,322.8,1989.8,1988.7,1993.8,1993.5,271.3,481.1,401.5,394.6,38.0,148.4,171.2,145.5,64.0,70.5,74.3,74.4,90.4,61.4,29.0,6825.0,4641.4,2183.6,6956.0,4730.5,2225.5
Turkey,4,4,8.4,4.9,1992.2,1992.2,2009.8,2005.6,442.4,678.5,979.2,596.5,763.0,947.2,2083.7,1915.2,545.0,1093.8,2912.0,2442.1,24.2,14.8,9.4,1818.0,1112.1,705.9,1852.9,1133.4,719.5
China,3,3,9.2,16.8,1997.3,1997.3,2015.7,2017.0,378.3,511.4,204.3,198.3,63.0,292.3,36.4,14.0,60.0,72.0,65.2,65.5,3.5,2.8,0.8,267.9,209.3,58.6,273.0,213.3,59.7
Greece,2,2,0.4,0.1,1986.0,1986.0,1985.8,1985.4,77.3,77.3,77.3,77.3,132.0,132.0,114.3,81.2,37.0,37.0,34.3,29.3,0.6,0.5,0.1,46.7,36.8,9.9,47.6,37.5,10.1
"Bonaire, Sint Eustatius and Saba",2,1,0.1,0.1,2008.0,2008.0,2008.0,2008.0,179.6,179.6,179.6,179.6,84.5,84.5,88.7,88.7,20.5,20.5,22.7,22.7,0.3,0.2,0.1,21.4,17.1,4.3,21.8,17.5,4.4
Saudi Arabia,1,1,0.3,0.1,1972.0,1972.0,1972.0,1972.0,383.2,383.2,383.2,383.2,400.0,400.0,400.0,400.0,157.0,157.0,157.0,157.0,1.1,0.8,0.3,82.5,59.2,23.3,84.1,60.4,23.7
Netherlands,1,1,0.1,0.1,2006.0,2006.0,2006.0,2006.0,521.4,521.4,521.4,521.4,1687.0,1687.0,1687.0,1687.0,1317.0,1317.0,1317.0,1317.0,2.4,1.5,1.0,183.0,110.5,72.5,186.5,112.6,73.9
Dominican Republic,1,1,0.1,0.1,2008.0,2008.0,2008.0,2008.0,431.7,431.7,431.7,431.7,89.0,89.0,89.0,89.0,16.0,16.0,16.0,16.0,0.3,0.3,0.0,22.3,21.3,1.1,22.8,21.7,1.1
Saint Kitts and Nevis,1,1,0.2,0.1,2008.0,2008.0,2008.0,2008.0,747.4,747.4,747.4,747.4,353.0,353.0,353.0,353.0,31.0,31.0,31.0,31.0,0.8,0.8,0.0,61.8,58.1,3.7,63.0,59.2,3.8
Martinique,1,1,0.1,0.1,2008.0,2008.0,2008.0,2008.0,399.4,399.4,399.4,399.4,127.0,127.0,127.0,127.0,35.0,35.0,35.0,35.0,0.6,0.5,0.1,41.7,35.0,6.7,42.5,35.7,6.8
Sint Maarten (Dutch part),1,1,0.0,0.0,2008.0,2008.0,2008.0,2008.0,71.1,71.1,71.1,71.1,14.0,14.0,14.0,14.0,8.0,8.0,8.0,8.0,0.1,0.1,0.0,6.1,5.6,0.5,6.2,5.7,0.5
Japan,1,1,0.4,0.6,2011.0,2011.0,2011.0,2011.0,82.8,82.8,82.8,82.8,6.0,6.0,6.0,6.0,121.0,121.0,121.0,121.0,0.8,0.0,0.7,59.4,3.5,55.9,60.5,3.6,57.0
