Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Turkmenistan,1038,114,2533.8,2591.4,1997.9,1998.3,1997.9,2001.8,219.5,811.6,323.6,354.0,29.0,278.5,209.3,197.8,28.0,131.1,270.5,388.9,1487.0,579.2,907.7,111971.3,43731.4,68239.9,114121.1,44571.0,69550.1
Kazakhstan,479,74,1390.4,909.2,1999.7,1996.8,1998.1,2000.9,303.4,637.2,372.0,387.0,37.0,200.9,115.1,144.2,20.0,88.9,48.5,69.8,450.5,302.2,148.3,34422.3,23124.3,11298.0,35083.3,23568.3,11514.9
Iran (Islamic Republic of),419,134,391.0,471.4,1989.8,1989.4,1991.0,1990.9,236.9,339.1,349.6,341.4,34.0,59.4,170.2,160.1,24.0,52.1,263.0,250.9,108.7,76.2,32.6,8209.6,5751.9,2457.7,8367.2,5862.3,2504.9
Russian Federation,409,171,827.1,1046.0,1995.5,1996.3,1997.5,1997.8,450.8,642.1,589.6,590.5,73.0,119.6,169.3,165.9,13.0,47.2,56.5,59.0,276.8,197.8,79.0,20832.0,14897.5,5934.5,21232.0,15183.6,6048.5
"Bonaire, Sint Eustatius and Saba",4,1,0.1,0.1,2008.0,2008.0,2008.0,2008.0,47.4,47.4,96.7,96.7,11.0,11.0,17.4,17.4,1.0,1.0,145.7,145.7,0.4,0.1,0.3,32.0,6.4,25.6,32.6,6.5,26.1
Greece,2,2,1.0,0.2,1986.0,1986.0,1986.8,1986.5,241.9,241.9,203.3,131.6,406.5,406.5,705.3,605.7,38.0,38.0,35.0,36.0,1.7,1.6,0.2,129.3,116.6,12.7,131.8,118.8,13.0
China,1,1,0.2,0.0,1985.0,1985.0,1985.0,1985.0,697.8,697.8,697.8,697.8,19.0,19.0,19.0,19.0,402.0,402.0,402.0,402.0,1.4,0.1,1.3,103.7,5.6,98.2,105.7,5.7,100.0
Turkey,1,1,0.6,1.0,1988.0,1988.0,1988.0,1988.0,300.1,300.1,300.1,300.1,329.0,329.0,329.0,329.0,711.0,711.0,711.0,711.0,3.8,1.1,2.6,282.1,84.2,197.9,287.6,85.8,201.7
Saudi Arabia,1,1,0.3,0.1,1972.0,1972.0,1972.0,1972.0,362.2,362.2,362.2,362.2,251.0,251.0,251.0,251.0,227.0,227.0,227.0,227.0,0.9,0.5,0.4,70.8,37.2,33.6,72.2,37.9,34.3
India,1,1,0.4,0.5,2006.0,2006.0,2006.0,2006.0,137.9,137.9,137.9,137.9,20.0,20.0,20.0,20.0,1.0,1.0,1.0,1.0,0.1,0.1,0.0,5.2,5.2,0.0,5.3,5.3,0.0
Saint Kitts and Nevis,1,1,0.1,0.0,2008.0,2008.0,2008.0,2008.0,177.0,177.0,177.0,177.0,111.0,111.0,111.0,111.0,5.0,5.0,5.0,5.0,0.2,0.2,0.0,12.0,11.7,0.2,12.2,11.9,0.2
Martinique,1,1,0.4,0.3,2008.0,2008.0,2008.0,2008.0,1384.9,1384.9,1384.9,1384.9,441.0,441.0,441.0,441.0,32.0,32.0,32.0,32.0,2.3,1.5,0.8,174.2,116.0,58.2,177.5,118.2,59.4
Sint Maarten (Dutch part),1,1,0.0,0.0,2008.0,2008.0,2008.0,2008.0,19.8,19.8,19.8,19.8,21.0,21.0,21.0,21.0,95.0,95.0,95.0,95.0,0.1,0.0,0.1,6.0,1.5,4.5,6.1,1.5,4.6
Netherlands,1,1,2.8,2.3,2007.0,2007.0,2007.0,2007.0,1674.4,1674.4,1674.4,1674.4,156.0,156.0,156.0,156.0,198.0,198.0,198.0,198.0,2.9,2.8,0.1,218.5,209.1,9.4,222.7,213.1,9.6
Japan,1,1,8.3,12.1,2011.0,2011.0,2011.0,2011.0,1621.0,1621.0,1621.0,1621.0,323.0,323.0,323.0,323.0,20.0,20.0,20.0,20.0,2.0,1.9,0.1,152.6,143.3,9.4,155.6,146.0,9.6
