Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
India,2392,903,76058.8,96119.9,2004.9,2006.4,2006.3,2006.4,819.1,940.5,900.6,898.4,64.0,124.9,100.6,109.3,20.0,46.1,34.6,37.9,8913.5,7976.3,937.2,688082.8,616251.8,71831.0,701294.0,628083.8,73210.2
Singapore,851,574,83395.7,93854.5,2007.8,2007.8,2008.6,2008.7,1557.6,1677.2,1601.4,1625.1,108.0,149.7,134.1,146.8,15.0,45.3,30.8,37.1,8629.1,8207.0,422.1,667284.6,634705.0,32579.5,680096.4,646891.3,33205.1
Malaysia,609,306,61651.9,76106.3,2008.1,2008.2,2009.9,2009.8,1423.5,1598.5,1500.6,1504.5,98.0,139.8,120.7,129.4,14.0,27.2,21.1,22.4,6234.8,6019.4,215.3,482773.6,466156.1,16617.5,492042.9,475106.3,16936.6
Bangladesh,360,116,9932.0,14057.3,2005.8,2006.9,2006.8,2006.6,1305.5,1437.8,1349.7,1350.0,119.5,284.2,281.2,302.4,24.0,34.9,31.3,31.3,1667.1,1544.7,122.4,128142.0,118864.8,9277.2,130602.3,121147.0,9455.3
Indonesia,246,185,17382.3,30536.1,2006.1,2008.4,2008.8,2009.0,1514.3,1716.5,1705.5,1715.5,137.5,193.0,209.3,213.0,13.5,35.2,40.8,40.7,1323.1,1243.5,79.6,102084.0,95991.0,6093.1,104044.0,97834.0,6210.0
Maldives,203,61,1183.8,1180.7,2007.1,2003.6,2004.6,2005.2,454.6,503.8,489.4,501.7,39.0,75.2,57.0,63.5,34.0,109.6,50.1,59.0,347.1,223.5,123.6,26516.0,17171.6,9344.4,27025.1,17501.3,9523.8
Oman,190,90,27628.6,31391.9,2009.5,2010.1,2011.0,2010.8,1655.8,1810.7,1676.2,1687.7,118.0,141.2,113.8,118.8,17.0,22.5,19.1,19.1,2359.5,2283.0,76.6,182709.4,176806.0,5903.4,186217.4,180200.7,6016.7
United Arab Emirates,176,130,15002.8,22748.7,2005.1,2004.9,2005.3,2005.2,1965.4,2180.1,2170.7,2184.1,167.5,243.2,207.8,215.5,23.0,63.6,43.7,45.6,1666.3,1501.7,164.6,128721.8,116063.6,12658.1,131193.2,118292.1,12901.2
Saudi Arabia,170,100,52898.2,58911.1,2010.4,2008.9,2011.2,2010.9,2870.0,2905.0,2874.9,2863.9,174.5,220.3,191.1,197.8,17.0,26.8,20.9,20.3,4495.3,4409.2,86.1,348177.4,341525.9,6651.5,354862.4,348083.2,6779.2
China,107,65,29350.0,34120.5,2009.5,2007.4,2012.0,2011.1,2891.0,2948.0,2802.2,2829.6,166.0,283.7,223.8,248.1,16.0,45.3,21.0,21.9,2295.6,2259.3,36.3,177705.6,174907.5,2798.1,181117.5,178265.7,2851.8
