Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,3527,684,546558.6,597140.5,2006.2,2007.0,2010.4,2010.2,1454.4,2689.9,2768.5,2683.5,103.0,175.9,287.0,283.6,26.0,37.0,39.5,39.8,57247.6,54591.8,2655.8,4427467.8,4224495.9,202971.9,4512475.2,4305606.2,206869.0
Bulk carrier,971,693,91794.0,163564.9,2007.9,2008.9,2009.4,2009.3,1898.3,3095.4,3102.4,3146.3,220.0,301.3,453.0,456.7,76.0,124.4,130.4,130.8,7239.6,6709.2,530.4,560324.5,519407.2,40917.3,571082.7,529379.8,41702.9
Oil tanker,461,377,113434.8,214727.4,2007.2,2007.4,2008.6,2008.6,1936.2,2807.4,3209.9,3241.3,214.0,319.7,506.8,510.2,42.0,70.6,63.0,63.1,7499.9,6572.6,927.3,580442.6,508761.6,71681.0,591587.1,518529.8,73057.3
Chemical tanker,326,224,15475.8,25399.2,2007.0,2007.7,2007.8,2007.7,1729.9,2433.1,2418.6,2422.7,181.0,238.6,344.5,345.4,43.5,63.9,64.7,65.0,2402.1,2073.9,328.2,185466.6,160261.7,25204.9,189027.5,163338.7,25688.8
Vehicle,252,161,28940.9,9628.5,2007.1,2007.1,2008.1,2008.0,1852.9,2082.7,2072.6,2065.1,120.0,139.6,204.7,205.0,13.5,23.8,27.9,27.6,1803.7,1738.5,65.2,139718.0,134668.2,5049.8,142400.5,137253.8,5146.7
Liquefied gas tanker,249,120,13987.6,15346.3,2009.1,2008.4,2008.7,2008.3,1770.0,2727.5,2641.1,2639.8,143.0,269.0,343.5,352.7,33.0,59.0,57.2,59.6,1913.2,1690.9,222.3,142293.2,125351.1,16942.1,145025.2,127757.8,17267.4
General cargo,187,147,5624.9,7166.9,2002.7,2003.8,2002.9,2003.5,1592.8,2377.9,2229.6,2218.4,165.0,248.3,363.0,374.0,43.0,104.3,118.2,121.8,936.2,836.8,99.4,71949.5,64458.1,7491.3,73330.9,65695.7,7635.2
Service - tug,73,56,237.8,190.8,2003.2,2006.6,2010.5,2009.5,1293.5,1788.2,2392.9,2293.2,217.0,393.0,1107.2,1160.9,64.0,254.9,215.3,200.6,163.4,147.7,15.7,12361.8,11184.4,1177.4,12599.1,11399.1,1200.0
Cruise,58,44,3933.4,447.7,2000.7,2000.9,2002.1,2001.2,897.5,1234.4,1199.9,1177.7,60.5,82.8,119.6,120.5,11.0,28.2,40.6,37.8,877.3,779.5,97.8,67936.6,60371.0,7565.6,69241.0,61530.1,7710.8
Service - other,36,31,2556.5,2582.8,2002.7,2002.4,2003.2,2004.5,3764.3,6480.3,9270.3,10290.4,570.5,1369.7,3801.0,4355.4,72.5,274.8,289.3,188.8,626.9,570.1,56.9,47882.0,43611.9,4270.1,48801.3,44449.2,4352.0
Offshore,24,24,810.7,558.9,2011.8,2011.8,2014.1,2014.5,1928.5,2866.5,2773.7,2740.1,359.0,437.0,599.2,649.9,104.0,413.8,605.6,634.8,239.4,212.6,26.8,18117.3,16100.5,2016.8,18465.2,16409.7,2055.5
Miscellaneous - fishing,8,7,85.8,54.5,2004.2,2002.9,2002.8,1991.3,4337.8,8287.4,7244.5,9878.6,425.0,1176.9,2541.9,3102.2,23.5,244.8,77.5,82.6,44.2,41.4,2.9,3320.8,3104.8,215.9,3384.5,3164.4,220.1
Ro-Ro,5,1,154.8,49.6,1994.0,1994.0,1994.0,1994.0,2920.6,2920.6,2286.8,2286.8,158.0,158.0,165.6,165.6,0.0,0.0,1.3,1.3,26.5,26.4,0.1,2043.6,2038.6,4.9,2082.8,2077.8,5.0
Refrigerated bulk,3,3,63.8,68.2,1991.0,1991.0,1991.9,1992.1,7388.0,6002.3,4329.0,4287.8,1246.0,877.0,996.2,989.6,15.0,59.0,52.6,47.5,47.4,45.0,2.4,3596.2,3416.4,179.8,3665.2,3482.0,183.2
Other liquids tankers,1,1,48.1,54.4,2009.0,2009.0,2009.0,2009.0,1557.2,1557.2,1557.2,1557.2,105.0,105.0,105.0,105.0,20.0,20.0,20.0,20.0,6.7,6.3,0.3,516.8,490.4,26.4,526.7,499.8,26.9
