Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Puerto Rico,325,29,178.6,125.7,1987.9,1994.4,1998.9,1996.8,108.1,138.7,139.1,127.0,13.0,18.0,35.8,60.1,12.0,38.9,16.8,20.0,108.8,75.4,33.4,8186.3,5680.2,2506.2,8343.5,5789.2,2554.3
Sint Maarten (Dutch part),101,26,123.3,28.9,1982.1,1990.7,2002.2,2002.8,105.5,127.6,125.2,139.3,15.0,22.4,32.1,109.4,10.0,16.2,12.0,17.4,69.9,48.3,21.6,5336.7,3686.7,1650.0,5439.1,3757.4,1681.7
Saint Kitts and Nevis,93,32,235.5,52.9,1987.6,1992.4,1998.1,1994.4,163.2,161.0,168.0,177.7,19.0,20.2,19.5,24.1,6.0,9.4,8.2,9.3,73.8,56.0,17.8,5676.6,4306.1,1370.4,5785.5,4388.8,1396.8
Anguilla,90,17,21.2,19.5,1987.7,1989.1,1992.8,1992.7,111.0,199.6,140.8,137.7,20.0,116.1,239.5,365.1,4.0,14.9,10.8,11.0,59.7,54.7,5.0,4497.1,4120.8,376.2,4583.4,4199.9,383.5
Virgin Islands (U.S.),77,25,57.2,64.9,1985.1,1992.8,2003.6,2003.1,77.9,329.3,139.2,170.7,13.0,321.2,146.5,91.9,7.0,20.1,25.0,32.2,37.1,24.8,12.2,2792.3,1873.6,918.7,2845.9,1909.6,936.3
Dominican Republic,61,18,278.1,93.2,1983.9,1993.8,2000.3,1985.0,321.3,346.0,339.0,343.9,35.0,183.2,31.1,53.8,14.0,139.6,12.0,26.5,92.3,70.8,21.6,7007.4,5370.6,1636.9,7142.0,5473.7,1668.3
Antigua and Barbuda,47,16,80.5,20.1,1984.5,1992.1,2000.6,1992.5,217.0,207.1,192.7,209.5,35.0,27.6,19.2,29.4,8.0,40.2,9.9,10.2,29.8,23.6,6.2,2279.7,1803.7,476.0,2323.4,1838.3,485.1
Saint Martin (French part),40,10,6.9,5.3,1981.2,1985.2,1988.4,1989.0,114.1,120.0,118.9,122.3,22.0,19.2,33.1,33.9,13.0,11.6,14.4,15.7,8.1,5.3,2.8,606.9,399.7,207.1,618.5,407.4,211.1
United States of America,39,17,1395.3,569.5,1998.9,2005.4,2008.1,2001.4,1023.5,1302.2,1221.1,1296.8,79.0,106.3,86.1,115.9,20.0,47.6,27.4,65.2,277.3,255.9,21.4,21353.9,19743.6,1610.3,21763.9,20122.6,1641.2
Saint Barthélemy,23,12,17.9,3.6,1988.6,1985.3,1992.1,1991.3,152.7,155.0,139.1,144.0,25.0,25.8,23.2,20.7,23.0,11.6,15.8,9.7,15.9,8.1,7.8,1198.8,608.8,590.0,1221.8,620.5,601.3
Montserrat,19,8,6.4,8.9,1985.6,1989.0,1993.4,1992.8,211.7,203.8,204.6,206.5,35.0,35.3,31.5,32.2,2.0,5.1,6.2,6.1,5.9,5.4,0.5,448.6,408.6,40.0,457.3,416.4,40.8
Bahamas,18,6,1764.3,133.9,2012.7,2010.7,2013.7,2013.3,991.8,1028.7,984.5,992.8,56.0,74.9,55.7,62.1,7.0,12.0,7.0,7.6,333.5,312.2,21.3,25746.3,24098.3,1648.0,26240.7,24561.0,1679.7
"Bonaire, Sint Eustatius and Saba",10,6,7.4,11.6,1983.7,1987.8,2009.5,2010.0,149.4,196.3,236.7,237.9,28.0,48.7,77.1,77.5,1.0,11.2,28.4,28.6,3.7,2.8,0.9,280.1,210.7,69.3,285.4,214.8,70.6
