Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
"Bonaire, Sint Eustatius and Saba",24,9,3.5,4.8,1981.6,1986.8,1987.4,1987.5,132.1,133.2,138.1,134.6,18.0,21.6,21.5,19.0,19.5,16.9,23.2,22.9,7.0,5.0,2.0,525.0,376.1,148.9,535.1,383.4,151.7
Dominican Republic,20,14,66.4,21.1,1982.9,1982.5,1985.7,1986.8,345.4,384.9,316.7,359.7,40.0,96.0,31.0,58.5,13.0,179.9,20.8,78.2,28.4,19.0,9.4,2150.8,1439.8,711.0,2192.1,1467.4,724.6
Dominica,12,5,22.7,24.3,1993.8,1994.0,1992.7,1994.2,304.5,302.3,306.7,308.8,39.5,35.4,38.3,39.9,12.0,9.9,12.3,12.9,13.0,11.1,1.9,991.0,844.7,146.3,1010.1,860.9,149.1
United Kingdom of Great Britain and Northern Ireland,9,7,1.4,0.8,1978.6,1977.6,1993.9,1992.9,44.7,155.6,40.3,82.9,14.0,14.5,16.8,14.1,26.0,58.4,48.2,74.7,6.3,2.4,3.9,479.6,184.1,295.6,488.9,187.6,301.2
Bahamas,6,2,198.7,16.3,2012.0,2012.0,2012.0,2012.0,843.6,1122.8,1495.3,1372.3,316.5,248.0,92.6,162.4,174.0,107.5,12.2,30.4,43.0,40.9,2.1,3291.2,3132.2,159.0,3354.4,3192.3,162.1
Guadeloupe,6,5,113.7,15.5,2004.2,2004.2,2006.6,2005.7,290.1,293.5,316.4,304.6,34.0,32.2,28.0,31.0,7.5,6.2,8.6,7.4,23.8,20.9,2.9,1840.3,1615.9,224.4,1875.6,1646.9,228.7
Barbados,5,4,123.7,14.7,2000.2,2001.2,2002.1,2002.3,463.0,463.5,470.0,464.7,38.0,58.2,38.1,48.1,9.0,12.4,9.2,9.6,26.4,23.5,2.9,2043.4,1816.0,227.4,2082.7,1850.9,231.8
Turks and Caicos Islands,4,3,76.4,8.8,2004.0,2006.3,2006.3,2006.2,486.6,483.1,492.1,495.6,39.0,39.3,39.6,39.6,9.0,9.5,9.3,9.2,17.5,15.3,2.3,1352.0,1177.6,174.3,1377.9,1200.2,177.7
Grenada,3,2,2.0,2.2,1977.0,1977.5,1977.1,1977.3,480.8,468.2,471.9,470.2,88.0,81.5,80.0,80.6,44.0,44.2,47.7,46.4,0.9,0.8,0.1,67.3,58.8,8.5,68.6,59.9,8.7
Trinidad and Tobago,3,3,1.4,1.5,1977.0,1977.0,1968.2,1967.9,543.6,391.8,529.4,540.0,63.0,57.3,89.5,86.9,27.0,51.7,56.5,62.8,0.7,0.6,0.1,55.1,47.6,7.5,56.2,48.5,7.7
Cuba,3,2,49.3,12.4,1993.0,1993.0,1993.0,1993.0,782.2,836.0,880.9,831.4,64.0,58.8,67.7,59.1,11.0,373.5,89.9,373.9,23.5,10.3,13.2,1788.3,797.7,990.6,1822.7,813.0,1009.7
Aruba,2,2,2.0,3.1,1985.0,1985.0,1987.2,1988.1,1515.2,1515.2,1481.0,1656.4,1068.5,1068.5,1088.3,1096.0,465.5,465.5,651.2,722.9,15.0,6.8,8.2,1128.4,511.9,616.6,1150.1,521.7,628.4
Saint Vincent and the Grenadines,2,2,2.8,3.6,1993.0,1993.0,2005.3,2008.7,414.0,414.0,409.1,407.8,40.0,40.0,37.4,36.7,46.0,46.0,32.7,29.0,1.3,1.0,0.3,97.3,76.8,20.5,99.1,78.3,20.9
Saint Lucia,2,2,3.6,5.3,2011.0,2011.0,2011.6,2011.4,366.5,366.5,367.3,366.9,38.0,38.0,38.0,38.0,15.0,15.0,15.6,15.4,1.8,1.5,0.4,140.1,113.6,26.5,142.8,115.8,27.0
Netherlands,2,2,0.8,0.6,1995.0,1995.0,1994.9,1998.6,551.5,551.5,220.8,721.4,106.5,106.5,105.2,185.7,7.0,7.0,7.0,7.0,1.4,1.2,0.2,103.3,89.5,13.8,105.3,91.2,14.1
South Africa,2,2,319.1,430.5,2002.0,2002.0,2002.0,2002.0,5733.0,5733.0,5733.0,5733.0,441.5,441.5,441.4,441.4,9.5,9.5,9.5,9.5,23.3,23.2,0.1,1794.9,1787.8,7.1,1829.4,1822.1,7.2
Sweden,1,1,157.7,267.9,2016.0,2016.0,2016.0,2016.0,5369.1,5369.1,5369.1,5369.1,653.0,653.0,653.0,653.0,6.0,6.0,6.0,6.0,16.1,16.0,0.1,1239.8,1235.8,4.0,1263.6,1259.5,4.1
France,1,1,57.4,76.3,2012.0,2012.0,2012.0,2012.0,4081.4,4081.4,4081.4,4081.4,402.0,402.0,402.0,402.0,55.0,55.0,55.0,55.0,12.8,12.5,0.3,986.8,966.3,20.5,1005.8,984.9,20.9
Lithuania,1,1,139.8,239.1,2012.0,2012.0,2012.0,2012.0,4684.6,4684.6,4684.6,4684.6,391.0,391.0,391.0,391.0,0.0,0.0,0.0,0.0,15.8,15.8,0.0,1212.4,1212.4,0.0,1235.6,1235.6,0.0
Bermuda,1,1,34.0,3.3,2009.0,2009.0,2009.0,2009.0,862.4,862.4,862.4,862.4,65.0,65.0,65.0,65.0,11.0,11.0,11.0,11.0,6.2,5.7,0.5,479.1,442.9,36.2,488.3,451.4,36.9
Jamaica,1,1,312.2,22.9,2012.0,2012.0,2012.0,2012.0,2406.3,2406.3,2406.3,2406.3,134.0,134.0,134.0,134.0,9.0,9.0,9.0,9.0,57.5,56.6,0.9,4430.7,4357.3,73.3,4515.7,4441.0,74.7
Colombia,1,1,1.6,2.2,1980.0,1980.0,1980.0,1980.0,877.5,877.5,877.5,877.5,94.0,94.0,94.0,94.0,21.0,21.0,21.0,21.0,1.5,1.5,0.0,113.9,112.6,1.2,116.1,114.8,1.3
Gibraltar,1,1,140.9,248.1,2008.0,2008.0,2008.0,2008.0,3354.6,3354.6,3354.6,3354.6,363.0,363.0,363.0,363.0,19.0,19.0,19.0,19.0,14.2,14.0,0.2,1096.7,1082.2,14.6,1117.8,1103.0,14.8
Russian Federation,1,1,51.8,82.4,2005.0,2005.0,2005.0,2005.0,10068.9,10068.9,10068.9,10068.9,838.0,838.0,838.0,838.0,16.0,16.0,16.0,16.0,18.1,17.8,0.3,1391.1,1365.4,25.7,1417.8,1391.6,26.2
Curaçao,1,1,1.1,0.1,1991.0,1991.0,1991.0,1991.0,475.1,475.1,475.1,475.1,67.0,67.0,67.0,67.0,6.0,6.0,6.0,6.0,0.4,0.3,0.1,30.0,21.6,8.4,30.5,22.0,8.6
Spain,1,1,12.0,1.2,1985.0,1985.0,1985.0,1985.0,2764.1,2764.1,2764.1,2764.1,233.0,233.0,233.0,233.0,9.0,9.0,9.0,9.0,3.4,3.2,0.2,256.2,243.6,12.6,261.1,248.3,12.9
Guyana,1,1,1.7,2.9,1976.0,1976.0,1976.0,1976.0,921.4,921.4,921.4,921.4,119.0,119.0,119.0,119.0,80.0,80.0,80.0,80.0,0.6,0.6,0.0,44.7,42.0,2.7,45.5,42.8,2.8
Morocco,1,1,115.0,199.2,2014.0,2014.0,2014.0,2014.0,3148.8,3148.8,3148.8,3148.8,326.0,326.0,326.0,326.0,4.0,4.0,4.0,4.0,9.7,9.7,0.0,754.8,752.8,2.1,769.3,767.2,2.1
