Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Svalbard and Jan Mayen,9,9,301.7,38.1,1994.0,1994.0,2006.4,2002.4,2542.5,2297.0,1268.3,1553.9,282.0,294.0,164.1,275.9,10.0,11.0,10.4,12.0,68.9,66.1,2.9,5273.2,5053.3,219.9,5374.5,5150.4,224.1
Brazil,9,9,983.7,1629.3,2011.3,2011.3,2011.1,2011.0,4172.3,4213.5,4216.9,4217.0,388.0,420.8,423.3,420.9,206.0,191.8,194.5,195.1,98.2,93.4,4.8,7605.4,7234.2,371.2,7751.4,7373.1,378.3
Portugal,6,6,83.1,117.1,1999.3,1999.3,2007.4,2008.4,1924.6,2342.4,1995.2,1860.6,221.5,237.8,199.8,183.4,33.5,106.5,110.4,66.7,26.2,22.9,3.3,1987.7,1739.3,248.4,2025.9,1772.7,253.1
Lithuania,6,2,17.8,12.9,1980.8,1984.5,1979.7,1979.4,1431.9,1497.5,1410.7,1406.5,134.5,160.0,137.1,135.7,16.5,16.5,35.1,35.7,11.2,9.5,1.7,840.2,714.2,126.0,856.3,727.9,128.4
Finland,5,5,38.8,57.0,2006.6,2006.6,2007.3,2007.1,1872.6,1900.9,1873.4,1868.4,171.0,191.0,186.9,186.5,61.0,55.6,58.0,57.6,11.6,10.6,1.0,874.4,802.4,72.1,891.2,817.8,73.4
France,5,5,54.7,38.3,2003.8,2003.8,2004.9,2004.6,1532.8,1941.5,2287.5,1649.6,153.0,211.4,300.2,193.1,52.0,76.2,71.8,70.7,12.5,11.9,0.6,953.1,905.0,48.1,971.4,922.4,49.0
Gibraltar,3,3,65.4,106.4,2011.0,2011.0,2014.3,2014.4,1930.4,1929.8,1931.1,1930.4,191.0,193.7,197.9,198.0,9.0,83.7,183.7,185.4,7.6,6.8,0.7,584.0,526.3,57.6,595.2,536.4,58.7
Belgium,3,3,8.1,11.4,1987.7,1987.7,1988.5,1988.6,1164.1,1140.0,1136.9,1136.7,97.0,100.0,98.8,98.7,24.0,24.3,24.5,24.6,4.6,3.9,0.7,353.0,297.7,55.2,359.7,303.5,56.3
Malta,3,3,24.5,27.0,2015.3,2015.3,2013.7,2011.4,3213.9,4125.1,3720.5,3393.5,357.0,976.7,944.7,585.5,750.0,648.7,428.4,197.7,18.4,13.6,4.8,1392.3,1032.7,359.6,1419.0,1052.5,366.5
Latvia,3,2,16.6,24.6,1992.3,1993.0,1992.4,1992.4,1958.6,1966.3,1938.9,1937.4,245.0,236.2,245.1,245.6,46.0,46.0,41.6,41.3,5.1,5.0,0.1,383.6,378.5,5.1,391.0,385.8,5.2
Australia,2,2,826.6,1471.8,2014.5,2014.5,2014.5,2014.5,11744.7,11744.7,11743.4,11742.4,1174.0,1174.0,1173.7,1172.2,181.5,181.5,181.6,181.8,66.0,63.6,2.4,5111.4,4922.9,188.6,5209.5,5017.4,192.2
Japan,1,1,32.9,51.2,2015.0,2015.0,2015.0,2015.0,1546.8,1546.8,1546.8,1546.8,133.0,133.0,133.0,133.0,105.0,105.0,105.0,105.0,3.1,2.6,0.5,240.5,201.2,39.3,245.1,205.1,40.0
Turkey,1,1,553.1,951.8,2015.0,2015.0,2015.0,2015.0,8653.0,8653.0,8653.0,8653.0,727.0,727.0,727.0,727.0,354.0,354.0,354.0,354.0,42.8,39.1,3.7,3315.3,3027.8,287.5,3378.9,3085.9,293.0
South Africa,1,1,231.6,408.8,2013.0,2013.0,2013.0,2013.0,6653.7,6653.7,6653.7,6653.7,615.0,615.0,615.0,615.0,158.0,158.0,158.0,158.0,19.4,18.4,1.1,1506.4,1424.5,81.9,1535.3,1451.8,83.4
"Bonaire, Sint Eustatius and Saba",1,1,75.7,121.1,2013.0,2013.0,2013.0,2013.0,3313.8,3313.8,3313.8,3313.8,294.0,294.0,294.0,294.0,239.0,239.0,239.0,239.0,9.8,9.1,0.7,757.4,702.8,54.7,772.0,716.3,55.7
Italy,1,1,36.6,56.9,2006.0,2006.0,2006.0,2006.0,5816.0,5816.0,5816.0,5816.0,491.0,491.0,491.0,491.0,48.0,48.0,48.0,48.0,7.1,6.9,0.2,547.0,534.8,12.2,557.5,545.0,12.5
Greece,1,1,29.4,43.9,2010.0,2010.0,2010.0,2010.0,4080.6,4080.6,4080.6,4080.6,404.0,404.0,404.0,404.0,44.0,44.0,44.0,44.0,7.2,6.8,0.3,551.3,525.7,25.6,561.9,535.8,26.1
Trinidad and Tobago,1,1,21.0,18.6,2010.0,2010.0,2010.0,2010.0,3996.9,3996.9,3996.9,3996.9,1128.0,1128.0,1128.0,1128.0,1.0,1.0,1.0,1.0,15.4,15.4,0.0,1156.1,1155.9,0.2,1178.3,1178.1,0.2
United Arab Emirates,1,1,59.4,103.7,2009.0,2009.0,2009.0,2009.0,1415.0,1415.0,1415.0,1415.0,137.0,137.0,137.0,137.0,311.0,311.0,311.0,311.0,7.3,4.3,3.0,565.6,336.2,229.4,576.4,342.6,233.8
Tunisia,1,1,11.9,17.7,2008.0,2008.0,2008.0,2008.0,2971.2,2971.2,2971.2,2971.2,285.0,285.0,285.0,285.0,22.0,22.0,22.0,22.0,3.0,2.9,0.1,231.8,226.2,5.6,236.3,230.6,5.7
Morocco,1,1,8.6,13.2,2000.0,2000.0,2000.0,2000.0,2039.1,2039.1,2039.1,2039.1,189.0,189.0,189.0,189.0,59.0,59.0,59.0,59.0,2.2,2.0,0.3,173.0,153.7,19.3,176.3,156.6,19.7
Saint Lucia,1,1,0.0,0.0,2020.0,2020.0,2020.0,2020.0,17.5,17.5,17.5,17.5,37.0,37.0,37.0,37.0,63.0,63.0,63.0,63.0,0.3,0.1,0.2,19.0,7.0,12.0,19.3,7.2,12.2
