Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Faroe Islands,415,103,2265.6,1548.0,2000.0,1994.3,2002.3,2003.1,474.8,1813.1,491.3,530.2,38.0,230.7,289.0,289.3,6.0,168.9,128.4,107.1,695.0,588.4,106.6,52986.0,44948.1,8038.0,54003.4,45811.1,8192.3
Norway,395,213,2204.8,2189.8,1998.3,1999.5,2003.0,2003.0,896.4,1386.0,982.3,981.9,93.0,200.0,220.2,168.3,18.0,66.2,112.2,79.1,651.2,570.2,81.0,49567.5,43456.5,6111.0,50519.2,44290.9,6228.3
Netherlands,224,67,2096.7,1952.6,2001.0,2000.2,2001.3,2003.6,1121.2,1170.8,1089.0,1107.3,98.0,125.7,89.8,100.7,24.5,49.5,33.3,42.6,588.3,542.0,46.3,44713.3,41232.8,3480.4,45571.8,42024.5,3547.2
United Kingdom of Great Britain and Northern Ireland,149,69,2755.8,1359.8,2002.0,1998.9,2003.0,2005.7,940.0,903.5,878.8,978.2,69.0,84.4,65.5,89.2,10.0,37.9,15.3,21.1,604.5,566.7,37.7,46387.3,43528.5,2858.8,47277.9,44364.2,2913.7
Denmark,89,55,712.1,955.9,1999.7,1999.0,2005.5,2006.6,1220.9,1366.2,1329.3,1309.0,123.0,148.7,159.5,151.3,16.0,48.4,20.2,18.1,197.8,185.3,12.5,14964.2,14025.0,939.3,15251.5,14294.2,957.3
Greenland,80,56,1260.2,379.6,1993.1,1992.2,1994.1,1995.5,1100.6,1549.4,1061.6,1123.7,88.0,208.2,131.5,153.4,11.0,87.4,31.1,46.4,351.8,325.6,26.2,27075.6,25084.4,1991.2,27595.4,25566.0,2029.5
Canada,66,24,1948.4,1240.6,2005.9,2003.0,2005.5,2008.4,1645.5,2997.1,1933.2,1988.2,131.0,249.0,196.6,215.4,8.0,184.1,149.8,128.0,470.7,442.2,28.5,36021.7,33884.7,2137.0,36713.3,34535.3,2178.0
Ireland,36,30,709.7,282.4,2004.2,2003.4,2006.7,2006.7,1063.4,1109.2,1189.0,1212.9,120.0,120.4,88.9,131.8,27.0,26.2,20.0,24.4,156.0,144.5,11.5,11993.2,11107.6,885.6,12223.5,11320.8,902.6
Germany,25,22,301.5,245.7,2003.1,2001.6,2004.7,2007.0,1253.2,2353.5,1740.2,1513.0,128.0,352.8,641.0,431.9,42.0,62.8,95.0,72.2,90.6,83.5,7.0,6840.3,6311.8,528.5,6971.6,6433.0,538.6
Russian Federation,23,22,476.8,744.3,2003.3,2002.8,2010.4,2011.0,1820.2,1710.7,1769.7,1758.0,162.0,167.1,180.6,179.7,100.0,236.3,159.6,150.5,86.3,70.4,15.9,6557.6,5361.7,1195.8,6683.5,5464.7,1218.8
