Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Kashima Ko,5704,1123,11655.5,19915.3,2008.3,2008.1,2009.9,2009.9,256.2,411.9,441.5,438.9,23.0,51.1,96.0,98.2,14.0,39.6,53.4,54.7,3351.8,2413.6,938.2,255210.9,184078.8,71132.1,260111.0,187613.1,72497.9
Tonda,5496,608,3500.1,5451.8,2006.6,2007.0,2005.7,2006.1,193.1,300.2,330.2,326.7,18.0,45.3,94.1,92.2,13.0,23.4,36.7,37.6,2772.2,1802.6,969.6,210267.0,137290.1,72976.8,214304.1,139926.1,74378.0
Hakata,5074,777,10423.1,8946.8,2005.8,2007.1,2005.4,2005.7,207.2,372.2,333.0,307.9,17.0,36.3,49.4,51.8,10.0,32.6,60.1,66.8,3664.9,2811.5,853.4,280032.0,215471.7,64560.2,285408.6,219608.8,65799.8
Kanda,4892,614,11357.5,8723.5,2005.8,2005.8,2006.2,2004.8,234.3,335.7,366.3,354.0,19.5,43.0,62.2,68.6,11.0,27.1,19.4,24.4,2592.4,2300.3,292.2,199218.9,177113.6,22105.3,203043.9,180514.2,22529.7
Anegasaki,4657,719,5784.8,8843.8,2005.7,2006.3,2005.9,2006.0,276.7,372.3,396.1,388.9,36.0,52.2,85.3,86.9,8.0,18.9,22.7,23.1,3351.8,2598.1,753.7,254055.6,197215.8,56839.9,258933.5,201002.3,57931.2
Ube,4311,648,4550.1,7232.0,2007.0,2006.6,2005.5,2005.9,199.8,290.7,363.8,357.0,19.0,35.4,66.3,67.9,14.0,24.0,37.9,38.3,1945.2,1428.5,516.7,147788.5,108947.0,38841.4,150626.0,111038.8,39587.2
Sendai,4291,586,15812.8,17866.0,2007.4,2007.4,2008.1,2008.5,311.2,402.2,420.5,467.2,23.0,38.7,40.9,52.4,8.0,25.6,18.7,26.6,4491.0,3864.7,626.2,345213.3,297537.6,47675.7,351841.4,303250.4,48591.0
Tokyo,4203,544,18182.7,14281.0,2006.3,2006.4,2006.5,2006.9,373.9,421.2,364.5,313.5,28.0,47.0,43.4,44.2,11.0,39.1,26.2,25.9,5754.1,4969.5,784.5,443672.4,383490.3,60182.2,452190.9,390853.3,61337.7
Chiba,3764,889,6444.7,7572.6,2007.4,2007.6,2008.4,2008.8,232.1,308.4,262.2,261.7,28.0,54.2,59.3,72.7,11.0,42.2,44.1,58.5,2735.3,1982.7,752.6,208600.0,151630.2,56969.8,212605.1,154541.5,58063.6
Hachinohe Ko,3626,479,5207.9,5568.7,2007.8,2006.9,2008.1,2007.9,199.7,389.8,296.0,342.7,17.0,41.5,98.9,103.3,8.0,29.3,22.9,31.8,2211.6,1803.7,407.9,169068.8,138150.2,30918.6,172314.9,140802.7,31512.3
Moji,3598,845,7607.7,6558.3,2005.9,2005.0,2006.4,2005.6,233.8,318.9,258.7,247.6,15.0,33.7,31.6,35.6,9.0,29.6,35.3,36.7,2331.5,1871.5,460.0,178430.1,143702.6,34727.5,181855.9,146461.7,35394.2
Hiroshima,3547,612,7177.5,4021.8,2005.0,2006.4,2007.3,2007.5,132.1,299.3,293.7,248.5,15.0,31.3,70.3,56.2,10.0,33.6,23.6,24.9,1547.7,1213.2,334.5,117730.6,92450.8,25279.9,119991.1,94225.8,25765.2
Ichihara,3528,734,12015.2,18600.8,2007.5,2007.3,2008.3,2008.8,253.0,396.0,468.7,424.9,31.0,52.3,255.7,219.6,10.0,22.6,36.1,37.9,3125.1,2250.0,875.1,235695.2,168956.2,66738.9,240220.5,172200.2,68020.3
Shimizu,3299,730,8112.1,8607.5,2007.1,2007.2,2007.3,2008.1,144.4,346.8,223.9,209.3,17.0,43.9,80.4,68.6,8.0,34.2,20.7,19.3,2402.2,1930.9,471.3,182366.0,146793.5,35572.4,185867.4,149612.0,36255.4
Fukuyama,3037,683,9193.0,15771.5,2006.2,2007.3,2008.4,2009.5,233.3,363.5,497.1,533.8,21.0,54.6,188.2,204.6,22.0,69.8,116.3,123.5,1648.9,1149.6,499.4,125898.4,88013.0,37885.5,128315.7,89702.8,38612.9
Muroran,2875,547,8287.3,13763.2,2005.3,2007.1,2008.9,2009.5,310.4,494.7,536.1,559.8,25.0,47.8,82.2,84.0,18.0,42.6,48.7,50.1,2236.3,1528.9,707.4,170557.3,116872.9,53684.4,173832.0,119116.9,54715.1
Funabashi,2807,638,2278.4,3151.1,2006.9,2005.6,2003.0,2005.6,390.2,379.8,410.2,396.1,39.0,54.9,97.6,81.8,20.0,53.8,47.8,52.0,1375.6,1087.3,288.3,104263.4,82562.1,21701.2,106265.2,84147.3,22117.9
Sakaide,2683,601,3604.2,4399.1,2008.0,2007.3,2010.5,2010.1,175.3,310.5,442.7,393.7,20.0,43.3,139.8,122.4,14.0,29.4,144.6,93.6,1555.1,1051.6,503.5,116654.1,78458.7,38195.4,118893.9,79965.2,38928.7
Matsuyama,2677,424,2178.1,2233.3,2001.7,2006.1,2006.3,2007.6,149.7,284.1,258.4,252.8,15.0,32.4,48.9,49.8,14.0,40.6,43.2,55.8,1217.1,804.5,412.6,92127.3,61099.6,31027.7,93896.2,62272.7,31623.5
Otake,2658,425,2818.8,4912.2,2006.5,2006.7,2010.7,2011.0,168.5,250.8,374.7,376.9,22.0,31.2,63.3,63.3,11.0,15.5,32.5,32.8,1637.8,1013.2,624.6,124361.2,77084.8,47276.4,126748.9,78564.8,48184.1
Niigata Ko,2214,423,6573.2,4977.4,2007.0,2005.6,2007.9,2007.8,350.7,465.8,410.9,386.8,22.0,52.2,74.8,67.0,9.0,39.6,18.3,23.7,2596.4,2286.6,309.8,198489.2,174970.0,23519.2,202300.2,178329.4,23970.8
Kochi Ko,2165,331,5025.6,6253.6,2006.2,2006.2,2007.4,2006.3,243.1,387.3,475.5,462.9,23.0,47.1,114.1,112.3,10.0,27.1,21.1,23.0,1141.9,976.5,165.4,86629.2,74118.2,12510.9,88292.5,75541.3,12751.2
Hakodate,2105,314,3547.8,3933.0,2003.9,2005.8,2004.2,2003.9,231.1,360.1,357.6,354.8,18.0,42.2,63.6,60.1,16.0,54.0,50.1,55.2,1490.2,954.9,535.3,113268.8,72821.7,40447.1,115443.6,74219.9,41223.7
Tobata,2062,565,6934.1,13076.4,2007.8,2007.8,2010.1,2010.2,178.9,377.1,523.3,522.6,24.0,76.3,266.9,266.9,16.0,43.4,102.2,100.7,1068.3,803.0,265.4,81572.7,61444.5,20128.1,83138.9,62624.3,20514.6
Kokura,1931,463,2540.9,4096.4,2003.8,2008.0,2006.4,2008.2,169.4,371.1,382.9,409.5,20.0,50.3,106.3,99.1,15.0,39.8,71.7,73.3,836.8,640.6,196.2,63358.2,48519.8,14838.5,64574.7,49451.3,15123.4
Amagasakinishinomiya,1898,415,5233.7,5553.8,2007.0,2006.2,2005.7,2006.1,234.6,299.3,321.5,327.6,22.0,40.2,32.1,35.7,6.0,18.2,13.6,15.4,1126.4,970.5,156.0,86414.4,74597.0,11817.5,88073.6,76029.3,12044.3
Saganoseki,1877,395,2769.4,4299.3,2006.6,2007.6,2010.2,2009.8,268.6,419.1,454.0,459.8,19.0,45.3,120.7,129.2,10.0,32.2,38.6,41.5,891.0,606.2,284.8,67904.3,46225.2,21679.1,69208.1,47112.7,22095.4
Kisazaru,1813,568,6343.4,9527.9,2007.7,2008.2,2008.6,2009.2,361.6,406.5,437.4,432.1,37.0,52.3,90.5,79.1,28.0,92.6,131.2,151.2,1253.5,897.1,356.5,94094.9,67066.1,27028.8,95901.5,68353.8,27547.7
Niihama,1809,328,1660.8,2000.5,2007.9,2008.1,2008.4,2010.1,132.0,281.2,325.1,328.0,15.0,36.3,86.1,88.6,15.0,38.6,63.7,77.7,895.4,548.2,347.3,67940.0,41781.6,26158.4,69244.5,42583.8,26660.7
Aomori Ko,1782,353,3912.3,2430.9,2003.7,2004.8,2010.2,2008.2,186.9,376.2,625.7,425.0,17.0,38.9,541.6,347.6,10.0,31.3,11.3,18.5,1740.8,1417.8,323.1,132619.5,108286.9,24332.6,135165.7,110366.0,24799.8
Tsukumi,1735,190,1356.9,2378.9,2007.6,2007.5,2007.9,2008.5,174.1,432.7,490.7,458.3,15.0,49.2,107.0,102.3,10.0,18.5,39.3,39.9,518.8,388.9,130.0,39443.8,29585.8,9858.0,40201.2,30153.9,10047.3
Shimonoseki,1729,603,2448.3,3296.8,2004.9,2005.3,2005.6,2005.8,181.9,581.6,390.2,431.9,22.0,74.5,309.3,318.2,12.0,46.8,82.0,69.3,1080.4,742.6,337.8,81845.0,56382.7,25462.4,83416.4,57465.2,25951.2
Kushiro,1689,370,5540.6,5039.2,2007.0,2006.3,2006.7,2007.8,252.5,462.7,503.6,462.5,22.0,44.6,136.3,113.7,10.0,42.6,49.4,64.2,1849.0,1509.3,339.7,141771.3,115903.9,25867.4,144493.3,118129.2,26364.1
Hirahata,1643,283,1367.8,2242.6,2005.1,2007.7,2007.1,2008.8,194.2,268.9,381.3,343.0,22.0,36.4,101.5,69.7,11.0,28.3,53.2,59.6,701.8,487.0,214.8,53140.9,36969.0,16172.0,54161.2,37678.8,16482.5
Onahama Ko,1571,471,3162.4,4823.7,2006.9,2007.3,2008.4,2008.3,242.7,414.9,412.0,401.7,23.0,64.4,106.9,103.3,13.0,38.5,272.6,179.5,1001.0,691.9,309.1,76263.2,52865.3,23397.9,77727.4,53880.3,23847.1
Wakayama,1568,447,5459.1,10359.2,2007.6,2008.0,2011.2,2011.3,204.4,324.5,396.0,393.8,21.0,47.2,84.4,80.7,16.0,67.4,134.0,132.6,830.2,572.1,258.0,63462.9,43799.7,19663.2,64681.4,44640.6,20040.8
Kure,1514,401,3232.3,5630.1,2006.8,2007.0,2010.3,2010.9,162.5,412.8,725.0,739.8,16.5,55.4,484.8,504.0,15.0,78.1,217.0,187.8,713.9,451.8,262.1,54321.6,34405.6,19916.0,55364.6,35066.2,20298.4
Shimotsu,1510,353,2697.9,4646.6,2007.2,2007.5,2008.1,2008.3,229.2,328.6,420.5,409.1,25.0,46.0,176.4,131.2,11.0,22.7,46.9,46.2,1134.0,727.6,406.4,86297.3,55369.2,30928.0,87954.2,56432.3,31521.8
Hitachinaka,1462,383,9924.1,6197.5,2009.5,2007.6,2010.1,2010.2,396.4,345.7,385.7,356.9,21.0,50.8,53.5,65.7,6.0,22.3,22.2,27.7,2694.5,2279.2,415.3,208158.2,176176.9,31981.3,212154.8,179559.5,32595.3
Kikuma,1365,296,1050.3,1613.3,2007.8,2007.5,2009.6,2009.3,149.5,250.6,308.7,299.1,22.0,33.1,62.1,64.0,6.0,15.8,38.0,41.1,769.0,543.6,225.5,58301.5,41165.0,17136.5,59420.8,41955.4,17465.5
Kinuura,1348,348,2287.5,3169.0,2006.7,2008.2,2010.6,2010.9,249.5,333.9,374.7,375.1,29.0,49.1,125.1,125.5,14.0,41.8,72.8,77.2,672.7,546.5,126.2,51327.1,41750.5,9576.6,52312.6,42552.1,9760.4
Akita-Funakawa Ko,1274,269,3122.3,2748.7,2005.6,2005.8,2005.0,2006.2,208.5,414.1,327.3,352.7,18.0,40.8,104.4,132.4,9.0,26.1,32.7,44.8,951.1,792.4,158.6,72809.7,60797.7,12012.0,74207.6,61965.0,12242.6
Mikawa,1272,369,4219.2,2677.9,2006.7,2006.7,2006.5,2007.3,239.4,324.5,318.2,340.4,23.0,41.3,77.1,128.9,8.0,32.2,40.2,50.2,809.8,676.2,133.6,62153.7,51964.2,10189.5,63347.1,52961.9,10385.1
Naha,1220,155,8364.0,5639.0,2010.6,2005.9,2007.6,2007.8,616.9,1495.2,834.9,969.5,37.0,190.1,148.8,163.0,10.0,58.1,33.1,41.3,2818.0,2387.9,430.1,214855.8,182015.2,32840.7,218981.0,185509.8,33471.2
Komatsushima,1180,381,2775.0,2752.5,2007.7,2007.2,2008.3,2007.1,210.3,340.0,586.4,596.9,19.0,38.1,218.2,239.8,5.0,19.1,44.6,53.8,582.9,512.8,70.1,44180.8,38875.7,5305.1,45029.1,39622.2,5406.9
Marugame,1152,235,263.1,439.9,2006.7,2008.5,2007.0,2007.7,163.8,255.7,241.5,231.6,24.0,33.9,49.8,48.1,22.0,47.7,98.7,99.7,830.1,309.8,520.3,62505.1,23416.2,39088.9,63705.2,23865.8,39839.4
Higashi-Harima,1150,349,3454.5,3260.6,2009.3,2008.1,2007.5,2007.8,217.6,358.3,450.4,540.0,21.0,45.8,224.3,394.0,13.0,35.5,77.6,142.7,481.6,390.1,91.5,36727.8,29790.8,6937.0,37432.9,30362.8,7070.1
Mishima,1140,159,2661.1,3173.8,2006.6,2006.9,2010.9,2010.8,153.5,386.0,539.5,582.6,17.0,40.7,366.2,372.3,9.0,27.1,71.3,73.4,564.4,465.5,98.9,43173.0,35645.7,7527.3,44001.9,36330.1,7671.8
Himeji,1125,320,1086.0,1162.1,2004.8,2005.6,2000.3,2001.8,182.4,259.7,657.0,452.1,23.0,41.4,275.9,232.4,11.0,24.2,27.6,27.9,493.9,388.6,105.3,35961.3,28049.3,7912.0,36651.8,28587.9,8063.9
Tobo,1104,341,887.7,1352.0,2005.4,2004.3,2002.9,2005.1,350.5,688.6,540.5,469.5,18.0,34.8,72.6,60.4,16.0,35.4,275.3,246.5,601.4,300.3,301.1,45563.9,22787.0,22776.8,46438.7,23224.5,23214.1
Kagoshima,1096,273,3362.6,2157.2,2009.7,2007.2,2007.1,2007.8,365.5,644.4,535.7,561.6,27.0,66.8,124.5,155.2,17.0,33.8,43.1,54.4,1357.1,1061.3,295.7,103411.8,80969.7,22442.1,105397.3,82524.3,22872.9
Hososhima,1084,340,3288.9,4032.8,2007.2,2007.1,2007.4,2008.2,240.1,547.1,509.2,466.1,18.0,56.1,196.1,176.2,9.0,21.3,51.6,55.9,801.1,620.3,180.8,61224.0,47432.5,13791.5,62399.5,48343.2,14056.3
Hakodate Ko,1073,217,1080.5,1072.0,2005.6,2004.8,2005.5,2004.3,199.3,726.2,428.6,360.0,22.0,99.3,646.5,563.1,23.0,78.1,127.8,106.9,837.3,523.0,314.2,63355.2,39657.6,23697.5,64571.6,40419.0,24152.5
Shikama,1054,300,544.6,928.4,2008.1,2007.5,2009.4,2009.6,235.5,280.8,349.8,299.0,24.0,37.7,193.3,73.7,19.0,38.3,69.8,64.6,398.8,311.5,87.3,30141.3,23580.8,6560.4,30720.0,24033.6,6686.4
Toyohashi,1024,306,3757.4,2318.2,2007.3,2007.0,2005.1,2005.5,230.9,274.1,307.7,281.6,23.0,46.3,117.3,137.4,4.0,19.6,41.0,33.5,831.2,684.3,146.8,63733.8,52453.2,11280.6,64957.5,53460.3,11497.2
Shiogama,1013,271,731.7,1163.3,2006.4,2005.1,2005.3,2005.7,299.3,447.5,338.9,325.9,27.0,52.3,47.3,44.7,16.0,55.8,57.5,43.7,538.2,382.0,156.2,40652.5,28909.3,11743.2,41433.0,29464.3,11968.7
Hinase,988,106,1115.1,1735.4,2003.6,2004.3,2001.3,2001.4,192.6,243.1,331.3,319.3,22.0,25.6,59.2,58.1,14.0,35.2,23.2,20.1,364.4,296.1,68.3,27877.7,22748.9,5128.7,28412.9,23185.7,5227.2
Yaizu,976,227,978.5,1297.2,2006.6,2006.9,1989.8,1990.4,134.4,1016.7,571.0,481.7,14.0,107.3,754.4,707.3,9.0,48.9,318.4,271.0,603.6,466.7,136.9,45499.4,35209.7,10289.7,46373.0,35885.7,10487.3
Shibushi Wan,940,259,4204.3,4182.6,2007.1,2006.2,2005.5,2007.9,355.0,568.1,596.9,587.4,24.0,48.1,87.7,94.5,9.0,31.1,32.9,40.2,1277.9,1042.9,235.0,98377.9,80354.5,18023.4,100266.8,81897.3,18369.5
Namikata,932,446,1616.9,1925.7,2006.3,2006.4,2011.7,2010.5,139.8,469.1,787.3,641.9,14.0,55.9,319.8,328.1,15.0,52.2,52.4,57.7,596.5,331.1,265.4,44681.0,24611.1,20069.9,45538.9,25083.6,20455.2
Kanokawa Ko,914,180,468.8,774.3,2007.5,2007.4,2009.1,2009.1,119.1,239.9,273.1,266.4,14.0,34.2,47.9,47.0,13.0,21.2,21.7,22.2,391.9,268.5,123.5,29669.5,20377.1,9292.4,30239.2,20768.4,9470.8
Kanazawa,897,209,1892.9,1656.1,2005.6,2006.0,2003.6,2005.9,366.8,424.3,340.1,360.1,29.0,38.2,44.5,45.8,10.0,15.8,20.3,20.1,727.9,569.0,158.9,55546.6,43479.3,12067.3,56613.1,44314.1,12299.0
Ishinomaki,893,420,1252.4,1833.3,2006.4,2005.9,2007.6,2008.0,311.3,435.6,406.4,385.3,28.0,45.2,165.3,95.5,21.0,44.4,60.5,61.1,531.8,381.4,150.4,40356.0,29010.4,11345.6,41130.8,29567.4,11563.5
Tagonoura,883,290,1255.4,1892.6,2006.0,2007.8,2007.7,2007.0,152.9,322.7,383.2,338.1,24.0,43.8,83.4,68.6,6.0,19.2,25.8,26.1,371.9,324.2,47.7,27857.1,24319.3,3537.8,28392.0,24786.2,3605.8
Tsutsu,876,464,4781.0,6725.6,2002.3,2003.4,2006.5,2007.2,767.5,914.9,842.1,884.4,34.0,54.5,112.0,118.3,30.0,50.1,71.0,72.5,948.3,485.3,462.9,72649.6,37199.1,35450.5,74044.5,37913.3,36131.2
Asahimachi,870,243,658.4,1108.6,2006.8,2008.7,2007.3,2007.1,214.9,299.7,244.9,243.4,35.0,64.3,199.8,179.1,7.0,27.7,43.4,43.0,438.6,355.2,83.4,33244.6,26961.1,6283.6,33882.9,27478.7,6404.2
Kakogawa,857,212,625.3,1050.6,2011.8,2008.4,2010.5,2011.0,247.7,274.7,287.9,286.8,35.0,55.3,114.7,106.1,19.0,47.1,65.9,60.9,322.9,232.1,90.8,24443.2,17594.9,6848.3,24912.5,17932.7,6979.8
Tsuruga,855,124,6901.3,4797.8,2011.1,2007.0,2011.3,2011.3,517.1,606.8,766.3,687.8,26.0,50.6,92.6,171.5,11.0,44.4,48.0,58.0,1985.1,1355.5,629.6,153202.3,104698.4,48503.9,156143.8,106708.6,49435.2
Takamatsu,853,232,1002.2,1241.8,2004.2,2005.7,2003.3,2006.3,185.3,344.2,317.3,281.7,19.0,35.9,164.8,75.6,10.0,16.3,19.9,18.6,516.1,377.8,138.3,39171.6,28720.5,10451.1,39923.7,29271.9,10651.7
Kiire,845,259,13423.6,21262.2,2007.9,2006.5,2009.7,2010.5,631.0,1122.1,793.0,786.0,33.0,89.8,75.5,64.3,19.0,49.7,52.8,48.7,2340.5,1451.7,888.8,179178.6,111111.8,68066.8,182618.8,113245.1,69373.7
Kamaishi Ko,837,209,1114.8,1604.2,2006.1,2006.6,2007.5,2009.7,335.9,348.4,404.4,391.9,27.0,36.9,61.1,52.3,14.0,38.2,40.2,47.4,508.7,415.5,93.1,38772.3,31720.7,7051.6,39516.8,32329.8,7187.0
Nagasaki,825,286,5313.9,3974.5,2009.0,2007.9,2013.9,2014.1,308.4,837.0,787.0,942.6,22.0,80.6,185.0,192.5,14.0,35.3,199.6,185.3,1043.7,654.9,388.8,77077.1,48674.0,28403.1,78556.9,49608.5,28948.4
Tokuyama,817,269,745.3,709.6,2008.5,2008.2,2010.4,2008.7,178.7,288.4,376.2,316.0,20.0,37.8,117.7,120.9,12.0,49.0,93.7,114.0,475.0,284.5,190.5,35989.8,21639.6,14350.1,36680.8,22055.1,14625.6
Shiriyamazaki,817,161,979.9,1225.7,2002.0,2005.9,2004.3,2005.2,88.2,431.3,298.3,258.5,8.0,42.0,327.0,170.0,5.0,24.2,198.0,98.1,276.6,223.5,53.1,21093.5,17069.4,4024.1,21498.5,17397.1,4101.4
Sakai,797,207,2487.9,2863.0,2005.2,2005.7,2006.5,2006.7,217.5,569.3,600.0,704.0,24.0,56.5,362.6,388.0,5.0,28.3,62.9,68.6,566.5,471.9,94.6,43170.1,36038.6,7131.5,43998.9,36730.6,7268.4
Onoda,787,294,611.6,946.1,2007.1,2005.9,2004.3,2004.5,190.8,275.0,370.1,361.9,26.0,45.7,94.5,82.9,13.0,16.7,13.5,13.9,331.7,245.6,86.2,25127.1,18654.5,6472.5,25609.5,19012.7,6596.8
Iwakuni,768,247,1068.1,1261.0,2006.1,2007.1,2004.9,2005.8,173.1,284.1,362.9,376.8,16.0,32.8,128.3,137.3,11.0,19.9,48.6,54.0,409.5,290.1,119.4,31165.1,22171.1,8994.0,31763.5,22596.8,9166.7
Otaru,764,116,5382.4,2734.4,2009.1,2003.6,2008.2,2008.3,469.6,823.3,668.6,625.4,23.0,108.9,42.8,56.2,11.0,34.0,33.5,32.7,2971.7,2142.0,829.7,229217.5,165292.2,63925.4,233618.5,168465.8,65152.7
Takasago,711,119,229.8,291.8,2004.0,2007.4,2001.1,2002.6,208.4,249.1,278.9,257.6,25.0,34.4,46.0,45.3,13.0,12.4,24.4,22.6,390.0,239.8,150.2,29461.3,18179.4,11281.9,30026.9,18528.5,11498.5
Tachibana,709,242,2614.7,4461.2,2007.6,2007.5,2008.6,2008.7,225.1,383.7,588.8,620.5,22.0,41.2,278.9,293.9,13.0,23.6,446.8,478.6,404.2,311.5,92.7,30967.5,23881.7,7085.8,31562.1,24340.2,7221.9
Nakatsu,696,179,1464.1,1330.4,2006.8,2004.8,2008.5,2010.4,230.8,411.4,319.1,403.1,20.0,47.2,77.2,115.5,4.0,34.8,64.5,113.0,441.7,377.0,64.8,33819.0,28944.9,4874.1,34468.3,29500.7,4967.7
Maizuru,693,166,4248.0,2454.9,2004.4,2005.1,2004.4,2006.5,336.2,458.1,581.3,502.2,24.0,44.3,74.4,78.4,13.0,77.2,80.4,141.6,2286.8,1805.5,481.3,176410.0,139418.7,36991.3,179797.1,142095.6,37701.5
Kainan,679,171,377.5,639.4,2009.0,2008.1,2009.6,2009.7,177.8,216.7,232.0,228.2,22.0,52.8,108.3,102.6,10.0,35.9,91.3,86.4,311.7,211.7,100.0,23539.9,16018.6,7521.3,23991.8,16326.2,7665.7
Hikari,656,135,281.7,460.1,2011.8,2009.8,2010.5,2010.5,68.2,271.3,278.6,243.9,7.0,35.0,90.8,89.3,19.0,29.8,43.9,44.2,117.4,90.1,27.3,8898.3,6843.5,2054.8,9069.1,6974.9,2094.3
Fukushima (Nagasaki),626,242,1967.8,3201.8,2006.7,2006.4,2013.5,2014.1,238.5,450.4,748.0,733.1,20.0,39.0,97.9,96.9,14.0,33.6,253.7,281.1,328.1,214.6,113.5,25079.1,16396.2,8682.9,25560.6,16711.0,8849.6
Shigei,625,355,1582.4,1691.9,2004.1,2005.0,2009.1,2009.1,183.4,828.9,602.5,574.2,19.0,73.8,324.1,248.6,27.0,125.8,306.2,280.5,836.5,365.8,470.7,63390.4,27716.2,35674.1,64607.5,28248.4,36359.1
Uno,618,154,718.1,846.0,2008.4,2008.4,2007.2,2009.2,207.0,277.1,261.7,262.8,16.0,44.4,68.9,75.1,10.0,48.1,68.1,87.0,290.2,215.2,75.0,22140.9,16455.7,5685.2,22566.0,16771.7,5794.3
Omaezaki Ko,618,300,3085.6,2310.2,2004.8,2006.5,2006.3,2006.5,133.5,302.5,244.7,238.7,14.0,38.2,82.8,102.0,5.0,17.7,20.8,17.7,378.6,330.2,48.4,29187.4,25481.9,3705.5,29747.8,25971.2,3776.6
Nakanoseki,616,259,3479.5,1391.4,2006.6,2007.6,2006.7,2006.3,135.6,285.6,265.7,247.2,16.0,32.1,71.5,67.9,8.0,14.3,14.0,13.2,348.5,300.8,47.7,26820.8,23168.1,3652.8,27335.8,23612.9,3722.9
Toyamashin,610,207,2539.4,3506.7,2007.2,2005.3,2006.5,2006.9,413.6,580.9,654.8,640.5,39.5,57.0,193.4,178.6,13.0,38.6,122.3,114.0,524.5,450.1,74.4,40145.7,34501.0,5644.7,40916.5,35163.4,5753.1
Ishikari,607,170,1161.0,1528.7,2003.9,2005.9,2007.0,2006.7,301.3,567.0,522.7,533.1,27.0,52.4,66.7,67.7,10.0,31.4,35.0,35.4,507.8,399.9,107.9,38513.2,30382.9,8130.3,39252.6,30966.3,8286.4
Saiki Ko,600,307,1491.6,1943.6,2005.7,2007.5,2008.0,2008.8,316.5,491.7,440.8,444.8,21.5,51.3,110.4,112.6,15.0,34.4,61.1,73.5,382.0,235.9,146.1,29112.4,18008.0,11104.4,29671.3,18353.8,11317.6
