Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Nagoya,11544,1978,48453.8,44561.4,2007.4,2007.6,2007.0,2007.5,245.6,347.3,322.3,324.2,23.0,35.2,82.0,100.0,9.0,27.3,28.7,37.4,9953.8,8325.2,1628.6,761954.5,638054.4,123900.1,776584.0,650305.0,126279.0
Mizushima,8642,1234,12751.5,17323.9,2007.7,2007.5,2008.4,2009.1,179.8,337.1,417.2,431.8,21.0,38.6,169.5,179.3,12.0,29.6,43.7,51.2,4343.0,3090.5,1252.5,327745.4,233122.6,94622.8,334038.1,237598.5,96439.5
Osaka,7722,1072,15463.6,13362.0,2006.8,2006.6,2006.7,2007.4,244.8,312.2,347.4,332.1,21.0,32.8,37.2,43.3,10.0,32.1,23.8,26.4,6365.1,5164.3,1200.8,487381.2,396171.3,91209.9,496738.9,403777.8,92961.1
Tomakomai Ko,7529,699,26002.1,19090.1,2008.2,2007.0,2009.2,2008.9,329.8,424.5,457.9,458.9,22.0,46.4,49.1,65.1,7.0,34.1,24.4,27.0,10068.5,8335.2,1733.3,775042.5,642462.2,132580.3,789923.3,654797.5,135125.8
Yokohama,7167,1697,39011.3,36058.4,2006.4,2006.6,2006.4,2007.2,231.0,416.6,362.5,357.3,27.0,49.3,70.9,67.2,9.0,27.9,27.1,26.6,6814.2,5532.8,1281.4,521832.1,424378.1,97454.0,531851.3,432526.1,99325.1
Kobe,6721,1224,24664.0,21481.7,2007.2,2007.2,2006.4,2007.4,243.7,314.0,310.5,298.5,21.0,33.7,38.2,40.0,9.0,28.8,20.2,23.8,5232.2,4280.4,951.7,401927.0,329523.9,72403.1,409644.0,335850.8,73793.3
Yokkaichi,6653,797,9331.3,13906.4,2006.8,2007.4,2006.9,2008.0,236.3,366.7,360.5,352.1,24.0,44.4,108.4,109.0,8.0,27.2,33.0,36.5,4304.2,3132.7,1171.5,326336.1,237722.9,88613.2,332601.8,242287.2,90314.6
Kawasaki,6526,1153,21727.8,33488.7,2006.5,2006.6,2007.7,2007.9,281.9,502.4,521.3,576.4,31.0,60.6,266.4,297.8,10.0,29.7,41.4,46.3,5218.9,4025.3,1193.6,396564.5,305970.5,90594.1,404178.6,311845.1,92333.5
Oita,6425,1058,18735.5,31157.3,2007.0,2007.3,2009.5,2009.9,207.9,386.0,458.1,465.0,20.0,44.1,124.4,135.3,13.0,42.0,77.8,87.1,4235.3,3040.8,1194.5,323010.9,232239.1,90771.8,329212.7,236698.1,92514.6
Sakaisenboku,6121,999,14889.3,16364.1,2007.8,2007.2,2010.0,2010.5,237.5,328.5,430.7,489.7,21.0,36.8,86.5,98.0,11.0,24.6,35.9,37.5,4239.9,2924.0,1315.9,320716.4,221306.7,99409.7,326874.2,225555.8,101318.4
Kashima Ko,5821,1229,17764.9,32083.3,2008.2,2008.1,2010.6,2010.7,271.8,395.0,448.4,452.2,28.0,57.4,123.0,125.8,15.0,45.4,73.5,75.3,3821.9,2745.5,1076.4,291290.0,209710.5,81579.5,296882.7,213736.9,83145.8
Tonda,5310,622,3534.9,5692.4,2006.9,2007.1,2006.9,2007.4,186.1,314.4,372.1,365.7,19.0,39.7,109.8,117.7,11.0,27.5,45.5,46.4,2370.0,1605.2,764.8,179885.3,122206.0,57679.2,183339.0,124552.4,58786.7
Hakata,4993,785,9973.2,8785.9,2006.4,2007.3,2006.6,2007.1,215.8,407.6,325.1,306.5,17.0,42.2,61.1,68.2,9.0,31.4,28.7,35.3,3766.2,2928.7,837.5,287590.8,224040.6,63550.3,293112.6,228342.1,64770.4
Tokyo,4768,642,26150.8,22773.4,2005.8,2006.3,2006.2,2006.4,359.9,386.6,382.2,349.5,27.0,48.3,46.7,46.3,8.0,29.0,22.1,19.1,6462.4,5629.9,832.5,498310.1,434440.5,63869.5,507877.6,442781.8,65095.8
Kanda,4745,498,12716.1,9935.0,2005.8,2006.2,2006.3,2005.1,246.9,423.2,419.7,426.3,22.0,39.1,70.5,107.7,10.0,26.1,26.5,42.7,2959.9,2582.3,377.7,227570.6,198899.0,28671.5,231939.9,202717.9,29222.0
Anegasaki,4538,680,5279.2,8002.8,2005.7,2005.9,2005.1,2005.2,305.7,372.0,417.7,411.8,34.0,51.7,79.1,80.8,11.0,29.5,33.6,34.7,3137.4,2302.6,834.8,237781.7,174876.2,62905.5,242347.2,178233.8,64113.3
