Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Onahama Ko,244,179,27401.5,47062.9,2010.1,2009.5,2011.4,2011.6,3611.4,3748.8,4279.3,4306.9,330.0,352.8,495.5,497.5,60.0,105.6,128.1,131.9,2300.0,2145.4,154.6,177756.1,165906.8,11849.3,181169.0,169092.2,12076.8
Muroran,243,164,17288.3,29086.6,2007.6,2007.0,2009.9,2010.1,1318.6,2378.4,3414.0,3500.5,106.0,221.8,467.1,457.2,39.0,67.6,71.2,66.8,1456.6,1339.8,116.8,112550.2,103603.2,8946.9,114711.1,105592.4,9118.7
Funabashi,243,168,1656.0,2017.5,2004.3,2003.4,2005.4,2005.7,1147.1,1319.4,1755.3,1562.0,137.0,159.4,290.6,261.2,75.0,98.5,103.2,117.8,357.8,297.8,60.0,27290.5,22780.7,4509.7,27814.4,23218.1,4596.3
Hanasaki Ko,230,41,128.1,66.6,1984.7,1989.3,1990.7,1992.1,93.7,556.5,570.0,537.5,18.5,104.1,212.4,198.9,14.0,15.0,75.2,72.6,78.0,43.4,34.6,5858.5,3262.8,2595.6,5970.9,3325.5,2645.5
Matsuyama,228,123,8695.8,9721.6,2002.3,2005.4,2009.0,2009.1,626.2,2191.9,3185.6,3074.1,61.5,190.4,532.9,555.6,12.0,24.2,21.1,26.9,1056.4,993.8,62.6,81575.0,76795.5,4779.5,83141.3,78270.0,4871.3
Wakayama,222,103,5360.3,9217.1,2005.4,2004.6,2008.1,2008.2,1045.9,1261.6,1631.3,1684.0,95.5,137.0,247.3,251.5,65.5,88.0,111.7,113.7,646.3,578.8,67.4,49782.1,44648.6,5133.5,50737.9,45505.8,5232.1
Hitakatsu,219,47,1124.5,1605.3,1996.9,2006.3,2010.2,2012.1,460.9,801.2,1326.1,1276.9,22.0,91.3,282.9,305.3,10.0,15.4,19.9,22.0,184.3,145.0,39.3,14050.3,11091.4,2958.9,14320.1,11304.4,3015.7
Tsutsu,219,196,11274.7,16945.7,2004.9,2005.6,2008.3,2009.5,730.4,1757.9,2268.9,2588.4,69.0,170.2,625.1,661.9,9.0,25.5,19.4,19.8,1034.0,985.1,48.9,79645.3,75885.0,3760.3,81174.5,77342.0,3832.5
Himeji,215,150,54321.3,40972.7,2003.5,2003.8,2008.7,2009.0,1309.6,2841.7,4912.4,4798.7,172.0,235.5,467.7,470.8,24.0,38.4,25.6,26.6,5638.5,5524.9,113.6,350292.7,341620.3,8672.4,357018.3,348179.4,8838.9
Sakai,213,67,5403.1,5750.7,2000.0,2002.6,2005.5,2006.2,665.6,1683.1,1515.1,2463.1,45.0,158.5,340.9,409.5,8.0,61.9,160.0,186.8,705.3,633.9,71.4,54459.5,48967.8,5491.8,55505.2,49907.9,5597.2
Nishitokyo,212,193,41853.9,63868.4,2007.5,2007.6,2008.4,2008.7,1821.8,3074.9,4369.1,4751.9,157.0,246.9,436.0,457.6,3.0,18.2,10.3,10.1,3026.1,3000.5,25.6,233476.8,231506.2,1970.5,237959.5,235951.2,2008.4
Hachinohe Ko,204,134,21446.0,31638.7,2007.9,2007.8,2008.4,2008.8,2752.6,2878.1,4395.0,4223.0,304.5,295.8,515.6,505.5,72.0,76.6,82.3,86.2,1918.7,1847.4,71.3,145123.2,139652.4,5470.8,147909.6,142333.7,5575.9
Kunehama,201,156,6879.6,10338.4,2002.7,2004.3,2007.3,2007.2,839.3,1509.4,1978.3,2311.5,78.0,138.7,609.9,728.4,13.0,22.1,55.4,64.7,665.4,621.5,43.8,50197.1,46948.5,3248.6,51160.8,47849.9,3311.0
Otaru,199,74,3386.2,4893.2,1990.7,1999.4,2011.2,2013.0,356.5,2079.5,2580.4,3833.9,42.0,241.7,476.9,520.8,25.0,77.9,37.0,40.7,508.4,471.7,36.6,38997.3,36230.1,2767.1,39746.0,36925.8,2820.3
Sasuna,193,165,13512.9,17997.1,2007.4,2007.5,2008.2,2008.5,582.5,1362.4,1349.8,1516.9,55.0,129.8,343.6,369.3,9.0,16.6,17.1,16.1,1310.9,1219.4,91.6,100803.4,93801.8,7001.6,102738.8,95602.8,7136.0
Hitachinaka,189,147,28109.3,28336.6,2007.4,2007.7,2008.8,2010.2,3541.7,3538.6,4067.1,3884.6,290.0,306.9,407.5,415.4,17.0,39.1,32.7,42.5,1976.1,1922.4,53.8,152734.2,148613.2,4121.1,155666.7,151466.5,4200.2
Toyohashi,188,136,14053.6,6098.1,2007.1,2006.7,2007.1,2007.2,1250.5,1846.9,2109.3,2170.4,107.5,157.8,261.3,301.7,8.0,29.9,10.3,17.1,966.2,943.2,23.0,74671.4,72923.1,1748.4,76105.1,74323.2,1781.9
Amagasakinishinomiya,184,91,1765.9,1843.3,2001.5,2000.8,2002.8,2002.6,826.8,1060.4,1342.4,1174.4,73.5,115.9,174.9,151.6,7.0,24.5,18.1,19.9,380.2,365.2,15.0,29213.7,28085.0,1128.8,29774.7,28624.2,1150.5
Shimotsu,176,106,25652.4,48045.1,2009.1,2008.1,2008.2,2008.2,888.9,2500.9,4788.2,4953.8,77.5,213.0,500.1,501.9,36.0,48.1,36.8,36.5,2054.2,1805.4,248.8,158821.9,139704.6,19117.3,161871.3,142386.9,19484.4
Nemuro Ko,175,29,25.9,26.7,1984.3,1987.0,1990.7,1988.0,69.0,270.5,353.9,487.9,16.0,44.9,145.8,166.5,16.0,23.0,33.6,18.3,39.4,29.2,10.2,2966.7,2198.1,768.5,3023.6,2240.3,783.3
Kokura,167,125,10467.2,9000.9,2002.6,2003.0,2004.9,2006.4,628.0,1189.3,2484.8,2598.4,84.0,145.4,306.6,384.4,26.0,47.8,32.4,41.0,1149.0,1081.8,67.2,73974.1,68815.0,5159.1,75394.4,70136.2,5258.2
Ishikari,167,76,6865.5,6725.2,2008.4,2005.7,2006.5,2007.1,845.3,1801.2,2400.7,2327.0,73.0,175.5,428.1,399.3,14.0,46.5,50.5,58.4,863.3,803.9,59.4,60256.3,55966.3,4290.0,61413.3,57040.9,4372.4
Kiire,162,116,93114.0,174187.3,2008.5,2008.3,2010.4,2010.5,5840.5,4330.7,5517.3,5937.5,428.0,349.1,469.1,472.8,21.0,35.4,24.1,24.0,6304.0,6004.4,299.5,487428.6,464241.4,23187.2,496787.2,473154.8,23632.4
Hososhima,157,130,12690.7,21078.3,2008.2,2008.2,2009.9,2009.6,1506.0,2326.7,3593.5,4000.0,159.0,221.3,523.9,561.6,20.0,46.0,51.1,52.0,958.5,907.6,50.9,74096.7,70183.3,3913.4,75519.4,71530.8,3988.6
Otake,153,65,4077.1,7187.6,2003.5,2005.8,2011.5,2011.6,353.6,1455.9,2575.4,2681.5,56.0,151.7,467.9,468.8,15.0,31.4,46.9,46.9,431.1,366.8,64.3,33262.9,28336.2,4926.7,33901.5,28880.2,5021.3
Nagasaki,153,82,11079.2,11956.2,2004.1,2003.0,2012.8,2013.8,503.7,1695.6,1271.8,3848.5,39.0,165.8,574.6,757.8,10.0,45.4,82.5,131.2,875.2,782.4,92.8,67557.6,60395.0,7162.6,68854.7,61554.6,7300.2
Kikuma,150,82,13784.6,25523.4,2007.0,2007.2,2007.2,2007.2,668.1,1393.2,4142.0,4308.3,60.5,150.9,584.9,587.8,23.5,33.4,88.0,88.8,1164.9,953.9,210.9,90063.8,73781.1,16282.7,91793.1,75197.7,16595.3
Ikitsuki,148,104,4612.2,7002.9,2001.7,2003.3,2009.0,2010.1,688.1,1670.6,2371.7,2935.9,47.5,146.2,378.4,417.4,16.5,28.0,37.4,43.0,538.8,480.9,57.9,41606.8,37145.7,4461.1,42405.6,37858.9,4546.7
Sakaide,148,103,10602.5,18056.6,2003.0,2005.6,2010.3,2011.0,949.2,2188.8,3478.5,3595.2,106.5,237.3,486.0,512.4,38.0,61.0,73.3,77.7,937.1,885.5,51.6,68979.4,65021.5,3957.9,70303.8,66269.9,4033.9
Nakanoseki,144,86,20379.5,7004.5,2003.7,2005.4,2007.0,2006.5,1187.7,3472.3,3829.1,3262.7,133.0,268.8,397.1,387.8,9.0,14.1,15.0,14.8,1232.0,1216.9,15.1,95379.2,94215.6,1163.7,97210.5,96024.5,1186.0
Tachibana,140,114,13443.8,23253.8,2008.2,2008.8,2009.7,2009.8,2220.8,2521.7,3011.9,3120.9,248.5,264.4,409.3,420.6,26.5,34.3,40.0,42.2,1081.2,1053.6,27.6,83665.7,81539.0,2126.7,85272.1,83104.5,2167.6
Tsuruga,139,59,7195.7,11984.1,2000.2,2003.9,2009.0,2009.7,669.0,2433.3,3039.6,3599.4,42.0,213.5,378.5,389.5,31.0,81.1,122.8,124.9,670.0,582.4,87.6,51802.2,45046.5,6755.7,52796.8,45911.4,6885.4
Komoda,139,126,5044.1,5875.3,2005.2,2005.7,2010.3,2011.0,669.7,1065.5,1111.2,1166.2,54.0,112.1,252.2,265.2,10.0,26.2,29.0,38.8,454.5,406.6,47.9,34798.8,31126.4,3672.4,35466.9,31724.0,3742.9
Komatsushima,137,46,4617.1,5746.6,1999.3,2003.6,2006.6,2006.7,363.4,1980.7,2772.8,2677.5,38.0,176.0,388.0,387.5,11.0,36.5,53.9,53.3,416.1,397.0,19.1,32160.4,30700.9,1459.5,32777.9,31290.3,1487.6
Saiki Ko,136,109,8572.8,11126.0,2006.2,2006.6,2007.7,2007.2,1435.9,2354.7,3511.2,3486.3,146.0,220.4,536.6,638.4,11.5,33.3,18.9,21.6,722.0,684.1,37.8,55733.5,52850.9,2882.6,56803.6,53865.6,2938.0
Ishinomaki,136,94,9390.7,13403.9,2003.9,2005.0,2009.6,2009.9,2454.9,3002.0,4271.7,4235.7,209.0,277.5,488.6,481.7,80.0,80.0,96.6,96.1,877.1,826.6,50.5,67682.0,63828.3,3853.7,68981.4,65053.8,3927.7
Oura,135,118,9672.6,12430.2,2004.5,2005.8,2009.8,2009.1,510.7,1305.9,1864.4,1979.5,46.0,119.9,419.8,415.1,7.0,12.8,16.6,16.5,907.7,863.0,44.7,67816.2,64436.1,3380.1,69118.2,65673.3,3445.0
Akita-Funakawa Ko,133,94,7219.7,11445.7,2003.2,2005.3,2009.7,2009.6,1082.9,3045.4,3968.4,4247.2,115.0,274.7,600.9,629.0,80.0,100.7,113.8,112.0,813.2,771.9,41.2,62782.2,59648.5,3133.7,63987.6,60793.7,3193.9
Maizuru,130,77,8103.0,14478.3,2001.5,2002.5,2010.8,2010.9,748.5,1838.3,3629.8,3813.0,105.0,199.4,475.0,479.5,52.0,51.9,57.4,57.4,662.4,635.1,27.4,51167.2,49080.6,2086.5,52149.6,50023.0,2126.6
Saganoseki,128,114,6620.1,10913.5,2009.2,2009.3,2011.1,2010.9,903.8,2027.0,2876.7,2887.1,111.5,204.0,592.5,618.0,50.0,60.2,78.9,82.8,669.0,614.9,54.2,51648.4,47514.8,4133.6,52640.0,48427.1,4212.9
Izuhara,124,85,3103.4,3259.8,2005.5,2004.9,2009.7,2010.0,632.0,1364.4,1730.4,1868.4,55.0,172.6,355.2,378.9,7.5,22.2,11.6,13.9,333.9,315.1,18.8,25715.9,24289.0,1426.9,26209.6,24755.3,1454.3
Kushiro,115,94,5659.9,8368.4,2006.3,2006.9,2010.1,2011.2,1731.1,3127.7,4016.9,4203.4,183.0,316.2,537.6,550.7,46.0,58.2,79.4,81.0,647.6,624.2,23.4,49886.6,48108.3,1778.3,50844.5,49032.0,1812.5
Omaezaki Ko,112,87,8364.8,6955.5,2006.1,2006.1,2006.9,2007.0,1004.5,1999.7,2647.6,2463.3,78.5,172.0,372.8,390.6,6.0,14.8,19.3,18.2,653.2,638.3,14.9,50492.4,49344.8,1147.6,51461.8,50292.2,1169.6
Naoetsu Ko,108,78,21144.7,16952.9,2004.7,2004.0,2005.7,2006.3,991.5,2962.5,4924.9,4689.0,135.5,237.7,460.2,466.8,24.0,58.4,27.6,31.9,2421.1,2339.9,81.2,155569.8,149720.1,5849.7,158556.8,152594.8,5962.0
Kagoshima,106,62,6989.1,8744.3,2008.2,2007.6,2010.6,2011.3,656.4,2784.1,1467.5,4878.0,50.5,262.8,458.8,637.6,22.0,62.0,72.1,99.6,767.0,712.4,54.6,59258.6,55050.9,4207.7,60396.4,56107.9,4288.4
Osaki,102,97,3767.0,4167.5,2008.5,2008.2,2011.6,2011.6,483.4,976.4,744.9,783.1,50.0,97.4,217.5,253.4,6.5,28.7,32.3,40.7,358.6,320.8,37.7,26372.3,23487.5,2884.7,26878.6,23938.5,2940.1
Nanao,102,72,7118.4,11292.9,2001.8,2002.8,2011.0,2010.9,855.7,2376.1,4010.9,3873.3,90.5,221.6,544.7,525.4,33.5,57.4,74.8,81.6,667.1,637.6,29.5,51572.0,49304.5,2267.5,52562.2,50251.2,2311.0
Soma,98,71,15170.2,25090.8,2009.6,2009.2,2010.3,2010.6,4214.8,3429.9,4032.2,4080.4,367.0,340.7,426.9,429.6,98.0,110.8,109.5,113.5,1276.2,1210.7,65.5,95363.7,90315.9,5047.8,97194.7,92049.9,5144.7
Iwakuni,98,54,7498.0,9794.1,2007.5,2007.6,2007.8,2008.2,967.3,2312.9,3664.7,3709.6,114.5,204.5,404.2,420.7,43.0,64.9,98.1,99.0,603.0,563.0,40.0,46606.3,43550.8,3055.5,47501.1,44387.0,3114.2
Fushikitoyama,94,41,539.3,638.7,1992.4,1998.4,1998.5,2002.0,507.2,1158.5,1181.7,1436.9,68.5,131.4,217.3,252.4,44.0,56.8,76.5,68.8,133.0,100.2,32.8,10127.5,7657.2,2470.3,10321.9,7804.2,2517.7
Kakogawa,92,74,840.3,1226.7,2003.4,2003.0,2010.1,2010.5,915.8,1150.2,1464.2,1513.7,108.0,147.1,280.2,284.5,41.0,46.3,49.9,46.8,144.1,127.1,16.9,11016.4,9744.8,1271.6,11227.9,9931.9,1296.0
Wakamatsu/Kitakyushu,92,70,653.9,858.9,2001.9,2002.6,2010.6,2010.6,588.3,810.7,1152.3,1084.3,99.5,119.6,288.0,276.3,62.0,80.6,187.4,179.1,133.0,108.6,24.4,10148.9,8315.1,1833.8,10343.8,8474.8,1869.0
Kin,91,90,3733.7,6225.7,2007.8,2007.8,2010.7,2011.1,500.5,996.4,1687.0,2067.6,56.0,113.8,815.9,919.0,6.0,15.4,9.8,7.8,303.2,293.2,10.0,23414.7,22650.1,764.5,23864.3,23085.0,779.2
Aokata,91,87,12650.7,20395.6,2006.2,2006.0,2009.5,2010.2,2509.7,3662.2,4038.2,4461.1,214.0,320.4,498.2,503.0,12.0,32.5,43.4,45.1,1195.5,1117.2,78.3,92404.5,86352.7,6051.8,94178.6,88010.7,6168.0
Tokuyama,89,44,893.7,343.1,2006.4,2005.9,2012.3,2010.1,227.2,645.2,1589.6,950.2,40.0,62.3,206.2,174.8,20.0,118.8,197.5,268.5,146.7,74.0,72.7,11148.7,5677.9,5470.8,11362.8,5786.9,5575.8
Nagasu,89,55,1446.1,2166.2,2006.0,2008.7,2008.5,2008.5,1050.0,1940.4,2227.2,2292.1,94.0,176.2,262.5,264.2,29.0,45.4,55.7,55.9,220.1,192.3,27.8,16930.0,14804.7,2125.3,17255.1,15088.9,2166.2
Itoigawa,88,27,816.5,1386.1,2006.8,2006.6,2009.8,2009.8,557.8,1097.6,964.1,997.6,52.0,143.0,292.3,307.8,31.0,34.4,34.6,33.2,131.1,115.6,15.6,10101.2,8919.1,1182.1,10295.1,9090.3,1204.8
Hannan Ko,87,54,1366.5,2061.2,2009.3,2006.8,2012.1,2012.3,1649.1,1781.3,2200.6,2210.9,149.0,167.2,229.0,229.0,48.0,95.8,87.4,84.0,303.4,273.1,30.2,23290.4,21019.1,2271.3,23737.6,21422.7,2314.9
