Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Micronesia (Federated States of),59,41,615.5,625.7,2002.6,2003.3,2003.1,2002.8,3742.7,6724.6,2001.4,1581.1,561.0,1001.5,967.2,767.0,93.0,250.1,337.0,332.4,221.1,151.6,69.4,16671.8,11437.3,5234.4,16991.9,11656.9,5334.9
Kiribati,34,17,398.0,464.1,2007.0,1999.5,2001.7,2001.3,405.7,6088.6,1077.0,1089.5,33.5,1190.3,1680.7,1881.9,43.0,184.8,134.3,108.9,201.6,162.1,39.5,15229.9,12265.5,2964.4,15522.3,12501.0,3021.4
Thailand,31,21,819.7,970.7,1991.0,1990.8,1990.8,1990.7,4881.2,5629.5,5588.7,5591.7,432.0,505.3,538.1,536.8,343.0,348.8,349.0,348.8,536.4,369.7,166.7,40709.5,28177.2,12532.4,41491.2,28718.2,12773.0
China,29,22,919.6,1272.8,2000.5,2000.2,2005.7,2006.5,3211.7,3536.4,3719.8,3759.7,282.0,414.4,418.6,411.7,99.0,141.4,90.6,69.7,305.2,260.2,45.0,23184.9,19795.0,3389.9,23630.1,20175.0,3455.0
Japan,18,17,261.7,335.1,1999.1,1998.2,2007.5,2009.1,2701.7,2934.7,2766.4,2699.6,220.5,298.9,269.1,258.9,68.5,199.0,133.1,99.2,106.9,75.3,31.7,8119.5,5739.8,2379.6,8275.4,5850.0,2425.3
"Korea, Republic of",18,15,473.1,502.4,2004.2,2002.6,2003.1,2004.9,3296.2,10251.5,4242.1,3921.0,289.0,1325.8,1333.0,1017.2,45.5,113.3,148.4,113.6,149.8,140.2,9.5,11368.1,10650.3,717.8,11586.4,10854.8,731.6
Guam,18,8,315.9,349.4,2007.8,2006.5,2007.9,2008.1,1757.3,2802.0,1929.9,1839.6,150.0,241.1,232.6,193.9,17.0,150.8,126.3,72.1,58.7,54.8,3.9,4482.2,4185.4,296.7,4568.2,4265.8,302.4
Tuvalu,16,14,196.9,180.3,2001.1,2002.1,1998.4,1998.6,5652.0,6641.9,5499.5,6093.4,727.5,912.0,1404.2,1480.8,104.0,202.8,291.6,307.2,60.8,47.1,13.8,4577.6,3544.7,1032.9,4665.5,3612.7,1052.8
United States of America,8,6,177.3,271.6,1991.6,1988.8,1998.1,1998.3,2092.1,5814.3,6591.6,7623.8,243.5,1139.3,1327.0,1346.6,29.5,271.8,1157.9,1221.4,62.8,45.0,17.8,4787.3,3425.3,1362.1,4879.2,3491.0,1388.2
"Taiwan, Province of China",7,6,82.7,52.0,2009.3,2008.7,2009.3,2009.4,8829.8,8273.7,8040.9,7491.3,818.0,1145.2,1243.7,1386.3,544.0,714.6,652.7,785.1,19.3,11.9,7.4,1449.4,890.9,558.6,1477.3,908.0,569.3
Nauru,7,6,65.4,58.9,2009.1,2008.7,2009.7,2008.9,1129.5,6421.5,5866.4,7088.5,266.0,1114.2,3088.9,2951.3,36.0,35.4,30.2,30.6,13.3,12.4,1.0,1000.1,928.4,71.7,1019.3,946.2,73.1
Papua New Guinea,7,7,67.8,58.3,1999.1,1999.1,1998.7,1995.4,4097.9,5237.7,3339.1,2747.3,658.0,652.3,710.8,537.6,121.0,143.3,131.7,152.1,26.9,19.3,7.6,2034.4,1467.0,567.4,2073.5,1495.2,578.3
Fiji,6,5,159.8,180.4,1996.8,1994.4,2001.7,2003.1,11998.7,21453.8,3734.3,3420.4,1605.0,3609.4,2179.5,2056.5,32.0,41.8,36.7,33.3,94.6,93.2,1.4,7156.0,7052.1,104.0,7293.4,7187.5,106.0
Philippines,6,6,98.7,125.1,1985.5,1985.5,1986.9,1987.0,3377.8,3836.1,3958.9,3943.6,326.5,470.2,597.7,596.3,280.5,369.7,266.0,275.1,93.9,62.4,31.4,7109.4,4750.1,2359.3,7245.9,4841.3,2404.6
Northern Mariana Islands,4,2,38.3,55.2,1992.2,1976.5,2006.9,2007.7,2481.8,2066.6,2930.3,2971.7,208.0,208.0,263.4,264.0,13.0,13.0,30.7,30.9,14.0,13.4,0.6,1074.8,1027.8,47.1,1095.5,1047.5,48.0
Viet Nam,4,4,83.4,96.7,1985.8,1985.8,1985.5,1985.5,4235.2,4989.2,4846.1,4866.4,669.0,680.8,727.5,732.6,67.5,107.2,112.7,109.1,61.4,55.0,6.4,4658.5,4177.9,480.6,4747.9,4258.1,489.8
Singapore,4,4,310.9,484.8,2004.0,2004.0,2004.1,2004.6,4213.1,5726.4,4613.0,4506.7,585.5,771.0,470.9,452.5,46.0,56.8,68.2,68.9,69.9,65.4,4.6,5363.3,5012.4,350.9,5466.3,5108.6,357.6
Hong Kong,4,4,172.2,236.4,2005.5,2005.5,2003.5,2003.3,3544.3,3675.7,3721.6,3727.5,328.0,324.8,331.8,332.7,15.5,27.8,27.9,28.0,36.8,35.4,1.4,2819.5,2713.1,106.3,2873.6,2765.2,108.4
French Polynesia,2,2,69.2,106.4,2001.5,2001.5,2005.2,2005.8,7194.1,7194.1,3314.1,3167.1,470.0,470.0,547.5,560.1,844.0,844.0,374.3,297.8,11.2,7.5,3.7,854.5,577.9,276.7,870.9,589.0,282.0
Solomon Islands,2,2,7.6,9.3,1997.5,1997.5,1997.6,1996.0,1874.0,1874.0,1874.0,1860.5,288.5,288.5,288.5,288.7,22.0,22.0,22.0,22.0,2.3,2.0,0.2,173.2,156.0,17.2,176.6,159.0,17.6
Mauritius,2,1,3.2,2.2,2013.0,2013.0,2013.0,2013.0,1086.7,1086.7,1086.7,1086.7,173.0,173.0,184.8,184.8,22.0,22.0,17.5,17.5,1.3,1.2,0.1,95.7,86.8,8.9,97.5,88.5,9.0
Ecuador,1,1,30.0,34.8,1991.0,1991.0,1991.0,1991.0,6772.4,6772.4,6772.4,6772.4,535.0,535.0,535.0,535.0,378.0,378.0,378.0,378.0,16.2,11.5,4.8,1234.6,876.3,358.3,1258.3,893.1,365.2
Mexico,1,1,19.7,22.2,1996.0,1996.0,1996.0,1996.0,5218.9,5218.9,5218.9,5218.9,394.0,394.0,394.0,394.0,113.0,113.0,113.0,113.0,10.6,9.1,1.5,809.4,697.4,112.0,825.0,710.8,114.2
Vanuatu,1,1,28.8,36.5,2009.0,2009.0,2009.0,2009.0,1569.2,1569.2,1569.2,1569.2,138.0,138.0,138.0,138.0,22.0,22.0,22.0,22.0,4.9,4.7,0.2,379.4,361.0,18.4,386.6,367.9,18.7
Malaysia,1,1,0.2,0.1,2014.0,2014.0,2014.0,2014.0,426.1,426.1,426.1,426.1,469.0,469.0,469.0,469.0,34.0,34.0,34.0,34.0,0.4,0.4,0.0,30.8,29.1,1.7,31.4,29.7,1.7
Chile,1,1,1.6,1.0,2013.0,2013.0,2013.0,2013.0,1059.4,1059.4,1059.4,1059.4,182.0,182.0,182.0,182.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,21.6,21.6,0.0,22.0,22.0,0.0
