Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Miscellaneous - fishing,99,68,1126.5,881.7,2003.2,2001.5,2000.5,2000.0,6590.5,10396.6,7206.8,7789.6,871.0,1567.7,1960.1,2035.5,102.0,255.9,355.4,387.3,418.8,363.6,55.1,31450.4,27310.4,4139.9,32054.2,27834.8,4219.4
Refrigerated bulk,83,48,1634.7,1915.7,1992.2,1992.0,1992.4,1992.3,4331.7,4484.7,4350.6,4329.1,378.0,501.2,602.4,596.2,266.0,274.3,272.2,272.3,1240.7,900.4,340.3,94037.1,68468.9,25568.1,95842.6,69783.5,26059.0
Container,45,11,712.6,952.5,2007.7,2007.7,2005.6,2005.3,838.1,1355.7,1044.6,1089.4,42.0,109.7,169.7,174.1,43.0,66.3,45.2,45.4,161.5,130.8,30.7,12375.9,10055.6,2320.4,12613.5,10248.6,2364.9
General cargo,26,5,595.4,683.1,2009.0,2010.0,2010.7,2009.5,1796.0,2269.7,2203.1,2193.0,170.0,194.7,201.7,202.5,17.0,23.2,25.3,25.0,86.3,81.6,4.7,6626.3,6268.8,357.4,6753.5,6389.2,364.3
Chemical tanker,21,9,952.1,1532.3,2010.0,2010.3,2010.3,2010.4,2596.1,3425.7,3495.4,3503.1,221.0,300.6,345.1,343.7,29.0,43.3,41.8,41.9,135.7,123.2,12.5,10467.1,9510.2,956.9,10668.1,9692.8,975.3
Service - tug,6,5,6.4,4.1,1977.5,1984.0,1980.9,1991.6,2157.3,2062.7,2178.2,2304.3,381.5,407.0,463.2,516.1,30.0,39.6,51.6,41.5,12.7,12.5,0.2,955.2,940.6,14.5,973.5,958.7,14.8
Service - other,5,5,62.4,37.1,1994.0,1994.0,1991.5,1991.8,3509.2,5960.4,5908.5,7200.1,354.0,1185.8,752.9,675.0,1033.0,737.2,986.5,1102.1,35.2,27.5,7.7,2643.4,2062.8,580.6,2694.2,2102.4,591.8
Oil tanker,4,4,262.3,430.2,1999.5,1999.5,1996.9,1996.8,11543.8,12463.8,16061.8,16210.6,1615.0,1755.2,2415.5,2435.7,48.0,411.0,798.4,788.0,80.9,62.7,18.2,6166.0,4776.7,1389.2,6284.3,4868.4,1415.9
Cruise,1,1,7.1,1.3,1990.0,1990.0,1990.0,1990.0,1052.5,1052.5,1052.5,1052.5,93.0,93.0,93.0,93.0,1.0,1.0,1.0,1.0,2.2,2.1,0.0,161.4,160.0,1.4,164.5,163.1,1.4
Bulk carrier,1,1,57.7,94.5,2007.0,2007.0,2007.0,2007.0,2903.2,2903.2,2903.2,2903.2,586.0,586.0,586.0,586.0,141.0,141.0,141.0,141.0,6.7,6.4,0.3,512.9,492.1,20.8,522.7,501.6,21.2
