Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Micronesia (Federated States of),75,51,922.0,770.1,2004.9,2003.0,2005.6,2005.0,3231.8,8856.6,2913.4,2360.6,489.0,972.5,1425.1,1338.1,94.0,592.3,1248.7,1099.1,309.9,194.4,115.5,23324.1,14646.7,8677.3,23771.9,14928.0,8843.9
Kiribati,31,16,152.7,161.6,2002.9,1999.6,2000.6,2000.4,413.5,2217.8,644.6,540.0,32.0,358.9,485.8,292.9,49.0,125.3,73.3,64.6,69.0,45.2,23.9,5212.3,3419.8,1792.5,5312.4,3485.4,1827.0
Japan,26,10,916.3,1101.2,2011.5,2007.7,2012.4,2012.5,2490.4,5886.0,2817.3,2789.4,188.0,648.5,380.4,365.2,20.0,12.7,18.6,19.0,258.4,252.3,6.1,19823.3,19368.3,455.0,20203.9,19740.2,463.7
Thailand,26,20,609.0,737.0,1989.4,1989.0,1989.5,1989.4,4646.6,5029.6,5146.3,5128.0,370.5,534.4,600.9,586.0,506.0,529.4,516.4,509.1,533.0,336.2,196.8,40394.3,25617.1,14777.2,41169.9,26109.0,15060.9
"Korea, Republic of",21,19,458.1,512.3,1997.3,1995.7,2003.6,2003.8,3374.0,6188.2,3653.3,3435.1,291.0,662.3,492.0,407.9,211.0,484.1,425.1,328.7,238.2,137.3,100.9,18055.6,10481.9,7573.8,18402.3,10683.1,7719.2
Papua New Guinea,15,13,242.4,175.8,1999.6,2000.5,2004.6,2003.5,6214.2,11156.9,6817.9,4720.7,859.0,1334.5,2332.4,2251.8,235.0,635.1,1019.4,790.8,137.2,89.0,48.2,10315.7,6697.7,3618.0,10513.8,6826.3,3687.4
China,14,12,276.5,319.0,1997.8,1999.4,2001.9,2001.1,3586.4,3798.0,3724.2,3724.8,314.5,454.9,378.4,379.6,326.5,501.2,409.8,437.4,229.7,126.0,103.7,17372.1,9588.9,7783.2,17705.6,9773.0,7932.6
Tuvalu,13,11,185.8,157.5,1994.5,1994.5,1995.2,1995.7,6501.7,7721.7,7808.5,7583.3,703.0,860.2,1301.0,1329.1,118.0,119.8,115.3,107.5,53.2,50.4,2.8,3995.6,3787.7,207.9,4072.3,3860.4,211.9
"Taiwan, Province of China",11,10,258.7,231.6,2004.2,2005.6,2002.7,2002.2,6384.6,11491.9,7892.5,6744.0,1054.0,1308.2,1500.5,1242.0,121.0,487.2,639.1,237.0,120.5,96.9,23.5,9115.9,7348.1,1767.8,9290.9,7489.1,1801.8
Guam,11,5,135.3,175.8,1999.5,1993.4,2005.2,2005.0,1457.3,1726.0,1535.1,1543.7,130.0,188.4,136.7,137.0,48.0,64.8,45.6,46.0,28.5,24.9,3.6,2182.8,1912.9,269.9,2224.7,1949.7,275.1
