Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,15,12,254.9,369.4,2004.6,2003.5,2006.8,2006.7,2784.6,3039.4,2746.3,2753.5,215.0,289.2,228.5,229.5,24.0,63.5,40.1,40.8,73.5,70.6,3.0,5641.4,5419.0,222.4,5749.7,5523.1,226.7
Sint Maarten (Dutch part),14,6,117.8,158.7,2007.9,2007.7,2007.8,2007.8,893.2,896.8,896.4,896.6,70.0,67.8,71.0,71.1,21.5,49.8,31.5,32.9,36.6,29.8,6.8,2802.6,2290.1,512.5,2856.4,2334.1,522.3
Martinique,12,9,65.6,81.6,2008.3,2007.4,2008.1,2007.8,671.6,706.6,697.8,700.3,52.5,59.0,59.4,59.7,25.0,44.0,25.7,28.7,22.5,16.6,5.9,1718.4,1275.6,442.8,1751.4,1300.1,451.3
Saint Lucia,11,6,40.4,53.4,2008.3,2004.3,2006.7,2008.0,639.2,654.2,657.8,663.5,72.0,68.8,74.8,77.3,12.0,14.2,15.6,16.3,14.7,12.6,2.2,1126.2,963.8,162.4,1147.8,982.3,165.5
Curaçao,11,10,44.0,57.6,1998.3,2000.2,2002.9,2002.7,984.0,973.8,988.2,987.0,99.0,104.4,102.1,102.0,45.0,63.2,120.4,115.3,15.3,11.6,3.6,1157.4,885.8,271.6,1179.6,902.8,276.8
Panama,8,8,134.3,144.8,1996.0,1996.0,1995.5,1995.5,1696.5,1695.2,1695.5,1696.2,120.5,128.9,125.4,127.1,36.0,43.5,43.3,43.1,58.9,50.5,8.5,4495.4,3859.1,636.4,4581.7,3933.2,648.6
China,7,1,1.1,1.0,1986.0,1986.0,1986.0,1986.0,94.5,94.5,161.7,161.7,61.0,61.0,69.5,69.5,6.0,6.0,11.3,11.3,0.8,0.7,0.1,60.7,50.8,9.9,61.8,51.8,10.1
"Bonaire, Sint Eustatius and Saba",7,7,31.6,49.3,2003.4,2003.4,2004.8,2005.0,930.7,937.2,934.8,934.4,88.0,91.0,88.5,88.0,36.0,62.0,62.5,62.5,13.9,10.6,3.3,1066.9,818.3,248.7,1087.4,834.0,253.4
Venezuela (Bolivarian Republic of),7,7,54.5,77.1,2002.1,2002.1,2009.4,2009.4,837.5,972.9,820.1,820.9,75.0,207.1,79.0,77.9,24.0,38.7,44.6,44.1,13.3,12.6,0.7,1022.8,966.9,55.9,1042.5,985.4,57.0
Colombia,5,5,58.3,78.7,2008.4,2008.4,2007.9,2008.3,1409.0,1400.0,1397.4,1399.5,113.0,156.2,129.8,136.9,30.0,38.8,27.7,30.8,18.8,18.1,0.7,1448.4,1395.5,52.9,1476.2,1422.3,53.9
Jamaica,4,4,42.0,48.3,2002.0,2002.0,2004.9,2004.8,3173.7,4086.6,1909.8,1810.3,447.5,681.5,361.3,314.3,45.0,59.8,61.2,57.1,21.4,19.8,1.6,1620.6,1503.0,117.7,1651.7,1531.8,119.9
Puerto Rico,4,2,37.7,53.9,2007.0,2007.0,2007.0,2007.0,1136.6,1136.6,1172.5,1172.8,129.5,118.0,155.9,155.1,63.5,63.5,59.1,59.4,13.3,10.7,2.6,1011.6,819.5,192.1,1031.0,835.2,195.8
Nigeria,3,2,24.7,32.5,1978.0,1985.0,2005.8,2005.7,82.0,1951.6,2871.3,2601.5,13.0,201.0,390.1,389.3,15.0,21.2,15.1,15.1,3.7,3.7,0.1,288.3,282.5,5.8,293.8,288.0,5.9
Netherlands,3,3,69.3,98.6,2008.0,2008.0,2008.0,2008.0,4389.8,4401.7,4421.6,4405.0,452.0,430.0,435.1,431.0,31.0,45.7,42.4,43.7,13.2,12.8,0.5,1017.8,982.8,35.0,1037.4,1001.7,35.6
Grenada,3,2,13.7,7.1,2000.7,2003.0,1998.4,2000.9,584.8,611.2,588.0,599.1,58.0,59.0,59.6,59.3,4.0,11.0,5.8,8.6,3.1,2.8,0.4,239.6,211.3,28.2,244.2,215.4,28.8
Saint Vincent and the Grenadines,2,2,12.8,7.1,2009.5,2009.5,2012.7,2003.9,741.7,741.7,771.0,629.0,78.5,78.5,89.0,60.3,29.0,29.0,26.7,33.0,3.8,2.9,0.8,283.9,221.6,62.2,289.3,225.9,63.4
Virgin Islands (U.S.),2,2,11.7,18.8,2005.5,2005.5,2005.8,2005.8,1037.5,1037.5,1023.6,1021.1,107.5,107.5,102.4,101.2,24.0,24.0,24.2,24.2,5.1,4.4,0.7,386.8,335.9,50.9,394.2,342.4,51.8
Haiti,2,2,5.8,8.3,1992.5,1992.5,1994.6,1993.8,1478.2,1478.2,1473.4,1475.1,183.0,183.0,176.8,179.1,302.0,302.0,255.0,272.0,2.3,1.9,0.4,174.8,143.7,31.1,178.1,146.4,31.7
Angola,1,1,0.1,0.1,1986.0,1986.0,1986.0,1986.0,123.1,123.1,123.1,123.1,51.0,51.0,51.0,51.0,13.0,13.0,13.0,13.0,0.1,0.1,0.0,7.8,6.2,1.6,7.9,6.3,1.6
Cabo Verde,1,1,2.5,2.0,1981.0,1981.0,1981.0,1981.0,2044.0,2044.0,2044.0,2044.0,444.0,444.0,444.0,444.0,296.0,296.0,296.0,296.0,2.2,1.9,0.3,164.3,144.3,19.9,167.4,147.1,20.3
Argentina,1,1,42.1,43.0,1992.0,1992.0,1992.0,1992.0,4048.1,4048.1,4048.1,4048.1,225.0,225.0,225.0,225.0,106.0,106.0,106.0,106.0,19.9,16.8,3.1,1520.3,1290.7,229.5,1549.5,1315.5,233.9
Peru,1,1,0.3,0.3,1986.0,1986.0,1986.0,1986.0,272.8,272.8,272.8,272.8,27.0,27.0,27.0,27.0,78.0,78.0,78.0,78.0,0.2,0.0,0.1,12.8,3.3,9.5,13.0,3.4,9.7
Spain,1,1,21.5,28.2,2006.0,2006.0,2006.0,2006.0,3362.1,3362.1,3362.1,3362.1,419.0,419.0,419.0,419.0,8.0,8.0,8.0,8.0,2.7,2.7,0.0,205.6,203.9,1.7,209.6,207.8,1.7
Saint Kitts and Nevis,1,1,2.1,2.8,2000.0,2000.0,2000.0,2000.0,839.2,839.2,839.2,839.2,89.0,89.0,89.0,89.0,37.0,37.0,37.0,37.0,0.7,0.7,0.0,55.8,53.8,2.0,56.9,54.9,2.0
Canada,1,1,31.1,41.2,2008.0,2008.0,2008.0,2008.0,3229.7,3229.7,3229.7,3229.7,297.0,297.0,297.0,297.0,101.0,101.0,101.0,101.0,6.3,5.8,0.5,481.4,443.7,37.7,490.7,452.2,38.4
Dominica,1,1,2.6,2.7,2010.0,2010.0,2010.0,2010.0,708.2,708.2,708.2,708.2,60.0,60.0,60.0,60.0,4.0,4.0,4.0,4.0,1.3,1.2,0.1,97.6,92.9,4.7,99.5,94.7,4.8
Congo,1,1,1.2,0.5,2011.0,2011.0,2011.0,2011.0,4687.3,4687.3,4687.3,4687.3,644.0,644.0,644.0,644.0,123.0,123.0,123.0,123.0,3.0,2.6,0.3,223.0,198.9,24.1,227.3,202.7,24.6
India,1,1,160.3,265.7,2011.0,2011.0,2011.0,2011.0,9417.3,9417.3,9417.3,9417.3,816.0,816.0,816.0,816.0,50.0,50.0,50.0,50.0,14.4,14.3,0.1,1116.1,1108.2,7.9,1137.5,1129.5,8.1
Mexico,1,1,3.4,3.1,2013.0,2013.0,2013.0,2013.0,2496.0,2496.0,2496.0,2496.0,290.0,290.0,290.0,290.0,19.0,19.0,19.0,19.0,2.2,2.2,0.0,165.7,163.2,2.5,168.8,166.3,2.5
