Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,956,192,96951.7,118051.7,2006.7,2006.7,2005.9,2005.9,1431.1,2624.8,2808.1,2797.6,102.0,166.7,259.2,258.9,21.0,23.0,20.3,20.3,13549.8,13260.3,289.5,1049001.8,1026701.7,22300.0,1069142.6,1046414.4,22728.2
Bulk carrier,608,355,60815.1,99342.6,2012.0,2011.9,2012.3,2012.4,4946.8,4213.2,4265.2,4293.3,417.5,388.0,516.5,524.3,72.0,85.8,93.5,94.2,5403.7,5251.3,152.4,417996.1,406314.7,11681.4,426021.6,414115.9,11905.7
Vehicle,200,109,41458.3,15997.0,2007.0,2007.7,2007.5,2007.2,1729.5,3810.6,3661.1,4050.1,139.5,266.8,387.2,407.5,19.0,29.3,36.4,34.4,2861.1,2772.6,88.5,221535.2,214686.5,6848.7,225788.7,218808.5,6980.2
General cargo,153,82,8319.3,12182.8,2007.8,2008.8,2010.1,2010.4,1841.0,3446.8,3288.1,3315.8,171.0,303.0,400.7,403.7,58.0,78.2,96.4,98.4,1086.9,1012.2,74.7,83658.1,78049.0,5609.1,85264.3,79547.5,5716.8
Chemical tanker,136,82,12209.6,19995.0,2011.3,2011.8,2011.6,2011.6,3976.6,3902.7,4109.0,4112.9,364.0,342.3,446.3,447.0,32.5,44.2,45.6,45.2,1731.7,1618.6,113.0,133252.4,124553.1,8699.3,135810.9,126944.5,8866.4
Cruise,113,39,13803.9,1314.2,2000.8,2000.0,2003.4,2002.3,1398.4,1449.0,1419.9,1425.3,85.0,92.8,85.3,86.7,9.0,24.1,10.5,11.5,3010.2,2880.5,129.8,233119.0,223110.6,10008.3,237594.9,227394.4,10200.5
Oil tanker,99,70,27239.1,49239.3,2008.0,2007.9,2007.4,2007.4,5270.1,6030.8,6088.3,6139.0,443.0,517.7,606.7,610.3,53.0,90.5,105.4,106.3,2569.3,2327.0,242.3,198982.8,180221.9,18760.9,202803.2,183682.1,19121.1
Refrigerated bulk,54,21,2768.9,3027.2,1996.8,1995.7,1996.4,1996.3,4486.6,5257.9,4987.4,4967.8,276.5,330.2,341.9,339.2,19.5,67.7,66.2,65.7,1082.0,1001.2,80.9,82712.3,76639.1,6073.2,84300.4,78110.6,6189.8
Liquefied gas tanker,22,6,922.0,843.8,2009.9,2009.3,2010.0,2010.0,1371.5,2128.3,4154.5,3943.9,124.5,164.7,322.2,317.2,23.5,19.9,7.7,8.8,142.4,127.5,14.9,10964.7,9847.8,1117.0,11175.2,10036.8,1138.4
Miscellaneous - fishing,13,13,208.3,93.1,1997.5,1997.5,2000.3,2000.1,5897.4,11773.5,11346.7,10689.8,616.0,1450.8,3025.2,2663.8,748.0,982.6,1140.5,924.5,161.0,131.5,29.5,12085.5,9872.6,2212.8,12317.5,10062.2,2255.3
Service - other,11,9,342.4,400.3,2000.6,1998.8,1999.9,1997.7,2406.6,2648.4,4144.6,4914.9,240.0,526.6,650.7,781.9,146.0,739.1,164.8,98.2,131.3,117.2,14.1,9960.2,8900.4,1059.8,10151.5,9071.3,1080.1
Offshore,5,5,275.9,275.5,1999.2,1999.2,1982.3,1980.7,3514.7,3514.0,4438.0,4510.4,476.0,645.6,442.1,437.0,237.0,946.2,151.0,140.2,44.6,32.1,12.5,3380.9,2440.9,940.0,3445.8,2487.7,958.1
Yacht,3,1,4.7,2.6,1968.0,1968.0,1968.0,1968.0,4079.5,4079.5,3206.3,3206.3,618.0,618.0,619.1,619.1,272.0,272.0,594.7,594.7,6.2,6.2,0.0,465.3,465.3,0.0,474.3,474.3,0.0
Ferry-RoPax,3,3,62.5,19.2,2001.7,2001.7,2000.0,1999.9,1245.1,994.5,934.1,948.6,72.0,60.0,67.4,67.9,23.0,19.7,18.3,18.3,15.4,13.1,2.3,1179.2,1006.1,173.0,1201.8,1025.5,176.3
Ferry-pax only,1,1,71.1,25.5,1981.0,1981.0,1981.0,1981.0,5782.6,5782.6,5782.6,5782.6,1514.0,1514.0,1514.0,1514.0,24.0,24.0,24.0,24.0,40.9,40.8,0.1,3149.3,3140.9,8.4,3209.7,3201.2,8.6
Service - tug,1,1,0.4,0.4,2011.0,2011.0,2011.0,2011.0,1403.2,1403.2,1403.2,1403.2,243.0,243.0,243.0,243.0,20.0,20.0,20.0,20.0,0.8,0.8,0.0,62.9,61.7,1.2,64.1,62.9,1.2
Ro-Ro,1,1,2.6,2.4,2014.0,2014.0,2014.0,2014.0,5258.5,5258.5,5258.5,5258.5,658.0,658.0,658.0,658.0,48.0,48.0,48.0,48.0,4.4,4.0,0.5,332.0,297.9,34.2,338.4,303.6,34.8
