Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,951,189,129058.4,157356.9,2006.7,2006.7,2006.2,2006.2,1804.8,3830.8,3768.6,3755.4,139.0,236.0,304.6,304.9,17.0,21.4,18.2,18.1,18910.3,18630.1,280.2,1464149.8,1442611.1,21538.7,1492261.5,1470309.2,21952.3
Bulk carrier,593,358,75801.6,122962.7,2011.9,2011.8,2012.1,2012.2,5450.7,5384.5,5449.7,5453.6,487.0,494.1,554.5,560.8,98.0,114.5,119.0,119.7,7691.3,7450.7,240.6,594992.4,576542.1,18450.3,606416.2,587611.7,18804.5
Vehicle,194,103,41243.4,13342.2,2007.0,2007.6,2007.0,2006.8,5068.8,3784.2,3763.4,3487.7,294.5,251.7,325.1,316.7,14.0,37.8,38.5,38.7,2602.5,2538.2,64.3,201577.2,196598.5,4978.6,205447.4,200373.2,5074.2
General cargo,146,75,9908.2,14729.5,2007.5,2008.5,2011.1,2011.5,4673.0,3943.8,4219.8,4334.8,358.0,347.1,472.6,480.4,38.0,94.5,114.8,114.6,1281.3,1223.0,58.4,98696.2,94312.0,4384.2,100591.2,96122.8,4468.3
Chemical tanker,132,76,13446.3,22031.8,2011.2,2011.8,2011.6,2011.5,5174.7,4225.4,4706.3,4704.2,398.0,353.0,451.5,452.5,31.5,71.6,79.0,78.4,1831.4,1663.6,167.8,139958.9,127046.9,12912.0,142646.1,129486.2,13159.9
Cruise,112,39,13251.2,1268.0,2000.8,1999.8,2003.4,2002.5,1313.6,1413.2,1386.7,1383.4,85.5,91.9,83.7,84.8,10.0,24.3,19.2,19.9,2827.7,2622.1,205.6,218972.1,203069.4,15902.7,223176.4,206968.3,16208.1
Oil tanker,97,70,21732.4,39180.9,2007.9,2007.6,2007.8,2007.8,5075.5,5048.0,4892.5,4910.6,435.0,492.8,614.0,618.8,45.0,75.9,70.9,71.0,1980.3,1712.3,268.0,153344.3,132617.6,20726.7,156288.5,135163.8,21124.6
Refrigerated bulk,53,21,3656.6,3945.0,1996.7,1995.7,1996.4,1996.2,5016.0,7558.5,6726.8,6627.0,303.0,483.6,514.9,507.7,23.0,31.9,30.2,29.5,1443.1,1404.9,38.2,110514.9,107648.8,2866.0,112636.7,109715.7,2921.0
Liquefied gas tanker,22,6,272.9,269.8,2009.9,2009.3,2010.1,2010.3,1623.4,1522.5,1229.8,1261.2,159.0,140.6,119.0,124.7,29.0,31.4,35.2,35.5,76.7,62.5,14.1,5872.1,4804.4,1067.7,5984.8,4896.7,1088.2
Service - other,14,11,582.0,526.8,1999.5,1996.9,1997.2,1996.6,2946.4,4318.5,4991.1,5173.1,276.5,431.9,790.3,664.0,66.5,497.1,469.6,283.8,185.9,175.6,10.2,14179.1,13412.3,766.8,14451.4,13669.8,781.6
Offshore,7,7,398.7,370.8,1998.7,1998.7,1985.6,1983.1,3569.8,3710.6,4767.2,4962.4,1080.0,1056.1,844.3,743.1,123.0,317.0,209.5,185.1,92.6,85.3,7.3,7063.3,6513.3,550.0,7198.9,6638.3,560.6
Miscellaneous - fishing,7,7,56.7,32.6,1992.7,1992.7,1996.3,1993.1,13288.5,13222.9,12382.6,11264.3,2135.0,1807.7,2095.4,1820.9,52.0,389.7,350.6,452.9,60.0,52.3,7.7,4501.3,3923.7,577.5,4587.7,3999.1,588.6
Yacht,4,1,9.1,5.1,1968.0,1968.0,1968.0,1968.0,3125.7,3125.7,4668.0,4668.0,417.0,417.0,1702.9,1702.9,77.5,77.5,99.9,99.9,11.5,11.0,0.5,859.8,822.3,37.5,876.4,838.1,38.3
Ferry-RoPax,3,3,177.4,54.6,2001.7,2001.7,1998.3,1998.2,1247.8,3192.2,2653.0,2693.7,74.0,276.7,623.4,621.4,405.0,296.7,457.3,457.6,61.4,45.7,15.6,4694.8,3519.9,1175.0,4785.0,3587.5,1197.5
Ferry-pax only,1,1,62.3,22.4,1981.0,1981.0,1981.0,1981.0,5070.0,5070.0,5070.0,5070.0,321.0,321.0,321.0,321.0,10.0,10.0,10.0,10.0,40.2,40.2,0.0,3112.9,3109.4,3.5,3172.7,3169.1,3.6
Service - tug,1,1,0.4,0.4,2011.0,2011.0,2011.0,2011.0,1339.9,1339.9,1339.9,1339.9,174.0,174.0,174.0,174.0,99.0,99.0,99.0,99.0,1.1,1.0,0.1,82.4,77.7,4.7,84.0,79.2,4.8
Ro-Ro,1,1,2.4,2.2,2014.0,2014.0,2014.0,2014.0,4855.4,4855.4,4855.4,4855.4,833.0,833.0,833.0,833.0,167.0,167.0,167.0,167.0,7.1,5.6,1.6,536.5,418.2,118.3,546.8,426.2,120.6
