Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Auckland,756,233,11406.0,10661.3,2006.8,2006.5,2007.8,2008.7,600.7,520.4,477.1,549.4,42.0,51.8,51.0,55.2,17.0,48.6,24.9,29.2,1649.9,1433.9,216.0,127307.2,110740.0,16567.2,129751.5,112866.2,16885.3
Lyttelton,751,271,6272.8,7705.0,2006.4,2007.5,2007.2,2007.9,275.0,521.8,308.2,324.9,23.0,62.1,62.1,66.4,20.0,63.2,39.9,38.4,1104.0,839.4,264.6,84980.4,64763.8,20216.6,86612.0,66007.3,20604.8
Tauranga,729,295,7683.2,7764.2,2007.7,2008.9,2007.8,2008.6,189.2,394.7,335.6,355.6,20.0,45.5,41.8,46.4,21.0,48.4,30.0,40.2,1374.9,1084.4,290.5,106125.6,83842.1,22283.5,108163.2,85451.9,22711.3
Seaview,584,256,6467.9,6966.3,2007.6,2008.7,2007.9,2008.9,304.6,337.8,310.1,320.8,25.0,34.3,28.5,31.2,18.0,43.9,33.5,41.9,1135.0,920.9,214.2,87775.6,71270.0,16505.7,89460.9,72638.4,16822.6
Burnham Wharf,423,143,3133.3,3599.0,2006.3,2008.2,2007.6,2008.9,225.3,418.7,287.2,327.9,18.0,49.3,66.6,54.9,16.0,51.9,38.2,42.7,542.4,398.8,143.7,41725.7,30735.7,10990.0,42526.9,31325.8,11201.0
Nelson,405,160,2910.2,3614.1,2006.1,2008.3,2007.3,2008.9,334.0,791.6,364.6,346.6,30.0,105.2,243.3,133.0,16.0,61.0,72.3,50.3,602.2,488.2,114.0,46171.6,37466.5,8705.1,47058.1,38185.8,8872.3
Shelly Bay,321,139,3886.7,1689.5,2004.5,2007.2,2004.0,2007.2,221.2,454.3,312.9,327.0,16.0,79.2,44.7,61.7,21.0,56.8,467.0,322.3,855.7,506.7,349.0,65912.6,39123.4,26789.2,67178.1,39874.5,27303.6
Timaru,292,145,2199.4,2959.1,2004.4,2007.2,2006.5,2007.8,432.2,815.4,424.9,404.2,35.0,179.7,261.4,143.9,32.0,71.0,57.5,53.7,514.7,421.4,93.3,39432.8,32318.5,7114.3,40189.9,32939.0,7250.9
Picton,281,47,5740.9,2015.3,2001.5,2005.4,1999.8,2001.1,613.0,693.8,847.1,922.7,59.0,61.3,336.3,315.3,5.0,71.0,12.2,24.6,1420.4,1346.0,74.4,108790.1,103114.7,5675.4,110878.9,105094.5,5784.4
Bluff,232,158,2570.6,3677.8,2008.6,2009.4,2009.6,2010.5,470.2,829.6,466.7,466.4,44.5,95.1,92.0,77.4,40.0,80.4,79.7,74.4,376.2,293.2,83.0,28869.7,22538.1,6331.7,29424.0,22970.8,6453.2
