Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,928,751,100180.5,146409.8,2009.2,2009.1,2011.2,2011.0,1666.2,2421.8,2703.7,2629.6,168.0,224.5,273.8,291.7,40.0,82.7,279.9,220.4,11453.3,8456.4,2996.9,864619.0,643771.5,220847.5,881219.7,656131.9,225087.8
Colombia,609,370,8333.4,12040.5,2003.6,2005.8,2009.0,2009.3,374.1,441.7,399.5,415.4,37.0,91.1,72.9,73.4,36.0,66.3,54.4,58.0,1523.6,904.7,619.0,117411.2,69811.1,47600.1,119665.5,71151.5,48514.0
Mexico,419,277,45327.3,56563.1,2008.1,2008.3,2008.8,2009.0,1757.2,1925.7,1764.9,1791.1,134.0,192.3,144.5,154.9,37.0,57.4,49.0,54.0,4737.5,4371.9,365.6,365437.3,337170.5,28266.7,372453.6,343644.2,28809.4
Ecuador,376,223,6729.4,9658.7,2001.9,2002.2,2005.1,2005.9,767.6,1323.5,777.1,762.5,64.0,186.5,243.3,241.1,41.0,91.4,90.8,83.7,1730.2,1189.6,540.7,132947.5,91427.6,41519.9,135500.1,93183.0,42317.1
Peru,283,230,16116.1,22258.3,2008.8,2008.0,2011.2,2010.8,1374.9,2371.4,1360.2,1360.3,111.0,284.7,156.4,157.0,42.0,88.3,64.5,66.3,2339.4,1986.0,353.4,180419.8,153189.8,27230.1,183883.9,156131.0,27752.9
Chile,209,181,16087.1,25097.2,2011.2,2011.2,2011.7,2011.4,2397.3,2426.9,2468.1,2451.0,191.0,236.4,248.2,252.3,41.0,48.6,48.2,48.5,2137.5,1958.9,178.6,165422.5,151613.6,13808.9,168598.6,154524.6,14074.1
Costa Rica,197,112,1390.0,1661.4,2003.8,2005.2,2006.4,2007.6,221.6,353.8,359.4,357.4,32.0,77.1,78.0,77.5,31.0,64.1,61.9,59.6,407.7,283.0,124.7,31202.7,21686.1,9516.6,31801.8,22102.5,9699.3
Japan,118,111,36288.0,42327.7,2010.0,2009.8,2011.5,2011.6,8080.9,8005.6,8114.0,8025.2,639.0,676.3,615.2,641.7,46.0,57.5,73.1,71.7,3308.0,3170.2,137.8,246795.1,236714.1,10081.0,251533.5,241259.0,10274.5
Dominican Republic,103,34,2714.0,3231.0,2003.8,2005.1,2009.9,2009.9,818.8,836.4,860.3,853.6,66.0,111.7,107.7,99.8,47.0,131.5,197.8,158.6,527.1,351.1,176.0,40494.9,26940.7,13554.2,41272.4,27458.0,13814.5
"Korea, Republic of",100,94,40991.3,49740.3,2010.8,2010.6,2010.7,2010.8,8322.8,8469.7,8418.4,8422.7,610.0,626.6,578.6,597.3,35.0,56.4,60.1,58.4,4522.8,4392.7,130.2,346175.1,336109.7,10065.4,352821.7,342563.0,10258.7
China,95,88,30554.6,39302.1,2010.6,2010.6,2011.6,2011.4,9067.7,8698.3,8780.2,8762.4,666.0,684.6,658.0,680.7,38.0,109.1,48.6,49.9,3308.4,3170.2,138.2,253795.5,243300.9,10494.6,258668.4,247972.3,10696.1
Guatemala,84,72,2305.9,3494.5,2009.0,2009.1,2009.5,2009.9,930.5,1086.3,1080.2,1098.0,80.5,123.4,141.1,146.7,43.0,71.2,112.0,119.1,345.3,264.6,80.7,26652.7,20441.8,6211.0,27164.5,20834.2,6330.2
Canada,77,76,11638.0,19818.2,2010.4,2010.3,2010.4,2011.2,4381.1,4577.7,4544.7,4387.3,382.0,422.8,511.4,407.3,39.0,47.8,45.3,44.6,1204.2,1173.8,30.4,90663.9,88325.6,2338.3,92404.6,90021.5,2383.1
El Salvador,67,53,1567.9,2450.4,2008.4,2008.1,2009.6,2009.6,882.8,916.5,913.5,920.2,73.0,128.3,98.8,100.8,39.0,49.6,44.3,44.8,247.7,202.0,45.7,19151.3,15627.8,3523.6,19519.0,15927.8,3591.2
