Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Puerto Armuelles,12,10,222.4,409.7,2008.7,2009.2,2008.2,2008.2,367.4,395.2,430.0,433.1,57.0,170.7,169.7,175.1,25.0,41.6,30.4,30.3,89.4,69.9,19.6,6923.2,5407.0,1516.2,7056.1,5510.8,1545.4
Contadora,11,6,20.8,26.7,1998.4,1995.5,1998.0,2000.7,115.3,170.0,189.0,173.9,37.0,86.8,322.7,420.5,9.0,60.9,53.0,66.9,41.5,36.2,5.3,3202.7,2799.3,403.4,3264.2,2853.0,411.2
Boca Chica,10,3,28.7,9.8,1987.2,1988.0,1987.7,1988.4,365.8,373.2,408.3,451.0,73.5,58.8,68.5,72.6,7.0,7.0,8.4,9.4,8.5,7.2,1.2,642.3,548.4,93.9,654.7,559.0,95.7
Portobelo,7,7,2.0,1.1,1996.0,1996.0,1996.9,2005.3,210.0,203.5,197.2,186.7,98.0,177.9,159.0,255.6,28.0,154.1,65.4,114.3,5.5,2.9,2.5,410.7,220.3,190.5,418.6,224.5,194.1
Charco Azul,7,7,32.2,54.4,2006.7,2006.7,2007.8,2007.5,294.7,347.0,175.1,169.4,151.0,582.3,270.0,248.1,4.0,6.3,14.4,15.1,20.6,19.1,1.5,1584.8,1472.1,112.7,1615.2,1500.3,114.9
Chriqui Grande,5,4,11.6,18.2,2007.8,2008.2,2004.2,2003.8,1038.4,673.9,242.8,232.0,301.0,359.8,215.3,199.5,53.0,55.0,46.9,46.6,17.3,14.7,2.5,1324.3,1128.1,196.2,1349.7,1149.7,200.0
Bocas Del Toro,5,3,8.6,4.5,1975.6,1966.7,1988.4,1987.3,265.5,276.2,281.3,282.9,61.0,108.0,56.7,59.9,12.0,105.0,8.1,9.4,6.9,3.4,3.5,522.3,258.7,263.6,532.3,263.6,268.7
Panama,5,3,0.9,1.0,1980.8,1984.0,1995.3,1995.7,35.8,591.8,226.5,244.3,359.0,456.3,885.5,899.8,46.0,112.0,53.6,50.8,5.8,5.2,0.6,432.8,391.3,41.4,441.1,398.8,42.2
Garachine,4,3,4.0,0.5,1995.8,1997.3,1991.3,1993.4,187.4,299.9,437.4,347.4,30.5,42.8,64.5,60.5,4.5,7.3,1.8,2.9,2.5,2.0,0.6,192.2,148.5,43.7,195.9,151.4,44.5
Canazas,4,1,0.1,0.0,2008.0,2008.0,2008.0,2008.0,205.5,205.5,206.4,206.4,79.5,79.5,136.8,136.8,208.5,208.5,180.2,180.2,1.1,0.6,0.5,82.7,46.1,36.6,84.3,47.0,37.3
Santa Clara,3,3,0.2,0.1,2001.7,2001.7,2004.8,2012.1,59.3,79.7,59.1,60.2,7.0,104.0,32.0,22.4,73.0,58.0,81.5,89.4,1.7,0.3,1.4,129.2,23.1,106.1,131.7,23.5,108.2
La Palma,3,2,0.4,0.1,1985.0,1986.5,1983.8,1985.2,108.1,114.9,118.7,116.4,13.0,15.2,18.3,17.3,34.0,34.0,31.3,32.4,2.0,0.4,1.6,150.1,28.5,121.6,153.0,29.1,124.0
Pedregal,2,2,14.1,23.3,2008.0,2008.0,2003.7,2003.1,427.9,427.9,344.2,337.5,59.5,59.5,33.0,29.7,106.5,106.5,95.6,94.3,2.4,1.4,1.0,186.5,108.5,77.9,190.1,110.6,79.4
Almirante,2,1,36.2,43.2,2007.0,2007.0,2007.0,2007.0,1177.9,1177.9,1177.9,1177.9,67.0,67.0,102.7,102.7,47.0,47.0,58.4,58.4,9.3,7.5,1.8,717.6,580.0,137.5,731.3,591.2,140.1
Puerto Caimito,1,1,0.3,0.3,1982.0,1982.0,1982.0,1982.0,265.5,265.5,265.5,265.5,18.0,18.0,18.0,18.0,517.0,517.0,517.0,517.0,1.2,0.2,0.9,86.5,16.8,69.6,88.1,17.2,71.0
Achutupu,1,1,0.2,0.4,1981.0,1981.0,1981.0,1981.0,302.5,302.5,302.5,302.5,40.0,40.0,40.0,40.0,6.0,6.0,6.0,6.0,0.2,0.2,0.0,15.9,13.8,2.1,16.2,14.1,2.1
Vacamonte,1,1,0.1,0.1,2006.0,2006.0,2006.0,2006.0,280.6,280.6,280.6,280.6,267.0,267.0,267.0,267.0,542.0,542.0,542.0,542.0,0.6,0.2,0.4,45.0,15.2,29.9,45.9,15.5,30.4
Bayano,1,1,1.1,1.7,2007.0,2007.0,2007.0,2007.0,131.1,131.1,131.1,131.1,18.0,18.0,18.0,18.0,111.0,111.0,111.0,111.0,1.1,0.3,0.8,79.4,19.8,59.6,81.0,20.2,60.7
