Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,1144,374,115897.8,131426.7,2008.1,2007.9,2010.0,2009.9,860.3,1741.7,1893.9,1849.5,80.0,120.2,230.9,226.6,32.0,35.9,35.6,35.8,13957.9,13267.6,690.3,1080114.1,1027021.2,53093.0,1100852.3,1046740.0,54112.3
Bulk carrier,818,666,69567.4,119640.1,2010.9,2011.1,2011.1,2011.0,1642.3,2839.7,2795.0,2800.7,180.0,280.2,473.6,473.6,42.5,56.3,58.0,58.2,6195.0,5998.8,196.2,478817.0,463691.5,15125.6,488010.3,472594.3,15416.0
Chemical tanker,737,404,38631.5,63499.1,2009.4,2009.8,2009.8,2009.9,1518.4,2203.4,1978.1,1979.5,139.0,209.9,320.6,319.7,46.0,58.5,66.3,66.0,6073.4,5004.5,1068.9,468892.5,386270.2,82622.3,477895.3,393686.6,84208.6
Oil tanker,595,300,60119.6,109528.6,2007.8,2007.7,2009.4,2009.5,1495.0,2500.8,2133.4,2147.5,160.0,280.7,391.6,389.2,46.0,96.1,103.7,103.9,8019.0,5774.3,2244.6,618810.2,445221.2,173588.9,630691.3,453769.5,176921.8
General cargo,333,218,12004.1,15988.5,2000.1,2005.6,2008.8,2008.6,1319.5,2969.4,3162.9,3051.4,150.0,281.2,528.9,520.2,47.0,71.1,52.8,52.4,2023.0,1927.8,95.2,155619.8,148468.1,7151.7,158607.7,151318.7,7289.0
Liquefied gas tanker,278,157,74723.4,76202.2,2011.0,2012.0,2013.6,2013.3,2265.1,6357.4,5942.1,5936.2,178.5,376.7,458.8,471.1,43.0,182.1,355.7,347.3,7674.2,5629.1,2045.0,554086.5,407658.4,146428.0,564724.9,415485.5,149239.5
Refrigerated bulk,191,96,5591.0,6212.0,1992.8,1994.4,1991.9,1991.6,1719.3,2526.9,2857.0,2890.4,138.0,193.4,313.3,312.7,34.0,48.6,68.5,70.0,2259.5,1963.5,296.0,172104.3,149876.9,22227.5,175408.7,152754.5,22654.2
Miscellaneous - fishing,108,66,803.7,741.0,1987.3,1991.1,1990.2,1987.7,1896.2,8188.2,3959.0,4378.3,207.5,1176.3,1841.6,2103.0,55.0,209.9,339.0,270.7,545.0,451.8,93.3,40973.0,33971.0,7002.0,41759.7,34623.3,7136.4
Vehicle,91,71,11562.0,3952.3,2005.5,2005.6,2005.0,2005.0,1473.1,2444.0,2128.9,2072.4,93.0,163.1,331.7,320.1,34.0,35.8,37.0,36.7,735.4,699.9,35.5,56925.0,54176.0,2749.1,58018.0,55216.2,2801.8
Service - tug,69,52,73.4,52.5,1999.0,1999.5,1999.5,1999.1,1251.0,1477.2,1625.5,1603.3,211.0,505.7,693.7,560.3,83.0,140.8,110.7,110.3,145.7,133.3,12.4,10963.3,10029.6,933.7,11173.8,10222.1,951.7
Cruise,51,24,398.4,55.8,1994.9,1995.9,1999.7,1998.1,425.1,624.0,686.2,568.7,66.0,115.4,80.0,89.6,12.0,40.1,56.3,51.9,179.5,136.1,43.4,13739.5,10425.2,3314.3,14003.3,10625.4,3377.9
Service - other,30,25,566.2,549.6,1998.1,1997.4,1999.8,1998.6,1340.6,2364.1,2399.6,2181.8,213.5,434.2,1078.3,804.9,58.0,142.8,175.5,240.9,154.5,135.1,19.3,11697.9,10221.6,1476.3,11922.5,10417.9,1504.7
Offshore,19,19,614.3,470.7,2000.1,2000.1,2010.2,2009.7,1736.9,3431.8,3637.5,3287.5,489.0,710.4,703.6,643.8,49.0,154.1,118.5,115.9,250.3,242.2,8.1,18542.7,17936.0,606.7,18898.7,18280.4,618.3
Ro-Ro,13,3,118.6,79.5,1975.3,1980.0,1985.5,1985.1,215.1,1160.0,1631.3,1246.3,68.0,316.3,475.9,441.9,58.0,261.3,183.4,170.2,51.6,29.3,22.3,3960.8,2254.8,1706.0,4036.8,2298.1,1738.8
Ferry-RoPax,5,2,578.4,74.4,2004.4,2000.5,1994.6,1994.4,759.1,12914.4,8438.0,10931.6,68.0,1419.2,2655.0,2695.4,7.0,28.0,49.0,49.7,164.9,163.5,1.4,10510.4,10401.9,108.6,10712.2,10601.6,110.7
Ferry-pax only,3,2,15.2,4.8,1991.0,1986.5,1976.1,1974.5,1073.3,1149.8,1089.2,1080.9,121.0,155.8,139.8,130.1,26.0,33.5,25.6,25.8,2.5,2.3,0.2,193.6,175.0,18.6,197.4,178.4,18.9
Other liquids tankers,2,2,44.6,61.5,2017.0,2017.0,2016.2,2016.2,1324.0,1324.0,1395.9,1401.8,155.0,155.0,174.8,176.1,34.5,34.5,41.0,41.4,6.7,5.6,1.1,514.8,430.0,84.9,524.7,438.2,86.5
