Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,1135,865,87631.8,124147.5,2009.5,2009.6,2010.6,2010.6,1753.6,2009.1,2009.2,2037.9,164.0,207.1,228.4,248.3,44.0,69.7,62.5,68.2,10908.2,9353.7,1554.5,831333.4,714594.2,116739.2,847295.0,728314.4,118980.6
Colombia,766,426,13101.3,18679.5,2004.7,2006.7,2008.7,2009.0,372.5,495.0,402.9,420.1,42.0,83.1,79.9,90.1,24.0,104.7,43.8,47.8,1732.6,1244.0,488.6,133457.6,96119.7,37337.9,136020.0,97965.2,38054.8
Ecuador,432,256,8066.6,11500.0,2002.4,2002.6,2004.5,2005.1,669.8,1140.7,722.9,711.3,59.0,151.5,295.0,318.9,67.5,118.2,89.9,91.3,2421.1,1376.0,1045.2,185931.4,105695.8,80235.6,189501.3,107725.2,81776.1
Mexico,229,202,17018.0,22847.8,2008.7,2008.1,2010.4,2010.2,1660.8,1761.9,1722.9,1721.5,141.0,172.6,143.9,150.6,48.0,79.3,55.6,64.9,2212.8,2019.8,193.0,169700.5,154839.7,14860.8,172958.7,157812.6,15146.1
Costa Rica,167,97,1214.3,1547.4,2004.5,2005.8,2007.6,2008.7,284.7,433.8,365.7,379.5,32.0,122.0,63.9,65.8,31.0,101.1,78.7,88.7,322.4,217.1,105.3,24763.4,16678.5,8084.8,25238.8,16998.8,8240.1
Peru,162,138,7127.4,9558.9,2005.4,2005.6,2006.1,2006.6,1398.5,2101.4,1402.1,1399.9,116.0,263.3,180.5,189.6,50.0,131.2,83.5,96.1,1251.4,964.0,287.4,96476.4,74378.8,22097.6,98328.7,75806.8,22521.9
Japan,111,102,35440.9,47033.4,2008.2,2008.7,2009.0,2009.1,8143.6,8088.9,7932.7,8033.1,666.0,655.0,609.3,633.8,29.0,70.8,50.7,60.6,3921.7,3862.6,59.0,299295.6,294737.4,4558.2,305042.1,300396.4,4645.7
China,107,94,57679.5,87933.7,2008.5,2008.6,2010.8,2010.7,9069.3,9012.3,8914.8,8922.2,703.0,765.3,695.0,716.4,40.0,86.3,64.2,72.3,4970.2,4840.9,129.3,381054.0,371088.1,9965.9,388370.3,378213.0,10157.2
Spain,101,70,24769.8,30056.9,2010.5,2009.3,2013.4,2013.2,4584.4,4696.8,4683.6,4657.1,270.0,398.4,272.4,279.9,18.0,41.6,21.6,23.1,3375.0,3342.9,32.1,260208.5,257732.4,2476.1,265204.5,262680.8,2523.7
Chile,96,88,6693.3,10041.6,2008.9,2008.6,2010.6,2010.7,2364.3,2474.9,2460.7,2442.7,197.5,236.9,216.9,222.7,75.0,117.7,117.3,126.7,958.1,820.7,137.4,72100.6,61540.3,10560.3,73484.9,62721.9,10763.1
