Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Zanzibar,275,27,109.9,80.1,2005.2,2000.1,2006.3,2002.3,167.5,422.6,151.3,104.3,18.0,88.9,174.2,117.5,29.0,76.9,127.5,134.8,174.0,72.4,101.6,13105.9,5466.9,7639.0,13357.5,5571.8,7785.7
Dar Es Salaam,237,22,180.2,145.0,2003.3,2002.3,2007.8,2006.3,72.5,992.8,336.7,277.0,9.0,120.1,579.6,514.5,40.0,113.7,74.1,90.0,172.4,104.8,67.6,12979.8,7903.7,5076.0,13229.0,8055.5,5173.5
Tanga,58,10,36.5,43.3,2009.6,2007.3,2010.1,2010.0,126.4,147.6,164.2,165.5,14.0,88.7,113.9,136.5,35.0,100.4,153.9,201.0,67.5,27.1,40.4,5176.7,2079.3,3097.4,5276.1,2119.2,3156.9
Mtwara,12,12,51.0,76.0,2007.2,2007.2,2009.3,2009.5,260.3,247.0,264.0,282.9,27.0,27.7,29.6,29.9,58.0,129.0,144.6,132.9,24.9,5.5,19.4,1900.3,421.2,1479.2,1936.8,429.3,1507.6
Kilwa Kivinje,3,2,2.0,1.5,2003.7,2007.0,2007.3,2000.7,171.2,219.1,207.8,178.9,23.0,34.2,34.7,26.3,67.0,44.5,43.4,73.0,1.1,0.5,0.6,85.1,39.7,45.4,86.7,40.4,46.2
Kilwa Masoko,2,2,1.7,0.3,1974.5,1974.5,1978.9,1977.3,219.5,219.5,217.0,217.8,29.5,29.5,26.6,27.6,4.5,4.5,3.4,3.8,0.9,0.8,0.2,69.9,57.0,12.9,71.2,58.1,13.1
Lindi,1,1,3.0,1.1,2012.0,2012.0,2012.0,2012.0,230.9,230.9,230.9,230.9,45.0,45.0,45.0,45.0,4.0,4.0,4.0,4.0,0.7,0.7,0.0,54.2,53.4,0.8,55.2,54.4,0.8
Pangani,1,1,0.7,0.3,2014.0,2014.0,2014.0,2014.0,4381.4,4381.4,4381.4,4381.4,299.0,299.0,299.0,299.0,346.0,346.0,346.0,346.0,1.4,0.7,0.7,104.7,55.6,49.0,106.7,56.7,50.0
