Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Croatia,147,40,405.7,81.1,1984.0,1998.3,2001.6,1989.2,165.5,307.8,142.0,187.1,21.0,31.0,18.0,34.3,16.0,46.2,11.1,33.0,113.5,81.1,32.4,8745.1,6254.7,2490.4,8913.0,6374.8,2538.2
Italy,98,29,1412.1,327.6,1991.3,1998.9,2002.1,2002.5,362.7,553.6,415.7,484.0,21.0,47.6,37.1,77.8,10.0,29.9,12.1,40.6,307.6,273.4,34.2,23786.0,21155.9,2630.1,24242.7,21562.0,2680.6
Greece,41,22,1009.8,178.2,2001.2,2000.5,2005.2,2006.0,278.1,584.0,410.8,514.3,20.0,35.8,33.4,48.2,9.0,47.2,10.6,35.4,201.2,175.1,26.1,15570.9,13555.5,2015.5,15869.9,13815.7,2054.2
Albania,23,9,77.4,95.8,2002.7,1995.9,2010.1,2011.6,141.7,498.5,664.3,1185.9,16.0,32.2,101.3,114.8,7.0,14.9,10.4,11.2,13.2,11.0,2.3,1018.8,845.0,173.8,1038.4,861.2,177.1
Turkey,20,17,435.1,482.2,2001.0,2000.2,2006.2,2008.9,922.4,1197.1,1252.4,1613.7,89.0,108.3,113.6,140.6,31.5,46.5,33.7,36.2,34.5,29.0,5.6,2658.7,2230.4,428.3,2709.7,2273.2,436.5
Malta,9,7,99.9,52.3,2007.7,2009.0,2008.5,2010.3,509.1,1667.5,856.3,839.1,45.0,106.5,47.2,59.2,26.0,190.9,324.1,281.2,24.9,16.3,8.7,1913.7,1255.3,658.4,1950.4,1279.4,671.0
Egypt,5,5,93.4,74.1,2004.0,2004.0,2003.2,2007.2,1030.8,1044.3,1076.7,1005.9,79.0,147.2,86.4,103.2,33.0,66.4,61.0,121.2,12.1,11.0,1.2,935.1,845.4,89.7,953.1,861.6,91.4
Slovenia,5,5,38.8,63.3,1999.4,1999.4,2003.9,2005.5,370.2,416.0,393.5,388.7,40.0,41.2,37.4,37.9,32.0,82.0,104.8,115.3,5.1,3.2,1.9,393.6,248.3,145.3,401.2,253.1,148.1
Libya,2,2,6.5,7.5,1990.5,1990.5,1991.1,1990.8,631.3,631.3,614.8,621.2,134.0,134.0,97.4,113.9,3470.5,3470.5,2077.8,2704.0,8.0,1.8,6.2,604.2,135.9,468.3,615.8,138.5,477.3
France,2,2,11.8,14.6,2013.5,2013.5,2014.7,2014.1,1773.0,1773.0,1638.0,1533.9,155.5,155.5,171.1,163.0,16.5,16.5,13.1,14.9,4.4,4.0,0.3,331.1,305.3,25.8,337.5,311.2,26.3
Israel,1,1,2.8,3.8,1982.0,1982.0,1982.0,1982.0,1209.5,1209.5,1209.5,1209.5,145.0,145.0,145.0,145.0,60.0,60.0,60.0,60.0,0.8,0.8,0.0,60.0,58.0,2.0,61.2,59.1,2.1
Algeria,1,1,9.9,12.2,2001.0,2001.0,2001.0,2001.0,1594.0,1594.0,1594.0,1594.0,142.0,142.0,142.0,142.0,50.0,50.0,50.0,50.0,1.9,1.8,0.1,145.1,135.3,9.8,147.9,137.9,9.9
Bulgaria,1,1,5.5,1.8,2003.0,2003.0,2003.0,2003.0,1455.8,1455.8,1455.8,1455.8,168.0,168.0,168.0,168.0,189.0,189.0,189.0,189.0,2.0,1.6,0.4,146.7,119.2,27.5,149.6,121.5,28.1
Singapore,1,1,237.9,414.3,2016.0,2016.0,2016.0,2016.0,6548.0,6548.0,6548.0,6548.0,515.0,515.0,515.0,515.0,7.0,7.0,7.0,7.0,20.5,20.3,0.2,1587.1,1570.6,16.5,1617.6,1600.8,16.8
United Arab Emirates,1,1,4.2,4.1,2016.0,2016.0,2016.0,2016.0,1374.8,1374.8,1374.8,1374.8,255.0,255.0,255.0,255.0,43.0,43.0,43.0,43.0,1.0,0.8,0.1,72.5,61.4,11.1,73.9,62.6,11.3
"Korea, Republic of",1,1,19.6,2.2,2018.0,2018.0,2018.0,2018.0,467.4,467.4,467.4,467.4,52.0,52.0,52.0,52.0,10.0,10.0,10.0,10.0,3.2,2.8,0.4,248.3,216.8,31.5,253.0,221.0,32.1
