Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Bar,191,55,928.2,950.3,1983.0,2000.3,2004.0,2007.9,172.8,845.5,507.6,782.0,22.0,75.2,86.7,114.3,19.0,70.3,71.5,65.8,151.9,117.0,35.0,11646.8,8989.5,2657.3,11870.4,9162.1,2708.3
Kotor,100,26,1969.7,204.2,2004.6,2006.8,2004.6,2004.9,225.9,225.6,319.2,329.6,17.5,20.2,29.0,30.2,7.0,13.2,7.2,7.3,415.6,361.6,53.9,32184.5,28012.5,4172.0,32802.4,28550.3,4252.1
Ulcinj,26,19,399.0,564.1,1992.5,1992.6,2007.6,2010.6,800.4,1426.0,1982.8,2649.5,56.0,115.3,345.1,407.1,14.5,53.6,19.0,18.2,50.9,43.9,7.0,3915.7,3384.8,530.9,3990.9,3449.8,541.1
Petrovac,11,1,0.4,0.3,2007.0,2007.0,2007.0,2007.0,68.1,68.1,91.3,91.3,10.0,10.0,25.7,25.7,4.0,4.0,4.9,4.9,0.8,0.7,0.1,58.4,51.4,7.0,59.6,52.4,7.2
Tivat,11,8,193.7,20.7,1999.6,1996.4,2002.9,2003.1,211.3,301.5,349.7,358.1,23.0,31.6,26.5,28.5,9.0,49.6,10.7,21.5,45.7,39.4,6.3,3536.4,3048.9,487.5,3604.3,3107.5,496.8
Bijela,6,5,115.3,14.9,1996.5,1995.6,2001.3,1998.0,414.8,820.1,369.5,412.5,30.0,110.9,31.5,80.0,6.5,1556.9,127.6,1402.1,31.3,22.1,9.2,2411.4,1708.9,702.5,2457.7,1741.7,716.0
Zelenika,6,5,184.2,24.1,2001.7,2000.8,2005.0,2005.1,407.1,515.9,443.3,487.5,49.0,47.5,40.7,46.8,11.5,21.0,7.7,16.0,37.1,32.8,4.3,2871.6,2538.5,333.1,2926.7,2587.3,339.5
Hercegnovi,3,3,69.1,26.3,2006.3,2006.3,2009.2,2002.8,790.1,711.0,804.9,889.7,45.0,43.3,40.2,44.9,14.0,14.0,12.9,15.1,16.8,12.8,4.0,1299.6,993.4,306.1,1324.5,1012.5,312.0
Budva,2,2,6.3,5.6,1986.0,1986.0,2008.3,2008.8,351.1,351.1,507.1,517.2,40.0,40.0,49.7,49.9,20.5,20.5,33.6,33.9,2.4,2.3,0.1,179.5,171.6,7.8,182.9,174.9,8.0
Igalo,2,2,4.6,4.7,1995.5,1995.5,1973.5,1973.1,470.8,470.8,783.8,836.7,49.0,49.0,63.7,64.0,48.0,48.0,7.8,7.1,1.5,1.2,0.3,113.2,93.4,19.8,115.4,95.2,20.2
