Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Punta Arenas,166,64,2624.7,2068.8,2002.3,2001.5,2004.3,2006.1,1312.4,1880.4,1241.6,1453.6,118.5,303.0,204.3,239.4,45.5,137.4,84.4,95.7,666.7,572.0,94.6,50060.3,42870.6,7189.7,51021.5,43693.7,7327.7
Dalcahue,145,27,37.0,32.0,1998.7,1997.6,2000.8,2004.9,121.5,314.8,220.6,203.2,21.0,52.2,111.3,139.3,2.0,2.9,18.6,24.0,30.2,24.8,5.4,2264.9,1861.6,403.3,2308.4,1897.3,411.0
Carahue,143,29,18.0,19.8,1995.9,1993.3,1998.8,2000.6,112.7,117.9,142.3,147.1,18.0,23.3,61.1,71.0,5.0,11.4,12.6,11.1,23.1,17.9,5.2,1733.7,1346.9,386.7,1766.9,1372.8,394.2
Achao,130,20,18.8,20.1,1995.7,1996.2,1998.9,2000.3,63.8,207.7,148.2,158.5,9.5,41.5,66.3,68.0,2.0,9.0,10.8,11.9,17.8,14.8,3.0,1335.9,1111.0,224.9,1361.5,1132.3,229.2
Ayacara,130,23,41.7,35.9,2003.4,1997.9,2011.7,2012.7,83.2,253.6,227.0,210.5,11.5,43.6,87.9,91.2,8.0,22.2,92.5,76.2,39.9,22.8,17.0,2994.4,1714.3,1280.1,3051.9,1747.2,1304.6
Puerto Patache,123,98,1694.9,2947.0,2008.8,2010.4,2010.8,2010.7,425.2,553.2,548.4,554.8,59.0,85.6,113.9,114.9,71.0,146.1,166.0,166.5,199.0,142.9,56.1,15377.3,11054.6,4322.7,15672.6,11266.9,4405.7
Caldera,122,89,1097.5,1858.1,2006.9,2008.5,2009.5,2009.9,364.4,354.6,325.3,321.7,28.5,97.3,51.1,49.7,33.5,59.9,64.9,66.4,216.5,133.3,83.2,16647.4,10278.7,6368.7,16967.0,10476.0,6491.0
Arica,112,77,2207.8,2367.3,2008.3,2009.5,2010.7,2011.9,352.9,763.7,812.8,817.5,36.5,69.9,167.1,177.9,37.5,101.1,67.4,85.1,414.3,340.9,73.4,32002.3,26355.2,5647.0,32616.7,26861.3,5755.5
Los Vilos,110,46,319.0,517.4,2009.8,2009.6,2011.2,2011.0,136.3,259.6,277.2,275.2,63.0,137.0,74.9,67.2,21.0,38.2,26.9,28.4,61.8,52.6,9.2,4719.5,4010.1,709.4,4810.1,4087.1,723.0
Puerto Williams,110,22,221.5,147.2,2005.7,1997.1,1995.9,1990.8,308.2,2071.4,1087.6,2025.5,35.5,415.7,2068.1,3031.7,14.0,21.8,10.7,10.4,120.4,104.4,16.0,9085.9,7883.0,1202.8,9260.3,8034.4,1225.9
Patillos,97,56,1246.7,2090.1,2011.6,2011.8,2012.3,2012.3,379.0,636.2,684.5,680.4,77.0,108.5,114.2,114.2,47.0,77.8,69.3,69.8,144.1,123.6,20.5,11112.7,9541.9,1570.8,11326.0,9725.1,1600.9
Queilen,92,31,30.4,50.3,1986.7,1989.0,2001.1,2003.8,102.9,185.0,268.5,309.7,19.5,38.3,74.7,75.2,5.0,8.5,4.5,2.6,15.5,12.7,2.8,1167.9,955.8,212.2,1190.4,974.1,216.2
Coquimbo,71,62,567.5,498.0,2003.1,2004.7,2006.1,2010.8,246.2,310.5,328.0,330.4,26.0,39.5,40.9,51.9,57.0,69.8,48.7,82.1,155.2,106.8,48.5,11917.0,8235.3,3681.8,12145.8,8393.4,3752.5
Coloso,68,45,672.1,1163.3,2009.4,2010.8,2011.9,2012.0,307.8,492.6,471.3,475.7,63.0,169.6,144.1,139.7,107.5,117.1,117.6,118.3,105.8,74.3,31.5,8149.0,5723.2,2425.7,8305.4,5833.1,2472.3
Guayacan,65,27,643.8,1073.6,2007.9,2007.3,2011.6,2011.6,242.6,419.2,384.6,381.9,52.0,86.4,80.7,79.1,28.0,26.0,29.2,29.1,150.2,108.5,41.7,11617.2,8388.4,3228.8,11840.3,8549.5,3290.8
Penco,61,35,221.0,357.5,2011.2,2010.9,2010.1,2010.1,105.3,250.1,270.1,265.4,63.0,80.9,87.2,87.5,14.0,50.2,80.2,79.8,54.1,39.4,14.7,4171.5,3035.4,1136.1,4251.6,3093.7,1157.9
Chacao,58,16,9.7,7.4,2007.0,2000.7,2008.6,2008.2,73.9,211.8,149.4,165.5,9.0,64.6,132.5,103.7,7.0,22.0,31.5,28.1,17.3,13.3,4.0,1299.1,1002.3,296.8,1324.1,1021.6,302.5
Puerto Sara,58,11,146.8,240.5,2009.5,2007.8,2012.7,2012.8,99.0,1203.3,460.1,463.6,99.5,365.5,256.3,243.6,14.5,301.2,117.5,102.4,103.8,65.7,38.1,7946.5,5018.1,2928.4,8099.1,5114.4,2984.6
Chacabuco,55,12,27.8,12.2,1982.4,1976.8,1984.3,1978.0,388.3,304.5,377.4,353.0,56.0,63.6,64.5,78.7,16.0,10.0,14.7,12.3,33.8,24.7,9.1,2541.5,1857.1,684.4,2590.3,1892.7,697.6
Pecket,52,16,1587.0,3021.5,2001.4,2000.2,2005.2,2005.2,1236.5,834.2,1552.7,1561.1,128.5,133.9,184.0,183.6,44.0,58.6,58.2,57.9,119.6,105.5,14.1,9215.6,8135.7,1079.9,9392.5,8291.9,1100.7
Tortel,49,10,52.8,11.6,2006.4,1997.5,2003.6,2003.4,169.8,693.6,501.1,424.4,19.0,124.4,86.0,143.6,16.0,8.6,6.5,10.4,35.1,31.0,4.2,2645.5,2331.8,313.7,2696.3,2376.6,319.7
Puerto Yartou,49,5,38.8,5.7,2012.3,2005.8,2009.0,2009.7,129.8,324.9,168.2,163.4,14.0,22.5,17.8,17.3,8.0,16.5,12.7,12.4,14.4,7.5,7.0,1085.2,561.7,523.5,1106.1,572.5,533.6
Huasco,48,29,1146.5,2076.4,2008.0,2008.9,2007.2,2007.1,526.8,783.4,769.1,771.7,45.5,277.7,147.0,143.7,77.0,105.6,136.2,138.5,118.8,90.8,28.0,9163.5,7004.5,2159.0,9339.5,7139.0,2200.5
Puerto Castro,47,23,173.3,31.0,1989.4,1993.7,2002.3,1992.7,261.9,276.6,392.6,425.2,44.0,37.8,63.5,149.3,11.0,25.3,9.3,19.1,52.6,44.9,7.7,4037.7,3451.6,586.1,4115.2,3517.9,597.3
Isla Guarello,45,16,27.1,38.5,1995.9,1993.5,1996.7,1996.9,312.3,445.3,343.6,333.3,64.0,63.3,100.1,94.1,14.0,44.9,53.7,53.1,22.7,19.5,3.1,1704.9,1469.4,235.5,1737.7,1497.6,240.0
Tocopilla,42,20,384.8,619.1,2000.5,2010.4,2011.4,2011.0,167.1,690.1,591.8,656.4,47.0,87.6,120.3,126.4,5.0,170.2,203.8,211.7,53.4,36.4,17.0,4108.4,2805.4,1303.0,4187.3,2859.3,1328.0
Mejillones,41,36,1007.2,1245.0,2009.3,2009.3,2010.2,2010.0,624.4,496.3,507.3,520.2,44.0,53.0,62.9,71.6,7.0,43.3,19.8,24.1,106.0,92.3,13.7,8195.1,7138.4,1056.7,8352.5,7275.5,1077.0
Curaco De Velez,40,13,13.0,13.6,1999.7,1996.2,2008.1,2008.5,69.7,109.5,311.8,308.4,11.0,17.0,219.8,214.9,1.0,4.9,2.0,2.3,8.6,8.3,0.3,648.8,623.7,25.1,661.3,635.7,25.6
Puerto Chanaral,34,24,214.4,333.6,2006.5,2005.2,2010.2,2010.7,249.5,284.7,294.5,302.5,22.5,51.4,63.7,67.4,17.0,20.5,22.5,23.0,54.5,37.9,16.6,4212.7,2928.7,1283.9,4293.5,2984.9,1308.6
Lebu,31,11,48.2,57.0,1995.0,1994.8,1995.1,1995.6,524.5,1221.6,1210.0,1220.0,54.0,303.7,1183.8,1210.3,11.0,11.6,13.5,14.1,41.0,39.2,1.8,3080.3,2943.5,136.8,3139.4,3000.0,139.4
Port San Juan De La Juan,28,12,24.6,23.1,1990.4,1992.6,1980.1,1979.7,498.7,2519.0,1412.1,1408.1,86.0,228.5,856.6,815.2,16.5,536.2,1907.3,1489.7,50.0,29.0,21.0,3753.4,2179.5,1573.9,3825.4,2221.3,1604.1
Barquito,27,20,134.8,210.5,2006.9,2007.8,2010.2,2010.3,421.7,598.4,414.3,415.2,56.0,314.9,99.0,89.1,49.0,84.0,94.5,96.2,49.9,34.8,15.2,3820.2,2657.9,1162.4,3893.6,2708.9,1184.7
Michilla,27,15,191.4,320.9,2008.1,2009.7,2011.8,2011.7,415.0,499.2,542.1,543.0,177.0,168.8,190.9,190.5,30.0,40.3,57.9,59.3,29.7,26.7,3.0,2277.0,2046.9,230.1,2320.7,2086.2,234.5
Caleta Patillos,24,19,343.6,615.0,2009.4,2011.8,2014.3,2014.3,287.9,504.5,480.4,497.9,45.0,63.3,74.0,74.2,52.0,68.2,98.5,99.2,31.8,24.2,7.5,2459.0,1875.5,583.5,2506.3,1911.5,594.7
Saavedra,24,13,65.8,74.9,1993.9,1993.7,1995.0,1995.7,375.0,2120.8,2194.8,2334.8,35.0,559.1,2246.1,2425.7,3.0,5.1,5.4,4.4,63.3,62.7,0.5,4749.8,4710.9,38.9,4841.0,4801.3,39.7
Isla De Pascua,21,7,162.4,105.9,1988.5,1992.6,1998.9,1995.8,2134.2,2099.4,2066.7,2128.1,309.0,416.6,290.0,418.7,125.0,105.2,78.4,143.9,62.4,53.7,8.7,4756.0,4102.9,653.1,4847.3,4181.7,665.6
Puerto De Corral,19,10,65.2,64.8,1996.8,1997.7,1998.1,1998.3,483.0,1745.3,1726.0,1466.4,55.0,294.4,2865.4,2668.9,18.0,20.6,13.7,15.6,26.1,24.2,1.9,1962.4,1816.7,145.7,2000.1,1851.6,148.5
Pisagua,15,3,3.0,3.9,1990.9,1994.7,1998.5,1998.7,104.2,179.0,94.3,92.3,10.0,21.3,15.9,15.0,5.0,6.0,2.2,1.9,2.4,2.1,0.3,183.9,160.2,23.6,187.4,163.3,24.1
Cabo Negro,13,8,135.1,199.2,2010.9,2010.2,2011.8,2011.6,360.3,807.5,1262.8,1357.1,160.0,145.8,180.9,183.1,8.0,41.3,76.7,75.4,31.5,25.3,6.2,2421.1,1944.0,477.0,2467.6,1981.4,486.2
Ancud,12,12,34.7,53.8,1998.8,1998.8,2009.1,2011.4,155.5,300.8,360.2,399.4,22.5,38.6,58.7,59.5,14.0,22.7,9.5,8.6,6.6,5.8,0.9,505.1,438.9,66.2,514.8,447.3,67.5
Bahia De Valdivia,12,5,9.5,12.7,1996.2,1995.8,1996.2,1996.2,288.5,488.5,566.9,591.6,30.0,60.6,162.6,165.3,7.0,6.9,9.3,9.4,7.0,6.6,0.4,523.9,496.5,27.4,533.9,506.0,27.9
Rauco,10,6,2.9,4.0,1993.5,1993.8,1989.1,1988.0,300.8,595.1,414.3,468.9,49.0,153.9,226.1,221.7,7.5,76.3,126.8,140.0,4.2,2.4,1.8,318.4,180.9,137.4,324.5,184.4,140.1
Vina Del Mar,9,9,167.6,242.0,2010.6,2010.6,2009.0,2009.4,292.6,422.2,472.3,451.6,50.0,59.3,74.0,81.1,41.0,68.3,39.8,44.6,17.4,14.2,3.2,1253.3,1003.3,250.0,1277.4,1022.6,254.8
Tongoy,7,5,8.2,11.7,2002.0,2003.6,2002.2,2003.0,636.8,727.8,242.0,212.1,97.0,1336.7,315.2,134.4,1.0,15.5,3.5,1.8,10.5,10.4,0.1,793.1,782.4,10.7,808.4,797.5,10.9
Arturo Prat,7,7,101.2,40.8,1995.1,1995.1,1992.6,1987.4,624.1,2714.9,1614.2,4712.3,89.0,430.3,1123.0,2004.7,8.0,34.7,86.3,158.7,33.0,31.9,1.2,2509.5,2421.8,87.7,2557.7,2468.3,89.3
Lota,7,1,6.5,8.8,1996.0,1996.0,1996.0,1996.0,546.4,546.4,1112.6,1112.6,78.0,78.0,227.7,227.7,371.0,371.0,380.5,380.5,11.2,4.8,6.4,843.7,361.4,482.3,859.9,368.4,491.6
Constitucion,6,6,31.5,45.2,1992.8,1992.8,1984.8,1983.4,469.7,541.6,273.6,312.8,21.5,51.0,78.9,85.4,22.0,25.2,28.1,30.3,3.5,2.7,0.8,266.1,204.7,61.4,271.2,208.6,62.6
Juan Fernandez,6,1,8.1,10.5,1972.0,1972.0,1972.0,1972.0,935.6,935.6,1853.4,1853.4,302.0,302.0,2018.8,2018.8,106.0,106.0,115.9,115.9,4.6,4.1,0.4,343.1,310.4,32.6,349.7,316.4,33.3
Llico,4,3,4.6,5.2,1982.2,1982.7,1992.1,1994.0,1219.1,1243.3,1572.6,1776.3,404.5,275.3,373.6,355.6,4.0,7.3,1.6,1.4,5.2,5.1,0.0,387.0,383.5,3.5,394.4,390.9,3.6
Ventanas,3,3,3.0,3.9,1996.3,1996.3,1996.7,1996.7,835.2,696.4,751.2,747.5,126.0,101.0,117.7,117.3,8.0,11.7,9.2,9.3,1.9,1.8,0.1,139.8,135.5,4.3,142.5,138.1,4.3
Puerto Percy,3,1,0.2,0.1,1989.0,1989.0,1989.0,1989.0,71.0,71.0,136.1,136.1,9.0,9.0,74.6,74.6,18.0,18.0,18.2,18.2,0.7,0.5,0.2,56.0,39.3,16.7,57.1,40.0,17.0
Bahia Harris,3,3,5.5,3.5,1981.3,1981.3,1979.5,1975.2,610.5,847.4,704.6,1138.7,72.0,249.0,233.2,516.1,18.0,18.3,22.9,31.7,3.7,2.9,0.9,281.6,216.3,65.3,287.0,220.5,66.6
Taltal,3,2,0.6,0.4,1990.7,1990.5,1990.8,1990.6,339.7,409.7,447.9,390.4,54.0,56.8,84.2,68.4,2.0,1.5,1.5,1.6,1.0,1.0,0.0,73.2,71.8,1.4,74.6,73.2,1.4
Cruz Grande,2,2,5.8,9.3,2005.5,2005.5,2009.4,2009.8,716.6,716.6,281.9,273.0,60.5,60.5,27.8,24.8,46.5,46.5,5.9,2.2,1.5,1.1,0.4,114.0,85.2,28.8,116.2,86.8,29.4
Caleta Clarencia,2,1,0.6,0.2,2010.0,2010.0,2010.0,2010.0,2347.8,2347.8,2347.8,2347.8,1244.5,1244.5,1685.9,1685.9,19.5,19.5,17.6,17.6,5.3,5.2,0.1,394.7,389.6,5.1,402.3,397.1,5.2
Guaitecas,1,1,55.9,17.9,2005.0,2005.0,2005.0,2005.0,909.7,909.7,909.7,909.7,181.0,181.0,181.0,181.0,2.0,2.0,2.0,2.0,3.3,3.3,0.0,255.6,254.3,1.3,260.5,259.2,1.3
Tome,1,1,80.2,153.7,2004.0,2004.0,2004.0,2004.0,2003.6,2003.6,2003.6,2003.6,201.0,201.0,201.0,201.0,267.0,267.0,267.0,267.0,7.1,5.3,1.8,551.3,412.9,138.4,561.8,420.8,141.0
Puerto Calderilla,1,1,8.8,14.7,2011.0,2011.0,2011.0,2011.0,292.0,292.0,292.0,292.0,136.0,136.0,136.0,136.0,0.0,0.0,0.0,0.0,3.8,3.8,0.0,291.0,291.0,0.0,296.6,296.6,0.0
Punta Chungo,1,1,11.1,19.7,2010.0,2010.0,2010.0,2010.0,357.6,357.6,357.6,357.6,29.0,29.0,29.0,29.0,11.0,11.0,11.0,11.0,0.8,0.7,0.1,59.1,54.5,4.6,60.2,55.5,4.7
