Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Puerto Yartou,46,3,103.9,16.1,2013.3,2010.0,2013.3,2012.9,447.6,521.4,501.4,501.7,47.0,61.0,63.3,63.2,5.0,7.0,8.9,9.0,39.0,34.1,4.8,2928.4,2564.9,363.5,2984.6,2614.1,370.5
Mejillones,39,35,4076.5,4710.7,2009.2,2009.1,2012.3,2011.7,804.4,1997.6,2152.6,2128.5,91.0,191.0,384.2,413.2,24.0,41.8,42.1,47.8,421.9,397.2,24.7,29422.1,27544.1,1878.0,29987.0,28073.0,1914.0
Talcahuano,33,29,4138.8,5912.3,2005.4,2005.8,2005.9,2006.3,2542.6,3507.9,4702.5,4314.0,289.0,401.5,601.2,558.3,40.0,78.4,60.2,62.0,508.9,468.1,40.7,39297.5,36167.1,3130.4,40052.1,36861.5,3190.5
Coquimbo,31,29,1364.0,1322.5,2002.5,2002.4,2000.9,2001.4,1809.7,2850.1,2065.3,2533.4,119.0,210.5,262.4,310.4,53.0,65.3,72.1,89.2,396.0,359.7,36.3,30344.5,27608.8,2735.7,30927.2,28138.9,2788.2
Calbuco,28,21,9828.0,12573.6,2009.6,2009.4,2010.5,2010.6,9971.2,7142.0,9608.2,9483.7,931.0,727.6,941.0,938.2,73.0,76.0,121.0,122.0,614.8,593.7,21.1,47602.0,45969.8,1632.2,48515.9,46852.4,1663.5
Caleta Patillos,27,25,2975.1,5279.6,2014.1,2014.2,2014.8,2014.8,3756.4,3412.7,3527.8,3530.6,392.0,348.4,403.4,404.0,36.0,61.6,71.2,70.9,288.0,278.1,9.9,22230.1,21473.8,756.3,22656.9,21886.1,770.8
Puerto Williams,22,12,170.3,28.8,2002.2,1997.2,2007.4,2001.6,838.3,937.6,999.6,944.8,102.0,341.5,165.8,373.3,9.0,25.5,37.9,36.7,115.3,106.6,8.7,8664.7,8010.4,654.3,8831.0,8164.2,666.9
Tres Puentes,22,18,218.5,128.3,1990.9,1993.4,1993.6,1998.3,1023.2,1551.0,899.6,1228.3,214.5,433.5,409.3,362.5,20.0,60.7,37.9,59.4,92.1,86.4,5.7,7039.4,6602.7,436.7,7174.6,6729.5,445.1
Barquito,17,8,180.3,297.8,2003.6,2007.8,2004.6,2004.4,936.9,803.5,816.0,818.2,64.0,61.9,72.2,72.1,26.0,42.2,41.1,40.7,42.5,34.4,8.1,3270.3,2657.8,612.5,3333.1,2708.9,624.3
Los Vilos,16,16,2064.4,3516.0,2008.3,2008.3,2011.7,2011.7,2255.4,4897.0,5109.2,5123.2,279.5,476.9,761.1,761.6,62.0,325.0,84.8,82.0,228.4,215.0,13.4,17662.6,16643.0,1019.7,18001.8,16962.5,1039.2
Guayacan,14,14,2969.2,5511.2,2009.6,2009.6,2010.3,2010.3,3182.6,3879.7,5406.5,5647.0,298.5,367.9,733.3,749.6,63.0,78.6,60.4,59.6,246.3,228.4,17.9,19047.8,17680.3,1367.4,19413.5,18019.8,1393.7
Michilla,10,10,603.4,1023.5,2011.9,2011.9,2011.2,2011.1,808.9,2110.0,2066.9,2073.9,72.0,186.1,559.6,571.0,30.0,26.7,34.7,34.7,58.6,57.6,1.0,4539.4,4464.9,74.5,4626.5,4550.6,75.9
Isla Guarello,9,9,1793.4,3325.0,2011.9,2011.9,2014.3,2014.5,2950.7,4034.8,4915.9,5050.0,277.0,386.4,661.2,675.3,73.0,199.6,154.5,155.2,161.3,140.1,21.2,12488.3,10848.2,1640.1,12728.1,11056.5,1671.6
Vina Del Mar,8,8,1854.0,2565.3,2010.9,2010.9,2009.8,2010.7,3111.2,4617.8,5747.5,5322.9,288.0,406.9,601.2,617.1,30.0,58.8,33.5,33.1,187.0,184.0,3.0,12748.8,12522.2,226.6,12993.6,12762.6,230.9
Pargua,6,6,509.2,563.1,2012.7,2012.7,2013.3,2014.3,2200.3,2259.6,2415.3,2345.1,184.0,184.3,203.1,207.3,53.5,61.0,60.2,72.6,44.2,40.4,3.8,3423.4,3131.4,292.0,3489.1,3191.5,297.6
Isla De Pascua,6,6,580.1,73.4,1996.7,1996.7,1996.3,1994.5,2329.5,2133.1,2116.6,2107.2,147.5,146.8,146.9,147.5,21.5,22.2,18.3,19.6,134.0,128.2,5.8,10374.0,9928.6,445.4,10573.2,10119.2,454.0
Quellon Viejo,6,5,300.3,473.1,2004.3,2008.0,2012.8,2012.7,1811.4,2047.0,2410.9,2478.5,126.5,232.2,326.0,327.2,54.5,92.3,115.4,110.8,35.9,31.5,4.5,2781.8,2435.4,346.4,2835.2,2482.2,353.0
Penco,5,5,305.8,492.1,2011.6,2011.6,2013.6,2013.8,2620.6,2666.2,2977.6,3050.3,238.0,220.4,266.5,270.4,133.0,104.0,119.0,118.9,41.6,36.5,5.1,3211.5,2825.6,385.8,3273.1,2879.9,393.3
Puerto Chanaral,5,5,131.9,227.4,2005.6,2005.6,2005.7,2005.6,912.5,1057.2,1242.8,1255.7,65.0,78.2,112.3,113.4,35.0,66.8,57.0,56.8,23.6,19.5,4.2,1827.7,1508.0,319.7,1862.8,1537.0,325.9
Cabo Negro,5,4,483.2,729.6,2009.0,2009.5,2007.2,2007.2,2095.9,4884.8,5752.3,5598.3,286.0,417.6,694.2,695.0,41.0,45.5,33.7,33.9,77.3,73.1,4.2,5967.9,5653.3,314.7,6082.5,5761.8,320.7
Ancud,4,3,157.7,45.7,2006.5,2007.0,2011.0,2011.0,142.5,1109.9,2929.5,2621.4,20.5,94.5,243.6,242.2,16.0,14.8,17.0,17.0,8.4,8.2,0.2,649.8,636.5,13.3,662.3,648.8,13.6
Quinchao,4,2,0.5,0.6,2004.8,2004.5,2004.8,2004.8,190.4,154.6,173.4,173.7,21.0,14.5,19.6,19.7,10.0,10.0,9.0,9.0,0.5,0.4,0.1,35.8,30.8,4.9,36.5,31.4,5.0
Pecket,3,3,1797.7,3490.3,2014.3,2014.3,2014.2,2014.1,7631.3,7795.9,7834.1,7836.1,668.0,719.7,751.7,752.4,43.0,149.7,194.9,196.0,110.6,107.6,3.0,8567.3,8333.5,233.8,8731.8,8493.5,238.3
Queilen,3,2,128.8,246.0,2006.7,2007.5,2010.0,2010.0,549.4,1699.2,2924.3,2955.8,27.0,219.5,410.3,411.0,51.0,64.0,94.8,94.9,9.6,8.9,0.7,742.0,686.5,55.4,756.2,699.7,56.5
Bahia De Valdivia,3,3,0.5,0.2,1996.3,1996.3,2007.9,1991.8,102.2,105.2,100.7,91.2,19.0,16.7,10.0,18.2,45.0,46.7,57.1,41.7,0.7,0.1,0.6,55.3,10.2,45.1,56.4,10.4,46.0
Puerto Chacabuco,3,3,197.0,262.0,2008.3,2008.3,2007.0,2007.0,4527.5,6516.4,6124.5,6127.0,406.0,539.3,729.7,730.6,7.0,18.7,28.8,28.9,45.5,45.2,0.3,3504.2,3482.1,22.2,3571.5,3548.9,22.6
Chacao,2,2,17.2,12.8,2000.5,2000.5,2014.9,2014.9,12867.2,12867.2,14728.1,18747.2,3445.5,3445.5,6846.0,6860.7,7.5,7.5,2.0,2.0,24.8,24.8,0.0,1860.8,1858.3,2.5,1896.5,1894.0,2.5
Llanquihue,1,1,1.1,1.8,1969.0,1969.0,1969.0,1969.0,2538.0,2538.0,2538.0,2538.0,236.0,236.0,236.0,236.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,50.8,50.8,0.0,51.8,51.8,0.0
Guaitecas,1,1,180.8,57.7,2005.0,2005.0,2005.0,2005.0,2940.7,2940.7,2940.7,2940.7,194.0,194.0,194.0,194.0,10.0,10.0,10.0,10.0,11.1,11.0,0.1,860.2,851.8,8.4,876.7,868.1,8.6
Bahia Harris,1,1,2.2,0.4,1982.0,1982.0,1982.0,1982.0,344.1,344.1,344.1,344.1,34.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,54.9,54.9,0.0,56.0,56.0,0.0
Puerto Quemchi,1,1,0.1,0.1,2005.0,2005.0,2005.0,2005.0,172.7,172.7,172.7,172.7,24.0,24.0,24.0,24.0,1.0,1.0,1.0,1.0,0.1,0.1,0.0,4.2,4.1,0.1,4.3,4.2,0.1
Chonchi,1,1,0.1,0.0,1986.0,1986.0,1986.0,1986.0,235.4,235.4,235.4,235.4,23.0,23.0,23.0,23.0,18.0,18.0,18.0,18.0,0.2,0.2,0.0,15.8,13.4,2.4,16.1,13.6,2.5
Llico,1,1,83.2,145.4,2010.0,2010.0,2010.0,2010.0,1981.2,1981.2,1981.2,1981.2,233.0,233.0,233.0,233.0,30.0,30.0,30.0,30.0,7.0,5.9,1.1,541.3,459.0,82.3,551.7,467.8,83.9
Dalcahue,1,1,0.1,0.0,1986.0,1986.0,1986.0,1986.0,192.8,192.8,192.8,192.8,20.0,20.0,20.0,20.0,7.0,7.0,7.0,7.0,0.2,0.1,0.0,11.9,11.0,0.9,12.1,11.2,0.9
Port San Juan De La Juan,1,1,5.0,5.2,2017.0,2017.0,2017.0,2017.0,866.8,866.8,866.8,866.8,86.0,86.0,86.0,86.0,5.0,5.0,5.0,5.0,2.3,2.3,0.0,173.1,172.5,0.7,176.5,175.8,0.7
