Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Peru,1171,616,60117.4,69305.2,2009.0,2009.5,2010.8,2011.0,954.2,1098.4,1150.1,1144.3,75.0,104.9,101.2,103.4,27.0,57.0,41.2,43.2,7049.1,6265.3,783.8,537758.8,478026.6,59732.2,548083.8,487204.7,60879.1
United States of America,266,220,36710.5,53213.7,2007.0,2008.3,2008.6,2009.3,4297.0,4458.5,4669.4,4487.5,390.0,417.3,412.1,433.0,58.0,77.7,161.3,115.8,4713.1,4197.8,515.3,355308.7,319854.4,35454.4,362130.7,325995.6,36135.1
Argentina,241,115,10164.2,13281.6,2004.7,2002.4,2011.0,2011.7,1029.0,1853.6,1806.7,2402.0,137.0,245.0,243.3,265.0,21.0,101.6,81.3,87.1,1389.3,1229.1,160.1,107173.1,94859.0,12314.1,109230.8,96680.3,12550.5
Panama,209,181,16087.1,25097.2,2011.2,2011.2,2011.7,2011.4,2397.3,2426.9,2468.1,2451.0,191.0,236.4,248.2,252.3,41.0,48.6,48.2,48.5,2137.5,1958.9,178.6,165422.5,151613.6,13808.9,168598.6,154524.6,14074.1
Brazil,190,140,25710.4,37305.9,2010.3,2010.7,2010.0,2010.7,3518.3,3570.9,3569.7,3604.6,289.0,355.0,343.0,364.5,51.0,108.2,86.1,99.7,2292.6,2086.6,206.0,177359.5,161470.0,15889.5,180764.9,164570.2,16194.6
Ecuador,190,141,12110.6,17780.2,2008.1,2009.4,2008.3,2008.9,1677.7,1806.4,1917.2,1911.3,139.0,166.9,205.9,220.8,18.0,29.9,35.4,36.3,1528.5,1384.1,144.4,118162.7,107059.1,11103.6,120431.5,109114.6,11316.8
Japan,136,114,67959.0,63849.7,2007.9,2008.3,2007.9,2008.2,9550.7,9708.1,9716.8,9602.6,764.5,753.9,746.0,800.0,32.5,57.2,54.5,76.6,4421.3,4365.4,55.9,342342.5,338025.3,4317.2,348915.4,344515.4,4400.1
China,135,117,96634.6,141262.9,2009.7,2009.4,2010.7,2011.5,10467.1,10399.0,10534.4,10525.1,900.0,887.7,877.2,919.7,50.0,75.1,70.4,70.8,6945.8,6860.2,85.6,537943.2,531320.8,6622.4,548271.7,541522.2,6749.6
Antarctica,114,42,452.8,190.0,1991.3,1990.6,1997.5,1994.5,378.3,651.6,511.4,743.8,56.0,140.3,134.3,172.7,8.0,28.9,53.3,154.2,198.1,173.3,24.9,15011.7,13128.2,1883.5,15299.9,13380.2,1919.7
Costa Rica,82,30,60.5,49.1,2002.9,2003.7,2005.1,2003.9,235.0,1525.5,728.2,796.9,44.5,444.7,2520.6,2542.3,7.0,75.9,11.3,11.3,68.9,63.3,5.6,5179.6,4756.7,422.8,5279.0,4848.1,431.0
Uruguay,76,74,8146.1,13879.1,2010.5,2010.5,2010.7,2010.7,2896.7,2875.0,2867.6,2962.1,252.0,311.3,296.3,284.4,63.0,92.9,83.1,80.9,745.6,686.1,59.5,57620.2,53076.2,4544.0,58726.5,54095.2,4631.2
Mexico,68,46,15232.3,13703.1,2007.4,2008.6,2007.1,2007.8,3678.8,3667.1,3710.4,3688.4,240.0,278.2,245.2,242.8,25.0,43.9,35.9,38.1,1434.1,1395.5,38.6,111026.3,108062.5,2963.8,113158.0,110137.3,3020.7
New Zealand,52,27,23959.0,28704.0,2001.8,2003.3,2001.2,2001.3,5369.8,5422.0,5382.1,5384.1,311.5,341.4,306.4,308.0,22.0,28.1,23.4,23.8,2541.4,2520.8,20.5,196842.0,195254.5,1587.5,200621.4,199003.4,1618.0
Colombia,39,30,4008.5,6235.3,2007.7,2008.9,2009.2,2008.8,2430.2,2773.9,3162.7,3444.4,158.0,245.9,391.9,450.8,38.0,56.1,41.7,42.6,495.2,468.4,26.8,38027.2,35966.0,2061.2,38757.3,36656.6,2100.8
"Taiwan, Province of China",36,26,30284.2,35387.6,2013.8,2013.2,2014.0,2014.0,10139.4,10198.9,10179.2,10181.1,625.5,701.6,646.1,658.2,19.5,35.5,24.9,27.1,2449.5,2436.5,13.0,189674.0,188671.9,1002.1,193315.8,192294.4,1021.3
"Korea, Republic of",34,32,18113.6,15540.4,2011.6,2011.5,2011.7,2012.3,10552.4,10822.1,10810.5,10549.9,791.0,786.6,757.4,846.1,32.0,66.2,56.9,56.1,1231.9,1187.0,45.0,95233.7,91759.0,3474.7,97062.2,93520.8,3541.4
Spain,29,28,5418.7,6940.5,2005.7,2006.0,2010.8,2011.3,6692.8,6286.2,7839.9,7709.0,622.0,563.8,633.5,673.2,35.0,70.9,92.3,56.7,558.2,521.0,37.1,41016.3,38146.8,2869.5,41803.8,38879.2,2924.6
South Africa,24,23,4187.0,5978.9,2009.7,2009.7,2012.7,2012.4,6241.7,6096.8,6233.1,6305.2,548.0,569.9,530.8,549.0,16.5,191.9,50.9,34.3,467.1,456.6,10.5,34920.1,34121.1,799.0,35590.5,34776.2,814.4
Falkland Islands (Malvinas),22,18,234.2,121.5,1997.4,1997.2,1997.4,1990.7,696.0,1632.3,1117.5,1245.3,128.5,343.5,446.3,534.6,35.0,66.1,53.3,49.0,88.9,71.0,17.9,6723.2,5375.7,1347.5,6852.3,5478.9,1373.4
Hong Kong,21,19,16435.5,18207.8,2009.4,2009.9,2009.8,2010.1,10541.9,10019.4,10044.7,10053.7,603.0,621.6,626.0,630.8,21.0,21.2,22.2,21.8,1625.6,1616.7,8.8,125922.3,125237.3,685.0,128340.0,127641.9,698.1
Trinidad and Tobago,20,14,6289.1,5751.8,2010.0,2009.4,2007.4,2007.9,3882.7,4898.3,5569.4,5328.7,317.0,353.8,408.5,398.4,30.5,53.1,38.8,42.2,915.5,884.8,30.8,56795.2,54580.5,2214.6,57885.6,55628.5,2257.1
Canada,19,19,2750.8,4524.6,2012.1,2012.1,2012.6,2013.0,5386.2,5973.1,5788.9,5712.8,504.0,593.2,606.3,581.5,127.0,134.5,144.1,148.1,337.8,326.5,11.3,26016.8,25171.1,845.7,26516.4,25654.4,862.0
Netherlands,14,14,4058.0,6070.3,2014.1,2014.1,2014.3,2014.3,7259.6,7657.3,7704.6,7802.5,672.0,662.4,635.5,659.5,78.5,94.4,91.9,94.5,382.2,371.0,11.2,28171.2,27321.5,849.8,28712.1,27846.0,866.1
French Polynesia,8,8,621.0,169.2,2000.8,2000.8,1997.6,2004.0,2522.3,3630.1,2705.6,3510.5,187.0,326.0,241.9,362.1,21.5,24.5,21.1,16.0,148.2,142.3,5.9,11428.0,10970.9,457.0,11647.4,11181.6,465.8
Australia,7,7,2302.5,2316.6,2009.3,2009.3,2008.1,2008.6,7566.7,8950.1,12145.2,11007.3,668.0,707.7,916.7,874.1,115.0,110.7,59.8,72.5,403.2,398.7,4.5,25837.1,25492.6,344.5,26333.2,25982.0,351.1
