Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Turkey,518,250,3986.0,6027.5,2002.1,2001.5,2003.9,2004.6,584.7,636.5,534.7,551.0,57.0,98.1,79.9,79.3,16.0,40.7,33.2,33.5,714.1,600.4,113.7,54738.8,46145.2,8593.6,55789.8,47031.2,8758.6
Ukraine,342,159,2570.9,1986.1,1992.5,1997.6,1991.7,1997.7,544.6,470.5,556.2,551.6,50.0,90.6,59.2,65.6,23.0,58.3,45.3,69.0,554.2,421.9,132.3,42435.2,32362.1,10073.1,43250.0,32983.5,10266.5
Russian Federation,292,155,850.0,1237.4,2000.8,2001.4,2004.2,2004.8,263.7,325.1,315.2,323.7,34.0,71.3,61.4,60.6,42.0,81.6,89.5,94.9,330.9,165.6,165.3,25176.4,12640.8,12535.6,25659.7,12883.5,12776.2
Bulgaria,164,57,1104.5,1069.1,1998.9,2002.7,1996.9,2000.0,626.1,690.5,635.2,635.3,58.0,115.2,72.1,78.0,41.5,104.3,91.7,86.3,357.5,231.2,126.4,27347.1,17752.0,9595.1,27872.1,18092.8,9779.3
Romania,81,52,501.9,666.9,2002.7,2004.1,2003.2,2004.7,582.3,640.3,608.2,610.6,65.0,195.5,86.5,83.4,27.0,55.9,34.2,36.2,121.5,97.8,23.7,9249.1,7461.5,1787.7,9426.7,7604.7,1822.0
Greece,12,11,178.7,247.6,2004.8,2004.5,2006.6,2006.8,949.5,976.8,953.7,956.2,81.5,92.7,89.5,90.3,21.0,38.8,44.2,47.8,35.5,30.8,4.7,2726.8,2368.9,357.9,2779.2,2414.3,364.8
Italy,7,7,479.5,838.1,2006.3,2006.3,2005.8,2005.7,1760.5,1754.1,1753.3,1751.2,165.0,164.7,170.2,171.2,31.0,32.1,35.3,36.2,56.2,47.2,9.0,4352.3,3654.4,697.8,4435.8,3724.6,711.2
Spain,5,5,158.0,243.0,2001.2,2001.2,2004.2,2004.2,2417.0,2462.3,2443.2,2448.9,279.0,255.8,261.5,261.5,107.0,80.6,66.0,63.6,29.8,24.1,5.7,2298.1,1864.8,433.3,2342.2,1900.6,441.6
Indonesia,3,2,0.9,1.2,1997.0,2000.0,1996.0,1995.0,233.0,246.2,251.5,253.1,40.0,43.0,42.2,42.3,11.0,11.5,10.7,10.5,0.6,0.6,0.0,44.2,42.4,1.8,45.1,43.3,1.8
Venezuela (Bolivarian Republic of),2,2,0.5,0.7,1989.5,1989.5,1989.7,1990.0,130.9,130.9,82.1,95.1,170.5,170.5,189.3,212.3,50.0,50.0,51.7,53.7,0.5,0.3,0.2,37.1,25.8,11.3,37.8,26.3,11.5
Malta,2,2,42.0,65.8,2005.5,2005.5,2004.2,2003.8,1547.2,1547.2,1541.5,1539.7,174.0,174.0,165.6,162.9,21.0,21.0,20.4,20.2,7.2,7.0,0.2,552.9,541.0,12.0,563.6,551.4,12.2
Belgium,1,1,29.9,47.1,2010.0,2010.0,2010.0,2010.0,3563.4,3563.4,3563.4,3563.4,357.0,357.0,357.0,357.0,65.0,65.0,65.0,65.0,9.3,8.2,1.1,710.1,630.7,79.4,723.7,642.8,80.9
Gibraltar,1,1,1.5,0.8,2012.0,2012.0,2012.0,2012.0,3416.4,3416.4,3416.4,3416.4,1425.0,1425.0,1425.0,1425.0,346.0,346.0,346.0,346.0,5.5,4.9,0.6,410.4,365.2,45.2,418.2,372.2,46.0
